breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 862.90843737, -841.11722588,  156.23956991])]","[array([-0.90486469, -0.27718034, -0.46697592, -0.32385574, -1.23534541,
        2.86186612])]"
520,movel_fit,"[array([ 860.42594364, -824.36573906,  149.39353893])]","[array([-0.90748533, -0.28801257, -0.48326645, -0.345751  , -1.24301815,
        2.84917968])]"
1037,movel_fit,"[array([ 858.28836005, -807.48964368,  143.03442678])]","[array([-0.90477194, -0.29592896, -0.49505156, -0.35728655, -1.2530683 ,
        2.82350591])]"
1551,movel_fit,"[array([ 856.49449506, -790.51029174,  137.16673441])]","[array([-0.90033477, -0.30252315, -0.50490342, -0.36600267, -1.26411376,
        2.79394244])]"
2064,movel_fit,"[array([ 855.03607468, -773.37964814,  131.77110762])]","[array([-0.89512599, -0.30835558, -0.51367856, -0.3739661 , -1.27568059,
        2.76286145])]"
2578,movel_fit,"[array([ 853.90880465, -756.0496732 ,  126.83457336])]","[array([-0.88987905, -0.31394437, -0.52211196, -0.38271945, -1.28736931,
        2.73210623])]"
3092,movel_fit,"[array([ 853.11550282, -738.57250601,  122.37375486])]","[array([-0.88461284, -0.31938838, -0.53029524, -0.39224981, -1.29901328,
        2.70187435])]"
3609,movel_fit,"[array([ 852.65083921, -720.86563474,  118.36816241])]","[array([-0.87926217, -0.32477114, -0.53831484, -0.40252543, -1.31059626,
        2.67204459])]"
4130,movel_fit,"[array([ 852.51658062, -702.91262345,  114.82062082])]","[array([-0.8736611 , -0.3300547 , -0.54609319, -0.41326117, -1.32213189,
        2.64233897])]"
4655,movel_fit,"[array([ 852.71324231, -684.7321586 ,  111.73892209])]","[array([-0.86771584, -0.3352158 , -0.55357916, -0.42427648, -1.33359355,
        2.61269274])]"
5187,movel_fit,"[array([ 853.24295551, -666.23859411,  109.11421656])]","[array([-0.86132723, -0.34028417, -0.56079246, -0.43551907, -1.34499833,
        2.5829431 ])]"
5727,movel_fit,"[array([ 854.11003538, -647.41485452,  106.95417723])]","[array([-0.85446436, -0.34531872, -0.56777714, -0.4469927 , -1.35627974,
        2.5531608 ])]"
6275,movel_fit,"[array([ 855.31574872, -628.27890509,  105.26869848])]","[array([-0.84712779, -0.35040337, -0.57459693, -0.45871657, -1.36732382,
        2.52351096])]"
