breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 862.82221593, -841.18215372,  156.11762265])]","[array([-0.91289927, -0.28372508, -0.47573804, -0.34183882, -1.22860362,
        2.87265044])]"
8016,movec_fit,"[array([ 852.60379679, -707.11381166,  115.64276086]), array([ 861.46503963, -567.51061745,  103.42075504])]","[array([-0.87380438, -0.32772342, -0.54294447, -0.40790124, -1.32058248,
        2.65335642]), array([-0.82439861, -0.36828588, -0.59694159, -0.50328314, -1.39747144,
        2.42423722])]"
12829,movec_fit,"[array([ 873.50921318, -483.9577301 ,  107.07871968]), array([ 889.5335807 , -401.77020624,  118.12553807])]","[array([-0.77686403, -0.39344745, -0.62032783, -0.54365294, -1.43073635,
        2.32155477]), array([-0.72658736, -0.41253896, -0.63530311, -0.59083486, -1.45872565,
        2.21608681])]"
17214,movec_fit,"[array([ 905.78665515, -327.72188655,  131.66830931]), array([ 923.22747218, -254.7242232 ,  148.77021875])]","[array([-0.66297307, -0.42578696, -0.63702993, -0.61012177, -1.47469577,
        2.123845  ]), array([-0.59872397, -0.4315876 , -0.63149216, -0.63343856, -1.48758387,
        2.03190721])]"
20736,movel_fit,"[array([ 950.68148496, -137.83573798,  178.47895129])]","[array([-0.47545107, -0.42027965, -0.59817585, -0.64153887, -1.50434847,
        1.90402021])]"
27565,movec_fit,"[array([975.22063977, -24.40395811, 208.55639945]), array([994.03890308,  90.8513916 , 235.52405503])]","[array([-0.33537637, -0.38617521, -0.53836792, -0.61526193, -1.51733926,
        1.78920616]), array([-0.20070666, -0.33604172, -0.47110104, -0.59583924, -1.53310306,
        1.68302205])]"
32478,movec_fit,"[array([1001.27214542,  175.57358953,  249.82868812]), array([1002.18238358,  261.33197935,  258.3970793 ])]","[array([-0.06841752, -0.27368564, -0.39040344, -0.5160225 , -1.55947078,
        1.61065967]), array([ 0.05839379, -0.20335575, -0.31128728, -0.44331615, -1.59532692,
        1.54649542])]"
40016,movec_fit,"[array([985.48281405, 392.17679683, 253.61820732]), array([946.32675676, 514.83591686, 224.891144  ])]","[array([ 0.28293996, -0.05975253, -0.17294627, -0.27287949, -1.68855937,
        1.4299577 ]), array([ 0.48036446,  0.09047301, -0.0687997 , -0.13746864, -1.79901022,
        1.35501082])]"
46485,movec_fit,"[array([897.24024979, 607.81997191, 182.33698042]), array([838.76142868, 688.43723202, 128.11957082])]","[array([ 0.61028687,  0.27804077,  0.03299907, -0.07746453, -1.95200765,
        1.21292648]), array([ 0.71202832,  0.46068303,  0.10501419, -0.0576574 , -2.09967521,
        1.09879781])]"
49999,movec_fit,"[array([804.65615391, 728.21934792,  95.57441143]), array([768.98377721, 764.50961051,  60.83504767])]","[array([ 0.73716203,  0.54552675,  0.12901551, -0.10531103, -2.15693005,
        0.99704913]), array([ 0.75774599,  0.62487028,  0.14274874, -0.16340981, -2.20614888,
        0.89503349])]"
