timestamp,J1,J2,J3,J4,J5,J6
 0, -56.7855,    .7116,  -9.9237, -20.9874, -80.3562, 169.3155
 8, -56.7855,    .7116,  -9.9237, -20.9874, -80.3562, 169.3155
 16, -56.7855,    .7116,  -9.9238, -20.9874, -80.3562, 169.3155
 24, -56.7853,    .7111,  -9.9245, -20.9875, -80.3560, 169.3154
 32, -56.7848,    .7097,  -9.9263, -20.9875, -80.3554, 169.3151
 40, -56.7839,    .7071,  -9.9299, -20.9876, -80.3541, 169.3146
 48, -56.7823,    .7028,  -9.9358, -20.9877, -80.3521, 169.3137
 56, -56.7800,    .6963,  -9.9446, -20.9879, -80.3491, 169.3124
 64, -56.7767,    .6873,  -9.9569, -20.9882, -80.3449, 169.3105
 72, -56.7724,    .6754,  -9.9732, -20.9886, -80.3394, 169.3081
 80, -56.7669,    .6600,  -9.9941, -20.9891, -80.3322, 169.3049
 96, -56.7413,    .5893, -10.0904, -20.9914, -80.2993, 169.2904
 104, -56.7413,    .5893, -10.0904, -20.9914, -80.2993, 169.2904
 112, -56.7292,    .5561, -10.1356, -20.9925, -80.2839, 169.2836
 120, -56.7152,    .5174, -10.1883, -20.9937, -80.2659, 169.2756
 128, -56.6990,    .4727, -10.2490, -20.9952, -80.2452, 169.2663
 136, -56.6804,    .4217, -10.3183, -20.9969, -80.2215, 169.2558
 144, -56.6594,    .3639, -10.3968, -20.9987, -80.1948, 169.2437
 152, -56.6357,    .2990, -10.4850, -21.0008, -80.1647, 169.2301
 160, -56.6091,    .2264, -10.5835, -21.0032, -80.1312, 169.2148
 168, -56.5796,    .1458, -10.6928, -21.0058, -80.0940, 169.1978
 176, -56.5468,    .0568, -10.8135, -21.0087, -80.0529, 169.1788
 184, -56.5108,   -.0409, -10.9459, -21.0119, -80.0079, 169.1578
 192, -56.4713,   -.1475, -11.0900, -21.0154, -79.9589, 169.1348
 200, -56.4287,   -.2624, -11.2453, -21.0191, -79.9062, 169.1098
 208, -56.3829,   -.3853, -11.4112, -21.0231, -79.8500, 169.0828
 224, -56.2280,   -.7974, -11.9660, -21.0365, -79.6623, 168.9907
 232, -56.2280,   -.7974, -11.9660, -21.0365, -79.6623, 168.9907
 240, -56.1710,   -.9478, -12.1679, -21.0415, -79.5942, 168.9564
 248, -56.1117,  -1.1037, -12.3770, -21.0470, -79.5240, 168.9200
 256, -56.0505,  -1.2643, -12.5925, -21.0534, -79.4524, 168.8812
 264, -55.9876,  -1.4291, -12.8136, -21.0611, -79.3799, 168.8398
 272, -55.9233,  -1.5972, -13.0393, -21.0704, -79.3072, 168.7953
 280, -55.8580,  -1.7680, -13.2691, -21.0817, -79.2347, 168.7476
 288, -55.7921,  -1.9409, -13.5019, -21.0954, -79.1632, 168.6964
 296, -55.7258,  -2.1150, -13.7371, -21.1117, -79.0930, 168.6413
 304, -55.6595,  -2.2897, -13.9739, -21.1311, -79.0249, 168.5822
 312, -55.5936,  -2.4644, -14.2114, -21.1540, -78.9594, 168.5187
 320, -55.5284,  -2.6383, -14.4490, -21.1806, -78.8969, 168.4507
 328, -55.4643,  -2.8107, -14.6858, -21.2114, -78.8381, 168.3778
 336, -55.4016,  -2.9810, -14.9212, -21.2467, -78.7834, 168.2999
 352, -55.2257,  -3.4724, -15.6113, -21.3836, -78.6496, 168.0338
 360, -55.2257,  -3.4724, -15.6113, -21.3836, -78.6496, 168.0338
 368, -55.1723,  -3.6278, -15.8342, -21.4406, -78.6166, 167.9333
 376, -55.1217,  -3.7786, -16.0531, -21.5040, -78.5900, 167.8263
 384, -55.0741,  -3.9242, -16.2676, -21.5738, -78.5702, 167.7121
