breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 933.34184465, -558.5096309 ,  169.44351221])]","[array([-0.61851996, -0.00660196, -0.19880922, -0.22985616, -1.70563911,
        2.14800273])]"
499,movel_fit,"[array([ 931.78731991, -496.46465819,  172.9836431 ])]","[array([-0.57628393, -0.04878469, -0.2378158 , -0.23928384, -1.70903796,
        2.13950054])]"
999,movel_fit,"[array([ 931.83812007, -486.16392721,  172.74130036])]","[array([-0.56913896, -0.05625138, -0.2452052 , -0.24128412, -1.70776227,
        2.13873153])]"
1499,movel_fit,"[array([ 931.71466377, -475.88795772,  172.71536358])]","[array([-0.56234619, -0.06452747, -0.25305607, -0.24378741, -1.70602376,
        2.1385627 ])]"
1999,movel_fit,"[array([ 931.35281059, -465.60721789,  172.73507786])]","[array([-0.55586858, -0.0737285 , -0.26161297, -0.24670732, -1.70366314,
        2.13899013])]"
2499,movel_fit,"[array([ 930.93232097, -455.32561415,  172.81855468])]","[array([-0.54966317, -0.08372403, -0.27071925, -0.25011911, -1.70061464,
        2.13999912])]"
2999,movel_fit,"[array([ 930.6094958 , -445.03857904,  172.84063566])]","[array([-0.54364468, -0.09439002, -0.28035491, -0.25401236, -1.69670077,
        2.14154863])]"
3499,movel_fit,"[array([ 930.14659873, -434.76119828,  172.84433048])]","[array([-0.53786828, -0.10584011, -0.29059823, -0.25825597, -1.69215518,
        2.14361046])]"
3999,movel_fit,"[array([ 929.63311223, -424.4880078 ,  172.83774182])]","[array([-0.5323    , -0.11809603, -0.30143705, -0.26287257, -1.68686482,
        2.14618801])]"
4499,movel_fit,"[array([ 929.11280947, -414.21766034,  172.95664556])]","[array([-0.52697078, -0.13115371, -0.31274233, -0.26795195, -1.68091802,
        2.14929864])]"
4999,movel_fit,"[array([ 928.50139194, -403.94206241,  173.05091906])]","[array([-0.52187705, -0.14501334, -0.32465754, -0.27342793, -1.6743127 ,
        2.15291995])]"
5499,movel_fit,"[array([ 927.8293002 , -393.69281204,  172.9813694 ])]","[array([-0.51702886, -0.15969896, -0.33731447, -0.27929102, -1.66686551,
        2.15711276])]"
5999,movel_fit,"[array([ 927.09320328, -383.42526561,  172.97332123])]","[array([-0.51237216, -0.17520614, -0.35050248, -0.28552441, -1.65882084,
        2.16173831])]"
6499,movel_fit,"[array([ 926.32779948, -373.16972509,  173.14107146])]","[array([-0.50793723, -0.19150951, -0.36409197, -0.29216516, -1.65025964,
        2.1667967 ])]"
6999,movel_fit,"[array([ 925.49178862, -362.92739563,  173.09172231])]","[array([-0.5037277 , -0.20861644, -0.3784474 , -0.29918008, -1.64091299,
        2.17235501])]"
7499,movel_fit,"[array([ 924.61957321, -352.68161115,  173.07507901])]","[array([-0.49967399, -0.22649984, -0.39330641, -0.30652151, -1.63099443,
        2.17824908])]"
7999,movel_fit,"[array([ 923.75685118, -342.44233573,  173.09768268])]","[array([-0.49579506, -0.24507952, -0.40860351, -0.31424843, -1.62053939,
        2.18447426])]"
8499,movel_fit,"[array([ 922.73729833, -332.21085348,  173.05439922])]","[array([-0.49214296, -0.26447333, -0.424534  , -0.32231619, -1.60960551,
        2.19103783])]"
8999,movel_fit,"[array([ 921.65462539, -321.97296549,  173.11094655])]","[array([-0.48862219, -0.28461817, -0.44087608, -0.33068137, -1.59827588,
        2.19776365])]"
9499,movel_fit,"[array([ 920.73635511, -311.73874068,  172.98036752])]","[array([-0.48515127, -0.30520614, -0.4576491 , -0.33938993, -1.58627847,
        2.20463442])]"
9999,movel_fit,"[array([ 919.62298007, -301.52151355,  173.03963452])]","[array([-0.48183659, -0.32658918, -0.47477852, -0.34832079, -1.57412788,
        2.21151447])]"
10499,movel_fit,"[array([ 918.44581112, -291.31384546,  172.93160085])]","[array([-0.47862184, -0.34845604, -0.4923516 , -0.35751162, -1.56165169,
        2.21836637])]"
10999,movel_fit,"[array([ 917.31331073, -281.11068567,  172.67989832])]","[array([-0.47541227, -0.37075523, -0.51029217, -0.36692414, -1.54875881,
        2.22504951])]"
11499,movel_fit,"[array([ 916.17046963, -270.89694914,  172.69732857])]","[array([-0.47220988, -0.39351072, -0.52824166, -0.37655394, -1.53584828,
        2.23134591])]"
11999,movel_fit,"[array([ 914.81839149, -260.7290434 ,  172.37868681])]","[array([-0.46908659, -0.41667982, -0.54670085, -0.38628656, -1.52277825,
        2.23729582])]"
12499,movel_fit,"[array([ 913.64771281, -250.5299827 ,  172.09669459])]","[array([-0.46577158, -0.43993653, -0.56508658, -0.39614407, -1.50953231,
        2.24251571])]"
