breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 933.32787178, -558.49725917,  169.47499197])]","[array([-0.61809967, -0.00807011, -0.19989652, -0.22906965, -1.7040667 ,
        2.14805125])]"
499,movel_fit,"[array([ 931.88633768, -496.45777797,  172.59745056])]","[array([-0.57597047, -0.04939306, -0.23857158, -0.23881099, -1.70790093,
        2.13950285])]"
999,movel_fit,"[array([ 932.11280142, -486.16267501,  172.18116186])]","[array([-0.56875984, -0.05676092, -0.24600338, -0.2408419 , -1.70634443,
        2.13874911])]"
1499,movel_fit,"[array([ 931.9479201 , -475.88913612,  172.19166901])]","[array([-0.56199079, -0.06510009, -0.2538762 , -0.24334606, -1.70462729,
        2.13860189])]"
1999,movel_fit,"[array([ 931.50477363, -465.60676707,  172.22025306])]","[array([-0.55554884, -0.07438756, -0.26250581, -0.24625864, -1.70229526,
        2.13905743])]"
2499,movel_fit,"[array([ 931.07168174, -455.32798903,  172.34943231])]","[array([-0.54938085, -0.08440193, -0.27158978, -0.24972083, -1.69929014,
        2.14009827])]"
2999,movel_fit,"[array([ 930.8120932 , -445.03156569,  172.37618202])]","[array([-0.54335125, -0.0950631 , -0.28120772, -0.25366322, -1.6953129 ,
        2.14166099])]"
3499,movel_fit,"[array([ 930.32564227, -434.75485958,  172.34941213])]","[array([-0.53759198, -0.10652631, -0.29149233, -0.25791585, -1.6907619 ,
        2.14374009])]"
3999,movel_fit,"[array([ 929.77600106, -424.47367287,  172.34362455])]","[array([-0.53201868, -0.11882171, -0.30236315, -0.26250822, -1.68548665,
        2.14630301])]"
4499,movel_fit,"[array([ 929.31503891, -414.20415577,  172.4925107 ])]","[array([-0.52667706, -0.13186291, -0.3136182 , -0.26761787, -1.67950731,
        2.1494141 ])]"
4999,movel_fit,"[array([ 928.67864769, -403.92785051,  172.59027515])]","[array([-0.52159366, -0.14576824, -0.32556741, -0.2730939 , -1.67289757,
        2.15304556])]"
5499,movel_fit,"[array([ 928.03124561, -393.67849334,  172.47479299])]","[array([-0.51672941, -0.16046125, -0.33826488, -0.27895328, -1.66537238,
        2.15724177])]"
5999,movel_fit,"[array([ 927.26148393, -383.41847956,  172.47981758])]","[array([-0.51209131, -0.17599345, -0.35146288, -0.2851832 , -1.65736153,
        2.16187276])]"
6499,movel_fit,"[array([ 926.51123394, -373.1563237 ,  172.7288882 ])]","[array([-0.50765565, -0.1923036 , -0.36498283, -0.29185058, -1.64885211,
        2.16691458])]"
6999,movel_fit,"[array([ 925.68613283, -362.91621663,  172.61012911])]","[array([-0.50343942, -0.20943072, -0.37941297, -0.29886352, -1.63941442,
        2.17249028])]"
7499,movel_fit,"[array([ 924.84389279, -352.65440101,  172.60647336])]","[array([-0.49936248, -0.22732083, -0.39426247, -0.30622114, -1.62947061,
        2.17836532])]"
7999,movel_fit,"[array([ 923.99195726, -342.42096849,  172.66716358])]","[array([-0.49548113, -0.24590573, -0.40952647, -0.31395082, -1.61902856,
        2.1845799 ])]"
8499,movel_fit,"[array([ 922.91387722, -332.19078964,  172.55781011])]","[array([-0.49185744, -0.26536185, -0.42556943, -0.32202133, -1.60807178,
        2.19117738])]"
8999,movel_fit,"[array([ 921.88297342, -321.94709836,  172.69598389])]","[array([-0.48832166, -0.28549102, -0.44182381, -0.33042016, -1.59675915,
        2.19788241])]"
9499,movel_fit,"[array([ 921.0110736 , -311.71673156,  172.4959203 ])]","[array([-0.48483338, -0.30605728, -0.45864127, -0.33913993, -1.58465966,
        2.20476624])]"
9999,movel_fit,"[array([ 919.88807572, -301.49609733,  172.62812469])]","[array([-0.48151319, -0.32747817, -0.47573203, -0.34806873, -1.57255328,
        2.21161881])]"
10499,movel_fit,"[array([ 918.68627732, -291.28770556,  172.51216779])]","[array([-0.47830962, -0.34936496, -0.49332944, -0.35726778, -1.5600969 ,
        2.21847368])]"
10999,movel_fit,"[array([ 917.58501729, -281.08820137,  172.17918529])]","[array([-0.47507756, -0.37165698, -0.51133583, -0.36667525, -1.54710074,
        2.22516385])]"
11499,movel_fit,"[array([ 916.46539627, -270.86509489,  172.29548104])]","[array([-0.47185936, -0.3944125 , -0.52919747, -0.37632285, -1.53424131,
        2.23142299])]"
11999,movel_fit,"[array([ 915.07630509, -260.70327637,  171.93060424])]","[array([-0.46875759, -0.41764791, -0.5477477 , -0.38606228, -1.52114072,
        2.23740456])]"
12499,movel_fit,"[array([ 913.99288393, -250.4964218 ,  171.65019035])]","[array([-0.46539441, -0.44084864, -0.56609462, -0.39593905, -1.50781386,
        2.24260364])]"
12999,movel_fit,"[array([ 912.73135122, -240.30038536,  171.48984279])]","[array([-0.4620071 , -0.46440485, -0.58447325, -0.40586261, -1.49468599,
        2.24699206])]"
13499,movel_fit,"[array([ 911.42579554, -230.12057086,  171.18414559])]","[array([-0.45849709, -0.48793354, -0.6028383 , -0.41579083, -1.48166165,
        2.25039671])]"
