breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 932.65653917, -557.3543667 ,  172.28080819])]","[array([-0.61864933, -0.00639902, -0.19647936, -0.23114085, -1.71011371,
        2.14694264])]"
499,movel_fit,"[array([ 931.30405554, -496.46722063,  174.79445157])]","[array([-0.57682953, -0.0484314 , -0.23605843, -0.23985984, -1.71168502,
        2.13935006])]"
999,movel_fit,"[array([ 931.15721201, -486.17929891,  174.77381948])]","[array([-0.56978262, -0.05602542, -0.24338716, -0.24184137, -1.71072426,
        2.13859087])]"
1499,movel_fit,"[array([ 930.93840833, -475.89970073,  174.76884771])]","[array([-0.563007  , -0.0643707 , -0.25128973, -0.24429733, -1.70905845,
        2.13841033])]"
1999,movel_fit,"[array([ 930.67738861, -465.62064798,  174.77173804])]","[array([-0.55648272, -0.07346662, -0.25975987, -0.24722507, -1.70665967,
        2.13879701])]"
2499,movel_fit,"[array([ 930.32219634, -455.34787536,  174.80201337])]","[array([-0.55023039, -0.08336864, -0.26882436, -0.25060143, -1.70356572,
        2.13976089])]"
2999,movel_fit,"[array([ 929.94876462, -445.07274994,  174.81901591])]","[array([-0.54420841, -0.09402246, -0.27845771, -0.25442941, -1.69971511,
        2.14127579])]"
3499,movel_fit,"[array([ 929.48799246, -434.79943462,  174.8425109 ])]","[array([-0.53842921, -0.10546676, -0.28867585, -0.25866311, -1.69518662,
        2.14332553])]"
3999,movel_fit,"[array([ 928.99187351, -424.53064206,  174.83427842])]","[array([-0.53286587, -0.11769787, -0.2994938 , -0.26329333, -1.68989453,
        2.14590698])]"
4499,movel_fit,"[array([ 928.42772469, -414.25623739,  174.90625785])]","[array([-0.52755238, -0.13076037, -0.31085182, -0.26836425, -1.68396172,
        2.14902233])]"
4999,movel_fit,"[array([ 927.8192902 , -404.00028565,  174.96671836])]","[array([-0.52246673, -0.14459307, -0.32277098, -0.27382244, -1.67733697,
        2.15265198])]"
5499,movel_fit,"[array([ 927.10493932, -393.74199063,  174.96612918])]","[array([-0.51763051, -0.15929127, -0.33537926, -0.27968052, -1.66999828,
        2.15682001])]"
5999,movel_fit,"[array([ 926.37065178, -383.48365283,  174.96432413])]","[array([-0.51298275, -0.17477317, -0.34853764, -0.28591036, -1.66197482,
        2.16144363])]"
6499,movel_fit,"[array([ 925.58841111, -373.23184781,  175.02795965])]","[array([-0.50855194, -0.19106609, -0.36220998, -0.29252937, -1.65335257,
        2.16651781])]"
6999,movel_fit,"[array([ 924.72106619, -362.99130895,  175.03122119])]","[array([-0.50435298, -0.20816815, -0.37651135, -0.29952644, -1.64409541,
        2.17205181])]"
7499,movel_fit,"[array([ 923.8260267 , -352.75196167,  175.01737245])]","[array([-0.50032543, -0.22603748, -0.39135561, -0.30687217, -1.63422126,
        2.17795604])]"
7999,movel_fit,"[array([ 922.90407984, -342.51468503,  175.00301132])]","[array([-0.49647179, -0.24464908, -0.40670847, -0.31457758, -1.62378623,
        2.18419365])]"
8499,movel_fit,"[array([ 921.89549516, -332.28285878,  174.97181413])]","[array([-0.49280366, -0.26403099, -0.42260645, -0.32261689, -1.61285296,
        2.19072871])]"
8999,movel_fit,"[array([ 920.84095733, -322.05471289,  174.96817162])]","[array([-0.48928602, -0.28411204, -0.43894625, -0.33098038, -1.60148536,
        2.19746621])]"
9499,movel_fit,"[array([ 919.78302243, -311.83068212,  174.88233083])]","[array([-0.48587908, -0.30480564, -0.45575464, -0.33964896, -1.58962613,
        2.20434488])]"
9999,movel_fit,"[array([ 918.67182756, -301.61854385,  174.83461853])]","[array([-0.48257791, -0.3261442 , -0.47293961, -0.3485777 , -1.57742512,
        2.21125244])]"
10499,movel_fit,"[array([ 917.46340345, -291.4122964 ,  174.72337018])]","[array([-0.47938624, -0.34804076, -0.49052821, -0.35775952, -1.56496673,
        2.21811323])]"
10999,movel_fit,"[array([ 916.26819631, -281.20602673,  174.53334042])]","[array([-0.47621509, -0.37040153, -0.50844916, -0.36716685, -1.5521675 ,
        2.22479507])]"
11499,movel_fit,"[array([ 915.04067874, -271.00619129,  174.42736754])]","[array([-0.473064  , -0.39318981, -0.52652143, -0.37676759, -1.53926018,
        2.23113399])]"
11999,movel_fit,"[array([ 913.75954789, -260.82332872,  174.17344858])]","[array([-0.46990537, -0.41629399, -0.54486199, -0.38650181, -1.5261934 ,
        2.23703271])]"
12499,movel_fit,"[array([ 912.49022585, -250.62731102,  173.91911175])]","[array([-0.46665358, -0.43963638, -0.56327113, -0.39634964, -1.51305529,
        2.24226718])]"
12999,movel_fit,"[array([ 911.21712988, -240.43276593,  173.68178812])]","[array([-0.4632928 , -0.46313765, -0.58166606, -0.40626566, -1.49993646,
        2.24667532])]"
13499,movel_fit,"[array([ 909.91972829, -230.25656489,  173.38562838])]","[array([-0.4597893 , -0.48665179, -0.59999475, -0.41616771, -1.48691332,
        2.25006538])]"
