breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 933.36371318, -558.59570315,  169.32379232])]","[array([-0.6183428 , -0.00727475, -0.1994046 , -0.22941795, -1.70469652,
        2.14810026])]"
499,movel_fit,"[array([ 931.8575943 , -496.46245173,  172.71442449])]","[array([-0.57611135, -0.04908338, -0.2382526 , -0.23903451, -1.70837872,
        2.13950898])]"
999,movel_fit,"[array([ 932.00659879, -486.16087513,  172.3842716 ])]","[array([-0.56892787, -0.05649048, -0.24565466, -0.24105485, -1.70696126,
        2.13874237])]"
1499,movel_fit,"[array([ 931.85454435, -475.88829189,  172.37285145])]","[array([-0.56215228, -0.06480419, -0.25352602, -0.24355732, -1.70523267,
        2.13859006])]"
1999,movel_fit,"[array([ 931.44522334, -465.6078674 ,  172.39252603])]","[array([-0.55569479, -0.07405353, -0.2621283 , -0.2464697 , -1.70288511,
        2.13903395])]"
2499,movel_fit,"[array([ 931.0178445 , -455.32558173,  172.49508171])]","[array([-0.5495076 , -0.08406285, -0.27123075, -0.24990814, -1.69985256,
        2.14006036])]"
2999,movel_fit,"[array([ 930.73123094, -445.0363897 ,  172.52550721])]","[array([-0.54348365, -0.09472401, -0.28084911, -0.2538265 , -1.69590734,
        2.14161718])]"
3499,movel_fit,"[array([ 930.27754874, -434.75352415,  172.51568418])]","[array([-0.53770374, -0.10616237, -0.29109465, -0.25808087, -1.69135434,
        2.14367725])]"
3999,movel_fit,"[array([ 929.74073075, -424.47882301,  172.50976034])]","[array([-0.53213789, -0.11844035, -0.30195213, -0.26268555, -1.68607494,
        2.14625176])]"
4499,movel_fit,"[array([ 929.24171417, -414.21128499,  172.64026859])]","[array([-0.52680805, -0.13149471, -0.31324064, -0.26777877, -1.68011394,
        2.14936789])]"
4999,movel_fit,"[array([ 928.60831066, -403.93099918,  172.7408638 ])]","[array([-0.52171956, -0.14538836, -0.32517924, -0.27325356, -1.67351441,
        2.15299227])]"
5499,movel_fit,"[array([ 927.96581386, -393.68274686,  172.63853919])]","[array([-0.51685657, -0.16006274, -0.33785135, -0.27911627, -1.66601012,
        2.15718547])]"
5999,movel_fit,"[array([ 927.2184765 , -383.41963595,  172.63836026])]","[array([-0.51220803, -0.17557615, -0.35103805, -0.28534984, -1.65798148,
        2.16181345])]"
6499,movel_fit,"[array([ 926.45323811, -373.15715923,  172.85617458])]","[array([-0.50777217, -0.1918916 , -0.36459233, -0.29200275, -1.64945758,
        2.16685965])]"
6999,movel_fit,"[array([ 925.63495064, -362.91957059,  172.7712562 ])]","[array([-0.50355831, -0.20899714, -0.3789761 , -0.29901976, -1.64005666,
        2.17242932])]"
7499,movel_fit,"[array([ 924.77654816, -352.66381913,  172.7581953 ])]","[array([-0.4994917 , -0.22688402, -0.39383393, -0.30636943, -1.6301251 ,
        2.17831305])]"
7999,movel_fit,"[array([ 923.91220472, -342.42587079,  172.80210224])]","[array([-0.49561266, -0.24547306, -0.40911873, -0.31409663, -1.61968248,
        2.18453248])]"
8499,movel_fit,"[array([ 922.86818576, -332.19787907,  172.72518044])]","[array([-0.49197512, -0.26489553, -0.42510405, -0.32216621, -1.60873049,
        2.19111646])]"
8999,movel_fit,"[array([ 921.79529075, -321.95458597,  172.81953583])]","[array([-0.48844984, -0.28505046, -0.44141979, -0.33054438, -1.59741452,
        2.19783285])]"
9499,movel_fit,"[array([ 920.91475834, -311.72123534,  172.65803694])]","[array([-0.48496364, -0.30561728, -0.4582035 , -0.33926174, -1.58535761,
        2.20470695])]"
9999,movel_fit,"[array([ 919.79780908, -301.50719423,  172.76032037])]","[array([-0.48164933, -0.32701332, -0.47530353, -0.34819063, -1.57323555,
        2.21157471])]"
10499,movel_fit,"[array([ 918.6193901 , -291.2968527 ,  172.64860566])]","[array([-0.47843208, -0.34887945, -0.49288075, -0.35738572, -1.56076258,
        2.21842257])]"
10999,movel_fit,"[array([ 917.49247546, -281.09583913,  172.34789163])]","[array([-0.47521377, -0.37118875, -0.51087228, -0.36679198, -1.54781356,
        2.22511284])]"
11499,movel_fit,"[array([ 916.37591487, -270.87867367,  172.41944502])]","[array([-0.47199975, -0.39392661, -0.5287618 , -0.37643517, -1.53492444,
        2.23138991])]"
