primitives,points,q_bp
movej_fit,"[array([ 705.88930854, -606.70289815,  591.66558395])]","[array([-0.81564505,  0.64596003,  0.6597113 , -0.28172114, -2.05051211,
        2.28464523])]"
movel_fit,"[array([ 704.90026286, -556.71271662,  591.60609173])]","[array([-0.78547033,  0.55296126,  0.51760495, -0.2893896 , -1.99489499,
        2.26783803])]"
movel_fit,"[array([ 703.91121372, -506.72253554,  591.54660022])]","[array([-0.75327455,  0.47361302,  0.40219315, -0.29974359, -1.95105139,
        2.24578222])]"
movel_fit,"[array([ 703.0985966 , -465.64945538,  591.49772379])]","[array([-0.72503862,  0.41538918,  0.3209357 , -0.30732006, -1.9233034 ,
        2.25007053])]"
movel_fit,"[array([ 701.33921505, -424.59817247,  591.55489103])]","[array([-0.70233831,  0.3459546 ,  0.23025108, -0.32263591, -1.88560991,
        2.26585837])]"
movel_fit,"[array([ 698.63565641, -383.59881777,  591.63779535])]","[array([-0.6851999 ,  0.26532718,  0.13120702, -0.34522188, -1.83903676,
        2.29322032])]"
movel_fit,"[array([ 695.01607693, -342.66988892,  591.61678582])]","[array([-0.67362318,  0.17394131,  0.02480862, -0.37489133, -1.78516747,
        2.33140587])]"
movel_fit,"[array([ 690.57025457, -301.82273607,  591.33119927])]","[array([-0.66720812,  0.07333407, -0.08714525, -0.41145001, -1.72660543,
        2.37776404])]"
movel_fit,"[array([ 685.4979179 , -261.05446194,  590.6347442 ])]","[array([-0.66467485, -0.03339307, -0.20142881, -0.45427377, -1.66703328,
        2.42643298])]"
movel_fit,"[array([ 680.16250922, -220.327717  ,  589.4749159 ])]","[array([-0.66350249, -0.14175803, -0.31340482, -0.50197617, -1.61040453,
        2.46730295])]"
movel_fit,"[array([ 675.14379761, -179.57252566,  587.99456685])]","[array([-0.65981904, -0.24658697, -0.41759124, -0.55228258, -1.5594764 ,
        2.48595253])]"
movel_fit,"[array([ 671.26589783, -138.69257029,  586.60695359])]","[array([-0.64810908, -0.34241839, -0.50797196, -0.60157973, -1.51444663,
        2.46494132])]"
movel_fit,"[array([669.56148449, -97.66268168, 585.94712084])]","[array([-0.61991886, -0.42195812, -0.57646596, -0.64262303, -1.47272547,
        2.38655652])]"
movel_fit,"[array([671.07031873, -56.62874376, 586.56269315])]","[array([-0.56276191, -0.47124547, -0.60949384, -0.66071573, -1.43182006,
        2.23837552])]"
movel_fit,"[array([676.42042837, -15.94501357, 588.34849705])]","[array([-0.46666216, -0.46412224, -0.58700342, -0.63676011, -1.39997684,
        2.02305708])]"
movel_fit,"[array([685.4075679 ,  24.09676185, 590.16421952])]","[array([-0.34234613, -0.37050177, -0.49201077, -0.57006455, -1.40845098,
        1.76801058])]"
movel_fit,"[array([696.9177932 ,  63.5326981 , 590.22416738])]","[array([-0.22405031, -0.18720382, -0.32988579, -0.49799351, -1.48961713,
        1.52337265])]"
movel_fit,"[array([709.09668806, 102.64316229, 587.25372132])]","[array([-0.13741571,  0.03852932, -0.14280314, -0.46294014, -1.62591194,
        1.33969478])]"
movel_fit,"[array([719.62116247, 141.98308494, 581.85076241])]","[array([-0.08136149,  0.24218936,  0.01552705, -0.47373461, -1.76564107,
        1.25878994])]"
movel_fit,"[array([725.83874467, 182.28128992, 577.15331643])]","[array([-0.04210797,  0.39226652,  0.12274917, -0.51631941, -1.88363449,
        1.32025021])]"
movel_fit,"[array([725.00645486, 223.2406994 , 577.42186563])]","[array([-1.77377640e-03,  4.65199183e-01,  1.74677301e-01, -5.55007125e-01,
       -1.96154909e+00,  1.50925254e+00])]"
movel_fit,"[array([716.17866915, 262.91501335, 582.94478583])]","[array([ 0.04611202,  0.40307765,  0.13799826, -0.55179646, -1.93221943,
        1.71084463])]"
movel_fit,"[array([701.28007114, 300.7670722 , 588.52193887])]","[array([ 0.10082585,  0.17895816, -0.02731093, -0.51868339, -1.75196068,
        1.85452759])]"
movel_fit,"[array([683.93659785, 337.9710772 , 589.41264579])]","[array([ 0.17564808, -0.13211289, -0.28025138, -0.48797399, -1.4749524 ,
        1.90795974])]"
movel_fit,"[array([669.58114186, 376.27498066, 586.1097199 ])]","[array([ 0.27241979, -0.41028271, -0.5222374 , -0.47227183, -1.18670279,
        1.77591476])]"
movel_fit,"[array([665.88787675, 416.91319001, 584.7412816 ])]","[array([ 0.40192696, -0.5831318 , -0.68107681, -0.40590835, -0.91444843,
        1.32372974])]"
movel_fit,"[array([676.72090441, 456.2304312 , 588.08157197])]","[array([ 0.48073947, -0.4839494 , -0.59703325, -0.30148154, -0.88287599,
        0.85092681])]"
movel_fit,"[array([695.37327865, 492.771653  , 588.77874786])]","[array([ 0.41664097, -0.14955946, -0.29091468, -0.39126236, -1.15032032,
        0.72679974])]"
movel_fit,"[array([718.10212297, 537.29892667, 589.62830914])]","[array([ 0.35076919,  0.23685967,  0.06446808, -0.51062906, -1.46989065,
        0.54318928])]"
movel_fit,"[array([740.83096256, 581.82620041, 590.47786447])]","[array([ 0.30150554,  0.58936866,  0.36945767, -0.66781822, -1.74791442,
        0.31609452])]"
