timestamp,cmd_num,J1,J2,J3,J4,J5,J6
1.400000037392601371e-04,-1.000000000000000000e+00,-3.465251541137695312e+01,4.894569015502929688e+01,2.988589668273925781e+01,1.092721710205078125e+02,9.495491790771484375e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804796600341796875e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604946136474609375e+01,3.051838493347167969e+01
6.335000041872262955e-03,1.000000000000000000e+00,-3.465248489379882812e+01,4.894569015502929688e+01,2.988589668273925781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033175945281982422e+00,2.350311756134033203e+00,-6.804796600341796875e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604924011230468750e+01,3.051838493347167969e+01
9.940000250935554504e-03,1.000000000000000000e+00,-3.465248489379882812e+01,4.894569015502929688e+01,2.988589668273925781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033175945281982422e+00,2.350311756134033203e+00,-6.804796600341796875e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604924011230468750e+01,3.051838493347167969e+01
1.404799986630678177e-02,1.000000000000000000e+00,-3.465251541137695312e+01,4.894569015502929688e+01,2.988589668273925781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033175945281982422e+00,2.350421667098999023e+00,-6.804796600341796875e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604959869384765625e+01,3.051838493347167969e+01
3.778000175952911377e-02,1.000000000000000000e+00,-3.465251541137695312e+01,4.894573211669921875e+01,2.988589668273925781e+01,1.092721710205078125e+02,9.495491790771484375e+01,-3.033175945281982422e+00,2.350421667098999023e+00,-6.804792785644531250e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604946136474609375e+01,3.051838493347167969e+01
3.934799879789352417e-02,1.000000000000000000e+00,-3.465248489379882812e+01,4.894569015502929688e+01,2.988585472106933594e+01,1.092721710205078125e+02,9.495491790771484375e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804796600341796875e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604946136474609375e+01,3.051838493347167969e+01
4.189600050449371338e-02,1.000000000000000000e+00,-3.465248489379882812e+01,4.894569015502929688e+01,2.988585472106933594e+01,1.092721710205078125e+02,9.495491790771484375e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804796600341796875e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604946136474609375e+01,3.051838493347167969e+01
4.992499947547912598e-02,1.000000000000000000e+00,-3.465248489379882812e+01,4.894569015502929688e+01,2.988589668273925781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033175945281982422e+00,2.350311756134033203e+00,-6.804796600341796875e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604946136474609375e+01,3.051838493347167969e+01
5.133400112390518188e-02,1.000000000000000000e+00,-3.465248489379882812e+01,4.894569015502929688e+01,2.988589668273925781e+01,1.092723312377929688e+02,9.495491790771484375e+01,-3.033175945281982422e+00,2.350311756134033203e+00,-6.804792785644531250e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604946136474609375e+01,3.051838493347167969e+01
5.259399861097335815e-02,1.000000000000000000e+00,-3.465248489379882812e+01,4.894569015502929688e+01,2.988589668273925781e+01,1.092723312377929688e+02,9.495491790771484375e+01,-3.033175945281982422e+00,2.350311756134033203e+00,-6.804792785644531250e+01,-1.823808746337890625e+02,2.197954952716827393e-01,7.604946136474609375e+01,3.051838493347167969e+01
