breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 932.68559253, -557.25714146,  172.64404364])]","[array([-0.61863948, -0.00636495, -0.19614225, -0.2312969 , -1.71051281,
        2.14683873])]"
499,movel_fit,"[array([ 931.33333798, -496.45921105,  174.97050978])]","[array([-0.57684724, -0.04836819, -0.23585096, -0.23993443, -1.7118794 ,
        2.13932104])]"
999,movel_fit,"[array([ 931.18131129, -486.17999285,  174.95048257])]","[array([-0.56980602, -0.05596112, -0.24317804, -0.2419084 , -1.71092077,
        2.13856649])]"
1499,movel_fit,"[array([ 930.96121639, -475.90918529,  174.94354675])]","[array([-0.56303488, -0.06430095, -0.25107723, -0.24435788, -1.70925439,
        2.13839   ])]"
1999,movel_fit,"[array([ 930.71097587, -465.62195065,  174.94616257])]","[array([-0.55649966, -0.07339028, -0.2595417 , -0.24728778, -1.70685202,
        2.13876606])]"
2499,movel_fit,"[array([ 930.34485913, -455.34513948,  174.97714259])]","[array([-0.55024553, -0.08330432, -0.26861717, -0.25065701, -1.70376167,
        2.13972601])]"
2999,movel_fit,"[array([ 929.97463932, -445.07304847,  174.9930969 ])]","[array([-0.5442258 , -0.09395427, -0.27824813, -0.25448659, -1.69990738,
        2.14124432])]"
3499,movel_fit,"[array([ 929.52714564, -434.79928244,  175.0091329 ])]","[array([-0.53844048, -0.10537841, -0.28845568, -0.25872161, -1.69537419,
        2.1432883 ])]"
3999,movel_fit,"[array([ 929.02001523, -424.52901269,  175.00511277])]","[array([-0.53288003, -0.1176237 , -0.2992831 , -0.26334889, -1.69008571,
        2.14587139])]"
4499,movel_fit,"[array([ 928.44072077, -414.25624361,  175.0744315 ])]","[array([-0.5275722 , -0.13069175, -0.31065036, -0.26841378, -1.68416313,
        2.14898831])]"
4999,movel_fit,"[array([ 927.84946744, -403.99873537,  175.12530004])]","[array([-0.52247678, -0.14451424, -0.32256781, -0.27387149, -1.67751613,
        2.15261416])]"
5499,movel_fit,"[array([ 927.1347685 , -393.73472745,  175.13412028])]","[array([-0.5176359 , -0.15921677, -0.33517175, -0.27972968, -1.67018314,
        2.15677543])]"
5999,movel_fit,"[array([ 926.38917858, -383.48609582,  175.13037449])]","[array([-0.51299844, -0.1746977 , -0.34833215, -0.2859523 , -1.66216783,
        2.16140605])]"
6499,movel_fit,"[array([ 925.61512793, -373.22889229,  175.19446018])]","[array([-0.50856185, -0.19098392, -0.36199921, -0.29257595, -1.65354233,
        2.16647474])]"
6999,movel_fit,"[array([ 924.73949805, -362.98953014,  175.19158443])]","[array([-0.50436236, -0.20809477, -0.37631312, -0.29956296, -1.64427999,
        2.17200861])]"
7499,movel_fit,"[array([ 923.859788  , -352.74452056,  175.19161237])]","[array([-0.50032742, -0.22594428, -0.39112991, -0.30691723, -1.63441602,
        2.17790194])]"
7999,movel_fit,"[array([ 922.94153443, -342.50780144,  175.17869835])]","[array([-0.49647221, -0.24455266, -0.40647916, -0.31462145, -1.62397724,
        2.18413928])]"
8499,movel_fit,"[array([ 921.92357465, -332.27277699,  175.14863532])]","[array([-0.4928053 , -0.26394427, -0.42238507, -0.32265924, -1.61304828,
        2.19067352])]"
8999,movel_fit,"[array([ 920.86990565, -322.05650962,  175.15202297])]","[array([-0.48929607, -0.28400351, -0.43870225, -0.33101824, -1.60169743,
        2.19741337])]"
9499,movel_fit,"[array([ 919.80325719, -311.82638746,  175.06403248])]","[array([-0.48588776, -0.30471252, -0.45552546, -0.33968584, -1.58983504,
        2.20429084])]"
9999,movel_fit,"[array([ 918.69600587, -301.6115519 ,  175.03166183])]","[array([-0.48258348, -0.32604674, -0.47269399, -0.34861596, -1.57764279,
        2.21119076])]"
10499,movel_fit,"[array([ 917.46289147, -291.41265037,  174.910558  ])]","[array([-0.47940435, -0.3479655 , -0.49030799, -0.35778565, -1.56518722,
        2.21806151])]"
10999,movel_fit,"[array([ 916.26631528, -281.20661751,  174.71090957])]","[array([-0.4762348 , -0.37032467, -0.50823709, -0.36719286, -1.55238158,
        2.22474598])]"
11499,movel_fit,"[array([ 915.06241322, -271.00739516,  174.6120924 ])]","[array([-0.47307778, -0.39308736, -0.52628547, -0.37680078, -1.53946349,
        2.23108341])]"
11999,movel_fit,"[array([ 913.75330168, -260.81607893,  174.37261972])]","[array([-0.46992564, -0.41622578, -0.54463867, -0.38653436, -1.52642247,
        2.23697839])]"
12499,movel_fit,"[array([ 912.4784596 , -250.62662668,  174.10803484])]","[array([-0.46668003, -0.43957098, -0.5630586 , -0.39637601, -1.51327747,
        2.2422205 ])]"
12999,movel_fit,"[array([ 911.21535924, -240.43163683,  173.87216993])]","[array([-0.46331748, -0.46305803, -0.58144353, -0.40629637, -1.50015394,
        2.24662916])]"
13499,movel_fit,"[array([ 909.90495898, -230.24394699,  173.58690389])]","[array([-0.45980999, -0.48659113, -0.59977573, -0.41619816, -1.48714522,
        2.25000707])]"
13999,movel_fit,"[array([ 908.64898969, -220.05709748,  173.3141669 ])]","[array([-0.45606232, -0.51001542, -0.61788202, -0.42603791, -1.47423855,
        2.25211853])]"
14499,movel_fit,"[array([ 907.45004967, -209.86435661,  173.06966425])]","[array([-0.45203616, -0.53324767, -0.63568504, -0.4357794 , -1.46148067,
        2.25276288])]"
14999,movel_fit,"[array([ 906.16235713, -199.67617442,  172.68656065])]","[array([-0.44773952, -0.55629857, -0.65331355, -0.44531204, -1.44894863,
        2.2517583 ])]"
