breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 933.45110994, -558.7637466 ,  169.9233102 ])]","[array([-0.61841382, -0.00746554, -0.19897268, -0.22939889, -1.7048073 ,
        2.14819622])]"
499,movel_fit,"[array([ 931.96406587, -496.45918752,  172.84187034])]","[array([-0.5760429 , -0.04917182, -0.23818024, -0.23901464, -1.70826225,
        2.13948817])]"
999,movel_fit,"[array([ 932.19181691, -486.16368091,  172.46478402])]","[array([-0.56882924, -0.05652949, -0.24556902, -0.24104227, -1.70674803,
        2.13871943])]"
1499,movel_fit,"[array([ 932.01855846, -475.88831475,  172.48023602])]","[array([-0.5620552 , -0.06486965, -0.25343994, -0.24353235, -1.70504335,
        2.13856146])]"
1999,movel_fit,"[array([ 931.59683282, -465.60065273,  172.51016512])]","[array([-0.55560004, -0.07412939, -0.26204459, -0.24644804, -1.7027139 ,
        2.13900231])]"
2499,movel_fit,"[array([ 931.16264933, -455.31287778,  172.63095731])]","[array([-0.5494177 , -0.08415878, -0.27114881, -0.24989623, -1.69968874,
        2.14003256])]"
2999,movel_fit,"[array([ 930.89512462, -445.03231347,  172.65539323])]","[array([-0.54340082, -0.0948081 , -0.28076044, -0.25382926, -1.69572015,
        2.141605  ])]"
3499,movel_fit,"[array([ 930.42005721, -434.7494229 ,  172.62524232])]","[array([-0.53762523, -0.10625227, -0.29103241, -0.25807232, -1.69116985,
        2.14366539])]"
3999,movel_fit,"[array([ 929.83080026, -424.48247023,  172.61983802])]","[array([-0.53206315, -0.11858363, -0.30193418, -0.26262789, -1.68589886,
        2.1462355 ])]"
4499,movel_fit,"[array([ 929.38208683, -414.18881156,  172.77235656])]","[array([-0.52669909, -0.13161169, -0.31317786, -0.26774512, -1.67992932,
        2.14931996])]"
4999,movel_fit,"[array([ 928.74514604, -403.92718279,  172.83415997])]","[array([-0.5216192 , -0.145516  , -0.3251573 , -0.27320273, -1.67327787,
        2.1529663 ])]"
5499,movel_fit,"[array([ 928.11369657, -393.65931645,  172.76439588])]","[array([-0.51673943, -0.16019058, -0.3378011 , -0.27907701, -1.6657954 ,
        2.15713444])]"
5999,movel_fit,"[array([ 927.33356082, -383.41202094,  172.75986311])]","[array([-0.51211021, -0.17571892, -0.35100582, -0.28529282, -1.65778306,
        2.16177306])]"
6499,movel_fit,"[array([ 926.61296564, -373.148964  ,  172.98333935])]","[array([-0.50765949, -0.1919928 , -0.36451908, -0.29195937, -1.64924116,
        2.16680839])]"
6999,movel_fit,"[array([ 925.76207915, -362.90529347,  172.87035438])]","[array([-0.50343928, -0.20915125, -0.37897014, -0.298949  , -1.63980945,
        2.17237512])]"
7499,movel_fit,"[array([ 924.91491766, -352.65732077,  172.88606895])]","[array([-0.49938017, -0.22700632, -0.39377856, -0.30630983, -1.62991212,
        2.17825524])]"
7999,movel_fit,"[array([ 924.12053909, -342.39629749,  172.9479366 ])]","[array([-0.49546222, -0.24554032, -0.40900357, -0.31406616, -1.61944543,
        2.18444323])]"
8499,movel_fit,"[array([ 923.00716826, -332.16951748,  172.84158659])]","[array([-0.49185004, -0.2650144 , -0.42506145, -0.32212025, -1.60851624,
        2.19104192])]"
8999,movel_fit,"[array([ 921.96690764, -321.94824806,  172.98148589])]","[array([-0.48832576, -0.28511082, -0.44128957, -0.33049465, -1.59723061,
        2.19774629])]"
9499,movel_fit,"[array([ 921.0792111 , -311.71263932,  172.77238017])]","[array([-0.4848374 , -0.3056982 , -0.45813354, -0.33920723, -1.5851229 ,
        2.20463166])]"
9999,movel_fit,"[array([ 919.99008923, -301.48183287,  172.93868056])]","[array([-0.48150234, -0.32707847, -0.4751663 , -0.34815234, -1.57302887,
        2.21146703])]"
10499,movel_fit,"[array([ 918.74255851, -291.28590399,  172.801302  ])]","[array([-0.47831824, -0.34901327, -0.49281927, -0.35732458, -1.56056631,
        2.2183393 ])]"
10999,movel_fit,"[array([ 917.65105603, -281.06398962,  172.449803  ])]","[array([-0.47506347, -0.37132018, -0.51085572, -0.36673623, -1.54752933,
        2.22501923])]"
11499,movel_fit,"[array([ 916.53526897, -270.85214999,  172.57645044])]","[array([-0.47185495, -0.39404176, -0.52868569, -0.37638175, -1.53469037,
        2.23128189])]"
11999,movel_fit,"[array([ 915.14366538, -260.67853756,  172.24160053])]","[array([-0.46873996, -0.41729525, -0.54722297, -0.38611415, -1.52159618,
        2.23724311])]"
12499,movel_fit,"[array([ 914.04569574, -250.48006631,  171.95822877])]","[array([-0.46538789, -0.44048855, -0.56556833, -0.39598043, -1.50828472,
        2.24244693])]"
12999,movel_fit,"[array([ 912.80082461, -240.27978342,  171.79653504])]","[array([-0.46199557, -0.46401641, -0.58393253, -0.40591278, -1.49514747,
        2.24683634])]"
13499,movel_fit,"[array([ 911.46097259, -230.1037654 ,  171.48739909])]","[array([-0.45850386, -0.48756287, -0.6023138 , -0.41583235, -1.48215159,
        2.25024719])]"
13999,movel_fit,"[array([ 910.38800373, -219.90349373,  171.30133667])]","[array([-0.4546185 , -0.51088106, -0.62028868, -0.42566646, -1.46908051,
        2.25227446])]"
14499,movel_fit,"[array([ 909.28281471, -209.69418405,  171.24619636])]","[array([-0.45050212, -0.53403998, -0.63789212, -0.43540248, -1.45634573,
        2.25281607])]"
14999,movel_fit,"[array([ 907.95745914, -199.51870004,  170.71145237])]","[array([-0.44617103, -0.55703948, -0.65562562, -0.44486978, -1.44378299,
        2.25179557])]"
15499,movel_fit,"[array([ 906.63540604, -189.36107485,  170.32061749])]","[array([-0.44141496, -0.57961298, -0.67272836, -0.45393591, -1.43161755,
        2.24867122])]"
15999,movel_fit,"[array([ 905.6138579 , -179.16509828,  170.13113009])]","[array([-0.43622107, -0.60152632, -0.68908086, -0.46291551, -1.41957932,
        2.24350238])]"
16499,movel_fit,"[array([ 904.43203931, -168.96991401,  169.82083999])]","[array([-0.43070562, -0.62302806, -0.7050588 , -0.47155249, -1.40796538,
        2.23609535])]"
16999,movel_fit,"[array([ 903.4908463 , -158.76072912,  169.43256058])]","[array([-0.42448847, -0.64358944, -0.72026912, -0.47961474, -1.39640597,
        2.22597478])]"
17499,movel_fit,"[array([ 902.61448377, -148.5754628 ,  169.09776834])]","[array([-0.41767516, -0.66324412, -0.73460116, -0.48703257, -1.38519398,
        2.2129954 ])]"
17999,movel_fit,"[array([ 901.84222481, -138.35758538,  168.91460127])]","[array([-0.41015446, -0.68169451, -0.74777074, -0.49371834, -1.37447791,
        2.19687478])]"
18499,movel_fit,"[array([ 901.24594806, -128.14478429,  168.77985226])]","[array([-0.40190348, -0.69875122, -0.75976376, -0.49961072, -1.36411356,
        2.17758844])]"
18999,movel_fit,"[array([ 900.6920868 , -117.91563357,  168.46608381])]","[array([-0.39279908, -0.71441596, -0.77072587, -0.50442253, -1.35408998,
        2.15491595])]"
19499,movel_fit,"[array([ 900.53213454, -107.68056484,  168.58741983])]","[array([-0.38265353, -0.72811043, -0.77980127, -0.50803822, -1.34444573,
        2.12863204])]"
19999,movel_fit,"[array([900.27109381, -97.46147182, 168.56311181])]","[array([-0.37166777, -0.74004107, -0.78754225, -0.51028272, -1.33554045,
        2.09892015])]"
20499,movel_fit,"[array([900.25020894, -87.25245195, 168.67968962])]","[array([-0.35970278, -0.74962744, -0.79340044, -0.51113164, -1.32727692,
        2.06585862])]"
20999,movel_fit,"[array([900.31673025, -77.0192724 , 168.56819053])]","[array([-0.34634377, -0.75681812, -0.7975238 , -0.50983071, -1.31957364,
        2.02903827])]"
21499,movel_fit,"[array([900.73609155, -66.80115512, 168.6488552 ])]","[array([-0.3320419 , -0.76070774, -0.79915307, -0.507036  , -1.31298833,
        1.98936452])]"
21999,movel_fit,"[array([901.60396676, -56.62618298, 169.40253315])]","[array([-0.31665   , -0.76080962, -0.79752923, -0.5023824 , -1.30789931,
        1.94677326])]"
