breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 933.45854311, -558.54172039,  169.81908611])]","[array([-0.61844238, -0.00698015, -0.19873699, -0.22977883, -1.70539714,
        2.14803724])]"
499,movel_fit,"[array([ 931.92705652, -496.45457317,  172.97893923])]","[array([-0.57617061, -0.04889862, -0.23787253, -0.23922118, -1.70873493,
        2.1394828 ])]"
999,movel_fit,"[array([ 932.0808722 , -486.16211841,  172.66585636])]","[array([-0.56898915, -0.05628923, -0.24524459, -0.24123597, -1.70733634,
        2.13871252])]"
1499,movel_fit,"[array([ 931.92989673, -475.88765675,  172.65465842])]","[array([-0.56220417, -0.0645963 , -0.25311035, -0.24372526, -1.70561172,
        2.13854741])]"
1999,movel_fit,"[array([ 931.54347015, -465.59725602,  172.68114067])]","[array([-0.55573126, -0.07382341, -0.2616874 , -0.24664505, -1.70326706,
        2.13897484])]"
2499,movel_fit,"[array([ 931.10546194, -455.31618115,  172.79251434])]","[array([-0.54954174, -0.08384175, -0.27079055, -0.25006774, -1.70024279,
        2.13999492])]"
2999,movel_fit,"[array([ 930.81734933, -445.04094052,  172.81876449])]","[array([-0.5435281 , -0.09448832, -0.28040139, -0.25398084, -1.69630026,
        2.14156084])]"
3499,movel_fit,"[array([ 930.34485128, -434.75705729,  172.80270141])]","[array([-0.5377494 , -0.10593325, -0.29066155, -0.25822162, -1.69175727,
        2.14361694])]"
3999,movel_fit,"[array([ 929.78327752, -424.48486681,  172.79261267])]","[array([-0.53218234, -0.11824208, -0.301549  , -0.26279826, -1.68647055,
        2.14618989])]"
4499,movel_fit,"[array([ 929.3048425 , -414.1927561 ,  172.92645763])]","[array([-0.52682531, -0.13128221, -0.31282372, -0.26789875, -1.68050927,
        2.14927757])]"
4999,movel_fit,"[array([ 928.68904321, -403.93187519,  172.99103229])]","[array([-0.52173866, -0.14515546, -0.32477479, -0.27336056, -1.67386049,
        2.15291768])]"
5499,movel_fit,"[array([ 928.02872493, -393.66927834,  172.93870564])]","[array([-0.51687575, -0.15984243, -0.33741731, -0.2792299 , -1.66641618,
        2.15709321])]"
5999,movel_fit,"[array([ 927.26720985, -383.41311426,  172.93202944])]","[array([-0.51223405, -0.17535853, -0.35061381, -0.28545156, -1.6583912 ,
        2.16172538])]"
6499,movel_fit,"[array([ 926.54684386, -373.15002358,  173.12251234])]","[array([-0.50777697, -0.19162848, -0.36415346, -0.29210557, -1.64982141,
        2.16676264])]"
6999,movel_fit,"[array([ 925.68084046, -362.91356824,  173.04296055])]","[array([-0.50357107, -0.20877689, -0.37856927, -0.29909415, -1.64044403,
        2.17232951])]"
7499,movel_fit,"[array([ 924.8275286 , -352.66318768,  173.05072971])]","[array([-0.49951247, -0.22663129, -0.39338571, -0.30645191, -1.63054838,
        2.17821121])]"
7999,movel_fit,"[array([ 924.01995991, -342.40562798,  173.0859799 ])]","[array([-0.49560187, -0.24517275, -0.40864162, -0.31420124, -1.62006756,
        2.18441324])]"
8499,movel_fit,"[array([ 922.93481029, -332.17127199,  173.02224874])]","[array([-0.4919722 , -0.26462337, -0.42464122, -0.32225882, -1.60915614,
        2.19099013])]"
8999,movel_fit,"[array([ 921.89502858, -321.95826024,  173.12321109])]","[array([-0.48845047, -0.2847057 , -0.44089337, -0.33062197, -1.59784363,
        2.19770704])]"
9499,movel_fit,"[array([ 920.97442346, -311.72014944,  172.94718795])]","[array([-0.48497598, -0.3053082 , -0.4577214 , -0.33933091, -1.58579683,
        2.20458879])]"
9999,movel_fit,"[array([ 919.89654767, -301.49201502,  173.07167201])]","[array([-0.4816384 , -0.32666913, -0.47477716, -0.34827316, -1.57366627,
        2.21143627])]"
10499,movel_fit,"[array([ 918.64664602, -291.29222126,  172.94136215])]","[array([-0.47845254, -0.34860539, -0.49242498, -0.35744279, -1.56121069,
        2.21830609])]"
10999,movel_fit,"[array([ 917.55717317, -281.07399007,  172.62914225])]","[array([-0.47520548, -0.37088783, -0.510409  , -0.36685773, -1.54822024,
        2.2249816 ])]"
11499,movel_fit,"[array([ 916.42233352, -270.86490255,  172.71480055])]","[array([-0.47200644, -0.39362506, -0.52828717, -0.3764947 , -1.53536095,
        2.23126265])]"
11999,movel_fit,"[array([ 915.05186339, -260.68854326,  172.39858696])]","[array([-0.4688799 , -0.41684692, -0.54678457, -0.38622512, -1.5222733 ,
        2.23721081])]"
12499,movel_fit,"[array([ 913.91192089, -250.49622156,  172.11309553])]","[array([-0.46555366, -0.44006396, -0.56514813, -0.39608318, -1.50900197,
        2.24242822])]"
12999,movel_fit,"[array([ 912.69472301, -240.29300248,  171.93824606])]","[array([-0.4621507 , -0.4635604 , -0.58350329, -0.40602082, -1.49583624,
        2.24682097])]"
13499,movel_fit,"[array([ 911.35535918, -230.11102674,  171.64224512])]","[array([-0.45865379, -0.48710966, -0.60187448, -0.41593685, -1.48284526,
        2.25022337])]"
13999,movel_fit,"[array([ 910.2542983 , -219.91950246,  171.44781664])]","[array([-0.45479589, -0.5104199 , -0.61985085, -0.42577034, -1.46981735,
        2.2522682 ])]"
14499,movel_fit,"[array([ 909.1521534 , -209.70944759,  171.36710403])]","[array([-0.45068221, -0.53357044, -0.6374723 , -0.43550948, -1.45706512,
        2.25282281])]"
14999,movel_fit,"[array([ 907.83152649, -199.5284342 ,  170.87329808])]","[array([-0.44635542, -0.55659113, -0.65518671, -0.44499036, -1.44450715,
        2.25180589])]"
