breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 933.38801043, -558.26774325,  169.94259308])]","[array([-0.61849594, -0.00653797, -0.1983573 , -0.23020752, -1.70628097,
        2.14782772])]"
499,movel_fit,"[array([ 931.83980734, -496.45698842,  173.24818969])]","[array([-0.57633707, -0.04863988, -0.23746782, -0.23944372, -1.70937249,
        2.13947368])]"
999,movel_fit,"[array([ 931.90126184, -486.16133797,  173.02319643])]","[array([-0.56919058, -0.05608644, -0.24482365, -0.24144363, -1.70811502,
        2.13869772])]"
1499,movel_fit,"[array([ 931.77124168, -475.88926695,  172.99017203])]","[array([-0.5623962 , -0.06436166, -0.25268067, -0.24393187, -1.70637488,
        2.13852571])]"
1999,movel_fit,"[array([ 931.41301218, -465.60395249,  173.01217473])]","[array([-0.55591311, -0.07355582, -0.26123085, -0.24685147, -1.70401958,
        2.1389454 ])]"
2499,movel_fit,"[array([ 930.99686256, -455.32017375,  173.10317149])]","[array([-0.54969833, -0.08354736, -0.27032649, -0.25025371, -1.70097462,
        2.13994244])]"
2999,movel_fit,"[array([ 930.6716585 , -445.0431004 ,  173.12596571])]","[array([-0.54368692, -0.09421003, -0.27995899, -0.25414136, -1.6970601 ,
        2.14149909])]"
3499,movel_fit,"[array([ 930.19974849, -434.76742534,  173.12577111])]","[array([-0.53791298, -0.10565269, -0.29020235, -0.2583782 , -1.69252716,
        2.14355794])]"
3999,movel_fit,"[array([ 929.65834094, -424.48947291,  173.11399017])]","[array([-0.53234313, -0.11794296, -0.30107662, -0.26297423, -1.68723416,
        2.14613245])]"
4499,movel_fit,"[array([ 929.14420285, -414.20387026,  173.23296211])]","[array([-0.52700064, -0.13099714, -0.31238063, -0.26805827, -1.68128871,
        2.14922856])]"
4999,movel_fit,"[array([ 928.56036269, -403.94216782,  173.29649946])]","[array([-0.521902  , -0.14482946, -0.32429709, -0.27352676, -1.67463587,
        2.15285853])]"
5499,movel_fit,"[array([ 927.8631286 , -393.67715753,  173.26497246])]","[array([-0.51705276, -0.15954271, -0.33694691, -0.27939046, -1.66723435,
        2.15703604])]"
5999,movel_fit,"[array([ 927.12420261, -383.4262291 ,  173.25461793])]","[array([-0.51240717, -0.17503007, -0.35012143, -0.28561439, -1.65919944,
        2.1616686 ])]"
6499,movel_fit,"[array([ 926.3944009 , -373.16231817,  173.40833645])]","[array([-0.50794778, -0.19130238, -0.3636964 , -0.2922553 , -1.65060701,
        2.16670982])]"
6999,movel_fit,"[array([ 925.51727576, -362.92778742,  173.35952009])]","[array([-0.50375018, -0.20844275, -0.37807977, -0.29924366, -1.64127728,
        2.17227178])]"
7499,movel_fit,"[array([ 924.66452852, -352.6752873 ,  173.36627769])]","[array([-0.49969229, -0.22628845, -0.39289075, -0.30660318, -1.63138821,
        2.17815375])]"
7999,movel_fit,"[array([ 923.83341042, -342.42101299,  173.37659983])]","[array([-0.49579066, -0.24484636, -0.40818225, -0.31433958, -1.62090117,
        2.18436716])]"
8499,movel_fit,"[array([ 922.77632276, -332.18606451,  173.34104654])]","[array([-0.49214812, -0.26426688, -0.42413002, -0.32239665, -1.60999928,
        2.19092831])]"
8999,movel_fit,"[array([ 921.74145114, -321.97126962,  173.406515  ])]","[array([-0.48862427, -0.28433544, -0.44040359, -0.33075881, -1.59866206,
        2.19765275])]"
9499,movel_fit,"[array([ 920.78737368, -311.73730336,  173.26703112])]","[array([-0.48516627, -0.304952  , -0.4572095 , -0.33945701, -1.58667783,
        2.20453081])]"
9999,movel_fit,"[array([ 919.70444015, -301.50979965,  173.34722736])]","[array([-0.48183199, -0.32630852, -0.47430129, -0.34839471, -1.57452129,
        2.21139181])]"
10499,movel_fit,"[array([ 918.45612081, -291.30989819,  173.2178198 ])]","[array([-0.47864671, -0.34824006, -0.49194346, -0.35756164, -1.56206695,
        2.21826306])]"
10999,movel_fit,"[array([ 917.35577525, -281.09459167,  172.94665228])]","[array([-0.4754135 , -0.37052151, -0.50988947, -0.36697929, -1.54912492,
        2.22493786])]"
11499,movel_fit,"[array([ 916.19771859, -270.89335741,  172.97643218])]","[array([-0.47222897, -0.39326783, -0.52782252, -0.37660315, -1.5362452 ,
        2.23124104])]"
11999,movel_fit,"[array([ 914.84862293, -260.71125324,  172.68927941])]","[array([-0.46909241, -0.41645483, -0.54626756, -0.38633695, -1.52317831,
        2.23717312])]"
12499,movel_fit,"[array([ 913.67695516, -250.51626226,  172.40884748])]","[array([-0.46578194, -0.43970132, -0.56464596, -0.39619171, -1.50993625,
        2.24239618])]"
12999,movel_fit,"[array([ 912.46444206, -240.3176248 ,  172.21464533])]","[array([-0.4623842 , -0.46317931, -0.58300394, -0.40612749, -1.4967621 ,
        2.24679905])]"
13499,movel_fit,"[array([ 911.13509913, -230.13110459,  171.92602837])]","[array([-0.45887881, -0.48672002, -0.60136049, -0.41603888, -1.48376696,
        2.25019155])]"
13999,movel_fit,"[array([ 909.99183747, -219.94127826,  171.71734081])]","[array([-0.4550496 , -0.5100506 , -0.6193611 , -0.42587238, -1.47078234,
        2.25225268])]"
14499,movel_fit,"[array([ 908.87977217, -209.74073855,  171.60592563])]","[array([-0.45095663, -0.53319937, -0.63700722, -0.43561402, -1.45802526,
        2.25283333])]"
14999,movel_fit,"[array([ 907.56249301, -199.55485962,  171.15100322])]","[array([-0.44663667, -0.55624195, -0.65470263, -0.44510851, -1.44547537,
        2.25181987])]"
15499,movel_fit,"[array([ 906.26067623, -189.39042604,  170.74522417])]","[array([-0.44192611, -0.57884205, -0.67185372, -0.45426233, -1.43326061,
        2.24879267])]"
15999,movel_fit,"[array([ 905.2197527 , -179.19212872,  170.52099971])]","[array([-0.43675013, -0.60077968, -0.68825166, -0.46324853, -1.42121534,
        2.24364725])]"
16499,movel_fit,"[array([ 904.0524686 , -169.00300301,  170.18930106])]","[array([-0.43121266, -0.62228225, -0.70424204, -0.47184768, -1.40954981,
        2.23621764])]"
16999,movel_fit,"[array([ 903.07123974, -158.7918503 ,  169.83157491])]","[array([-0.42504102, -0.64288208, -0.71944987, -0.4799382 , -1.39805984,
        2.22612173])]"
17499,movel_fit,"[array([ 902.18441861, -148.60040362,  169.50379846])]","[array([-0.41823994, -0.66253925, -0.73377539, -0.48736693, -1.38687385,
        2.21314412])]"
17999,movel_fit,"[array([ 901.43260153, -138.37671936,  169.28866108])]","[array([-0.41072493, -0.68101487, -0.74699685, -0.49408731, -1.37608955,
        2.19706289])]"
18499,movel_fit,"[array([ 900.81076013, -128.1541817 ,  169.12514918])]","[array([-0.40247579, -0.69814732, -0.75905829, -0.49997938, -1.36570041,
        2.17777755])]"
18999,movel_fit,"[array([ 900.28902041, -117.92560894,  168.86754624])]","[array([-0.39339481, -0.71381945, -0.76998954, -0.50484971, -1.3556583 ,
        2.1551454 ])]"
19499,movel_fit,"[array([ 900.07701502, -107.69128977,  168.90185639])]","[array([-0.38329786, -0.72761154, -0.77920031, -0.50850588, -1.34600089,
        2.12892837])]"
19999,movel_fit,"[array([899.84623901, -97.46753723, 168.8970512 ])]","[array([-0.37233081, -0.73956338, -0.78695233, -0.51081741, -1.337051  ,
        2.09926779])]"
20499,movel_fit,"[array([899.8202322 , -87.24319003, 168.98033138])]","[array([-0.36036674, -0.74922825, -0.79289273, -0.51170438, -1.32873173,
        2.06623308])]"
20999,movel_fit,"[array([899.93193745, -77.01187604, 168.934571  ])]","[array([-0.34713259, -0.75641258, -0.79700118, -0.51063317, -1.3210398 ,
        2.02961796])]"
21499,movel_fit,"[array([900.34844131, -66.7872694 , 169.04381349])]","[array([-0.33284542, -0.76039647, -0.79867128, -0.50788808, -1.31441775,
        1.98997351])]"
