breakpoints,primitives,p_bp,q_bp
10999,moveabsj,"[array([ 487.03094692, 1148.69619239, 2109.04464017])]","[array([-1.44760119, -0.01423611, -2.91854609, -1.71397112, -1.14326724,
        1.90700653])]"
11999,moveabsj,"[array([ 478.94783898, 1174.38230831, 2087.26180676])]","[array([-1.44467373, -0.02931884, -2.918621  , -1.71227974, -1.13612136,
        1.90669352])]"
12999,moveabsj,"[array([ 470.70725576, 1199.64603764, 2066.07603917])]","[array([-1.44183396, -0.04444054, -2.91809335, -1.71097127, -1.12874556,
        1.90634643])]"
13999,moveabsj,"[array([ 462.29488397, 1224.43898466, 2045.44024937])]","[array([-1.43902959, -0.05952463, -2.91704321, -1.70995998, -1.12120444,
        1.90598321])]"
14999,moveabsj,"[array([ 453.70434447, 1248.72208764, 2025.31036697])]","[array([-1.43622409, -0.07451134, -2.91554472, -1.70918132, -1.1135551 ,
        1.90561732])]"
15999,moveabsj,"[array([ 444.93201443, 1272.4607359 , 2005.63794934])]","[array([-1.43338613, -0.08935107, -2.9136692 , -1.70857475, -1.10585447,
        1.90526426])]"
16999,moveabsj,"[array([ 435.98009571, 1295.62421055, 1986.37609882])]","[array([-1.43049237, -0.10400447, -2.91148215, -1.70808828, -1.09815733,
        1.90493997])]"
17999,moveabsj,"[array([ 426.8627539 , 1318.18672097, 1967.49000751])]","[array([-1.42753417, -0.11844408, -2.90903797, -1.70768884, -1.09051163,
        1.90465689])]"
18999,moveabsj,"[array([ 417.60619267, 1340.12656818, 1948.95837506])]","[array([-1.42451585, -0.13265209, -2.9063796 , -1.70736018, -1.08295938,
        1.90442456])]"
19999,moveabsj,"[array([ 408.2395206 , 1361.42175815, 1930.76005849])]","[array([-1.42144152, -0.14661353, -2.90354621, -1.70708362, -1.07554578,
        1.90425672])]"
20999,moveabsj,"[array([ 398.78269894, 1382.0434655 , 1912.85430698])]","[array([-1.41829896, -0.16030905, -2.9005845 , -1.70681349, -1.06833185,
        1.90418105])]"
21999,moveabsj,"[array([ 389.24208129, 1401.95105184, 1895.17101831])]","[array([-1.41505367, -0.17371229, -2.89755459, -1.70646674, -1.06140144,
        1.90424412])]"
22999,moveabsj,"[array([ 379.61951116, 1421.09223821, 1877.62274171])]","[array([-1.4116597 , -0.18679373, -2.89452458, -1.7059378 , -1.05485635,
        1.90450655])]"
23999,moveabsj,"[array([ 369.93107693, 1439.40925475, 1860.13540265])]","[array([-1.40808226, -0.19952825, -2.89155545, -1.7051331 , -1.04880051,
        1.9050295 ])]"
24999,moveabsj,"[array([ 360.22334585, 1456.84749829, 1842.67940997])]","[array([-1.40431764, -0.211901  , -2.88868612, -1.70400407, -1.04332283,
        1.9058603 ])]"
25999,moveabsj,"[array([ 350.574714  , 1473.36002413, 1825.27818513])]","[array([-1.40039516, -0.2239065 , -2.88593038, -1.70255423, -1.03849175,
        1.9070278 ])]"
26999,moveabsj,"[array([ 341.07954402, 1488.90248446, 1807.98427124])]","[array([-1.39635754, -0.23554063, -2.88329028, -1.70081124, -1.0343687 ,
        1.90855283])]"
27999,moveabsj,"[array([ 331.82644733, 1503.41989063, 1790.83785276])]","[array([-1.39223255, -0.24679027, -2.88077799, -1.69878108, -1.03103354,
        1.91046793])]"
28999,moveabsj,"[array([ 322.88733437, 1516.83449081, 1773.83881918])]","[array([-1.38801717, -0.25762767, -2.87843026, -1.69641832, -1.02860331,
        1.91283136])]"
29999,moveabsj,"[array([ 314.32515056, 1529.04629065, 1756.95524634])]","[array([-1.38368705, -0.26801361, -2.87630427, -1.69363752, -1.02722658,
        1.91572195])]"
30999,moveabsj,"[array([ 306.21222571, 1539.95079821, 1740.1621528 ])]","[array([-1.37922519, -0.27790778, -2.87445772, -1.69036086, -1.02705091,
        1.91921389])]"
31999,moveabsj,"[array([ 298.64052899, 1549.46506004, 1723.47546634])]","[array([-1.37464696, -0.28727972, -2.87293014, -1.68656536, -1.02818281,
        1.92334777])]"
32999,moveabsj,"[array([ 291.71034623, 1557.54325099, 1706.94370757])]","[array([-1.36999873, -0.29611293, -2.87174312, -1.68228608, -1.03067   ,
        1.92812109])]"
33999,moveabsj,"[array([ 285.50363833, 1564.17055967, 1690.59560497])]","[array([-1.36533035, -0.30440123, -2.87092042, -1.67756799, -1.03451857,
        1.93350631])]"
34999,moveabsj,"[array([ 280.06298437, 1569.34605742, 1674.38514488])]","[array([-1.36066697, -0.3121441 , -2.87050811, -1.67240873, -1.03972288,
        1.93947821])]"
35999,moveabsj,"[array([ 275.3890681 , 1573.07484207, 1658.17531412])]","[array([-1.35600321, -0.31934835, -2.87057633, -1.66673919, -1.04627684,
        1.94602542])]"
36999,moveabsj,"[array([ 271.45055503, 1575.36969956, 1641.75585785])]","[array([-1.35131376, -0.32603286, -2.87120683, -1.66043733, -1.05416831,
        1.95314744])]"
37999,moveabsj,"[array([ 268.19512812, 1576.23780819, 1624.85590215])]","[array([-1.34655642, -0.3322263 , -2.87248758, -1.65332743, -1.06339292,
        1.96086291])]"
38999,moveabsj,"[array([ 265.56205744, 1575.64918862, 1607.1403981 ])]","[array([-1.34166682, -0.33795806, -2.87451824, -1.64515702, -1.07399067,
        1.96923126])]"
39999,moveabsj,"[array([ 263.49917629, 1573.54828205, 1588.24115642])]","[array([-1.33658189, -0.34326587, -2.87739577, -1.63563693, -1.08602273,
        1.97833306])]"
40999,moveabsj,"[array([ 261.9695627 , 1569.96852362, 1567.86759726])]","[array([-1.33130971, -0.34823656, -2.88115566, -1.62461384, -1.09941809,
        1.98816489])]"
41999,moveabsj,"[array([ 260.93291432, 1565.15852734, 1545.92587176])]","[array([-1.32597756, -0.35303974, -2.88571623, -1.61224024, -1.11381992,
        1.99853892])]"
42999,moveabsj,"[array([ 260.33211114, 1559.477023  , 1522.44564208])]","[array([-1.32075444, -0.35787838, -2.89093507, -1.59882658, -1.12873556,
        2.0091842 ])]"
43999,moveabsj,"[array([ 260.13433593, 1553.07632874, 1497.28602917])]","[array([-1.31571603, -0.36289327, -2.89676448, -1.58441465, -1.14393038,
        2.02000531])]"
44999,moveabsj,"[array([ 260.36145096, 1545.94738146, 1470.10809647])]","[array([-1.31090142, -0.36820019, -2.90323894, -1.56881693, -1.15934466,
        2.03103261])]"
45999,moveabsj,"[array([ 261.01328589, 1538.38909755, 1440.84191854])]","[array([-1.3064847 , -0.37400688, -2.91024546, -1.55223206, -1.17452211,
        2.04205424])]"
46999,moveabsj,"[array([ 262.08155214, 1530.788807  , 1409.68375334])]","[array([-1.30266537, -0.38050194, -2.91758638, -1.53505391, -1.18890215,
        2.0527845 ])]"
47999,moveabsj,"[array([ 263.60090109, 1523.37966021, 1376.79098076])]","[array([-1.29958899, -0.38780334, -2.92510927, -1.51751465, -1.20211079,
        2.0630575 ])]"
48999,moveabsj,"[array([ 265.20592325, 1517.34302806, 1343.45603056])]","[array([-1.29746571, -0.39609839, -2.93219436, -1.50099927, -1.2128068 ,
        2.07208906])]"
49999,moveabsj,"[array([ 266.8505458 , 1512.99008423, 1309.33117145])]","[array([-1.29633571, -0.40552579, -2.93876439, -1.48530325, -1.22058003,
        2.07982434])]"
