breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 83.44524467, 514.06306411, 575.50313247])]","[array([-0.0743168 , -0.31213098, -1.96677885, -2.96357195,  1.18524716,
       -1.09099924])]"
5224,moveabsj_fit,"[array([ 81.17714172, 534.66332252, 618.73658459])]","[array([-0.03685416, -0.34880581, -2.00212494, -2.96700618,  1.22797298,
       -1.11003087])]"
7701,moveabsj_fit,"[array([ 73.54865099, 547.26015278, 640.26036789])]","[array([-0.01556324, -0.36268721, -2.01661763, -2.96796013,  1.24724783,
       -1.12292831])]"
9960,moveabsj_fit,"[array([ 62.10534099, 557.35537518, 655.43163578])]","[array([ 0.00590522, -0.37280136, -2.02635471, -2.96839608,  1.25977328,
       -1.13363548])]"
12075,moveabsj_fit,"[array([ 47.96863434, 564.96240828, 665.48427746])]","[array([ 0.0287231 , -0.38046316, -2.03362042, -2.9658066 ,  1.26915037,
       -1.14122189])]"
13964,moveabsj_fit,"[array([ 33.05874798, 570.2617185 , 671.53661115])]","[array([ 0.05138561, -0.38605259, -2.03933839, -2.95997583,  1.27704117,
       -1.14574365])]"
15430,moveabsj_fit,"[array([ 20.30047861, 573.33570614, 674.36687198])]","[array([ 0.07024753, -0.38957893, -2.04332777, -2.95307557,  1.2830143 ,
       -1.1477424 ])]"
16274,moveabsj_fit,"[array([ 12.56605666, 574.66612471, 675.24833467])]","[array([ 0.0815506 , -0.3912781 , -2.04543952, -2.94815135,  1.28640184,
       -1.14828158])]"
17171,moveabsj_fit,"[array([  4.07889603, 575.70719555, 675.57226547])]","[array([ 0.09388707, -0.39280827, -2.04752332, -2.94214831,  1.28995303,
       -1.14835409])]"
20000,moveabsj_fit,"[array([-24.08419215, 576.1416775 , 672.07913181])]","[array([ 0.13469023, -0.39557375, -2.05270279, -2.917981  ,  1.30041644,
       -1.14500298])]"
22740,moveabsj_fit,"[array([-52.75068125, 571.73009108, 661.48844763])]","[array([ 0.17673542, -0.39477324, -2.0552018 , -2.88635593,  1.30897728,
       -1.13610181])]"
