breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1886.54192339,  245.75760113, -324.25351821])]","[array([ 1.42406876, -0.4542587 ,  0.6521293 , -2.5788793 ,  1.56313921,
       -1.49257398])]"
5224,movec_fit,"[array([1803.37740065,  207.7769804 , -330.20939692]), array([1716.41455136,  182.47797738, -343.82372213])]","[array([ 1.40492418, -0.42400215,  0.66391711, -2.53457768,  1.56051859,
       -1.4939214 ]), array([ 1.38662699, -0.39063488,  0.6799045 , -2.49850153,  1.55995032,
       -1.48770126])]"
7701,movec_fit,"[array([1674.50198394,  174.82296786, -352.63337037]), array([1632.51701233,  169.91019595, -362.77961155])]","[array([ 1.41659089, -0.43465135,  0.65386981, -2.55356742,  1.57050871,
       -1.49408696]), array([ 1.37216516, -0.365927  ,  0.69639848, -2.4643862 ,  1.54027129,
       -1.49260727])]"
9960,movec_fit,"[array([1594.24442707,  167.46172581, -372.97394544]), array([1556.15659492,  166.92610335, -383.97190691])]","[array([ 1.41749648, -0.43549436,  0.65318897, -2.55525545,  1.57129264,
       -1.49400615]), array([ 1.3551474 , -0.33623749,  0.70732561, -2.44594444,  1.53012163,
       -1.49134286])]"
12075,movec_fit,"[array([1520.63517455,  167.82278458, -394.82932974]), array([1485.3567592 ,  170.05221272, -406.15690785])]","[array([ 1.41808345, -0.43608598,  0.65276789, -2.55640339,  1.57175464,
       -1.49394649]), array([ 1.34019247, -0.30957734,  0.71480257, -2.43127318,  1.51652132,
       -1.49218788])]"
13964,movec_fit,"[array([1453.97570968,  172.91546113, -416.56785959]), array([1422.79383446,  176.60049026, -427.20449668])]","[array([ 1.41898191, -0.437089  ,  0.65216228, -2.55826621,  1.57236016,
       -1.49384344]), array([ 1.3280267 , -0.28383272,  0.71911833, -2.42016922,  1.50793503,
       -1.49028664])]"
15430,movec_fit,"[array([1398.63633023,  179.88582815, -435.57868368]), array([1374.62787872,  183.5501964 , -444.00814689])]","[array([ 1.42056048, -0.439303  ,  0.65125917, -2.56198654,  1.57294217,
       -1.49362282]), array([ 1.3195749 , -0.26434386,  0.72165184, -2.41207196,  1.50086944,
       -1.48872149])]"
16274,movec_fit,"[array([1360.77999543,  185.79160363, -448.8986853 ]), array([1347.01993929,  188.13060969, -453.77853645])]","[array([ 1.42253465, -0.44384294,  0.65068239, -2.56823341,  1.57173469,
       -1.49323832]), array([ 1.31504766, -0.25281883,  0.72270941, -2.40770517,  1.4976566 ,
       -1.48716028])]"
17171,movel_f cit,"[array([1317.72058977,  193.33783996, -464.11777502])]","[array([ 1.31049382, -0.24105013,  0.72371768, -2.40303612,  1.49366246,
       -1.48576114])]"
20000,movec_fit,"[array([1271.65222202,  202.23546861, -480.48269794]), array([1225.65242204,  211.58658303, -496.68020357])]","[array([ 1.41509757, -0.43337782,  0.65505553, -2.55094665,  1.56910191,
       -1.49419166]), array([ 1.29805024, -0.2048548 ,  0.72551746, -2.38836757,  1.4817873 ,
       -1.48074612])]"
22740,movec_fit,"[array([1180.98092949,  220.85611296, -512.04125651]), array([1136.19382831,  230.00824317, -526.90820566])]","[array([ 1.41547365, -0.43368927,  0.65475079, -2.55159127,  1.56946481,
       -1.49416859]), array([ 1.28730424, -0.16913745,  0.72530008, -2.37577522,  1.47621683,
       -1.47074435])]"
24740,movec_fit,"[array([1103.26147908,  236.47085501, -537.35102576]), array([1070.23249028,  242.65623894, -547.4134761 ])]","[array([ 1.41854048, -0.4365792 ,  0.6524533 , -2.5573331 ,  1.57208052,
       -1.49389591]), array([ 1.2806413 , -0.14377789,  0.72420578, -2.36474595,  1.47524708,
       -1.46111752])]"
26593,movec_fit,"[array([1039.37784249,  247.99919801, -556.29124532]), array([1008.36377048,  252.91559785, -564.71996724])]","[array([ 1.41912205, -0.43725879,  0.65207284, -2.55857055,  1.57244053,
       -1.493826  ]), array([ 1.27495281, -0.12164655,  0.7226444 , -2.35276705,  1.47604388,
       -1.45051957])]"
28218,movec_fit,"[array([ 980.94152015,  256.7472443 , -571.64764771]), array([ 953.38331832,  260.09849626, -578.12576172])]","[array([ 1.41998713, -0.43841185,  0.65155777, -2.56055246,  1.57282448,
       -1.49370948]), array([ 1.26975889, -0.10254549,  0.72036258, -2.34165018,  1.4799024 ,
       -1.43875011])]"
