breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
500,movel_fit,"[array([ 863.09953034, -830.89211513,  745.09689918])]","[array([-0.94757786, -0.08074477, -0.29899093, -0.36885652, -1.36965814,
        2.92650468])]"
1000,movel_fit,"[array([ 863.84944496, -822.12199855,  737.84315919])]","[array([-0.94426682, -0.07800538, -0.30330025, -0.37118805, -1.37503967,
        2.92716279])]"
1500,movel_fit,"[array([ 864.38128856, -813.64114154,  728.71075427])]","[array([-0.94050408, -0.0740428 , -0.308055  , -0.37236282, -1.37970883,
        2.92665278])]"
2000,movel_fit,"[array([ 864.97039955, -804.8956743 ,  719.14415233])]","[array([-0.93642943, -0.06971473, -0.31293793, -0.37339294, -1.3843142 ,
        2.92587855])]"
2500,movel_fit,"[array([ 865.73977658, -795.70190414,  709.83366265])]","[array([-0.93212934, -0.06542404, -0.31778503, -0.37472591, -1.38911039,
        2.92524097])]"
3000,movel_fit,"[array([ 866.72471578, -786.05717757,  701.01772949])]","[array([-0.92764719, -0.06130461, -0.32252935, -0.37648696, -1.39414321,
        2.92485483])]"
3500,movel_fit,"[array([ 867.91819679, -776.02479874,  692.70781609])]","[array([-0.9229973 , -0.05735662, -0.32715554, -0.37864844, -1.39936951,
        2.92469923])]"
4000,movel_fit,"[array([ 869.29930549, -765.67734764,  684.83770392])]","[array([-0.91818068, -0.05353555, -0.33166746, -0.38113541, -1.4047245 ,
        2.92471158])]"
4500,movel_fit,"[array([ 870.84816036, -755.07714756,  677.34584043])]","[array([-0.91319745, -0.04980106, -0.33606893, -0.3838799 , -1.41015191,
        2.92483608])]"
5000,movel_fit,"[array([ 872.55160501, -744.27546844,  670.20816343])]","[array([-0.90805419, -0.04613659, -0.34035526, -0.38684005, -1.41561178,
        2.92504105])]"
5500,movel_fit,"[array([ 874.40340985, -733.31817574,  663.43964844])]","[array([-0.90276613, -0.04255051, -0.34451208, -0.38999893, -1.42107745,
        2.92531814])]"
6000,movel_fit,"[array([ 876.40177128, -722.25105362,  657.07966357])]","[array([-0.89735564, -0.03906764, -0.34851864, -0.39335425, -1.42652922,
        2.92567321])]"
6500,movel_fit,"[array([ 878.54601921, -711.12202419,  651.1722924 ])]","[array([-0.89184851, -0.03571763, -0.35235282, -0.39690636, -1.43194862,
        2.92611565])]"
7000,movel_fit,"[array([ 880.83373187, -699.98008182,  645.7490295 ])]","[array([-0.88626955, -0.03252444, -0.35599605, -0.40064879, -1.43731509,
        2.92664955])]"
7500,movel_fit,"[array([ 883.2588788 , -688.87216345,  640.81780493])]","[array([-0.88063893, -0.02949937, -0.35943671, -0.40456321, -1.44260531,
        2.92726885])]"
8000,movel_fit,"[array([ 885.8111566 , -677.83957422,  636.35937486])]","[array([-0.87496996, -0.02663827, -0.36267176, -0.40861879, -1.44779419,
        2.92795624])]"
8500,movel_fit,"[array([ 888.47636325, -666.91527818,  632.33003361])]","[array([-0.86926856, -0.02392255, -0.36570639, -0.41277483, -1.45285699,
        2.92868507])]"
9000,movel_fit,"[array([ 891.23748189, -656.12272976,  628.66850305])]","[array([-0.86353427, -0.0213228 , -0.36855239, -0.41698523, -1.45777127,
        2.92942303])]"
9500,movel_fit,"[array([ 894.07609663, -645.47629352,  625.30461748])]","[array([-0.85776214, -0.01880369, -0.37122576, -0.42120329, -1.46251848,
        2.9301363 ])]"
10000,movel_fit,"[array([ 896.9738038 , -634.98286978,  622.16776236])]","[array([-0.85194509, -0.01632892, -0.37374412, -0.42538586, -1.46708476,
        2.93079326])]"
10500,movel_fit,"[array([ 899.91337226, -624.6441537 ,  619.19364202])]","[array([-0.84607611, -0.01386532, -0.37612456, -0.42949618, -1.47146099,
        2.93136712])]"
11000,movel_fit,"[array([ 902.87951322, -614.45896282,  616.32862892])]","[array([-0.84014989, -0.01138566, -0.37838201, -0.43350533, -1.47564229,
        2.93183745])]"
11500,movel_fit,"[array([ 905.85922087, -604.42519799,  613.53155428])]","[array([-0.83416387, -0.00886988, -0.38052844, -0.43739226, -1.47962723,
        2.93219036])]"
12000,movel_fit,"[array([ 908.84172869, -594.54118861,  610.77327465])]","[array([-0.82811852, -0.00630505, -0.38257276, -0.44114285, -1.48341685,
        2.9324179 ])]"
12500,movel_fit,"[array([ 911.81818175, -584.80636318,  608.0346554 ])]","[array([-0.82201702, -0.00368429, -0.38452119, -0.44474833, -1.48701376,
        2.93251678])]"
13000,movel_fit,"[array([ 914.78115326, -575.22134342,  605.30374313])]","[array([-8.15864607e-01, -1.00512039e-03, -3.86378045e-01, -4.48203526e-01,
       -1.49042146e+00,  2.93248684e+00])]"
13500,movel_fit,"[array([ 917.72413209, -565.78766185,  602.57286402])]","[array([-8.09667750e-01,  1.73228988e-03, -3.88146508e-01, -4.51505205e-01,
       -1.49364380e+00,  2.93232970e+00])]"
14000,movel_fit,"[array([ 920.64108489, -556.50733818,  599.83622389])]","[array([-0.80343336,  0.00452662, -0.38982935, -0.45465084, -1.49668468,
        2.93204755])]"
14500,movel_fit,"[array([ 923.5261582 , -547.38252528,  597.08834989])]","[array([-0.79716827,  0.00737639, -0.39142939, -0.4576378 , -1.49954785,
        2.93164249])]"
15000,movel_fit,"[array([ 926.3735436 , -538.41536441,  594.32346231])]","[array([-0.79087899,  0.01028037, -0.39294962, -0.46046304, -1.50223689,
        2.93111625])]"
15500,movel_fit,"[array([ 929.17748905, -529.60809968,  591.53564612])]","[array([-0.7845718 ,  0.01323744, -0.39439322, -0.46312311, -1.50475512,
        2.93047019])]"
16000,movel_fit,"[array([ 931.93241061, -520.96341083,  588.71953893])]","[array([-0.77825305,  0.01624615, -0.39576324, -0.46561443, -1.5071056 ,
        2.92970562])]"
16500,movel_fit,"[array([ 934.63304136, -512.48485685,  585.87117965])]","[array([-0.77192954,  0.01930403, -0.39706239, -0.46793356, -1.50929108,
        2.92882418])]"
