breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-564.76649664,   55.79249011,  910.2323959 ])]","[array([-2.22895835, -0.52567792,  0.65809904,  3.05528988,  1.930567  ,
       -1.91597617])]"
1665,moveabsj,"[array([-565.43648437,   60.38753971,  903.9540999 ])]","[array([-2.23533983, -0.52346723,  0.66098743,  3.06326839,  1.92996235,
       -1.91838781])]"
3332,moveabsj,"[array([-567.20545571,   63.10669607,  896.40557616])]","[array([-2.24214519, -0.51831789,  0.6664583 ,  3.06881185,  1.92592752,
       -1.92039962])]"
4999,moveabsj,"[array([-570.05526458,   64.05720076,  887.57140704])]","[array([-2.24929663, -0.510256  ,  0.67446128,  3.07196691,  1.91851228,
       -1.92202224])]"
6665,moveabsj,"[array([-573.89974615,   63.45190582,  877.44573362])]","[array([-2.25673943, -0.49940815,  0.68485997,  3.07282836,  1.90785899,
       -1.92333669])]"
8332,moveabsj,"[array([-578.57159254,   61.63266231,  866.04189957])]","[array([-2.2644368 , -0.48604653,  0.69740207,  3.07163668,  1.89427162,
       -1.92448422])]"
9999,moveabsj,"[array([-583.79845039,   59.0875298 ,  853.45948723])]","[array([-2.27232589, -0.47069908,  0.71163086,  3.06891162,  1.87836566,
       -1.92561422])]"
11665,moveabsj,"[array([-589.23006461,   56.40930594,  839.89976144])]","[array([-2.2803091 , -0.45416759,  0.72687751,  3.06555036,  1.86113307,
       -1.92678159])]"
13332,moveabsj,"[array([-594.50679052,   54.1793871 ,  825.66021798])]","[array([-2.28825148, -0.4374579 ,  0.74231715,  3.06278161,  1.84389826,
       -1.92781292])]"
14999,moveabsj,"[array([-599.30754841,   52.84813302,  811.19110502])]","[array([-2.2959518 , -0.4217506 ,  0.75697282,  3.06199597,  1.82827556,
       -1.92821777])]"
16665,moveabsj,"[array([-603.40112805,   52.65990686,  797.05443834])]","[array([-2.30318638, -0.40827153,  0.76981315,  3.06451927,  1.81597528,
       -1.92723293])]"
18332,moveabsj,"[array([-606.63653669,   53.70060809,  783.87513926])]","[array([-2.30976518, -0.3982428 ,  0.77979892,  3.07155382,  1.80868759,
       -1.92396352])]"
19999,moveabsj,"[array([-608.85980717,   56.04155769,  772.37753897])]","[array([-2.31555192, -0.39299618,  0.78580358,  3.0843299 ,  1.80814723,
       -1.91755973])]"
21665,moveabsj,"[array([-609.81535492,   59.95264086,  763.31502978])]","[array([-2.32054885, -0.3940405 ,  0.78659812,  3.10445014,  1.81617881,
       -1.9074065 ])]"
23332,moveabsj,"[array([-608.97765118,   66.22124375,  757.3334881 ])]","[array([-2.3250394 , -0.4031324 ,  0.78085788,  3.1343342 ,  1.83472575,
       -1.8934328 ])]"
24999,moveabsj,"[array([-605.29940427,   76.5580144 ,  754.65239193])]","[array([-2.32986648, -0.42209925,  0.76740458,  3.17720976,  1.86545608,
       -1.87690407])]"
26665,moveabsj,"[array([-597.01351848,   93.7069422 ,  754.54317561])]","[array([-2.33681796, -0.45208577,  0.74585979,  3.23550075,  1.90862207,
       -1.86168468])]"
28332,moveabsj,"[array([-582.31581966,  119.58377747,  755.22181798])]","[array([-2.34825097, -0.49170217,  0.71776469,  3.30589674,  1.96110497,
       -1.85408642])]"
29999,moveabsj,"[array([-562.03900141,  150.9257684 ,  754.51683364])]","[array([-2.36467261, -0.53459807,  0.6878677 ,  3.37601887,  2.01509313,
       -1.85756461])]"
31665,moveabsj,"[array([-540.87680489,  180.00537404,  750.46199864])]","[array([-2.38320036, -0.57126608,  0.66312577,  3.43369989,  2.06102016,
       -1.86833616])]"
33332,moveabsj,"[array([-524.02491851,  201.10575269,  741.6167328 ])]","[array([-2.40001821, -0.59420449,  0.64942603,  3.47539262,  2.09192263,
       -1.88051628])]"
34999,moveabsj,"[array([-514.94617363,  211.97380958,  727.10691669])]","[array([-2.4121074 , -0.59879429,  0.65061956,  3.50183162,  2.10335428,
       -1.89034829])]"
36665,moveabsj,"[array([-515.56616425,  211.84992262,  706.17958474])]","[array([-2.416914  , -0.58169578,  0.66942263,  3.5129813 ,  2.09158293,
       -1.8958981 ])]"
38332,moveabsj,"[array([-525.44010561,  201.35810114,  677.40100353])]","[array([-2.41297873, -0.54121997,  0.70726615,  3.50806593,  2.05449971,
       -1.89739236])]"
39999,moveabsj,"[array([-539.75388208,  184.59432421,  638.756093  ])]","[array([-2.40185606, -0.47976496,  0.76261674,  3.48939736,  1.9949582 ,
       -1.89849167])]"
41665,moveabsj,"[array([-549.18535578,  171.21339013,  591.99712906])]","[array([-2.38997451, -0.41024886,  0.82568265,  3.47078527,  1.92733319,
       -1.9028772 ])]"
43332,moveabsj,"[array([-549.4278092 ,  167.40609848,  546.25915613])]","[array([-2.38428037, -0.35262104,  0.87968001,  3.46937767,  1.87225025,
       -1.90431811])]"
44999,moveabsj,"[array([-544.79497892,  170.18189533,  512.30638565])]","[array([-2.38771308, -0.32089189,  0.91118691,  3.48623456,  1.84278992,
       -1.89534557])]"
46665,moveabsj,"[array([-539.6660635 ,  176.41469962,  498.28554685])]","[array([-2.40238069, -0.32383589,  0.91184649,  3.51729185,  1.84706787,
       -1.87755358])]"
48332,moveabsj,"[array([-533.020105  ,  187.88163685,  505.45147922])]","[array([-2.43109962, -0.36292072,  0.88095989,  3.56527464,  1.88711523,
       -1.85649357])]"
49999,moveabsj,"[array([-516.85767923,  210.30512939,  524.32544237])]","[array([-2.47640529, -0.42817673,  0.82902934,  3.63569527,  1.95486696,
       -1.84130648])]"
