breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 930.77923885, -506.72216845,  177.48717176])]","[array([-0.58434282, -0.04113495, -0.22667244, -0.23833001, -1.71555535,
        2.13987305])]"
1585,movel_fit,"[array([ 930.2125916 , -474.15496105,  177.43820736])]","[array([-0.56211675, -0.06544453, -0.25007822, -0.24468243, -1.7123834 ,
        2.13762494])]"
3171,movel_fit,"[array([ 929.05032917, -441.57390634,  177.4657082 ])]","[array([-0.5424567 , -0.09740886, -0.27929335, -0.25571309, -1.70198831,
        2.14107766])]"
4761,movel_fit,"[array([ 927.28648699, -408.93911007,  177.53702015])]","[array([-0.52518522, -0.13746528, -0.31446455, -0.27104868, -1.68436507,
        2.15005729])]"
6361,movel_fit,"[array([ 924.91114172, -376.13629344,  177.59967886])]","[array([-0.51014487, -0.18607211, -0.35583924, -0.29054463, -1.65962812,
        2.16432629])]"
7986,movel_fit,"[array([ 921.90260379, -342.86975046,  177.57858887])]","[array([-0.49705315, -0.2438586 , -0.40385032, -0.31424242, -1.62793837,
        2.18339331])]"
9671,movel_fit,"[array([ 918.20276225, -308.43227979,  177.3729643 ])]","[array([-0.4853639 , -0.31200307, -0.45937073, -0.34255264, -1.58933561,
        2.20633558])]"
11500,movel_fit,"[array([ 913.64638226, -271.11844757,  176.83357024])]","[array([-0.47389608, -0.39350198, -0.52460489, -0.37669889, -1.54305326,
        2.23127689])]"
13681,movel_fit,"[array([ 907.80927669, -226.68311753,  175.68109988])]","[array([-0.4596285 , -0.49626858, -0.60518817, -0.41981644, -1.48591572,
        2.2524909 ])]"
15424,movel_fit,"[array([ 903.26330667, -191.16754467,  174.37472124])]","[array([-0.44518217, -0.57734258, -0.66725819, -0.45340747, -1.44177335,
        2.25073772])]"
16823,movel_fit,"[array([ 900.10686796, -162.60333509,  173.31412129])]","[array([-0.42988928, -0.63778249, -0.7123217 , -0.47766751, -1.40883329,
        2.23124395])]"
17933,movel_fit,"[array([ 898.1249915 , -139.88545447,  172.57090295])]","[array([-0.41443773, -0.68088557, -0.74357018, -0.49386792, -1.38434757,
        2.20015167])]"
18895,movel_fit,"[array([ 896.93160541, -120.15210492,  172.1081597 ])]","[array([-0.39806481, -0.71326678, -0.76630213, -0.50467364, -1.36450435,
        2.1608715 ])]"
