breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 892.10732817, 1406.6165003 , 2473.84937367])]","[array([ 1.41622844, -0.01145484, -0.31045293, -1.47057281,  1.21700721,
       -1.12990597])]"
1665,moveabsj,"[array([ 895.04950849, 1433.60888775, 2424.16767851])]","[array([ 1.41805790e+00, -7.05589338e-04, -2.97861467e-01, -1.44088772e+00,
        1.22521515e+00, -1.12129578e+00])]"
3332,moveabsj,"[array([ 898.55697598, 1457.37146366, 2371.01568291])]","[array([ 1.41918988,  0.01137196, -0.28717534, -1.40724439,  1.23759289,
       -1.10862199])]"
4999,moveabsj,"[array([ 897.5751362 , 1484.55134273, 2317.24075062])]","[array([ 1.42238391,  0.02392471, -0.27627645, -1.37348523,  1.24653408,
       -1.09725695])]"
6665,moveabsj,"[array([ 893.99459232, 1514.16659456, 2263.35212148])]","[array([ 1.42646518,  0.03749744, -0.26546147, -1.34110576,  1.25243553,
       -1.0872103 ])]"
8332,moveabsj,"[array([ 889.08855023, 1546.21829834, 2210.13487001])]","[array([ 1.4307727 ,  0.05251612, -0.25476641, -1.31203599,  1.25478   ,
       -1.07915419])]"
9999,moveabsj,"[array([ 884.16829663, 1579.85842502, 2158.00280973])]","[array([ 1.43469533,  0.06920951, -0.24454881, -1.28706641,  1.25408808,
       -1.07291614])]"
11665,moveabsj,"[array([ 880.03662787, 1613.79819788, 2106.87880566])]","[array([ 1.43788638,  0.08751754, -0.23533586, -1.26552705,  1.25158957,
       -1.06760084])]"
13332,moveabsj,"[array([ 876.91590039, 1647.39310667, 2056.65350039])]","[array([ 1.44030293,  0.10730477, -0.22747952, -1.24664099,  1.24800566,
       -1.06258757])]"
14999,moveabsj,"[array([ 874.83637955, 1680.48705649, 2007.49690401])]","[array([ 1.44200608,  0.12843179, -0.22119181, -1.23011364,  1.24352091,
       -1.05768091])]"
