breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-539.70906842,   83.72141445, -121.23993013])]","[array([ 0.30441726, -0.43120185, -2.50902009, -2.60000963, -2.06568803,
       -2.28622907])]"
1665,moveabsj,"[array([-526.71312678,   66.11445518, -124.73846567])]","[array([ 0.30257574, -0.42988103, -2.50944997, -2.58565316, -2.06497847,
       -2.29822049])]"
3332,moveabsj,"[array([-508.87019249,   45.03761677, -129.48437828])]","[array([ 0.30696724, -0.43103924, -2.51177335, -2.56802277, -2.06082032,
       -2.30924962])]"
4999,moveabsj,"[array([-488.18956671,   25.68717222, -134.36798356])]","[array([ 0.30928309, -0.43356743, -2.51528587, -2.55117649, -2.05686049,
       -2.32164463])]"
6665,moveabsj,"[array([-465.59919288,    8.52106604, -139.11844091])]","[array([ 0.31040208, -0.43754345, -2.51983114, -2.53553059, -2.05278285,
       -2.33440065])]"
8332,moveabsj,"[array([-442.52049702,   -5.49813016, -143.45485241])]","[array([ 0.31015967, -0.44279341, -2.52506383, -2.52200898, -2.04881334,
       -2.34680708])]"
9999,moveabsj,"[array([-419.62349591,  -16.27622511, -147.34819717])]","[array([ 0.30941855, -0.44928493, -2.53080556, -2.51075955, -2.04467396,
       -2.35814862])]"
11665,moveabsj,"[array([-396.50815855,  -24.49590033, -150.90316821])]","[array([ 0.30961306, -0.45714476, -2.53711462, -2.50110581, -2.03971985,
       -2.36803653])]"
13332,moveabsj,"[array([-372.75347615,  -30.66180829, -154.13547637])]","[array([ 0.31154282, -0.46643248, -2.54402815, -2.49247529, -2.03358478,
       -2.37640342])]"
14999,moveabsj,"[array([-348.41899881,  -34.90107482, -156.96439823])]","[array([ 0.31541873, -0.47706583, -2.55144921, -2.48466644, -2.02622924,
       -2.38323736])]"
16665,moveabsj,"[array([-323.73699835,  -37.24546921, -159.29177037])]","[array([ 0.321333  , -0.4889157 , -2.55923887, -2.47757483, -2.01768026,
       -2.38851384])]"
18332,moveabsj,"[array([-299.02623721,  -37.67657067, -161.03084523])]","[array([ 0.32938084, -0.50184201, -2.56724457, -2.47113982, -2.00795857,
       -2.39217161])]"
19999,moveabsj,"[array([-274.87793738,  -36.08600176, -162.12170896])]","[array([ 0.33963374, -0.51562365, -2.57524534, -2.46542776, -1.99713103,
       -2.39405648])]"
21665,moveabsj,"[array([-251.85906821,  -32.40595428, -162.54717687])]","[array([ 0.35230878, -0.530041  , -2.58304393, -2.46045402, -1.98517438,
       -2.39396741])]"
23332,moveabsj,"[array([-230.24520878,  -26.65492431, -162.30116067])]","[array([ 0.36788299, -0.54497661, -2.59055937, -2.45603971, -1.97185383,
       -2.39169703])]"
24999,moveabsj,"[array([-210.52518967,  -18.77674592, -161.39944617])]","[array([ 0.38684535, -0.56026164, -2.59768158, -2.45209389, -1.95693496,
       -2.38695442])]"
26665,moveabsj,"[array([-193.96211531,   -8.51999634, -159.97318357])]","[array([ 0.40950107, -0.57551913, -2.60410617, -2.44898283, -1.94040594,
       -2.3792585 ])]"
28332,moveabsj,"[array([-182.34074308,    4.37081935, -158.27744024])]","[array([ 0.43615638, -0.59024374, -2.60942634, -2.44740202, -1.92235756,
       -2.36797965])]"
29999,moveabsj,"[array([-177.31150421,   19.81830927, -156.56441173])]","[array([ 0.46727637, -0.60397853, -2.61335001, -2.44794661, -1.90277671,
       -2.35253463])]"
31665,moveabsj,"[array([-180.38484771,   37.35371999, -155.00481158])]","[array([ 0.50330409, -0.61634354, -2.6157044 , -2.45116942, -1.88163428,
       -2.33246592])]"
33332,moveabsj,"[array([-193.20895861,   56.11837178, -153.65288735])]","[array([ 0.54419523, -0.62691987, -2.61632081, -2.45795684, -1.8592139 ,
       -2.30755915])]"
34999,moveabsj,"[array([-216.52427273,   74.62507925, -152.27234692])]","[array([ 0.58918335, -0.63546355, -2.61525149, -2.46899097, -1.8360585 ,
       -2.27824536])]"
36665,moveabsj,"[array([-248.95178994,   90.82094424, -150.36113122])]","[array([ 0.63721097, -0.64227937, -2.61298193, -2.4837015 , -1.81247375,
       -2.24559836])]"
38332,moveabsj,"[array([-287.50154823,  102.45272511, -147.64376528])]","[array([ 0.68736047, -0.64804962, -2.61013956, -2.50010603, -1.78839859,
       -2.21077529])]"
39999,moveabsj,"[array([-328.85447503,  107.11599566, -144.60270706])]","[array([ 0.73911589, -0.65332611, -2.60703168, -2.51519651, -1.76359771,
       -2.17440885])]"
41665,moveabsj,"[array([-370.64772282,  102.6901159 , -142.32556128])]","[array([ 0.79189704, -0.65806828, -2.60338117, -2.5264601 , -1.73819369,
       -2.13659593])]"
43332,moveabsj,"[array([-411.48659971,   88.68948331, -141.50056744])]","[array([ 0.84403066, -0.66177588, -2.59869886, -2.53361446, -1.71309292,
       -2.09784478])]"
44999,moveabsj,"[array([-450.67848794,   64.69071369, -142.54107158])]","[array([ 0.89480816, -0.66378797, -2.59240026, -2.53667426, -1.68893362,
       -2.05811026])]"
46665,moveabsj,"[array([-487.5200173 ,   30.80009856, -145.33238863])]","[array([ 0.94365059, -0.66356981, -2.58409617, -2.53606555, -1.66624561,
       -2.01750308])]"
48332,moveabsj,"[array([-521.22618112,  -10.75003025, -148.81181314])]","[array([ 0.98950088, -0.66122626, -2.57407892, -2.53348209, -1.64543885,
       -1.97697116])]"
49999,moveabsj,"[array([-550.48670929,  -54.57913293, -151.4693041 ])]","[array([ 1.02929828, -0.65743399, -2.5633011 , -2.53113614, -1.62744516,
       -1.93926084])]"
