breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([409.24515292, -18.28400717, 817.23306471])]","[array([-1.25997262, -1.0996111 , -1.06998834, -2.14916362, -2.18142182,
       -0.01957024])]"
4484,movel_fit,"[array([483.9625846 , -64.62184774, 928.94163163])]","[array([-1.21523371, -0.94543459, -0.88061292, -2.07984413, -2.09398093,
        0.03681562])]"
9044,movel_fit,"[array([ 529.34489069,  -94.44630391, 1005.36413316])]","[array([-1.24166946, -0.88018976, -0.73761956, -2.01359157, -2.01875535,
        0.08678232])]"
14888,movel_fit,"[array([ 584.09976952, -129.38066346, 1106.41992275])]","[array([-1.29215112, -0.81697401, -0.53051647, -1.89767409, -1.90139778,
        0.16111295])]"
17620,movel_fit,"[array([ 610.84953798, -144.43440475, 1153.45288405])]","[array([-1.28483253, -0.77461036, -0.43657658, -1.85366868, -1.85010034,
        0.18969674])]"
20158,movel_fit,"[array([ 638.03639909, -160.64063225, 1194.93901097])]","[array([-1.25781993, -0.72600716, -0.36291753, -1.83201502, -1.80678395,
        0.20502066])]"
22343,movel_fit,"[array([ 664.25899233, -176.5343188 , 1227.759083  ])]","[array([-1.21271877, -0.66819597, -0.31424756, -1.84276653, -1.78469213,
        0.2057103 ])]"
24531,movel_fit,"[array([ 693.31649876, -194.32025514, 1257.16616196])]","[array([-1.14863375, -0.59524329, -0.2830037 , -1.89127049, -1.7818081 ,
        0.18942465])]"
26903,movel_fit,"[array([ 728.10452815, -213.41497796, 1285.51835597])]","[array([-1.04763673, -0.49242405, -0.26651761, -2.00112019, -1.81244913,
        0.14698134])]"
29222,movel_fit,"[array([ 764.81394876, -228.99308511, 1311.67217254])]","[array([-0.91536894, -0.37071677, -0.25000328, -2.16018365, -1.87633431,
        0.08294027])]"
31566,movel_fit,"[array([ 802.4338727 , -240.5684113 , 1339.47199651])]","[array([-0.78522637, -0.25239196, -0.20667876, -2.31973153, -1.94132321,
        0.02111141])]"
33322,movel_fit,"[array([ 828.61814114, -248.37711508, 1363.09707146])]","[array([-0.7232671 , -0.18589764, -0.15767468, -2.39780569, -1.96180057,
       -0.00385937])]"
34766,movel_fit,"[array([ 847.12719845, -256.74158727, 1384.77865549])]","[array([-0.70066693, -0.14651494, -0.11266863, -2.42941355, -1.95825062,
       -0.01098334])]"
36110,movel_fit,"[array([ 860.58922429, -266.6593998 , 1406.79434166])]","[array([-7.08628515e-01, -1.24775785e-01, -6.82500562e-02, -2.42196558e+00,
       -1.93569816e+00, -4.16899698e-04])]"
37592,movel_fit,"[array([ 870.87720517, -279.41699821, 1432.51957083])]","[array([-0.74855509, -0.11819   , -0.01664426, -2.3703936 , -1.88939981,
        0.02945587])]"
39327,movel_fit,"[array([ 878.22411759, -294.00844297, 1464.24614429])]","[array([-0.83059567, -0.13295145,  0.05580397, -2.24938653, -1.80578367,
        0.08965826])]"
41062,movel_fit,"[array([ 883.55223094, -305.14498441, 1497.73524324])]","[array([-0.92428692, -0.15907217,  0.15573524, -2.08091152, -1.70243602,
        0.16935568])]"
42829,movel_fit,"[array([ 890.60042368, -312.3832621 , 1532.64855534])]","[array([-0.98613213, -0.16582189,  0.28041696, -1.92166992, -1.61484381,
        0.24496524])]"
44186,movel_fit,"[array([ 899.4740071 , -317.17270997, 1558.68429173])]","[array([-1.00137857, -0.1450015 ,  0.37364272, -1.84657408, -1.5761997 ,
        0.28268807])]"
45301,movel_fit,"[array([ 909.98489308, -323.12664114, 1578.20967674])]","[array([-1.00016943, -0.11645553,  0.43602957, -1.82187745, -1.55790571,
        0.29740021])]"
46356,movel_fit,"[array([ 922.91317544, -331.044431  , 1593.76464789])]","[array([-0.98878006, -0.07937833,  0.47744315, -1.8392188 , -1.5549909 ,
        0.29461286])]"
47565,movel_fit,"[array([ 940.49162463, -342.05007195, 1607.53936545])]","[array([-0.9632398 , -0.03015137,  0.49862448, -1.90698664, -1.56609183,
        0.27165611])]"
49034,movel_fit,"[array([ 964.69904923, -355.04135002, 1620.13986349])]","[array([-0.90597888,  0.04108134,  0.49696472, -2.05336052, -1.60205848,
        0.21769204])]"
49999,movel_fit,"[array([1025.59773377, -377.57516319, 1645.94332397])]","[array([-0.67948847,  0.21785278,  0.49135623, -2.50946906, -1.70564534,
        0.03121359])]"
