average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
400.50242740503234,410.01232392786454,379.99453260311697,4.651310385321169,0.00718885042856145,0.08297531106271734,0.00023284569107470492,0.005622201913453314,0.002550299010761796,0.008089115534013586,0.000207843807927989,0.001981914281138667
