breakpoints,primitives,points,q_bp
0,movej_fit,"[array([-664.9958863 , -502.7009751 , 1075.76895041])]","[array([-0.73087933, -0.23907091, -3.55075221, -0.97614827, -0.54461494,
       -4.57461208])]"
1000,movel_fit,"[array([-678.10637381, -502.90293595, 1056.95431137])]","[array([-0.73226258, -0.24987508, -3.55728874, -0.95887147, -0.53959488,
       -4.56868385])]"
2000,movel_fit,"[array([-695.39268298, -497.75446655, 1039.89221372])]","[array([-0.7388195 , -0.25688244, -3.56047168, -0.94388884, -0.54351425,
       -4.56242033])]"
3000,movel_fit,"[array([-713.97986631, -490.34988864, 1022.61486996])]","[array([-0.74620787, -0.2637641 , -3.56047168, -0.92969829, -0.54875121,
       -4.55587753])]"
4000,movel_fit,"[array([-732.96521955, -481.51531899, 1005.24727413])]","[array([-0.75416146, -0.27125624, -3.56047168, -0.91655156, -0.5541951 ,
       -4.54845927])]"
5000,movel_fit,"[array([-752.03610123, -471.37236531,  988.09907791])]","[array([-0.76270979, -0.27888035, -3.56047168, -0.90452655, -0.56010708,
       -4.54037725])]"
6000,movel_fit,"[array([-770.77454148, -460.21268309,  971.42965761])]","[array([-0.77167339, -0.28634877, -3.56047168, -0.89363062, -0.56641301,
       -4.53188673])]"
7000,movel_fit,"[array([-788.56431957, -448.59206655,  955.52732913])]","[array([-0.78062514, -0.29354801, -3.56047168, -0.88385455, -0.57267368,
       -4.52335324])]"
8000,movel_fit,"[array([-804.92252117, -437.02959682,  940.68935882])]","[array([-0.7892078 , -0.30036202, -3.56041126, -0.87520308, -0.57856097,
       -4.51513503])]"
9000,movel_fit,"[array([-819.72769862, -425.74900126,  927.1266264 ])]","[array([-0.79731957, -0.30657612, -3.56001098, -0.86767056, -0.58413047,
       -4.50748454])]"
10000,movel_fit,"[array([-833.18894563, -414.69209055,  914.90559994])]","[array([-0.80513228, -0.31198556, -3.55936923, -0.86119865, -0.58971692,
       -4.50037802])]"
11000,movel_fit,"[array([-845.624328  , -403.67253101,  903.98971877])]","[array([-0.81288143, -0.31641342, -3.55862577, -0.85567784, -0.59571029,
       -4.49369566])]"
12000,movel_fit,"[array([-857.28018376, -392.54632332,  894.31152116])]","[array([-0.82072285, -0.31974428, -3.55790054, -0.85097739, -0.60237768,
       -4.48733381])]"
13000,movel_fit,"[array([-868.26994545, -381.28622139,  885.82401785])]","[array([-0.82869344, -0.32192915, -3.55729795, -0.84697195, -0.60981546,
       -4.4812507 ])]"
14000,movel_fit,"[array([-878.6100971 , -369.9578694 ,  878.51185738])]","[array([-0.83674926, -0.32296403, -3.55691183, -0.84355238, -0.61800395,
       -4.47545807])]"
15000,movel_fit,"[array([-888.28123087, -358.66177527,  872.37878266])]","[array([-0.84482118, -0.32286493, -3.55682946, -0.84062399, -0.6268841 ,
       -4.46999166])]"
16000,movel_fit,"[array([-897.25837889, -347.50176525,  867.43796837])]","[array([-0.85284247, -0.32165622, -3.55713323, -0.83810365, -0.63639461,
       -4.46489482])]"
17000,movel_fit,"[array([-905.50369328, -336.5946731 ,  863.71599268])]","[array([-0.86074269, -0.31937529, -3.55789864, -0.835924  , -0.64646213,
       -4.46022447])]"
18000,movel_fit,"[array([-912.95037972, -326.09294162,  861.26097671])]","[array([-0.86843324, -0.31608222, -3.55918956, -0.83404208, -0.6569793 ,
       -4.45606372])]"
19000,movel_fit,"[array([-919.52949884, -316.11324196,  860.11569256])]","[array([-0.8758145 , -0.31176444, -3.56047168, -0.83249267, -0.66789728,
       -4.45261466])]"
20000,movel_fit,"[array([-925.21743225, -306.66188062,  860.27876137])]","[array([-0.88282347, -0.30626248, -3.56047168, -0.83139056, -0.67932498,
       -4.4501775 ])]"
21000,movel_fit,"[array([-929.93363053, -297.99322632,  861.83864631])]","[array([-0.88942755, -0.29981188, -3.56047168, -0.8306303 , -0.69105194,
       -4.44861364])]"
22000,movel_fit,"[array([-933.68618906, -290.14166354,  864.81645489])]","[array([-0.89564832, -0.29241772, -3.56047168, -0.83020379, -0.70312932,
       -4.44796876])]"
23000,movel_fit,"[array([-936.49858768, -283.10084008,  869.227369  ])]","[array([-0.90153807, -0.28406162, -3.56047168, -0.83009808, -0.71565861,
       -4.44827503])]"
24000,movel_fit,"[array([-938.35581021, -276.90088063,  875.10734218])]","[array([-0.90712993, -0.27473605, -3.56047168, -0.83031977, -0.72871491,
       -4.44958922])]"
25000,movel_fit,"[array([-939.16112629, -271.67893737,  882.53072722])]","[array([-0.91239406, -0.26448183, -3.56047168, -0.83092365, -0.74227499,
       -4.45202328])]"
26000,movel_fit,"[array([-938.73457566, -267.68916785,  891.60239646])]","[array([-0.91723189, -0.25340039, -3.56047168, -0.83202371, -0.75620361,
       -4.45574301])]"
27000,movel_fit,"[array([-936.85640875, -265.23609244,  902.42652221])]","[array([-0.92151681, -0.24162576, -3.56047168, -0.83377332, -0.77031647,
       -4.46093214])]"
28000,movel_fit,"[array([-933.32447085, -264.57450266,  915.07249007])]","[array([-0.92515455, -0.22927164, -3.56047168, -0.83632437, -0.78448022,
       -4.46774638])]"
29000,movel_fit,"[array([-927.98367434, -265.84923761,  929.55831956])]","[array([-0.92811944, -0.21639251, -3.56047168, -0.83979338, -0.7986759 ,
       -4.47628989])]"
30000,movel_fit,"[array([-920.70887032, -269.11641144,  945.8537016 ])]","[array([-0.93043965, -0.20299199, -3.56047168, -0.84425935, -0.81297477,
       -4.48662603])]"
31000,movel_fit,"[array([-911.36153918, -274.41614894,  963.88635777])]","[array([-0.9321452 , -0.1890757 , -3.56047168, -0.84979159, -0.82744278,
       -4.49880297])]"
32000,movel_fit,"[array([-899.76753152, -281.81547455,  983.53286852])]","[array([-0.93322677, -0.174705  , -3.56047168, -0.85647432, -0.84205418,
       -4.51285909])]"
33000,movel_fit,"[array([-885.75295775, -291.36290536, 1004.5909547 ])]","[array([-0.93365004, -0.15999676, -3.56047168, -0.86438781, -0.85670049,
       -4.52879201])]"
34000,movel_fit,"[array([-869.22638037, -302.98814116, 1026.75079613])]","[array([-0.93342098, -0.14505941, -3.56047168, -0.87354071, -0.87129774,
       -4.5465141 ])]"
35000,movel_fit,"[array([-850.25168644, -316.44656132, 1049.58714056])]","[array([-0.93264476, -0.12991975, -3.56047168, -0.88379945, -0.88589578,
       -4.56583591])]"
36000,movel_fit,"[array([-829.06697636, -331.36385756, 1072.57927848])]","[array([-0.9315296 , -0.11450131, -3.56047168, -0.89486724, -0.90069637,
       -4.58649211])]"
37000,movel_fit,"[array([-806.05557918, -347.33712536, 1095.15039941])]","[array([-0.93034797, -0.09864885, -3.56047168, -0.90631426, -0.9159979 ,
       -4.60819025])]"
38000,movel_fit,"[array([-781.70439008, -364.02155176, 1116.70995396])]","[array([-0.92940702, -0.08213919, -3.56047168, -0.91761291, -0.9321622 ,
       -4.63066224])]"
39000,movel_fit,"[array([-756.56050661, -381.19112702, 1136.68314205])]","[array([-0.92903937, -0.06466737, -3.56047168, -0.92815948, -0.94961958,
       -4.65371412])]"
