breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 706.95849094, -468.17898751,  472.76400327])]","[array([-1.22251961,  0.91794614,  0.70633827,  0.16797474,  1.16598595,
       -4.69807569])]"
5172,movec_fit,"[array([ 714.11892532, -463.62973888,  461.94256031]), array([ 722.34241362, -454.17845315,  458.79687231])]","[array([-1.20943216,  0.92389977,  0.70718231,  0.17602136,  1.16432597,
       -4.68651167]), array([-1.19249154,  0.92319713,  0.71355284,  0.18382015,  1.1681456 ,
       -4.67819869])]"
5967,movel_fit,"[array([ 725.06525657, -450.2987297 ,  459.35595865])]","[array([-1.18651922,  0.9216482 ,  0.71660833,  0.18622593,  1.17044583,
       -4.6762976 ])]"
9227,movec_fit,"[array([ 730.87138111, -440.96737554,  462.59349585]), array([ 736.86319532, -429.94405013,  468.25663412])]","[array([-1.17321531,  0.91664277,  0.72439018,  0.19119804,  1.17674686,
       -4.67330149]), array([-1.15865834,  0.90953839,  0.7339394 ,  0.19619847,  1.18492436,
       -4.67139755])]"
11665,movec_fit,"[array([ 741.39089745, -420.7337108 ,  473.67303616]), array([ 745.87714283, -410.9080892 ,  479.6443292 ])]","[array([-1.14707336,  0.90323556,  0.74195914,  0.19993353,  1.19199877,
       -4.67056666]), array([-1.13507895,  0.89653217,  0.7503793 ,  0.20361543,  1.19956101,
       -4.67013944])]"
13853,movec_fit,"[array([ 749.83516957, -401.72022752,  485.10064767]), array([ 753.68279609, -392.41317553,  490.2378554 ])]","[array([-1.12407376,  0.89054274,  0.75799589,  0.20685126,  1.20649867,
       -4.67001643]), array([-1.11302625,  0.88498999,  0.76532612,  0.20997943,  1.21326177,
       -4.67006698])]"
15655,movec_fit,"[array([ 756.76595149, -384.78358722,  493.96506298]), array([ 759.75559967, -377.35071285,  496.98574508])]","[array([-1.10397245,  0.88100903,  0.77093681,  0.21246274,  1.21850621,
       -4.67019193]), array([-1.09508754,  0.87781866,  0.77593789,  0.2148353 ,  1.22324984,
       -4.67035457])]"
17164,movec_fit,"[array([ 762.20035069, -371.34266663,  498.82158419]), array([ 764.57894812, -365.65243528,  499.87541049])]","[array([-1.08780642,  0.87590838,  0.77953512,  0.21673419,  1.22672495,
       -4.67049679]), array([-1.08077416,  0.87484641,  0.78244798,  0.21852901,  1.22960985,
       -4.67062439])]"
18615,movec_fit,"[array([ 766.82632063, -360.50760809,  500.03600963]), array([ 769.02090616, -355.79074852,  499.23762813])]","[array([-1.07424249,  0.87474526,  0.78451519,  0.22015852,  1.23174498,
       -4.67071813]), array([-1.06803756,  0.87567427,  0.78573673,  0.22166637,  1.23313138,
       -4.67076777])]"
20003,movec_fit,"[array([ 771.08939773, -351.70341702,  497.45620652]), array([ 773.11450971, -348.11101889,  494.57550995])]","[array([-1.06240864,  0.87765441,  0.78601886,  0.22298942,  1.23366572,
       -4.67076135]), array([-1.05716189,  0.88081177,  0.7853274 ,  0.22416695,  1.23331789,
       -4.67069074])]"
22356,movec_fit,"[array([ 776.46474779, -343.22884747,  486.80160106]), array([ 779.64667995, -340.01359809,  474.89895652])]","[array([-1.04919732,  0.88926116,  0.78161378,  0.2257724 ,  1.23039415,
       -4.6703973 ]), array([-1.04262434,  0.90214489,  0.77424142,  0.22672738,  1.22403957,
       -4.66986805])]"
24084,movec_fit,"[array([ 781.83231362, -338.69672272,  463.11904655]), array([ 783.81839419, -338.15049233,  448.55146905])]","[array([-1.03874463,  0.91489245,  0.7661431 ,  0.22688444,  1.21679775,
       -4.66934147]), array([-1.03568655,  0.93069201,  0.75557017,  0.22645059,  1.20711498,
       -4.6687496 ])]"
25278,movec_fit,"[array([ 785.04535327, -338.09369051,  436.71105053]), array([ 786.12058477, -338.14763321,  423.45467827])]","[array([-1.03399932,  0.9435833 ,  0.74669366,  0.22573514,  1.19883506,
       -4.66834947]), array([-1.03259536,  0.95808703,  0.7365472 ,  0.22463546,  1.18922432,
       -4.6680165 ])]"
26427,movec_fit,"[array([ 787.00147217, -338.12868635,  409.28252818]), array([ 787.71257174, -337.82517484,  393.93245693])]","[array([-1.03140013,  0.97369327,  0.7255136 ,  0.223175  ,  1.17860646,
       -4.66782444]), array([-1.03022934,  0.99073347,  0.71338748,  0.22132226,  1.16673967,
       -4.66784192])]"
27542,movec_fit,"[array([ 788.24665886, -337.01791173,  377.89342103]), array([ 788.63157115, -335.47046045,  361.11273402])]","[array([-1.02893565,  1.00871031,  0.70054992,  0.21914689,  1.15394706,
       -4.66814799]), array([-1.02731034,  1.02772505,  0.68695361,  0.21667645,  1.14012993,
       -4.66882162])]"
28714,movec_fit,"[array([ 788.9026984 , -332.78406707,  342.80897484]), array([ 789.06709176, -328.84060909,  324.35607367])]","[array([-1.02501244,  1.04872393,  0.67194312,  0.21384085,  1.12453488,
       -4.67000907]), array([-1.0219306 ,  1.07017861,  0.65662947,  0.21093573,  1.10822722,
       -4.67171955])]"
29832,movec_fit,"[array([ 789.15771191, -323.80689286,  306.90035821]), array([ 789.20988813, -317.61207348,  290.08264949])]","[array([-1.01811743,  1.0907405 ,  0.64198537,  0.20825056,  1.09222235,
       -4.6738346 ]), array([-1.01344309,  1.11079156,  0.62774272,  0.20582745,  1.07623277,
       -4.67633994])]"
30786,movec_fit,"[array([ 789.23905718, -311.48538584,  276.38230695]), array([ 789.26256206, -304.7980781 ,  263.58620723])]","[array([-1.00878338,  1.12729205,  0.61605457,  0.20405172,  1.06276734,
       -4.67872114]), array([-1.00363222,  1.14282712,  0.6050813 ,  0.20262147,  1.04981475,
       -4.68121811])]"
31671,movec_fit,"[array([ 789.28493601, -298.19908547,  252.53861113]), array([ 789.31264381, -291.47012635,  242.50823497])]","[array([-0.99847185,  1.15632348,  0.59557678,  0.20161919,  1.03832847,
       -4.68358157]), array([-0.99312275,  1.16863078,  0.58693803,  0.20094733,  1.02765073,
       -4.6858889 ])]"
