breakpoints,primitives,p_bp,q_bp
20999,movel_fit,"[array([ 648.04911633, -166.66710212, 1207.68353607])]","[array([-1.24048569, -0.70406916, -0.34377871, -1.83494977, -1.79760969,
        0.20599306])]"
21499,movel_fit,"[array([ 654.03396699, -170.31836249, 1215.19842324])]","[array([-1.23038244, -0.69105326, -0.33264496, -1.83722044, -1.79234392,
        0.20613641])]"
21999,movel_fit,"[array([ 660.16685522, -174.07874369, 1222.53782056])]","[array([-1.21927755, -0.67724147, -0.32238917, -1.84128531, -1.78799534,
        0.20549125])]"
22499,movel_fit,"[array([ 666.45131356, -177.94034495, 1229.6944452 ])]","[array([-1.20713282, -0.66258622, -0.31304889, -1.84730643, -1.78467049,
        0.2039914 ])]"
22999,movel_fit,"[array([ 672.88915833, -181.89017199, 1236.66357014])]","[array([-1.19389736, -0.64703863, -0.30465059, -1.8554446 , -1.7824794 ,
        0.20157057])]"
23499,movel_fit,"[array([ 679.48219639, -185.91126719, 1243.44531789])]","[array([-1.17950314, -0.63054492, -0.29720338, -1.86585695, -1.78153326,
        0.19816371])]"
23999,movel_fit,"[array([ 686.22970738, -189.98151154, 1250.04224345])]","[array([-1.16387114, -0.61305389, -0.29069748, -1.87868768, -1.7819427 ,
        0.1937107 ])]"
24499,movel_fit,"[array([ 693.13190583, -194.07632034, 1256.46293845])]","[array([-1.1469067 , -0.59451082, -0.2850951 , -1.89406645, -1.78381399,
        0.18815774])]"
24999,movel_fit,"[array([ 700.18634241, -198.1672996 , 1262.71843134])]","[array([-1.12851399, -0.57487095, -0.28032813, -1.91209229, -1.78724364,
        0.18146399])]"
25499,movel_fit,"[array([ 707.38917464, -202.22409987, 1268.82343296])]","[array([-1.10860345, -0.55410278, -0.27629051, -1.93282322, -1.79231005,
        0.17360654])]"
25999,movel_fit,"[array([ 714.73724138, -206.2167704 , 1274.79778038])]","[array([-1.08709967, -0.53219026, -0.27283245, -1.95626916, -1.79906494,
        0.16458429])]"
26499,movel_fit,"[array([ 722.22328167, -210.11444492, 1280.66218123])]","[array([-1.06397247, -0.50915692, -0.26976048, -1.98236286, -1.80751624,
        0.15443028])]"
26999,movel_fit,"[array([ 729.83968319, -213.888882  , 1286.4410914 ])]","[array([-1.03924634, -0.48506584, -0.26683749, -2.01095656, -1.81761547,
        0.1432143 ])]"
27499,movel_fit,"[array([ 737.57312118, -217.5133311 , 1292.15834779])]","[array([-1.01303721, -0.46004614, -0.26379346, -2.04179094, -1.82923548,
        0.13105581])]"
27999,movel_fit,"[array([ 745.40991401, -220.96682215, 1297.84101528])]","[array([-0.98555015, -0.43428144, -0.26033952, -2.07450993, -1.84216543,
        0.11811845])]"
28499,movel_fit,"[array([ 753.33104921, -224.23336777, 1303.51541018])]","[array([-0.95710111, -0.40802369, -0.25619294, -2.10864626, -1.85610035,
        0.10461512])]"
28999,movel_fit,"[array([ 761.31576077, -227.30501814, 1309.20945931])]","[array([-0.92809623, -0.38156985, -0.25110174, -2.14365245, -1.87065569,
        0.09079428])]"
29499,movel_fit,"[array([ 769.33619112, -230.18104179, 1314.94861162])]","[array([-0.89902839, -0.35525869, -0.24487227, -2.17890476, -1.88538043,
        0.07693641])]"
29999,movel_fit,"[array([ 777.36775276, -232.87269253, 1320.76303389])]","[array([-0.87040633, -0.32941055, -0.23737789, -2.21378251, -1.89980914,
        0.0633206 ])]"
30499,movel_fit,"[array([ 785.38099219, -235.40067237, 1326.68179462])]","[array([-0.84274818, -0.30432879, -0.2285682 , -2.24766591, -1.91348331,
        0.05022388])]"
30999,movel_fit,"[array([ 793.33814421, -237.79468139, 1332.73020679])]","[array([-0.81655995, -0.2802896 , -0.21846834, -2.27995151, -1.92597847,
        0.03791386])]"
31499,movel_fit,"[array([ 801.20167514, -240.09607855, 1338.93611055])]","[array([-0.79228299, -0.25750392, -0.20715525, -2.31010888, -1.93694152,
        0.0266263 ])]"
31999,movel_fit,"[array([ 808.92792804, -242.35530193, 1345.32511442])]","[array([-0.77030532, -0.23613611, -0.19474638, -2.33766289, -1.94608923,
        0.01657201])]"
32499,movel_fit,"[array([ 816.47096383, -244.63177634, 1351.92351954])]","[array([-0.75095177, -0.21630031, -0.18137591, -2.36220536, -1.95321006,
        0.00793285])]"
32999,movel_fit,"[array([ 823.7782845 , -246.99046345, 1358.75427478])]","[array([-7.34506510e-01, -1.98085274e-01, -1.67186708e-01, -2.38336751e+00,
       -1.95814658e+00,  8.72421581e-04])]"
33499,movel_fit,"[array([ 830.79067326, -249.49799341, 1365.83488757])]","[array([-0.72122432, -0.18156894, -0.15232218, -2.40080476, -1.96078128,
       -0.00445854])]"
33999,movel_fit,"[array([ 837.44590778, -252.21802   , 1373.17769958])]","[array([-0.71133379, -0.16682465, -0.13691477, -2.41418937, -1.96102384,
       -0.0079197 ])]"
34499,movel_fit,"[array([ 843.67817753, -255.20254501, 1380.78372126])]","[array([-0.7050438 , -0.15393658, -0.12108825, -2.42319513, -1.95880041,
       -0.00937739])]"
34999,movel_fit,"[array([ 849.42145622, -258.48148814, 1388.63655793])]","[array([-0.70252828, -0.14300179, -0.10495848, -2.42750733, -1.95405569,
       -0.00871174])]"
35499,movel_fit,"[array([ 854.63567171, -262.06645608, 1396.72886671])]","[array([-0.70390308, -0.13408825, -0.0885673 , -2.4268481 , -1.94673452,
       -0.00581962])]"
35999,movel_fit,"[array([ 859.28987916, -265.93418708, 1405.03361357])]","[array([-7.09225528e-01, -1.27271820e-01, -7.19312011e-02, -2.42096825e+00,
       -1.93679644e+00, -6.20279378e-04])]"
36499,movel_fit,"[array([ 863.37919012, -270.03333496, 1413.52288252])]","[array([-0.71846884, -0.12260001, -0.05499466, -2.40968237, -1.92421215,
        0.00693627])]"
36999,movel_fit,"[array([ 866.92658338, -274.29233756, 1422.17603275])]","[array([-0.73152253, -0.12008255, -0.03761077, -2.39287251, -1.90895819,
        0.01687159])]"
37499,movel_fit,"[array([ 869.97764647, -278.62711512, 1430.98066038])]","[array([-0.74818835, -0.11968622, -0.01954077, -2.37049694, -1.89102584,
        0.02917689])]"
37999,movel_fit,"[array([ 872.59372657, -282.94798224, 1439.92991412])]","[array([-7.68158708e-01, -1.21321647e-01, -4.66915580e-04, -2.34262064e+00,
       -1.87044938e+00,  4.38007582e-02])]"
38499,movel_fit,"[array([ 874.8473976 , -287.16855309, 1449.02472129])]","[array([-0.7909957 , -0.12482155,  0.01999547, -2.30944407, -1.84733542,
        0.06063883])]"
38999,movel_fit,"[array([ 876.81657208, -291.20928858, 1458.26725509])]","[array([-0.8160891 , -0.12991218,  0.04225252, -2.27136548, -1.82191875,
        0.0795061 ])]"
39499,movel_fit,"[array([ 878.58123303, -295.00113946, 1467.65594382])]","[array([-0.8426268 , -0.1361845 ,  0.06666774, -2.22904417, -1.79461444,
        0.10010874])]"
39999,movel_fit,"[array([ 880.22184115, -298.48998916, 1477.18318517])]","[array([-0.8696095 , -0.14308475,  0.09348573, -2.18343116, -1.76603909,
        0.12203034])]"
40499,movel_fit,"[array([ 881.81849454, -301.64117324, 1486.83489057])]","[array([-0.89592746, -0.14994137,  0.12276017, -2.13574387, -1.73698116,
        0.14474233])]"
40999,movel_fit,"[array([ 883.44974092, -304.4420449 , 1496.58624887])]","[array([-0.92048006, -0.15602859,  0.15429684, -2.08740403, -1.70833122,
        0.16763035])]"
41499,movel_fit,"[array([ 885.19377106, -306.90727529, 1506.41002282])]","[array([-0.94234653, -0.16066188,  0.18768649, -2.03987238, -1.68094295,
        0.19006856])]"
41999,movel_fit,"[array([ 887.12723618, -309.07786227, 1516.26792367])]","[array([-0.96088037, -0.16327489,  0.22233644, -1.99456261, -1.65555047,
        0.21145672])]"
42499,movel_fit,"[array([ 889.32715536, -311.02334475, 1526.11692876])]","[array([-0.97577068, -0.16347025,  0.25757721, -1.95271633, -1.63268338,
        0.23127647])]"
42999,movel_fit,"[array([ 891.87213526, -312.84062802, 1535.90747932])]","[array([-0.98700687, -0.16102013,  0.29273445, -1.91537762, -1.61266044,
        0.24910156])]"
43499,movel_fit,"[array([ 894.84247694, -314.65105837, 1545.57732955])]","[array([-0.99479179, -0.15583724,  0.32715041, -1.88343823, -1.59563295,
        0.26457654])]"
43999,movel_fit,"[array([ 898.31991257, -316.59580622, 1555.04923976])]","[array([-0.99944681, -0.14793661,  0.36018062, -1.85769794, -1.58163761,
        0.27739003])]"
44499,movel_fit,"[array([ 902.38103193, -318.82404753, 1564.22104325])]","[array([-1.00132059, -0.13741276,  0.39113709, -1.83894874, -1.57066178,
        0.28723725])]"
44999,movel_fit,"[array([ 907.08422146, -321.47130675, 1572.96288023])]","[array([-1.00072353, -0.12443938,  0.41925263, -1.82799235, -1.56268291,
        0.29381159])]"
45499,movel_fit,"[array([ 912.45116042, -324.62661898, 1581.12849198])]","[array([-0.99788126, -0.10927793,  0.44371397, -1.82555986, -1.5576801 ,
        0.29683681])]"
45999,movel_fit,"[array([ 918.46322528, -328.30590182, 1588.59878661])]","[array([-0.99289098, -0.09223136,  0.46383016, -1.83216542, -1.55562253,
        0.29612906])]"
46499,movel_fit,"[array([ 925.05823472, -332.43630689, 1595.30607708])]","[array([-0.98569586, -0.0735976 ,  0.47916932, -1.848004  , -1.55647877,
        0.29163318])]"
46999,movel_fit,"[array([ 932.15549525, -336.87778089, 1601.26164122])]","[array([-0.97607577, -0.05357049,  0.48970453, -1.87294797, -1.56022517,
        0.28342261])]"
47499,movel_fit,"[array([ 939.68109487, -341.46102741, 1606.54789788])]","[array([-0.96366553, -0.03218173,  0.49582706, -1.90665492, -1.5668637 ,
        0.27165386])]"
47999,movel_fit,"[array([ 947.5776984 , -346.01810407, 1611.28959587])]","[array([-0.94801546, -0.0093211 ,  0.4982895 , -1.9486369 , -1.57640686,
        0.25653914])]"
48499,movel_fit,"[array([ 955.79997361, -350.39824919, 1615.62639855])]","[array([-0.92870238,  0.01517975,  0.49815706, -1.9982062 , -1.5888048 ,
        0.23837302])]"
48999,movel_fit,"[array([ 964.30977743, -354.47733286, 1619.69862215])]","[array([-0.90547482,  0.0414459 ,  0.49676645, -2.05436324, -1.60383304,
        0.21758678])]"
49499,movel_fit,"[array([ 973.05976164, -358.15860346, 1623.63587056])]","[array([-0.87845192,  0.06941728,  0.49564111, -2.11560395, -1.62095251,
        0.19483092])]"
49999,movel_fit,"[array([ 982.01377783, -361.38789403, 1627.56662828])]","[array([-0.84817967,  0.0988518 ,  0.4963199 , -2.18005279, -1.6392928 ,
        0.1709268 ])]"
