breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-117.22305589, -630.98197073,  724.2363348 ])]","[array([-2.40661008, -0.03368785,  0.99893792,  2.94706534,  0.34133725,
       -3.83681887])]"
1665,movel,"[array([-116.16159118, -632.71867303,  732.11204751])]","[array([-2.39980082, -0.03202705,  0.98546974,  2.94871118,  0.34265819,
       -3.83386339])]"
3332,movel,"[array([-118.18034462, -632.81632157,  743.71428712])]","[array([-2.39802952, -0.03350164,  0.96994947,  2.95238848,  0.34571173,
       -3.83079519])]"
4999,movel,"[array([-123.39051987, -631.09615305,  758.99005604])]","[array([-2.40156931, -0.03792723,  0.95232938,  2.95818367,  0.35038504,
       -3.82762879])]"
6665,movel,"[array([-131.74972098, -627.37165132,  777.69230383])]","[array([-2.41060867, -0.04491691,  0.93256411,  2.96608579,  0.3564828 ,
       -3.82447183])]"
8332,movel,"[array([-142.94718572, -621.51714781,  799.32042602])]","[array([-2.42509165, -0.05386369,  0.91065661,  2.97591545,  0.36374242,
       -3.82154586])]"
9999,movel,"[array([-156.21635916, -613.60926152,  822.99285781])]","[array([-2.44439974, -0.0639259 ,  0.88681989,  2.9872042 ,  0.37183949,
       -3.8191831 ])]"
11665,movel,"[array([-170.27287597, -604.05917474,  847.51172324])]","[array([-2.46708742, -0.07414363,  0.86154153,  2.99917513,  0.38044238,
       -3.81772723])]"
13332,movel,"[array([-183.47060745, -593.65132955,  871.56128653])]","[array([-2.49084714, -0.0836419 ,  0.83560509,  3.01086067,  0.38925047,
       -3.817356  ])]"
14999,movel,"[array([-194.0866977 , -583.50461144,  893.80274099])]","[array([-2.5126336 , -0.09174432,  0.81020934,  3.02125782,  0.39790648,
       -3.81790004])]"
16665,movel,"[array([-200.7444387 , -574.8717142 ,  913.03136572])]","[array([-2.52914146, -0.0980059 ,  0.78688573,  3.02954725,  0.40589321,
       -3.81876386])]"
18332,movel,"[array([-202.6050694 , -568.966445  ,  928.16108883])]","[array([-2.53718024, -0.10206893,  0.76739486,  3.03515889,  0.41244157,
       -3.81901783])]"
19999,movel,"[array([-199.19335851, -566.9656501 ,  937.99995334])]","[array([-2.53363873, -0.10340721,  0.75373229,  3.03763795,  0.41649464,
       -3.8175725 ])]"
21665,movel,"[array([-189.9410183 , -570.06304642,  941.12483771])]","[array([-2.51524736, -0.10111133,  0.74791027,  3.03646756,  0.4168734 ,
       -3.81338631])]"
23332,movel,"[array([-173.37106679, -579.55074898,  935.67874603])]","[array([-2.4781584 , -0.09366065,  0.75163932,  3.03075673,  0.41257737,
       -3.80578574])]"
24999,movel,"[array([-146.23916858, -596.56993612,  919.10979802])]","[array([-2.41827295, -0.0786976 ,  0.76576569,  3.01881628,  0.40316789,
       -3.79522719])]"
26665,movel,"[array([-103.84444746, -620.93357231,  888.02594486])]","[array([-2.33379803, -0.05283899,  0.78955953,  2.99809492,  0.38881343,
       -3.78445877])]"
28332,movel,"[array([ -44.43121567, -648.6648912 ,  839.67591116])]","[array([-2.23139688, -0.01273112,  0.82022162,  2.96726239,  0.3696332 ,
       -3.77830386])]"
29999,movel,"[array([  23.50912012, -671.43012856,  777.83736087])]","[array([-2.12990801,  0.03975531,  0.85265689,  2.93065798,  0.34618411,
       -3.77945262])]"
31665,movel,"[array([  84.34338344, -683.17985851,  716.46283508])]","[array([-2.04879792,  0.09330727,  0.88059333,  2.89729515,  0.32218969,
       -3.78513261])]"
33332,movel,"[array([ 126.97580585, -685.52509007,  672.58697203])]","[array([-1.99609814,  0.13275975,  0.89825913,  2.87404934,  0.30444075,
       -3.79092359])]"
34999,movel,"[array([ 146.3880855 , -683.93607849,  659.73280597])]","[array([-1.97325924,  0.14547158,  0.9003439 ,  2.86427057,  0.29948621,
       -3.79422742])]"
36665,movel,"[array([ 138.79563299, -681.26552226,  686.47423337])]","[array([-1.98393137,  0.12344179,  0.88228673,  2.87026681,  0.31100583,
       -3.794291  ])]"
38332,movel,"[array([ 101.6736606 , -673.08254264,  752.17832585])]","[array([-2.0358748 ,  0.06755187,  0.84254164,  2.89305497,  0.33728338,
       -3.79279899])]"
39999,movel,"[array([  42.40666629, -650.29199638,  840.56704271])]","[array([-2.13261805, -0.007831  ,  0.78421221,  2.92764227,  0.37110307,
       -3.79631415])]"
41665,movel,"[array([  -9.58081937, -614.32915392,  920.88542438])]","[array([-2.24768552, -0.07805544,  0.71826985,  2.95804164,  0.40528488,
       -3.81283468])]"
43332,movel,"[array([ -30.2367319 , -581.25528283,  974.26722721])]","[array([-2.33203305, -0.12816926,  0.66188832,  2.97358834,  0.4357704 ,
       -3.83472495])]"
44999,movel,"[array([ -29.05817297, -562.64348554, 1000.60228625])]","[array([-2.36399481, -0.15420238,  0.6305653 ,  2.97914356,  0.45404589,
       -3.84548745])]"
46665,movel,"[array([ -20.26853448, -564.03743395, 1000.19251989])]","[array([-2.34003554, -0.15141152,  0.63496837,  2.97892158,  0.45079228,
       -3.83672242])]"
48332,movel,"[array([   2.13588944, -586.5223142 ,  970.39914563])]","[array([-2.25431153, -0.11715301,  0.67355443,  2.96987477,  0.42789297,
       -3.80978076])]"
49999,movel,"[array([  60.08798918, -622.24557141,  906.4136818 ])]","[array([-2.10895168, -0.05168944,  0.73313096,  2.94336419,  0.39656809,
       -3.77773858])]"
