breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1380.41046808, 1044.13258005, 1499.80598429])]","[array([ 0.46762554, -0.26278079,  0.85909666,  2.4631052 ,  0.86226765,
        0.80102573])]"
1665,movel,"[array([1372.34386691, 1069.06381446, 1488.87944884])]","[array([ 0.48322014, -0.25190614,  0.85647266,  2.46410905,  0.86154252,
        0.80275519])]"
3332,movel,"[array([1361.26463055, 1094.97787817, 1480.68761058])]","[array([ 0.49911575, -0.2423179 ,  0.85338516,  2.46276916,  0.86224766,
        0.80285773])]"
4999,movel,"[array([1347.37926274, 1121.81888368, 1474.9033618 ])]","[array([ 0.51529645, -0.23376976,  0.84981539,  2.45911455,  0.86428946,
        0.80134834])]"
6665,movel,"[array([1331.01190382, 1149.58083115, 1471.04944021])]","[array([ 0.53176144, -0.22587268,  0.84567534,  2.45323203,  0.86749084,
        0.79828661])]"
8332,movel,"[array([1312.65466318, 1178.26641248, 1468.47496021])]","[array([ 0.5484963 , -0.21810042,  0.84082746,  2.44530183,  0.87157366,
        0.79379744])]"
9999,movel,"[array([1293.08929276, 1207.69752892, 1466.36686435])]","[array([ 0.56536703, -0.20986918,  0.83515583,  2.43569139,  0.87613428,
        0.78812532])]"
11665,movel,"[array([1273.3364749 , 1237.47693892, 1463.80671701])]","[array([ 0.58212046, -0.20065108,  0.82865603,  2.42500379,  0.8806767 ,
        0.78166597])]"
13332,movel,"[array([1254.45886438, 1267.01263837, 1459.88543018])]","[array([ 0.59843616, -0.19013   ,  0.82153488,  2.41404919,  0.88469744,
        0.7749553 ])]"
14999,movel,"[array([1237.38335546, 1295.46703848, 1453.81346584])]","[array([ 0.61394403, -0.1783681 ,  0.81431694,  2.40379993,  0.88775851,
        0.76865611])]"
16665,movel,"[array([1222.65367285, 1321.94188341, 1444.93298323])]","[array([ 0.62835547, -0.16579192,  0.80783153,  2.39523984,  0.88954793,
        0.76348089])]"
18332,movel,"[array([1210.4077946 , 1345.6133699 , 1432.61438989])]","[array([ 0.64152685, -0.15303097,  0.80311386,  2.38927513,  0.88985314,
        0.76013968])]"
19999,movel,"[array([1200.68624407, 1365.62465952, 1416.17455573])]","[array([ 0.65335169, -0.1407548 ,  0.80128473,  2.38681605,  0.88846224,
        0.75937076])]"
21665,movel,"[array([1193.83691971, 1381.08917069, 1394.77120465])]","[array([ 0.66367894, -0.12939117,  0.80332472,  2.38891201,  0.88504392,
        0.76198194])]"
23332,movel,"[array([1190.97053021, 1391.12101983, 1367.3707956 ])]","[array([ 0.67222929, -0.11882101,  0.80975367,  2.39691654,  0.87900229,
        0.76890682])]"
24999,movel,"[array([1193.99174824, 1395.20736864, 1333.05037305])]","[array([ 0.67870238, -0.1081128 ,  0.82007614,  2.41231067,  0.86939308,
        0.78108721])]"
26665,movel,"[array([1204.31836506, 1394.47688795, 1291.60049251])]","[array([ 0.68344821, -0.09538849,  0.83208666,  2.43562127,  0.85504584,
        0.79893279])]"
28332,movel,"[array([1219.99817398, 1393.36302698, 1244.71587117])]","[array([ 0.68843325, -0.07853035,  0.8418101 ,  2.46427732,  0.83540965,
        0.82118617])]"
29999,movel,"[array([1234.0886561 , 1398.33524732, 1197.66634675])]","[array([ 0.69667236, -0.05768963,  0.84573494,  2.49182105,  0.81248396,
        0.84411145])]"
31665,movel,"[array([1239.24514149, 1411.87312281, 1157.69726828])]","[array([ 0.7092155 , -0.0368808 ,  0.84439981,  2.5120805 ,  0.79114189,
        0.8632285 ])]"
33332,movel,"[array([1233.08561644, 1430.2390288 , 1128.8711588 ])]","[array([ 0.72402408, -0.02085388,  0.84193561,  2.52292117,  0.77624322,
        0.87567602])]"
34999,movel,"[array([1217.07668617, 1447.6770744 , 1110.71447707])]","[array([ 0.73798719, -0.01202913,  0.84268331,  2.5246009 ,  0.77087052,
        0.88001843])]"
36665,movel,"[array([1193.06670854, 1460.49972196, 1101.9796628 ])]","[array([ 0.74884277, -0.01094186,  0.84885139,  2.51694895,  0.77674309,
        0.87509186])]"
38332,movel,"[array([1160.53648765, 1470.70444687, 1104.00608997])]","[array([ 0.75719353, -0.01679099,  0.85853447,  2.49817875,  0.79388887,
        0.85997385])]"
39999,movel,"[array([1117.03988522, 1486.91410464, 1118.9835769 ])]","[array([ 0.76744015, -0.02595902,  0.8647027 ,  2.46642036,  0.81886305,
        0.83538893])]"
41665,movel,"[array([1066.14202037, 1514.29971785, 1143.89616584])]","[array([ 0.78323385, -0.03286026,  0.8607301 ,  2.42760828,  0.84382413,
        0.80743799])]"
43332,movel,"[array([1020.52386248, 1543.29964326, 1166.82197528])]","[array([ 0.80102276, -0.03544585,  0.85142065,  2.39642265,  0.86198801,
        0.78591333])]"
44999,movel,"[array([ 988.92125391, 1562.87783532, 1170.87669544])]","[array([ 0.81566607, -0.03360223,  0.84807527,  2.38111518,  0.87030623,
        0.77618047])]"
46665,movel,"[array([ 975.23243905, 1568.05084542, 1143.65749208])]","[array([ 0.82450847, -0.02636757,  0.85762496,  2.38375631,  0.86645202,
        0.78022805])]"
48332,movel,"[array([ 983.9751232 , 1558.03689103, 1087.22673783])]","[array([ 0.8260447 , -0.01241656,  0.87709065,  2.40610517,  0.84914693,
        0.79889381])]"
49999,movel,"[array([1008.9586025 , 1542.45268457, 1019.81705827])]","[array([0.82527958, 0.00791299, 0.89415646, 2.44474978, 0.81983585,
       0.82998801])]"
