breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([777.53371965, 847.83171823, 280.48071632])]","[array([ 0.60383101, -0.07259142, -0.1923098 , -0.51083227, -1.50889393,
        0.81540509])]"
1633,movel_fit,"[array([831.78626452, 738.01036361, 265.60131653])]","[array([ 0.55322612, -0.09051297, -0.20036005, -0.39731877, -1.53499365,
        0.84783052])]"
3258,movel_fit,"[array([853.12927857, 684.59914848, 264.80150933])]","[array([ 0.53670675, -0.11966884, -0.21630445, -0.33217485, -1.52916709,
        0.86808717])]"
4914,movel_fit,"[array([871.11487911, 629.0082687 , 268.24251101])]","[array([ 0.52122136, -0.14229512, -0.2250561 , -0.26520221, -1.53623096,
        0.88431522])]"
6641,movel_fit,"[array([886.17676982, 570.53234828, 276.92262583])]","[array([ 0.50580704, -0.17031339, -0.2356682 , -0.19651355, -1.54399474,
        0.90180198])]"
8491,movel_fit,"[array([898.52503661, 507.97523114, 290.91635615])]","[array([ 0.4880253 , -0.1985607 , -0.24398959, -0.12767408, -1.55817817,
        0.91766827])]"
10532,movel_fit,"[array([908.18139735, 439.63937653, 311.29374669])]","[array([ 0.46537703, -0.23159994, -0.25249497, -0.05946873, -1.57471517,
        0.93315327])]"
12873,movel_fit,"[array([915.33140613, 362.52847158, 339.62475167])]","[array([ 0.43542607, -0.27539494, -0.26388512,  0.00994186, -1.58806011,
        0.95130578])]"
15755,movel_fit,"[array([920.45826723, 269.48248955, 379.61599255])]","[array([ 0.39066273, -0.33784849, -0.28006053,  0.08161388, -1.59104613,
        0.97575556])]"
20154,movel_fit,"[array([924.51819003, 130.50731193, 447.24933632])]","[array([ 0.29546576, -0.44127097, -0.30179864,  0.15157217, -1.56360704,
        1.0146233 ])]"
23480,movel_fit,"[array([929.65434879,  26.54980286, 500.06385671])]","[array([ 0.18658541, -0.5167592 , -0.31164657,  0.15384189, -1.50873936,
        1.03244117])]"
26380,movel_fit,"[array([938.32248319, -64.24848598, 544.68046006])]","[array([ 0.05574941, -0.57134381, -0.31443933,  0.10338973, -1.43697371,
        1.03956546])]"
28692,movel_fit,"[array([ 949.67780497, -137.17883326,  577.69246006])]","[array([-0.07810645, -0.5977801 , -0.31043608,  0.01460737, -1.3704223 ,
        1.02421887])]"
30688,movel_fit,"[array([ 964.75622239, -200.16424238,  603.19987813])]","[array([-0.20848799, -0.59745234, -0.29777533, -0.09513451, -1.31935126,
        0.99280435])]"
32478,movel_fit,"[array([ 982.2883291 , -256.68290451,  622.62588209])]","[array([-0.32907775, -0.57355028, -0.27589505, -0.21217858, -1.28985704,
        0.94555035])]"
34135,movel_fit,"[array([1002.88303551, -308.45190652,  636.76405766])]","[array([-0.43428719, -0.52501267, -0.24058952, -0.3243483 , -1.2863308 ,
        0.88891573])]"
35713,movel_fit,"[array([1027.14299326, -356.34385207,  646.78529366])]","[array([-0.52165541, -0.45537209, -0.19149113, -0.42483522, -1.30502682,
        0.82711477])]"
37254,movel_fit,"[array([1054.65918446, -401.57467729,  652.34436175])]","[array([-0.59338588, -0.36921504, -0.13108123, -0.51428331, -1.341192  ,
        0.76510776])]"
38799,movel_fit,"[array([1085.96594734, -444.71663971,  653.81441385])]","[array([-0.65256226, -0.27113064, -0.06302973, -0.59809656, -1.38812882,
        0.70483393])]"
40386,movel_fit,"[array([1121.36632858, -486.48920427,  651.71204227])]","[array([-0.70266691, -0.16557629,  0.00789212, -0.68354167, -1.43942762,
        0.64667307])]"
42055,movel_fit,"[array([1161.65426061, -527.01521101,  644.16609526])]","[array([-0.74568014, -0.05450356,  0.07610959, -0.77769595, -1.49092244,
        0.59062676])]"
43843,movel_fit,"[array([1206.98979509, -567.40665204,  632.63581282])]","[array([-0.78069067,  0.05956963,  0.1408193 , -0.87886679, -1.53769618,
        0.53700693])]"
45781,movel_fit,"[array([1258.96315155, -606.59565093,  616.02454306])]","[array([-0.80852069,  0.17461711,  0.19487937, -0.99647082, -1.57569696,
        0.48477319])]"
47915,movel_fit,"[array([1317.4316481 , -645.72895673,  593.16134244])]","[array([-0.82834875,  0.28754012,  0.23317835, -1.13037921, -1.60041312,
        0.43372857])]"
49999,movel_fit,"[array([1431.43482649, -712.56408744,  544.24334889])]","[array([-0.83360777,  0.48514999,  0.31262096, -1.3430977 , -1.62066225,
        0.35335879])]"
