breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([777.44029065, 848.03483347, 280.56609757])]","[array([ 0.60362583, -0.07294518, -0.19273084, -0.51166034, -1.5084743 ,
        0.81559441])]"
1633,movel_fit,"[array([831.76260347, 738.0108083 , 265.60093382])]","[array([ 0.55353649, -0.09041164, -0.20016993, -0.39673813, -1.5350916 ,
        0.84760837])]"
3258,movel_fit,"[array([853.11467966, 684.5904031 , 264.83864216])]","[array([ 0.53708279, -0.11958424, -0.21609776, -0.33146609, -1.529268  ,
        0.86782203])]"
4914,movel_fit,"[array([871.09233611, 628.99715064, 268.23492851])]","[array([ 0.52162461, -0.14229741, -0.22498839, -0.2644674 , -1.53622032,
        0.88406624])]"
6641,movel_fit,"[array([886.20315221, 570.53498989, 276.9272585 ])]","[array([ 0.50620346, -0.17023155, -0.23554694, -0.19578998, -1.54401554,
        0.90155342])]"
8491,movel_fit,"[array([898.45674115, 507.96566863, 290.92345228])]","[array([ 0.48843276, -0.19860763, -0.24400848, -0.12700372, -1.55820713,
        0.91740345])]"
10532,movel_fit,"[array([908.17143563, 439.6490598 , 311.29194242])]","[array([ 0.46576486, -0.23158748, -0.25249647, -0.05883059, -1.57471776,
        0.93291254])]"
12873,movel_fit,"[array([915.32311544, 362.52268417, 339.63216591])]","[array([ 0.43580559, -0.2754504 , -0.26395584,  0.01057537, -1.58801722,
        0.95109577])]"
15755,movel_fit,"[array([920.49737164, 269.49195993, 379.62353672])]","[array([ 0.39099683, -0.33793897, -0.28017274,  0.0821652 , -1.5908989 ,
        0.97560367])]"
20154,movel_fit,"[array([924.51662064, 130.50019203, 447.24144027])]","[array([ 0.2956918 , -0.44145   , -0.30198734,  0.15194004, -1.56343929,
        1.01453357])]"
23480,movel_fit,"[array([929.65772669,  26.54592593, 500.07108298])]","[array([ 0.18684776, -0.51690879, -0.31180752,  0.15426556, -1.50859587,
        1.03229533])]"
26380,movel_fit,"[array([938.33183892, -64.2369274 , 544.70690604])]","[array([ 0.05590248, -0.57145037, -0.31452721,  0.10361664, -1.43685252,
        1.03948369])]"
28692,movel_fit,"[array([ 949.65709257, -137.19718656,  577.6713685 ])]","[array([-0.07790963, -0.59781544, -0.31049242,  0.01496601, -1.37040921,
        1.02402664])]"
30688,movel_fit,"[array([ 964.70817802, -200.18611669,  603.18690053])]","[array([-0.20839487, -0.59748919, -0.29780109, -0.09492143, -1.31937862,
        0.99269816])]"
32478,movel_fit,"[array([ 982.25411508, -256.69223947,  622.62243343])]","[array([-0.32895868, -0.57346867, -0.27579427, -0.21192223, -1.28999091,
        0.94537621])]"
34135,movel_fit,"[array([1002.88935942, -308.45814398,  636.76976881])]","[array([-0.43415531, -0.52482466, -0.24038046, -0.32407703, -1.28651589,
        0.88871252])]"
35713,movel_fit,"[array([1027.11667877, -356.37122211,  646.74274223])]","[array([-0.52158856, -0.45513703, -0.19125509, -0.42460463, -1.305322  ,
        0.82695858])]"
37254,movel_fit,"[array([1054.62820047, -401.5819044 ,  652.38004019])]","[array([-0.5932557 , -0.36898278, -0.13074679, -0.51393323, -1.34149334,
        0.76488208])]"
38799,movel_fit,"[array([1086.05037071, -444.64782801,  653.81716958])]","[array([-0.65232556, -0.27078233, -0.06260807, -0.59774039, -1.38842624,
        0.70453344])]"
40386,movel_fit,"[array([1121.32572281, -486.5280303 ,  651.70747939])]","[array([-0.70255766, -0.16528655,  0.00830451, -0.68314153, -1.43978756,
        0.64649774])]"
42055,movel_fit,"[array([1161.6591189 , -527.00698191,  644.16743746])]","[array([-0.74554016, -0.05412587,  0.0766303 , -0.77733027, -1.49135358,
        0.59041512])]"
43843,movel_fit,"[array([1206.99906495, -567.40316448,  632.66640779])]","[array([-0.78052211,  0.05996756,  0.14146901, -0.87838155, -1.53813067,
        0.53676766])]"
45781,movel_fit,"[array([1258.97156018, -606.5998541 ,  616.04404993])]","[array([-0.80840026,  0.17509432,  0.19560005, -0.99608834, -1.57622299,
        0.48454836])]"
47915,movel_fit,"[array([1317.39265217, -645.73057183,  593.08784308])]","[array([-0.82830102,  0.2881363 ,  0.23386693, -1.13020486, -1.60114262,
        0.43357237])]"
49999,movel_fit,"[array([1433.05406708, -713.66914   ,  543.40372611])]","[array([-0.83358231,  0.48846783,  0.3144076 , -1.34617473, -1.62137522,
        0.35336608])]"
