breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([779.01184238, 844.75964648, 280.05638196])]","[array([ 0.60143396, -0.07286894, -0.19278184, -0.50976017, -1.51038485,
        0.81760694])]"
1633,movel_fit,"[array([831.81268557, 738.03006616, 265.59197561])]","[array([ 0.55285174, -0.09060354, -0.2005767 , -0.39805069, -1.53488602,
        0.84809095])]"
3258,movel_fit,"[array([853.10051481, 684.59619321, 264.80202535])]","[array([ 0.53625228, -0.11981391, -0.21655659, -0.33305107, -1.5291013 ,
        0.86838478])]"
4914,movel_fit,"[array([871.10014923, 629.00601403, 268.24123911])]","[array([ 0.52074156, -0.14233102, -0.2251842 , -0.26608837, -1.53626085,
        0.88460366])]"
6641,movel_fit,"[array([886.20594356, 570.5255187 , 276.90042179])]","[array([ 0.50529574, -0.17036175, -0.23578503, -0.19739222, -1.54393788,
        0.9021424 ])]"
8491,movel_fit,"[array([898.55230578, 507.98715667, 290.90784733])]","[array([ 0.48753515, -0.19855803, -0.24401532, -0.12852285, -1.5581603 ,
        0.91797297])]"
10532,movel_fit,"[array([908.20030984, 439.64930655, 311.28679304])]","[array([ 0.46489669, -0.23158935, -0.25248015, -0.06028596, -1.57470819,
        0.93344293])]"
12873,movel_fit,"[array([915.29305285, 362.53125078, 339.62831007])]","[array([ 0.43497321, -0.27536485, -0.26381821,  0.00915936, -1.58815407,
        0.95154227])]"
15755,movel_fit,"[array([920.41579244, 269.46484666, 379.58674155])]","[array([ 0.39022645, -0.33775749, -0.27995399,  0.08090658, -1.59119061,
        0.97596733])]"
20154,movel_fit,"[array([924.53860056, 130.50359809, 447.23961239])]","[array([ 0.2951946 , -0.44102721, -0.30157337,  0.15116027, -1.56380438,
        1.01472386])]"
23480,movel_fit,"[array([929.6472661 ,  26.55466608, 500.05211212])]","[array([ 0.18627944, -0.51656459, -0.3114452 ,  0.15334687, -1.50893167,
        1.0325994 ])]"
26380,movel_fit,"[array([938.29205518, -64.28044163, 544.62545422])]","[array([ 0.05553023, -0.57125069, -0.31437542,  0.10308877, -1.43711147,
        1.03969525])]"
28692,movel_fit,"[array([ 949.67754538, -137.18010412,  577.67841994])]","[array([-0.07834511, -0.59776271, -0.31041652,  0.01421554, -1.37044734,
        1.02444111])]"
30688,movel_fit,"[array([ 964.70742935, -200.1739607 ,  603.16400982])]","[array([-0.20864388, -0.59752211, -0.29784965, -0.09536797, -1.31936866,
        0.99296027])]"
32478,movel_fit,"[array([ 982.28831207, -256.68582304,  622.61867004])]","[array([-0.32924195, -0.57368134, -0.2760401 , -0.21247709, -1.28972612,
        0.94577207])]"
34135,movel_fit,"[array([1002.8570734 , -308.46331587,  636.74983657])]","[array([-0.43446611, -0.52526633, -0.24086809, -0.3246705 , -1.2860983 ,
        0.88918367])]"
35713,movel_fit,"[array([1027.17198814, -356.31947137,  646.82281786])]","[array([-0.52175957, -0.45564019, -0.19177554, -0.42514214, -1.3046932 ,
        0.82732366])]"
37254,movel_fit,"[array([1054.70066645, -401.54363468,  652.3478142 ])]","[array([-0.5935021 , -0.3695304 , -0.13147241, -0.5146616 , -1.34078804,
        0.76533931])]"
38799,movel_fit,"[array([1085.96015673, -444.71407439,  653.83157378])]","[array([-0.65275573, -0.27149368, -0.06348847, -0.59856332, -1.38774011,
        0.70510982])]"
40386,movel_fit,"[array([1121.38812591, -486.46739222,  651.69298062])]","[array([-0.70282105, -0.16596162,  0.00734471, -0.68400729, -1.43897127,
        0.6469209 ])]"
42055,movel_fit,"[array([1161.63269312, -527.04388029,  644.14512083])]","[array([-0.74585734, -0.05499698,  0.07543587, -0.77810833, -1.49036129,
        0.59091087])]"
43843,movel_fit,"[array([1207.03153959, -567.38344114,  632.64680211])]","[array([-0.78085778,  0.05912148,  0.14010233, -0.87947437, -1.53715801,
        0.53724147])]"
45781,movel_fit,"[array([1258.97164377, -606.57458125,  616.0034248 ])]","[array([-0.80865201,  0.17403211,  0.1939954 , -0.9969466 , -1.57503579,
        0.48503933])]"
47915,movel_fit,"[array([1317.42972795, -645.77594963,  593.20457552])]","[array([-0.82844837,  0.28681972,  0.23231815, -1.13055985, -1.59955833,
        0.43397015])]"
49999,movel_fit,"[array([1428.34595887, -710.58293149,  545.69516377])]","[array([-0.83394761,  0.4790425 ,  0.3078567 , -1.33979453, -1.61977431,
        0.35378013])]"
