breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 706.95849094, -468.17898751,  472.76400327])]","[array([-1.22251961,  0.91794614,  0.70633827,  0.16797474,  1.16598595,
       -4.69807569])]"
500,movel_fit,"[array([ 708.25744112, -467.68192697,  470.08969758])]","[array([-1.22029164,  0.91960129,  0.70607279,  0.16956972,  1.16525734,
       -4.695605  ])]"
1000,movel_fit,"[array([ 709.59726174, -467.0023922 ,  467.68855177])]","[array([-1.21791898,  0.92101956,  0.70601134,  0.17114264,  1.16471924,
       -4.69324115])]"
1500,movel_fit,"[array([ 710.97667893, -466.14026314,  465.56916414])]","[array([-1.21540396,  0.92219468,  0.70615539,  0.17269481,  1.16437702,
       -4.69099267])]"
2000,movel_fit,"[array([ 712.39664941, -465.09468813,  463.73401282])]","[array([-1.21274487,  0.92312415,  0.70650567,  0.17423069,  1.16423426,
       -4.68886239])]"
2500,movel_fit,"[array([ 713.85757136, -463.8651772 ,  462.18533652])]","[array([-1.20994073,  0.92380564,  0.70706281,  0.17575423,  1.16429422,
       -4.68685273])]"
3000,movel_fit,"[array([ 715.35943203, -462.45152393,  460.92477713])]","[array([-1.20699103,  0.92423732,  0.70782728,  0.17726901,  1.16455979,
       -4.68496543])]"
3500,movel_fit,"[array([ 716.90167267, -460.85395525,  459.95333935])]","[array([-1.20389601,  0.92441787,  0.70879918,  0.17877812,  1.16503329,
       -4.68320174])]"
4000,movel_fit,"[array([ 718.48358886, -459.07274251,  459.27097786])]","[array([-1.20065586,  0.92434683,  0.70997838,  0.18028449,  1.16571647,
       -4.68156192])]"
4500,movel_fit,"[array([ 720.10385546, -457.1087174 ,  458.87674712])]","[array([-1.19727166,  0.92402458,  0.71136412,  0.18179042,  1.16661024,
       -4.68004581])]"
5000,movel_fit,"[array([ 721.76086677, -454.96296297,  458.76840641])]","[array([-1.19374477,  0.92345267,  0.71295499,  0.18329789,  1.1677146 ,
       -4.67865248])]"
5500,movel_fit,"[array([ 723.45258542, -452.63704905,  458.94227725])]","[array([-1.19007717,  0.92263401,  0.7147487 ,  0.18480843,  1.16902845,
       -4.67738036])]"
6000,movel_fit,"[array([ 725.17649636, -450.13320774,  459.39296163])]","[array([-1.18627159,  0.92157317,  0.71674177,  0.186323  ,  1.17054929,
       -4.67622732])]"
6500,movel_fit,"[array([ 726.92986395, -447.45407915,  460.11315955])]","[array([-1.18233106,  0.92027651,  0.71892959,  0.18784225,  1.17227329,
       -4.67519043])]"
7000,movel_fit,"[array([ 728.70955719, -444.60307743,  461.09343545])]","[array([-1.17825938,  0.91875251,  0.72130603,  0.18936633,  1.17419494,
       -4.6742662 ])]"
7500,movel_fit,"[array([ 730.5120985 , -441.58448364,  462.32199753])]","[array([-1.17406111,  0.91701196,  0.72386323,  0.19089491,  1.1763069 ,
       -4.67345052])]"
8000,movel_fit,"[array([ 732.33366348, -438.40363671,  463.7844818 ])]","[array([-1.16974173,  0.91506825,  0.72659139,  0.1924272 ,  1.17859984,
       -4.67273874])]"
8500,movel_fit,"[array([ 734.17052295, -435.06633803,  465.46417911])]","[array([-1.16530671,  0.91293702,  0.72947918,  0.19396224,  1.18106284,
       -4.67212558])]"
9000,movel_fit,"[array([ 736.01814237, -431.58068365,  467.34111821])]","[array([-1.16076388,  0.91063737,  0.7325122 ,  0.19549818,  1.18368207,
       -4.67160549])]"
9500,movel_fit,"[array([ 737.87240825, -427.95506907,  469.39309959])]","[array([-1.15612066,  0.90819055,  0.73567466,  0.19703328,  1.1864423 ,
       -4.67117232])]"
10000,movel_fit,"[array([ 739.72910723, -424.19931018,  471.59526948])]","[array([-1.15138546,  0.90562053,  0.73894851,  0.19856546,  1.18932623,
       -4.67081966])]"
10500,movel_fit,"[array([ 741.58353782, -420.32571685,  473.91960926])]","[array([-1.14656893,  0.90295467,  0.74231257,  0.20009196,  1.1923137 ,
       -4.67054091])]"
11000,movel_fit,"[array([ 743.43185307, -416.34654415,  476.33665948])]","[array([-1.14168073,  0.90022171,  0.74574485,  0.20161041,  1.19538384,
       -4.67032921])]"
11500,movel_fit,"[array([ 745.26992847, -412.27649342,  478.81428284])]","[array([-1.13673259,  0.89745327,  0.74922051,  0.20311793,  1.19851331,
       -4.67017765])]"
12000,movel_fit,"[array([ 747.09374372, -408.13213872,  481.31827149])]","[array([-1.1317376 ,  0.89468321,  0.75271252,  0.20461141,  1.20167685,
       -4.67007933])]"
12500,movel_fit,"[array([ 748.9001834 , -403.9301996 ,  483.81368131])]","[array([-1.12670811,  0.89194617,  0.75619331,  0.20608812,  1.20484878,
       -4.67002738])]"
13000,movel_fit,"[array([ 750.6861623 , -399.68955942,  486.26388061])]","[array([-1.12165823,  0.88927867,  0.75963312,  0.20754501,  1.20800159,
       -4.67001506])]"
13500,movel_fit,"[array([ 752.44936558, -395.42955836,  488.6318079 ])]","[array([-1.11660185,  0.88671781,  0.76300163,  0.20897928,  1.21110731,
       -4.6700358 ])]"
14000,movel_fit,"[array([ 754.18772943, -391.17116109,  490.87950951])]","[array([-1.11155412,  0.88430172,  0.76626707,  0.21038793,  1.21413672,
       -4.67008321])]"
14500,movel_fit,"[array([ 755.89984937, -386.93586147,  492.96893759])]","[array([-1.10653027,  0.88206881,  0.76939722,  0.21176809,  1.2170602 ,
       -4.67015115])]"
15000,movel_fit,"[array([ 757.5851654 , -382.74502027,  494.86232396])]","[array([-1.10154492,  0.88005734,  0.77235984,  0.21311713,  1.21984815,
       -4.67023367])]"
15500,movel_fit,"[array([ 759.24367945, -378.62033118,  496.52188691])]","[array([-1.09661279,  0.87830576,  0.77512234,  0.21443238,  1.22247052,
       -4.6703251 ])]"
16000,movel_fit,"[array([ 760.8752577 , -374.58528579,  497.90930562])]","[array([-1.09175059,  0.87685328,  0.77765074,  0.2157106 ,  1.22489591,
       -4.6704199 ])]"
16500,movel_fit,"[array([ 762.48112931, -370.66112982,  498.98713604])]","[array([-1.08697232,  0.87573838,  0.77991226,  0.21694912,  1.22709385,
       -4.67051276])]"
17000,movel_fit,"[array([ 764.06233726, -366.87034875,  499.71728291])]","[array([-1.08229363,  0.87500044,  0.78187286,  0.21814457,  1.22903251,
       -4.67059852])]"
17500,movel_fit,"[array([ 765.62020612, -363.23508083,  500.06140286])]","[array([-1.07773007,  0.87467927,  0.78349812,  0.21929326,  1.23067939,
       -4.67067212])]"
18000,movel_fit,"[array([ 767.15636061, -359.77664376,  499.98057768])]","[array([-1.0732967 ,  0.8748155 ,  0.78475312,  0.22039112,  1.23200125,
       -4.67072865])]"
18500,movel_fit,"[array([ 768.6720073 , -356.51665576,  499.43499125])]","[array([-1.06900973,  0.87545091,  0.78560179,  0.22143314,  1.23296335,
       -4.67076334])]"
19000,movel_fit,"[array([ 770.16839991, -353.47537834,  498.38360319])]","[array([-1.06488468,  0.87662879,  0.78600716,  0.22241369,  1.23352971,
       -4.67077155])]"
19500,movel_fit,"[array([ 771.64541929, -350.67386604,  496.78484467])]","[array([-1.0609397 ,  0.87839312,  0.78593103,  0.22332552,  1.2336625 ,
       -4.67074889])]"
20000,movel_fit,"[array([ 773.1029292 , -348.13028421,  494.59552769])]","[array([-1.05719105,  0.88078992,  0.78533438,  0.22416061,  1.23332263,
       -4.67069135])]"
20500,movel_fit,"[array([ 774.5403339 , -345.86020091,  491.76973144])]","[array([-1.05365376,  0.8838684 ,  0.78417634,  0.22490972,  1.23246858,
       -4.67059534])]"
21000,movel_fit,"[array([ 775.955767  , -343.87708804,  488.25896219])]","[array([-1.05034294,  0.88768094,  0.78241386,  0.22556175,  1.23105596,
       -4.67045797])]"
21500,movel_fit,"[array([ 777.34478124, -342.19255496,  484.01574501])]","[array([-1.0472756 ,  0.89227934,  0.78000387,  0.22610306,  1.22903911,
       -4.67027747])]"
22000,movel_fit,"[array([ 778.70159945, -340.81263291,  478.99152221])]","[array([-1.04446616,  0.89771741,  0.7769028 ,  0.22651808,  1.22637068,
       -4.67005358])]"
22500,movel_fit,"[array([ 780.01891368, -339.73643724,  473.13673662])]","[array([-1.0419257 ,  0.9040512 ,  0.77306661,  0.22678903,  1.22300145,
       -4.66978807])]"
23000,movel_fit,"[array([ 781.28746239, -338.95451908,  466.40305792])]","[array([-1.03966123,  0.91133715,  0.76845233,  0.22689562,  1.21888127,
       -4.66948559])]"
23500,movel_fit,"[array([ 782.49642988, -338.44607837,  458.7433694 ])]","[array([-1.03767312,  0.91963266,  0.7630182 ,  0.22681523,  1.21395891,
       -4.66915457])]"
24000,movel_fit,"[array([ 783.63322986, -338.17616182,  450.11699412])]","[array([-1.03595348,  0.92899128,  0.75672742,  0.22652316,  1.20818495,
       -4.66880859])]"
24500,movel_fit,"[array([ 784.68462545, -338.09195681,  440.48924037])]","[array([-1.03448211,  0.93946396,  0.74954785,  0.22599348,  1.20151099,
       -4.66846769])]"
25000,movel_fit,"[array([ 785.63696845, -338.11934601,  429.84083052])]","[array([-1.03322393,  0.95108962,  0.74145891,  0.22520069,  1.19389543,
       -4.6681601 ])]"
25500,movel_fit,"[array([ 786.4777092 , -338.15965481,  418.1730684 ])]","[array([-1.03212488,  0.96389   ,  0.73245542,  0.22412257,  1.18530672,
       -4.66792353])]"
26000,movel_fit,"[array([ 787.19722239, -338.08803997,  405.51157444])]","[array([-1.03110849,  0.97786551,  0.72255035,  0.22274375,  1.17572573,
       -4.66780568])]"
26500,movel_fit,"[array([ 787.79010059, -337.7547743 ,  391.92187884])]","[array([-1.03007502,  0.99297695,  0.71178717,  0.22106173,  1.16515799,
       -4.6678634 ])]"
27000,movel_fit,"[array([ 788.25726072, -336.99114685,  377.50958981])]","[array([-1.02890228,  1.00914281,  0.70024076,  0.21909234,  1.153636  ,
       -4.66815921])]"
27500,movel_fit,"[array([ 788.60659402, -335.62196528,  362.43378997])]","[array([-1.02745258,  1.02622008,  0.68802983,  0.21687649,  1.14123404,
       -4.66875464])]"
