breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 1055.4563981 , -1141.99684284,   493.16797218])]","[array([-0.96199291,  1.46717826,  1.90623421, -0.489181  , -1.48268049,
        1.81579148])]"
500,movel_fit,"[array([ 1063.61819988, -1139.15534386,   492.22164646])]","[array([-0.95606774,  1.4686863 ,  1.90528688, -0.48811937, -1.47579562,
        1.81562615])]"
1000,movel_fit,"[array([ 1071.72570678, -1136.4373102 ,   491.58521139])]","[array([-0.95018   ,  1.47010451,  1.90451603, -0.48692025, -1.46872036,
        1.81559738])]"
1500,movel_fit,"[array([ 1079.76002881, -1133.84521472,   491.26134832])]","[array([-0.9443408 ,  1.47142943,  1.90392339, -0.48558202, -1.46147958,
        1.81570615])]"
2000,movel_fit,"[array([ 1087.71897006, -1131.37568626,   491.25001302])]","[array([-0.93854903,  1.47266118,  1.90350832, -0.48410088, -1.45408364,
        1.81595289])]"
2500,movel_fit,"[array([ 1095.60013287, -1129.02537737,   491.55075806])]","[array([-0.93280381,  1.47380027,  1.90326997, -0.4824734 , -1.44654258,
        1.81633799])]"
3000,movel_fit,"[array([ 1103.40175962, -1126.79072049,   492.16257406])]","[array([-0.92710392,  1.47484773,  1.90320711, -0.48069648, -1.43886529,
        1.81686177])]"
3500,movel_fit,"[array([ 1111.12200722, -1124.66815452,   493.08368773])]","[array([-0.92144836,  1.47580514,  1.90331804, -0.47876762, -1.43106016,
        1.81752433])]"
4000,movel_fit,"[array([ 1118.76090789, -1122.65359577,   494.31164471])]","[array([-0.91583495,  1.47667485,  1.90360055, -0.47668449, -1.42313312,
        1.81832567])]"
4500,movel_fit,"[array([ 1126.31791761, -1120.74311499,   495.84287677])]","[array([-0.91026219,  1.47745973,  1.90405175, -0.47444571, -1.41509002,
        1.81926539])]"
5000,movel_fit,"[array([ 1133.79355251, -1118.93247019,   497.67272418])]","[array([-0.90472811,  1.47816345,  1.90466797, -0.47205053, -1.40693506,
        1.82034276])]"
5500,movel_fit,"[array([ 1141.18859638, -1117.21727849,   499.79510981])]","[array([-0.89923085,  1.47879037,  1.90544465, -0.4694992 , -1.39867164,
        1.82155657])]"
6000,movel_fit,"[array([ 1148.50387867, -1115.59299768,   502.20220742])]","[array([-0.89376892,  1.47934564,  1.90637612, -0.46679331, -1.39030275,
        1.82290492])]"
6500,movel_fit,"[array([ 1155.74130349, -1114.05461951,   504.88454757])]","[array([-0.88834047,  1.47983524,  1.9074556 , -0.46393555, -1.38182996,
        1.82438533])]"
7000,movel_fit,"[array([ 1162.90298033, -1112.59678354,   507.83057174])]","[array([-0.88294392,  1.48026596,  1.908675  , -0.46093023, -1.37325459,
        1.82599451])]"
7500,movel_fit,"[array([ 1169.99132573, -1111.21364495,   511.02645501])]","[array([-0.87757796,  1.48064533,  1.91002482, -0.45778341, -1.36457783,
        1.82772826])]"
8000,movel_fit,"[array([ 1177.00892834, -1109.89878337,   514.4558733 ])]","[array([-0.87224167,  1.48098164,  1.91149404, -0.45450316, -1.35580118,
        1.82958136])]"
