breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([-495.90240114,  -61.98093796,  139.47904636])]","[array([-1.73634824,  0.03571952, -0.63786146, -2.30213432,  1.03851379,
        1.17729306])]"
1312,movec_fit,"[array([-496.44796371,  -51.47039177,  141.15745599]), array([-496.55377164,  -40.88888173,  142.42502401])]","[array([-1.73676573,  0.04079599, -0.63538463, -2.30308722,  1.0349686 ,
        1.1718664 ]), array([-1.73618959,  0.04436743, -0.62965471, -2.30500533,  1.03322375,
        1.16728036])]"
2290,movel_fit,"[array([-497.78927144,  -23.87009446,  145.60231081])]","[array([-1.73045254,  0.05467263, -0.62085472, -2.30373251,  1.02243756,
        1.16018348])]"
3518,movel_fit,"[array([-501.07753908,   -1.43242104,  151.76824534])]","[array([-1.72564885,  0.06366759, -0.60893873, -2.30684381,  1.01205075,
        1.15097994])]"
5222,movel_fit,"[array([-508.28648677,   29.25102076,  163.77664078])]","[array([-1.71761348,  0.07691427, -0.59345248, -2.31396291,  0.99669351,
        1.13801718])]"
6888,movel_fit,"[array([-517.49274909,   56.96312243,  178.70069934])]","[array([-1.70812425,  0.08971601, -0.58005038, -2.3247587 ,  0.98308594,
        1.12526361])]"
8405,movel_fit,"[array([-526.40415242,   77.96159504,  193.23656564])]","[array([-1.69730176,  0.10167721, -0.56940466, -2.33671003,  0.97340652,
        1.11456811])]"
9887,movel_fit,"[array([-535.14495939,   94.04030787,  207.46367802])]","[array([-1.684412  ,  0.11355315, -0.56025065, -2.34956013,  0.96653533,
        1.10525252])]"
11419,movel_fit,"[array([-544.16216411,  106.25210317,  221.87903336])]","[array([-1.66807759,  0.12644052, -0.55135188, -2.36264465,  0.96082239,
        1.09689497])]"
13207,movel_fit,"[array([-554.79974521,  115.54934525,  238.2899308 ])]","[array([-1.64544837,  0.14210613, -0.54100523, -2.37675008,  0.95477911,
        1.08873307])]"
15154,movel_fit,"[array([-566.44837077,  119.57355515,  255.26778658])]","[array([-1.61663722,  0.15991775, -0.53001453, -2.38984554,  0.94833312,
        1.08175259])]"
17223,movel_fit,"[array([-578.72232791,  117.27523702,  271.76018538])]","[array([-1.58217498,  0.17907449, -0.51849904, -2.4007382 ,  0.94128119,
        1.07671823])]"
19365,movel_fit,"[array([-591.03013812,  107.71045147,  286.42390135])]","[array([-1.5428102 ,  0.1986638 , -0.50709846, -2.40826434,  0.93334463,
        1.07437945])]"
21512,movel_fit,"[array([-602.39970392,   90.51845925,  297.54528628])]","[array([-1.5000254 ,  0.21729772, -0.49664824, -2.41165229,  0.92460264,
        1.07553418])]"
23662,movel_fit,"[array([-612.54624877,   65.74345066,  304.59179542])]","[array([-1.453925  ,  0.23415887, -0.48694929, -2.41026251,  0.91373454,
        1.08077962])]"
25815,movel_fit,"[array([-621.00566544,   33.05351843,  307.00479752])]","[array([-1.40432216,  0.24826885, -0.47782493, -2.40326912,  0.89903271,
        1.09086149])]"
27824,movel_fit,"[array([-625.48406613,   -6.03283545,  302.86206126])]","[array([-1.35465802,  0.25751828, -0.4709914 , -2.39109144,  0.88204659,
        1.1058073 ])]"
29571,movel_fit,"[array([-624.63516898,  -47.5516506 ,  292.61354717])]","[array([-1.3086878 ,  0.26108589, -0.46723063, -2.3756197 ,  0.8649156 ,
        1.12396409])]"
31085,movel_fit,"[array([-618.9360842 ,  -89.17031732,  278.48200231])]","[array([-1.26674875,  0.25990363, -0.46578882, -2.35813086,  0.84764393,
        1.14383573])]"
32404,movel_fit,"[array([-608.83004998, -129.59815736,  262.01407648])]","[array([-1.22870724,  0.25499377, -0.46624217, -2.33969282,  0.83081197,
        1.16438137])]"
33577,movel_fit,"[array([-594.78313578, -168.39858754,  244.30935498])]","[array([-1.19398125,  0.24726831, -0.4682956 , -2.32096063,  0.81477281,
        1.18503228])]"
34645,movel_fit,"[array([-577.22575935, -205.4985581 ,  226.15904384])]","[array([-1.16189969,  0.23740212, -0.47162433, -2.30220151,  0.79953558,
        1.20552243])]"
35642,movel_fit,"[array([-556.53724117, -240.95959811,  208.15650809])]","[array([-1.13179776,  0.22585907, -0.47586236, -2.28341602,  0.7848174 ,
        1.22574023])]"
36777,movec_fit,"[array([-542.53250743, -261.34270975,  197.67486428]), array([-527.76519824, -281.23589649,  187.42213421])]","[array([-1.73676775,  0.04019784, -0.63591383, -2.3029007 ,  1.03534401,
        1.17255318]), array([-1.09699168,  0.21067222, -0.48207318, -2.2605021 ,  0.76785767,
        1.24883153])]"
38565,movec_fit,"[array([-501.94502816, -312.30544449,  171.47188902]), array([-473.83599651, -341.71120948,  156.53289494])]","[array([-1.7366706 ,  0.04225999, -0.63367574, -2.30367323,  1.03412756,
        1.170106  ]), array([-1.04383761,  0.18174929, -0.49161848, -2.22263833,  0.73880438,
        1.2864083 ])]"
39621,movec_fit,"[array([-456.28880802, -358.22321328,  148.22819093]), array([-438.05974432, -374.02401649,  140.31284189])]","[array([-1.73676286,  0.03992692, -0.63612677, -2.3028246 ,  1.03551896,
        1.17285902]), array([-1.01310959,  0.16297101, -0.49652153, -2.19843235,  0.71946744,
        1.30783367])]"
40458,movec_fit,"[array([-423.42227432, -385.80348372,  134.40948033]), array([-408.39267293, -397.10334846,  128.71420112])]","[array([-1.73673007,  0.03913363, -0.63666486, -2.30262848,  1.03604672,
        1.17373774]), array([-0.9886622 ,  0.14824777, -0.49943411, -2.17902183,  0.7037421 ,
        1.32408133])]"
41396,movec_fit,"[array([-391.57851731, -408.82878341,  122.73199632]), array([-374.35920161, -419.89079069,  116.96627445])]","[array([-1.73674876,  0.0395068 , -0.63642687, -2.302716  ,  1.03579573,
        1.17332738]), array([-0.9617189 ,  0.13131698, -0.5012764 , -2.15635981,  0.6848026 ,
        1.34145311])]"
42381,movec_fit,"[array([-356.53426537, -430.35943162,  111.33300057]), array([-338.30143182, -440.09492982,  105.85775914])]","[array([-1.73675522,  0.03967205, -0.63631304, -2.3027574 ,  1.03568611,
        1.17314399]), array([-0.93367443,  0.11445044, -0.50186764, -2.13227633,  0.66441174,
        1.35852132])]"
43304,movec_fit,"[array([-321.63672199, -448.13278293,  101.06799667]), array([-304.69095459, -455.4993827 ,   96.35033624])]","[array([-1.73674623,  0.03944888, -0.63646552, -2.30270188,  1.03583438,
        1.17339141]), array([-0.90787427,  0.09963543, -0.50119315, -2.10960534,  0.64507701,
        1.37347399])]"
44235,movec_fit,"[array([-288.13699327, -461.86183022,   91.8470455 ]), array([-271.36577679, -467.48665299,   87.32526097])]","[array([-1.73674751,  0.03947787, -0.63644626, -2.30270893,  1.03581503,
        1.17335938]), array([-0.88217524,  0.0857667 , -0.49889669, -2.08668113,  0.62540418,
        1.3876806 ])]"
45151,movec_fit,"[array([-255.4860479 , -471.96885257,   83.02704337]), array([-239.51246661, -475.68127368,   78.63778789])]","[array([-1.73674524,  0.0394271 , -0.63647989, -2.30269663,  1.03584895,
        1.17341546]), array([-0.85710228,  0.0738162 , -0.4950186 , -2.06380224,  0.60569288,
        1.40075186])]"
46071,movec_fit,"[array([-224.15080332, -478.43364378,   74.30935858]), array([-208.78333836, -480.42400523,   69.84835676])]","[array([-1.7367459 ,  0.03944162, -0.63647032, -2.30270013,  1.03583923,
        1.17339943]), array([-0.83226393,  0.06374216, -0.48956628, -2.0408308 ,  0.58591867,
        1.41316336])]"
47006,movec_fit,"[array([-193.86028833, -481.56955283,   65.35146939]), array([-178.98851122, -481.93873155,   60.67351427])]","[array([-1.73674814,  0.03949234, -0.63643658, -2.30271246,  1.03580537,
        1.17334338]), array([-0.80743802,  0.05573216, -0.48276526, -2.01788535,  0.56635599,
        1.42522837])]"
48016,movec_fit,"[array([-163.64816485, -481.43222442,   55.58635351]), array([-148.48486026, -480.11680838,   50.31914232])]","[array([-1.73675832,  0.03976461, -0.63624692, -2.30278133,  1.03562512,
        1.17304079]), array([-0.78124885,  0.04961033, -0.47423282, -1.99340418,  0.54559341,
        1.43789229])]"
49212,movec_fit,"[array([-131.43890763, -477.9555794 ,   44.3032622 ]), array([-114.64406068, -474.95482288,   38.12703897])]","[array([-1.73676912,  0.04040935, -0.63573632, -2.30296365,  1.03520948,
        1.1723122 ]), array([-0.75185435,  0.04597719, -0.46498147, -1.9668544 ,  0.52370609,
        1.45241183])]"
49999,movel_fit,"[array([ -93.84579921, -468.98609196,   29.2967228 ])]","[array([-0.73314309,  0.04678945, -0.45839057, -1.94959562,  0.50959046,
        1.46212963])]"
