primitives,points,q_bp
movej_fit,"[array([ 705.31382585, -606.7125024 ,  591.74439966])]","[array([-0.81601581,  0.64495881,  0.65826666, -0.28147687, -2.05018918,
        2.28518552])]"
movel_fit,"[array([ 705.03330412, -586.71450894,  591.70483963])]","[array([-0.80410621,  0.60585147,  0.59761777, -0.28418469, -2.02617993,
        2.27910896])]"
movel_fit,"[array([ 704.75278238, -566.71651548,  591.6652796 ])]","[array([-0.79188583,  0.56969263,  0.54270096, -0.28746589, -2.00473806,
        2.27198179])]"
movel_fit,"[array([ 704.47226065, -546.71852201,  591.62571957])]","[array([-0.77934615,  0.53585983,  0.4923252 , -0.29120123, -1.98530726,
        2.26398148])]"
movel_fit,"[array([ 704.19173892, -526.72052855,  591.58615954])]","[array([-0.76647859,  0.50393272,  0.4456819 , -0.29531211, -1.96750456,
        2.25522249])]"
movel_fit,"[array([ 703.91121372, -506.72253554,  591.54660022])]","[array([-0.75327455,  0.47361302,  0.40219315, -0.29974359, -1.95105139,
        2.24578222])]"
movel_fit,"[array([ 703.62327558, -486.19544676,  591.50598958])]","[array([-0.73846764,  0.44591722,  0.36285226, -0.30251848, -1.93848781,
        2.24650287])]"
movel_fit,"[array([ 703.09923962, -465.67000058,  591.49771726])]","[array([-0.72505136,  0.41542111,  0.32097882, -0.30731428, -1.92331985,
        2.25006553])]"
movel_fit,"[array([ 702.33867121, -445.14921545,  591.5167809 ])]","[array([-0.71301413,  0.38212571,  0.2767611 , -0.31403719, -1.90566678,
        2.25650143])]"
movel_fit,"[array([ 701.341449  , -424.63922632,  591.55480317])]","[array([-0.70235826,  0.34602968,  0.23034615, -0.3226169 , -1.88565227,
        2.26583676])]"
movel_fit,"[array([ 700.10804328, -404.14214884,  591.6000765 ])]","[array([-0.6930913 ,  0.30713181,  0.1818441 , -0.33300761, -1.86341168,
        2.27807494])]"
movel_fit,"[array([ 698.64041252, -383.66029649,  591.63771103])]","[array([-0.68522142,  0.26545645,  0.13136147, -0.34518265, -1.83911262,
        2.29317079])]"
movel_fit,"[array([ 696.94304766, -363.19613741,  591.6499881 ])]","[array([-0.67874663,  0.22107624,  0.07902888, -0.35912664, -1.81297382,
        2.31099947])]"
