breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1036.01795936, -932.76096537, 1010.406625  ])]","[array([-0.82455272, -0.2091614 ,  0.512399  ,  0.23849359,  1.17400229,
       -2.90689322])]"
500,movel_fit,"[array([1019.16031746, -825.23450361,  966.53511124])]","[array([-0.85415034, -0.24590254,  0.59505273,  0.40265993,  1.21488431,
       -2.87185287])]"
1000,movel_fit,"[array([1015.24739167, -809.01118179,  959.69863668])]","[array([-0.85556408, -0.25073454,  0.60669374,  0.41916517,  1.22231678,
       -2.85596476])]"
1500,movel_fit,"[array([1014.46564276, -791.35113184,  952.95407271])]","[array([-0.85256582, -0.25355547,  0.6161718 ,  0.43254816,  1.22932182,
       -2.83270953])]"
2000,movel_fit,"[array([1014.17669517, -775.83705863,  948.80916093])]","[array([-0.85004843, -0.25442236,  0.62188714,  0.44488499,  1.23861666,
       -2.8081749 ])]"
2500,movel_fit,"[array([1012.81760191, -758.91999838,  943.75140052])]","[array([-0.84757224, -0.2567227 ,  0.62976273,  0.45762472,  1.24737692,
       -2.78418218])]"
3000,movel_fit,"[array([1011.9344965 , -741.66495642,  939.16491058])]","[array([-0.84487033, -0.25903521,  0.63757167,  0.47093053,  1.25604865,
       -2.76052018])]"
3500,movel_fit,"[array([1010.81622726, -724.54696194,  934.8537775 ])]","[array([-0.84259338, -0.26148377,  0.64556272,  0.48463684,  1.2647374 ,
       -2.73786094])]"
4000,movel_fit,"[array([1011.21505182, -706.91130928,  931.59997036])]","[array([-0.83913671, -0.26354683,  0.65260302,  0.49861109,  1.27328195,
       -2.71446789])]"
4500,movel_fit,"[array([1011.37998317, -688.78866031,  928.48735631])]","[array([-0.83551361, -0.26618362,  0.6601735 ,  0.51262729,  1.28164404,
       -2.69143849])]"
5000,movel_fit,"[array([1011.1644986 , -673.11212172,  925.76233877])]","[array([-0.83343311, -0.26733114,  0.66647381,  0.52632529,  1.29037013,
       -2.67035268])]"
5500,movel_fit,"[array([1012.41608569, -656.0122967 ,  923.93046597])]","[array([-0.8294684 , -0.26881498,  0.67240641,  0.54004015,  1.29864454,
       -2.64794917])]"
6000,movel_fit,"[array([1013.54800468, -638.53354129,  922.29181586])]","[array([-0.82520959, -0.27082354,  0.67871653,  0.55362499,  1.30663197,
       -2.62596171])]"
6500,movel_fit,"[array([1014.35675897, -620.12951267,  920.52571651])]","[array([-0.82045421, -0.27389685,  0.68607579,  0.56715827,  1.31404347,
       -2.60441831])]"
7000,movel_fit,"[array([1015.85819509, -602.1222872 ,  919.52962717])]","[array([-0.81532339, -0.27659559,  0.69260009,  0.58057015,  1.32123694,
       -2.58326828])]"
7500,movel_fit,"[array([1018.206626 , -585.2052036,  919.5304252])]","[array([-0.8101237 , -0.27838475,  0.69767229,  0.59377161,  1.3283748 ,
       -2.56275491])]"
8000,movel_fit,"[array([1019.98495127, -567.65303685,  919.20531528])]","[array([-0.80468965, -0.28125934,  0.70390895,  0.6068366 ,  1.33483105,
       -2.5431156 ])]"
8500,movel_fit,"[array([1022.06341831, -550.42740591,  919.39957479])]","[array([-0.79900652, -0.28408371,  0.70968167,  0.6196297 ,  1.34100677,
       -2.52403268])]"
9000,movel_fit,"[array([1024.53040356, -532.53946578,  920.00910146])]","[array([-0.79236713, -0.28747678,  0.71549364,  0.63222498,  1.34663671,
       -2.50484946])]"
9500,movel_fit,"[array([1027.09274721, -515.08330619,  920.90814387])]","[array([-0.78557733, -0.29075063,  0.72091211,  0.64437741,  1.35197636,
       -2.48626764])]"
10000,movel_fit,"[array([1029.90268396, -498.31465335,  922.11298735])]","[array([-0.77866899, -0.29355418,  0.72563301,  0.65599743,  1.35706222,
       -2.46826645])]"
10500,movel_fit,"[array([1032.41021855, -483.6798994 ,  923.43656485])]","[array([-0.77288163, -0.29513035,  0.72924981,  0.66672375,  1.36237415,
       -2.45190192])]"
11000,movel_fit,"[array([1035.85537636, -464.48010606,  925.50273498])]","[array([-0.76316533, -0.29960578,  0.73415215,  0.67764473,  1.36648361,
       -2.43234121])]"
11500,movel_fit,"[array([1039.04231589, -447.16468303,  927.56138743])]","[array([-0.75434081, -0.30286084,  0.73802185,  0.6876747 ,  1.37071196,
       -2.41419853])]"
12000,movel_fit,"[array([1042.08797151, -431.80481641,  929.64850573])]","[array([-0.74641794, -0.30475966,  0.74072867,  0.69677984,  1.37512754,
       -2.39743935])]"
