breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 931.54676537, -607.56864964,  177.62209197])]","[array([-0.65255176,  0.02927155, -0.1554731 , -0.22532013, -1.71767364,
        2.15020572])]"
0,movel_fit,"[array([ 930.57711897, -506.71732661,  177.4374587 ])]","[array([-0.5846212 , -0.04189088, -0.22734294, -0.23866197, -1.71494082,
        2.14042257])]"
499,movel_fit,"[array([ 930.51025811, -496.47000332,  177.38177113])]","[array([-0.57731023, -0.04867798, -0.2340424 , -0.24010728, -1.71474165,
        2.13903997])]"
999,movel_fit,"[array([ 930.37497884, -486.20258532,  177.34956494])]","[array([-0.57026931, -0.05625956, -0.24136187, -0.24206852, -1.71378997,
        2.13827779])]"
1499,movel_fit,"[array([ 930.12083864, -475.92253602,  177.3454589 ])]","[array([-0.56350179, -0.06461952, -0.2492785 , -0.24451442, -1.71214162,
        2.13809387])]"
1999,movel_fit,"[array([ 929.86436516, -465.65456607,  177.33646937])]","[array([-0.5569868 , -0.07372292, -0.25776128, -0.24743755, -1.70974104,
        2.13848436])]"
2499,movel_fit,"[array([ 929.5223959 , -455.38053022,  177.34617911])]","[array([-0.55072974, -0.08361925, -0.26683777, -0.25081783, -1.70662543,
        2.13944263])]"
2999,movel_fit,"[array([ 929.10685702, -445.11443588,  177.36531373])]","[array([-0.54472586, -0.09429226, -0.27648998, -0.25463111, -1.70280447,
        2.1409584 ])]"
3499,movel_fit,"[array([ 928.60955489, -434.85308997,  177.37926752])]","[array([-0.53895029, -0.10573871, -0.28671272, -0.2588395 , -1.69829667,
        2.14299443])]"
3999,movel_fit,"[array([ 928.08068377, -424.5827451 ,  177.39239319])]","[array([-0.53340155, -0.11797627, -0.29751243, -0.26346359, -1.69307   ,
        2.14556147])]"
4499,movel_fit,"[array([ 927.50580553, -414.32098191,  177.41061227])]","[array([-0.5281032 , -0.13103339, -0.30890825, -0.26852202, -1.6871123 ,
        2.14868855])]"
4999,movel_fit,"[array([ 926.87345583, -404.06036959,  177.43021738])]","[array([-0.52302658, -0.14489075, -0.32088029, -0.27397296, -1.68047012,
        2.1523214 ])]"
5499,movel_fit,"[array([ 926.16875128, -393.81882743,  177.43946781])]","[array([-0.51819019, -0.15957287, -0.33345071, -0.27981669, -1.67315007,
        2.15647207])]"
5999,movel_fit,"[array([ 925.3698626 , -383.55742625,  177.45962522])]","[array([-0.51356466, -0.17508017, -0.34660598, -0.28603452, -1.66519368,
        2.16108507])]"
6499,movel_fit,"[array([ 924.52423265, -373.3235978 ,  177.48604864])]","[array([-0.50916973, -0.19137763, -0.36031998, -0.29264246, -1.65658371,
        2.16617882])]"
6999,movel_fit,"[array([ 923.6677393 , -363.08654293,  177.47522584])]","[array([-0.50497151, -0.20849339, -0.37462953, -0.29963453, -1.64731437,
        2.17170478])]"
7499,movel_fit,"[array([ 922.75901874, -352.84295295,  177.46023563])]","[array([-0.50096294, -0.2263947 , -0.38948952, -0.30698195, -1.63745486,
        2.17761144])]"
7999,movel_fit,"[array([ 921.75347504, -342.623675  ,  177.43721152])]","[array([-0.49715083, -0.2450444 , -0.40487325, -0.31466424, -1.62706856,
        2.18386014])]"
8499,movel_fit,"[array([ 920.68750765, -332.39587152,  177.4035671 ])]","[array([-0.49351989, -0.2644654 , -0.42079505, -0.32269917, -1.61616936,
        2.19040781])]"
8999,movel_fit,"[array([ 919.63982204, -322.16615662,  177.35718073])]","[array([-0.49002114, -0.28457578, -0.4371893 , -0.33106781, -1.60475248,
        2.19716786])]"
9499,movel_fit,"[array([ 918.55196338, -311.95205914,  177.26428745])]","[array([-0.48665632, -0.30534151, -0.45403785, -0.3397255 , -1.59291406,
        2.20406526])]"
9999,movel_fit,"[array([ 917.3156642 , -301.74083945,  177.16384841])]","[array([-0.48340167, -0.32672778, -0.47129863, -0.34863682, -1.58077682,
        2.21098173])]"
10499,movel_fit,"[array([ 916.07891861, -291.55408585,  177.02917682])]","[array([-0.48024395, -0.34866137, -0.48891671, -0.35781313, -1.56831186,
        2.21786187])]"
10999,movel_fit,"[array([ 914.83218845, -281.35182934,  176.86821128])]","[array([-0.47711303, -0.37107765, -0.5068341 , -0.36721361, -1.55557601,
        2.22454214])]"
11499,movel_fit,"[array([ 913.50590393, -271.15297782,  176.68559564])]","[array([-0.47400825, -0.39393046, -0.52500682, -0.37679996, -1.54269461,
        2.23090043])]"
11999,movel_fit,"[array([ 912.19560923, -260.97624179,  176.45699995])]","[array([-0.4708843 , -0.41708403, -0.54333633, -0.38655018, -1.5296632 ,
        2.23680459])]"
12499,movel_fit,"[array([ 910.91473368, -250.77647423,  176.21286073])]","[array([-0.46767847, -0.44049707, -0.56176935, -0.39640967, -1.51655565,
        2.24205671])]"
12999,movel_fit,"[array([ 909.56633709, -240.59182119,  175.93450725])]","[array([-0.46437669, -0.46404988, -0.58021445, -0.40631877, -1.50348535,
        2.24648679])]"
13499,movel_fit,"[array([ 908.20260075, -230.41129645,  175.62653519])]","[array([-0.46090743, -0.48764848, -0.59858684, -0.41622167, -1.49050484,
        2.24987177])]"
13999,movel_fit,"[array([ 906.87888581, -220.22372388,  175.30538013])]","[array([-0.45721953, -0.51117216, -0.61678578, -0.42607148, -1.47761775,
        2.25201888])]"
14499,movel_fit,"[array([ 905.54279631, -210.03614212,  174.96318845])]","[array([-0.453278  , -0.53453617, -0.63473791, -0.43580854, -1.46492312,
        2.25270821])]"
14999,movel_fit,"[array([ 904.19840944, -199.85922983,  174.57225384])]","[array([-0.44900768, -0.55760347, -0.65234509, -0.44533545, -1.45245561,
        2.25168014])]"
15499,movel_fit,"[array([ 902.91720941, -189.66761636,  174.17398328])]","[array([-0.44434076, -0.58027011, -0.66950604, -0.45459486, -1.44020829,
        2.24870004])]"
15999,movel_fit,"[array([ 901.79333262, -179.44898148,  173.81641661])]","[array([-0.43927292, -0.60244725, -0.68615672, -0.46364522, -1.42814199,
        2.24365916])]"
16499,movel_fit,"[array([ 900.66087321, -169.24172492,  173.44082907])]","[array([-0.43372294, -0.62396976, -0.70216439, -0.4722592 , -1.41641536,
        2.23619957])]"
