primitives,points,q_bp
movej_fit,"[array([441.62023662, 666.90097211, 911.62449237])]","[array([-0.04001351,  0.46410897, -1.02784708,  0.68935366, -1.93301967,
        5.58968313])]"
movel_fit,"[array([452.41132898, 637.92196303, 896.66812513])]","[array([-0.09642056,  0.59887208, -1.00247398,  0.70147299, -1.83159223,
        5.5241502 ])]"
movec_fit,"[array([469.33210603, 614.95904999, 909.64522754]), array([480.53663295, 587.62537599, 928.57055653])]","[array([-0.11257873,  0.60324457, -1.00052669,  0.69072779, -1.81440864,
        5.53696251]), array([-0.13180232,  0.60330547, -0.98824753,  0.68059191, -1.79401582,
        5.5531456 ])]"
movec_fit,"[array([483.37431037, 576.12665813, 937.36643647]), array([484.99920139, 565.01372497, 946.34872217])]","[array([-0.13957465,  0.60193068, -0.98051157,  0.67771035, -1.78669542,
        5.56154001]), array([-0.14671872,  0.59983622, -0.97222597,  0.67532073, -1.77987489,
        5.57030428])]"
movec_fit,"[array([485.35731972, 555.77866522, 954.14111693]), array([484.71945494, 547.23165537, 961.55472601])]","[array([-0.15225017,  0.59781634, -0.96516748,  0.67344942, -1.77381087,
        5.57773365]), array([-0.15701958,  0.59609029, -0.95872649,  0.67177593, -1.76734547,
        5.58438432])]"
movel_fit,"[array([481.57940844, 532.01300111, 975.40398726])]","[array([-0.16492662,  0.59253139, -0.94565673,  0.66967117, -1.75570596,
        5.59711312])]"
movel_fit,"[array([475.71340277, 518.47617336, 988.5183875 ])]","[array([-0.1712437 ,  0.58917318, -0.93259054,  0.66801235, -1.74352554,
        5.60827776])]"
movel_fit,"[array([ 467.30512337,  506.03173793, 1001.40591272])]","[array([-0.17658431,  0.58533561, -0.91868868,  0.66635587, -1.73085256,
        5.61846139])]"
movel_fit,"[array([ 456.60982984,  494.38111209, 1014.18695703])]","[array([-0.18141772,  0.58068028, -0.9035171 ,  0.66470199, -1.71802403,
        5.6281143 ])]"
movel_fit,"[array([ 443.86739174,  483.36652498, 1026.78812   ])]","[array([-0.18598958,  0.57523947, -0.88699979,  0.66289877, -1.70508904,
        5.63733463])]"
movel_fit,"[array([ 429.366854  ,  472.85488725, 1039.08835902])]","[array([-0.19052892,  0.56910608, -0.8691352 ,  0.66075856, -1.69209653,
        5.6461709 ])]"
movel_fit,"[array([ 413.5162236 ,  462.77661072, 1050.89811604])]","[array([-0.19527348,  0.56242643, -0.84997106,  0.65814373, -1.67922569,
        5.65464856])]"
movel_fit,"[array([ 396.69589465,  452.98831496, 1062.10529129])]","[array([-0.20060117,  0.55530539, -0.82946137,  0.65482366, -1.66656175,
        5.66278044])]"
movel_fit,"[array([ 379.06550058,  443.17315784, 1072.79624957])]","[array([-0.20714026,  0.54759194, -0.8073584 ,  0.65033152, -1.65396938,
        5.6706369 ])]"
movel_fit,"[array([ 360.70041164,  433.10890193, 1083.01211486])]","[array([-0.2155879 ,  0.53907101, -0.78341937,  0.64411783, -1.64130181,
        5.6781903 ])]"
movel_fit,"[array([ 341.90579463,  422.99618188, 1092.47808719])]","[array([-0.22647294,  0.52977745, -0.75764298,  0.63588869, -1.62872589,
        5.68512671])]"
movel_fit,"[array([ 323.12199827,  413.34715354, 1100.75988172])]","[array([-0.24023409,  0.51982216, -0.73020097,  0.6255464 , -1.6165725 ,
        5.6908844 ])]"
movel_fit,"[array([ 304.61680388,  404.61562319, 1107.55373635])]","[array([-0.25756193,  0.50905779, -0.70106804,  0.61282344, -1.60497031,
        5.6948787 ])]"
movel_fit,"[array([ 286.69398709,  397.22440439, 1112.60588567])]","[array([-0.2793613 ,  0.49721882, -0.6700716 ,  0.59733085, -1.59398028,
        5.69655484])]"
movel_fit,"[array([ 270.20690682,  391.84668998, 1115.46731431])]","[array([-0.30610235,  0.48450642, -0.63750438,  0.57890612, -1.58377218,
        5.69511346])]"
movel_fit,"[array([ 256.62914356,  388.9400278 , 1115.86477844])]","[array([-0.33792113,  0.4713619 , -0.60403156,  0.55766163, -1.57475255,
        5.69001256])]"
movel_fit,"[array([ 247.96373875,  388.05134047, 1114.14877699])]","[array([-0.3751299 ,  0.45837559, -0.56996399,  0.53331156, -1.56755107,
        5.68143498])]"
movel_fit,"[array([ 246.52338712,  387.67659347, 1111.16274076])]","[array([-0.41859569,  0.4465757 , -0.53569225,  0.50533182, -1.56253937,
        5.66992361])]"
movel_fit,"[array([ 254.60717962,  385.82596888, 1107.89259075])]","[array([-0.46889214,  0.43731427, -0.50240164,  0.47245148, -1.55951554,
        5.65532034])]"
movel_fit,"[array([ 273.90725224,  380.28948927, 1105.3992696 ])]","[array([-0.52558876,  0.43176251, -0.47115574,  0.4340739 , -1.55890569,
        5.63742791])]"
movel_fit,"[array([ 303.51859187,  369.21845649, 1104.22668012])]","[array([-0.58640277,  0.43075724, -0.44278567,  0.39288659, -1.56120423,
        5.61701316])]"
movel_fit,"[array([ 341.19055365,  351.23600579, 1104.31928292])]","[array([-0.64930201,  0.4343602 , -0.41822386,  0.35064351, -1.56571624,
        5.59433084])]"
movel_fit,"[array([ 384.23367419,  325.41268888, 1105.32910819])]","[array([-0.71273737,  0.44228717, -0.39785273,  0.30855619, -1.57165087,
        5.56982764])]"
movel_fit,"[array([ 428.70018148,  292.58872302, 1106.31983051])]","[array([-0.77466813,  0.45360806, -0.38224823,  0.26925055, -1.57779664,
        5.54462462])]"
movel_fit,"[array([ 470.9601983 ,  255.59115728, 1106.18946799])]","[array([-0.83175462,  0.46735182, -0.37184864,  0.23520223, -1.58312941,
        5.51982274])]"
movel_fit,"[array([ 473.10134792,  253.88506552, 1105.94997532])]","[array([-0.83387983,  0.46844984, -0.3716168 ,  0.23398747, -1.58333865,
        5.51849465])]"
movel_fit,"[array([ 513.76182422,  220.51286818, 1092.89773511])]","[array([-0.86890426,  0.51156532, -0.36316447,  0.20900758, -1.56880016,
        5.4879862 ])]"
