primitives,points,q_bp
movej_fit,"[array([441.5770468 , 678.04159095, 941.6909026 ])]","[array([ 3.01536189e-03,  3.16278950e-01, -1.03815208e+00,  6.83220539e-01,
       -2.04347849e+00,  5.67959334e+00])]"
movel_fit,"[array([451.97548911, 638.0462616 , 896.60925666])]","[array([-0.09610648,  0.59900001, -1.00377681,  0.70091528, -1.8304927 ,
        5.52320277])]"
movec_fit,"[array([468.54067127, 615.2000299 , 909.50054526]), array([479.70831873, 587.8879389 , 928.25480808])]","[array([-0.11200046,  0.60367055, -1.00286613,  0.68971802, -1.81226357,
        5.53516443]), array([-0.13122963,  0.60447808, -0.99057239,  0.67952552, -1.79128831,
        5.55090127])]"
movec_fit,"[array([482.75322229, 576.33140229, 937.08556352]), array([484.65853839, 565.13757261, 946.1515873 ])]","[array([-0.13913941,  0.60297919, -0.98223145,  0.67689756, -1.78453454,
        5.55976878]), array([-0.14644991,  0.60058665, -0.97314518,  0.67483133, -1.77857111,
        5.56923819])]"
movec_fit,"[array([485.15340623, 555.86555929, 953.99677242]), array([484.57217199, 547.29611327, 961.44598188])]","[array([-0.15204894,  0.59837264, -0.96570587,  0.67310776, -1.77295597,
        5.57703562]), array([-0.15687207,  0.59650303, -0.95911587,  0.67152885, -1.766719  ,
        5.58387357])]"
movel_fit,"[array([481.49687439, 532.02267543, 975.34550449])]","[array([-0.16494093,  0.59274356, -0.94586733,  0.66963649, -1.7553742 ,
        5.59684653])]"
movel_fit,"[array([475.61771624, 518.47107724, 988.45550633])]","[array([-0.17131863,  0.58938802, -0.93283336,  0.66803828, -1.74316398,
        5.6079929 ])]"
movel_fit,"[array([ 467.20213155,  506.03038831, 1001.31786826])]","[array([-0.1766514 ,  0.585643  , -0.91894071,  0.66636762, -1.73041005,
        5.61811468])]"
movel_fit,"[array([ 456.5153815 ,  494.3805654 , 1014.10449245])]","[array([-0.18147735,  0.58095595, -0.90375196,  0.66471536, -1.71761903,
        5.62780005])]"
movel_fit,"[array([ 443.79034398,  483.36046644, 1026.71853742])]","[array([-0.1860568 ,  0.57546302, -0.88719078,  0.66293194, -1.70475782,
        5.63708297])]"
movel_fit,"[array([ 429.31030354,  472.84256302, 1039.03110082])]","[array([-0.19060328,  0.56928758, -0.8692702 ,  0.66080956, -1.69184062,
        5.64598302])]"
movel_fit,"[array([ 413.46914856,  462.76673412, 1050.8583235 ])]","[array([-0.19533355,  0.56253763, -0.85009135,  0.65818847, -1.67903676,
        5.65451367])]"
movel_fit,"[array([ 396.66205516,  452.97800918, 1062.07756458])]","[array([-0.20065376,  0.55537697, -0.82954834,  0.65486681, -1.66643007,
        5.66269118])]"
movel_fit,"[array([ 379.04669936,  443.16201562, 1072.78269277])]","[array([-0.20718533,  0.54762295, -0.80740508,  0.65037227, -1.6539017 ,
        5.67059741])]"
movel_fit,"[array([ 360.69929554,  433.09925173, 1083.01991685])]","[array([-0.21561669,  0.5390438 , -0.78341911,  0.64414731, -1.64131952,
        5.67821251])]"
movel_fit,"[array([ 341.9214164 ,  422.98744141, 1092.50558747])]","[array([-0.2264875 ,  0.52970507, -0.75759414,  0.63590704, -1.628821  ,
        5.68520211])]"
movel_fit,"[array([ 323.15504796,  413.33979578, 1100.81111531])]","[array([-0.24023206,  0.51969981, -0.73009879,  0.62555048, -1.61675489,
        5.69101549])]"
movel_fit,"[array([ 304.67059672,  404.59778547, 1107.62268796])]","[array([-0.25757173,  0.5089249 , -0.70088585,  0.61283892, -1.60522606,
        5.69506287])]"
movel_fit,"[array([ 286.76047029,  397.18823107, 1112.69518534])]","[array([-0.27940559,  0.49706767, -0.66982275,  0.59737717, -1.59430122,
        5.69679427])]"
movel_fit,"[array([ 270.27231267,  391.78705812, 1115.56374036])]","[array([-0.30619994,  0.48436621, -0.6372214 ,  0.57899755, -1.58410322,
        5.69538049])]"
movel_fit,"[array([ 256.66799297,  388.86793043, 1115.93696301])]","[array([-0.33806253,  0.47127415, -0.60380872,  0.55778692, -1.57498048,
        5.69023399])]"
movel_fit,"[array([ 247.97595889,  387.99838891, 1114.19222749])]","[array([-0.37524217,  0.45832086, -0.56984398,  0.53340727, -1.56767206,
        5.68157374])]"
movel_fit,"[array([ 246.52761134,  387.63370663, 1111.19396836])]","[array([-0.4186876 ,  0.4465409 , -0.53560492,  0.50540742, -1.56262152,
        5.67002738])]"
movel_fit,"[array([ 254.59676926,  385.81169377, 1107.89994147])]","[array([-0.46893409,  0.4372901 , -0.50240822,  0.47248501, -1.55951993,
        5.65535039])]"
movel_fit,"[array([ 273.89922994,  380.38574274, 1105.34978465])]","[array([-0.52540144,  0.43175259, -0.47138212,  0.43392916, -1.55875807,
        5.63723163])]"
movel_fit,"[array([ 303.57225031,  369.37741796, 1104.18152321])]","[array([-0.58602553,  0.43075841, -0.44297048,  0.39260021, -1.5611251 ,
        5.6167182 ])]"
movel_fit,"[array([ 341.33477243,  351.40961968, 1104.28781855])]","[array([-0.64878447,  0.43445167, -0.41820839,  0.35025554, -1.56576177,
        5.59398489])]"
movel_fit,"[array([ 384.523656  ,  325.59353008, 1105.33513493])]","[array([-0.7119971 ,  0.44251197, -0.39747658,  0.3080045 , -1.571945  ,
        5.56940279])]"
movel_fit,"[array([ 428.90709638,  292.61043321, 1106.35625202])]","[array([-0.77430829,  0.45384258, -0.38173303,  0.2689825 , -1.57813137,
        5.54446661])]"
movel_fit,"[array([ 470.96332743,  255.48447887, 1106.20758088])]","[array([-0.83190964,  0.46750237, -0.37153599,  0.2353193 , -1.58326289,
        5.51996125])]"
movel_fit,"[array([ 473.10447705,  253.77838711, 1105.96808821])]","[array([-0.83403443,  0.46860054, -0.37130359,  0.23410433, -1.58347279,
        5.51863272])]"
movel_fit,"[array([ 515.92115388,  217.73169755, 1080.27002459])]","[array([-0.86922565,  0.54730566, -0.3554143 ,  0.20934528, -1.54137797,
        5.4823716 ])]"
