primitives,points,q_bp
movej_fit,"[array([442.19462614, 656.39106352, 884.62703751])]","[array([-0.08029581,  0.59752643, -1.00444879,  0.70649933, -1.84808527,
        5.51601704])]"
movel_fit,"[array([453.30636219, 637.57908636, 896.77770049])]","[array([-0.09739542,  0.59867766, -0.99975959,  0.7029453 , -1.8338312 ,
        5.52607295])]"
movec_fit,"[array([471.76748923, 614.14351561, 910.13365104]), array([483.32731413, 586.75412521, 929.60556505])]","[[-0.11461458, 0.60180636, -0.99332105, 0.69414271, -1.82109902, 5.54260722], [-0.13365552, 0.59962144, -0.98035485, 0.68413181, -1.80301788, 5.56061755]]"
movec_fit,"[array([485.73626091, 575.42395335, 938.43872721]), array([486.82654733, 564.50005659, 947.32876085])]","[[-0.14093294, 0.59801784, -0.97397532, 0.68053455, -1.79483162, 5.56825827], [-0.14760235, 0.59622162, -0.96727449, 0.67736123, -1.78655366, 5.57579157]]"
movec_fit,"[array([486.81840277, 555.38389163, 955.00599554]), array([486.02293858, 546.89660318, 962.36726692])]","[[-0.15286365, 0.59463415, -0.96125707, 0.67498826, -1.77934724, 5.58226246], [-0.1574785, 0.59313467, -0.95525663, 0.67304354, -1.7723668, 5.58847423]]"
movel_fit,"[array([482.45850187, 531.85772961, 976.01155421])]","[array([-0.16495805,  0.59035985, -0.94336894,  0.67022568, -1.75920075,
        5.59993195])]"
movel_fit,"[array([476.40045671, 518.42405735, 989.03830745])]","[array([-0.17101345,  0.58734655, -0.93084928,  0.6681696 , -1.7463336 ,
        5.61051264])]"
movel_fit,"[array([ 467.89970036,  506.01456156, 1001.8929521 ])]","[array([-0.17628264,  0.5836638 , -0.91720081,  0.66637007, -1.73334904,
        5.62042377])]"
movel_fit,"[array([ 457.11479896,  494.39236954, 1014.62634912])]","[array([-0.18107176,  0.57921682, -0.90226261,  0.66460426, -1.72018217,
        5.62978512])]"
movel_fit,"[array([ 444.28184316,  483.40301094, 1027.16540097])]","[array([-0.18561587,  0.57402727, -0.88597491,  0.66271015, -1.70687764,
        5.63869131])]"
movel_fit,"[array([ 429.69830971,  472.90643316, 1039.39539417])]","[array([-0.19015974,  0.56816495, -0.8683125 ,  0.66052062, -1.6935194 ,
        5.64722227])]"
movel_fit,"[array([ 413.76977854,  462.834217  , 1051.12487958])]","[array([-0.1949364 ,  0.56177823, -0.84933227,  0.65789238, -1.68027662,
        5.65539783])]"
movel_fit,"[array([ 396.86897925,  453.04836525, 1062.24710271])]","[array([-0.20030995,  0.55493812, -0.82902094,  0.65458077, -1.66723532,
        5.66323154])]"
movel_fit,"[array([ 379.15301042,  443.23525016, 1072.84622687])]","[array([-0.2069    ,  0.54749458, -0.80714202,  0.65010929, -1.65425028,
        5.67078637])]"
movel_fit,"[array([ 360.70464814,  433.16997704, 1082.95984266])]","[array([-0.21540744,  0.53925011, -0.78342894,  0.64393241, -1.64117756,
        5.6780412 ])]"
movel_fit,"[array([ 341.82722217,  423.05992866, 1092.31871676])]","[array([-0.22634364,  0.53020981, -0.75789669,  0.63573934, -1.62819534,
        5.68468953])]"
movel_fit,"[array([ 322.96215176,  413.42696644, 1100.49796928])]","[array([-0.24012209,  0.52044663, -0.73072673,  0.62540826, -1.61566068,
        5.69018167])]"
movel_fit,"[array([ 304.38752526,  404.73292611, 1107.20358435])]","[array([-0.25740972,  0.50979276, -0.70187131,  0.61264981, -1.60374275,
        5.69394968])]"
movel_fit,"[array([ 286.41971905,  397.41385923, 1112.18587747])]","[array([-0.27907413,  0.49798719, -0.67113235,  0.59704145, -1.59253102,
        5.69543298])]"
movel_fit,"[array([ 269.94097545,  392.09890577, 1115.05783324])]","[array([-0.30568065,  0.48512549, -0.63866461,  0.57851219, -1.5823825 ,
        5.69398732])]"
movel_fit,"[array([ 256.44236292,  389.19573495, 1115.56282678])]","[array([-0.3374609 ,  0.47171526, -0.60498957,  0.55725355, -1.57375533,
        5.68913337])]"
movel_fit,"[array([ 247.84019124,  388.23468276, 1113.95584362])]","[array([-0.37481561,  0.45852617, -0.57065633,  0.53304435, -1.56690757,
        5.68086692])]"
movel_fit,"[array([ 246.41720041,  387.82275852, 1111.01255641])]","[array([-0.41837386,  0.44662829, -0.53630335,  0.50515093, -1.56201818,
        5.66949465])]"
movel_fit,"[array([ 254.53122484,  385.83612698, 1107.85493459])]","[array([-0.46895292,  0.43724657, -0.50267796,  0.47250127, -1.55931347,
        5.65525733])]"
movel_fit,"[array([ 273.75867418,  379.93082876, 1105.52447422])]","[array([-0.52649823,  0.43158818, -0.47089973,  0.43477966, -1.55905893,
        5.63812016])]"
movel_fit,"[array([ 303.12475641,  368.61087285, 1104.37062284])]","[array([-0.58808754,  0.43045585, -0.44266379,  0.39416676, -1.56118023,
        5.61817489])]"
movel_fit,"[array([ 340.48617909,  350.560839  , 1104.38842596])]","[array([-0.65151468,  0.43385597, -0.41873152,  0.35230233, -1.56521175,
        5.59569669])]"
movel_fit,"[array([ 383.2519946 ,  324.8773981 , 1105.28438858])]","[array([-0.71511412,  0.44146387, -0.3993208 ,  0.31032716, -1.57055389,
        5.57114156])]"
movel_fit,"[array([ 427.83490562,  292.52151957, 1106.17969232])]","[array([-0.77613735,  0.45256517, -0.38445211,  0.27034513, -1.57641524,
        5.54526412])]"
movel_fit,"[array([ 470.72374582,  256.14594508, 1106.03183859])]","[array([-0.83131052,  0.46635778, -0.37406521,  0.23486485, -1.58200954,
        5.51924967])]"
movel_fit,"[array([ 472.86489544,  254.43985332, 1105.79234592])]","[array([-0.83343857,  0.46745624, -0.37383492,  0.23365186, -1.58221565,
        5.5179246 ])]"
movel_fit,"[array([ 511.82028021,  223.39967329, 1101.43512711])]","[array([-0.86805646,  0.48521998, -0.37153425,  0.20838373, -1.58649955,
        5.49117296])]"
