primitives,points,q_bp
movej_fit,"[array([441.97516667, 658.65270429, 890.03180288])]","[array([-0.07168642,  0.57099972, -1.01038578,  0.70183805, -1.86366146,
        5.53004998])]"
movel_fit,"[array([453.03535014, 637.71817346, 896.73573559])]","[array([-0.09696669,  0.59877635, -1.00058432,  0.70235875, -1.83311873,
        5.52546452])]"
movec_fit,"[array([470.72634671, 614.513035  , 909.91470025]), array([482.08844864, 587.14562326, 929.14473439])]","[array([-0.11367003,  0.60245458, -0.99640344,  0.69259738, -1.81821401,
        5.54016671]), array([-0.13282022,  0.60123855, -0.98386672,  0.68253932, -1.79903431,
        5.55729925])]"
movec_fit,"[array([484.68653656, 575.73075121, 937.94564234]), array([485.92993403, 564.74462075, 946.85129196])]","[array([-0.14035256,  0.59981554, -0.97686949,  0.67928803, -1.79118179,
        5.56523566]), array([-0.14719751,  0.59796738, -0.96970787,  0.67638679, -1.7832972 ,
        5.57311107])]"
movec_fit,"[array([486.07096665, 555.57449374, 954.56658809]), array([485.34169383, 547.06248471, 961.95035273])]","[array([-0.15259158,  0.59624062, -0.96325776,  0.67424214, -1.77653246,
        5.57995738]), array([-0.1572722 ,  0.59463802, -0.95707458,  0.67241649, -1.76977179,
        5.58635902])]"
movel_fit,"[array([481.98009521, 531.94164987, 975.68105111])]","[array([-0.16494301,  0.59153793, -0.94461501,  0.669925  , -1.7573011 ,
        5.59839917])]"
movel_fit,"[array([476.03183383, 518.45823091, 988.75941986])]","[array([-0.17111537,  0.58832363, -0.9317877 ,  0.66806257, -1.74482669,
        5.6093118 ])]"
movel_fit,"[array([ 467.59216713,  506.02515409, 1001.63995689])]","[array([-0.17643272,  0.58453151, -0.9179712 ,  0.66635573, -1.73205497,
        5.61940605])]"
movel_fit,"[array([ 456.85783826,  494.38638066, 1014.40102441])]","[array([-0.18124854,  0.57996787, -0.90290013,  0.66465377, -1.71907951,
        5.62893157])]"
movel_fit,"[array([ 444.07177117,  483.38410204, 1026.97195313])]","[array([-0.18580652,  0.57465029, -0.88649305,  0.66280609, -1.70596516,
        5.63799933])]"
movel_fit,"[array([ 429.5287563 ,  472.88149995, 1039.24024888])]","[array([-0.1903439 ,  0.56863784, -0.86873564,  0.66063791, -1.69279677,
        5.6466879 ])]"
movel_fit,"[array([ 413.64314567,  462.80366769, 1051.00821805])]","[array([-0.19511025,  0.56211566, -0.84964841,  0.6580226 , -1.67974262,
        5.65501773])]"
movel_fit,"[array([ 396.78134114,  453.01809844, 1062.17596108])]","[array([-0.20045695,  0.55512138, -0.82924443,  0.65470339, -1.66689605,
        5.66300446])]"
movel_fit,"[array([ 379.10831843,  443.20381169, 1072.82222776])]","[array([-0.20702187,  0.54753846, -0.80725342,  0.65022221, -1.65411086,
        5.67071291])]"
movel_fit,"[array([ 360.70218079,  433.13796472, 1082.98720218])]","[array([-0.21550219,  0.53915604, -0.78342472,  0.64402973, -1.64124218,
        5.67811901])]"
movel_fit,"[array([ 341.86379932,  423.0270944 , 1092.40090359])]","[array([-0.22641278,  0.52998124, -0.75777874,  0.63581848, -1.6284627 ,
        5.68491119])]"
movel_fit,"[array([ 323.0405926 ,  413.38275388, 1100.628342  ])]","[array([-0.24019096,  0.52013557, -0.73046524,  0.62548956, -1.61611217,
        5.6905348 ])]"
movel_fit,"[array([ 304.49751648,  404.67134761, 1107.37700018])]","[array([-0.25749695,  0.50942424, -0.70148237,  0.61274678, -1.60434478,
        5.69441064])]"
movel_fit,"[array([ 286.54987276,  397.32003189, 1112.38927251])]","[array([-0.27922063,  0.49761117, -0.67062576,  0.59718828, -1.59322867,
        5.69597678])]"
movel_fit,"[array([ 270.06750373,  391.97966031, 1115.25280677])]","[array([-0.30587948,  0.48482963, -0.63811365,  0.57869782, -1.58304443,
        5.69452246])]"
movel_fit,"[array([ 256.53705159,  389.07821405, 1115.70476563])]","[array([-0.33766497,  0.47155981, -0.60451987,  0.55743451, -1.57423464,
        5.68954621])]"
movel_fit,"[array([ 247.90962191,  388.15171659, 1114.04899688])]","[array([-0.37494545,  0.45846778, -0.57029731,  0.53315459, -1.56723302,
        5.68113672])]"
movel_fit,"[array([ 246.48063415,  387.75605246, 1111.08564948])]","[array([-0.41846019,  0.44662167, -0.53597432,  0.50522099, -1.56228872,
        5.66969901])]"
movel_fit,"[array([ 254.58331761,  385.84019848, 1107.87395472])]","[array([-0.46888754,  0.4372986 , -0.50250952,  0.47244827, -1.55943467,
        5.65527597])]"
movel_fit,"[array([ 273.84639718,  380.08735793, 1105.4796393 ])]","[array([-0.52607419,  0.43168615, -0.47093496,  0.43445028, -1.55904874,
        5.63782574])]"
movel_fit,"[array([ 303.32974302,  368.88751364, 1104.31052961])]","[array([-0.58728735,  0.43062985, -0.44263907,  0.39355861, -1.56123964,
        5.61764291])]"
movel_fit,"[array([ 340.81624245,  350.86721388, 1104.35686573])]","[array([-0.65049592,  0.43410395, -0.41847199,  0.35153864, -1.56545367,
        5.59507136])]"
