primitives,points,q_bp
movej_fit,"[array([441.81134494, 662.09789182, 898.93846732])]","[array([-0.058485  ,  0.52706007, -1.01853263,  0.69590213, -1.89112618,
        5.55412508])]"
movel_fit,"[array([452.73809067, 637.82279891, 896.7059367 ])]","[array([-0.09667809,  0.59880921, -1.00148912,  0.70190962, -1.83239744,
        5.52484416])]"
movec_fit,"[array([469.93563854, 614.77209751, 909.76102529]), array([481.19119354, 587.42292863, 928.81169184])]","[array([-0.11302938,  0.60290171, -0.99874444,  0.6915133 , -1.81605528,
        5.53834714]), array([-0.13223349,  0.60243113, -0.98640097,  0.68141229, -1.79613508,
        5.55489595])]"
movec_fit,"[array([483.91008103, 575.96353547, 937.60428537]), array([485.35774189, 564.90556318, 946.54313977])]","[array([-0.13989866,  0.60105502, -0.97902694,  0.67835989, -1.78853576,
        5.56305333]), array([-0.14691996,  0.59910971, -0.97125569,  0.67574782, -1.78119908,
        5.57138902])]"
movec_fit,"[array([485.61925907, 555.6982083 , 954.29959482]), array([484.94255984, 547.16580014, 961.69909346])]","[array([-0.15239563,  0.59722587, -0.9644666 ,  0.67376132, -1.7748194 ,
        5.57855716]), array([-0.15712891,  0.59555707, -0.95813432,  0.67202533, -1.76822512,
        5.5851001 ])]"
movel_fit,"[array([481.71684705, 531.98799766, 975.49765499])]","[array([-0.16493411,  0.59219625, -0.94529827,  0.66975934, -1.75624959,
        5.59755138])]"
movel_fit,"[array([475.82627211, 518.47248828, 988.6029159 ])]","[array([-0.17118893,  0.58887537, -0.93230685,  0.6680202 , -1.74398371,
        5.60864125])]"
movel_fit,"[array([ 467.41127395,  506.03048058, 1001.49355219])]","[array([-0.17652421,  0.58503303, -0.91842495,  0.66635198, -1.7313002 ,
        5.61881278])]"
movel_fit,"[array([ 456.70291252,  494.3834257 , 1014.26805664])]","[array([-0.18135307,  0.58040938, -0.90328638,  0.66468288, -1.71842232,
        5.62842264])]"
movel_fit,"[array([ 443.9438596 ,  483.373659  , 1026.85776359])]","[array([-0.18591924,  0.57501517, -0.88681118,  0.6628624 , -1.70541921,
        5.63758497])]"
movel_fit,"[array([ 429.42730944,  472.86570534, 1039.14611163])]","[array([-0.19045699,  0.56892674, -0.86898723,  0.66071086, -1.6923608 ,
        5.64636569])]"
movel_fit,"[array([ 413.56418931,  462.78683632, 1050.93962422])]","[array([-0.19521178,  0.56230933, -0.8498491 ,  0.65809789, -1.67942078,
        5.65478789])]"
movel_fit,"[array([ 396.72819056,  452.99961015, 1062.13236446])]","[array([-0.20054654,  0.5552344 , -0.8293796 ,  0.65477814, -1.66668907,
        5.66286585])]"
movel_fit,"[array([ 379.08164172,  443.18479097, 1072.80667827])]","[array([-0.20709539,  0.54756936, -0.80731917,  0.65029019, -1.65402439,
        5.67066678])]"
movel_fit,"[array([ 360.70115764,  433.11943709, 1083.00281928])]","[array([-0.21555676,  0.53910294, -0.78342088,  0.6440858 , -1.64127967,
        5.67816404])]"
movel_fit,"[array([ 341.88962138,  423.00722095, 1092.44907469])]","[array([-0.22645223,  0.52985368, -0.75769484,  0.63586413, -1.62862627,
        5.68504585])]"
movel_fit,"[array([ 323.09052161,  413.35899175, 1100.70949002])]","[array([-0.24022272,  0.51994241, -0.73030175,  0.62552957, -1.61639543,
        5.69075195])]"
movel_fit,"[array([ 304.56818999,  404.63689562, 1107.48709085])]","[array([-0.25753929,  0.50919003, -0.70123646,  0.61279614, -1.60472896,
        5.69469914])]"
movel_fit,"[array([ 286.63502174,  397.26245926, 1112.52229884])]","[array([-0.27930654,  0.49736392, -0.67029764,  0.59727527, -1.59368549,
        5.69632828])]"
movel_fit,"[array([ 270.15085008,  391.90015651, 1115.38164569])]","[array([-0.30601276,  0.48463451, -0.63774942,  0.57882236, -1.5834811 ,
        5.69487679])]"
movel_fit,"[array([ 256.59356373,  388.99754481, 1115.80104079])]","[array([-0.33781219,  0.47144109, -0.60422535,  0.55756506, -1.57454832,
        5.68982418])]"
movel_fit,"[array([ 247.94516373,  388.09376984, 1114.11045879])]","[array([-0.37504799,  0.45841226, -0.5700898 ,  0.53324181, -1.56743265,
        5.68131598])]"
movel_fit,"[array([ 246.51117186,  387.70886332, 1111.13198089])]","[array([-0.41853553,  0.44660296, -0.53578995,  0.50528253, -1.56244619,
        5.66983389])]"
movel_fit,"[array([ 254.60402655,  385.82521075, 1107.8948125 ])]","[array([-0.4688972 ,  0.4373034 , -0.50240941,  0.47245551, -1.55951695,
        5.65532441])]"
movel_fit,"[array([ 273.88627751,  380.19701023, 1105.43828558])]","[array([-0.52580272,  0.43173577, -0.47103216,  0.4342397 , -1.55898633,
        5.63761138])]"
movel_fit,"[array([ 303.45106052,  369.08133693, 1104.26145611])]","[array([-0.58675549,  0.43072487, -0.44269275,  0.39315451, -1.56123323,
        5.61727039])]"
movel_fit,"[array([ 341.05406828,  351.0831084 , 1104.33833489])]","[array([-0.64977097,  0.43428102, -0.41827039,  0.35099508, -1.56564084,
        5.59463187])]"
movel_fit,"[array([ 384.01137654,  325.27799343, 1105.32364502])]","[array([-0.71329833,  0.44211099, -0.39815048,  0.30897422, -1.5714213 ,
        5.57014734])]"
