primitives,points,q_bp
movej_fit,"[array([441.70536492, 671.47300927, 924.00033514])]","[array([-0.02235646,  0.40297185, -1.03357456,  0.68542184, -1.97704123,
        5.6260371 ])]"
movel_fit,"[array([452.22288659, 637.97530735, 896.64719927])]","[array([-0.09628641,  0.59890502, -1.00304141,  0.70123646, -1.8311309 ,
        5.52375255])]"
movec_fit,"[array([468.88403105, 615.09654384, 909.56283729]), array([480.06099915, 587.77528075, 928.38943686])]","[array([-0.11224774,  0.6034865 , -1.0018515 ,  0.69015176, -1.81319363,
        5.53594336]), array([-0.13147715,  0.60397574, -0.98958301,  0.67998271, -1.79245212,
        5.55185773])]"
movec_fit,"[array([483.0064111 , 576.24571836, 937.2009054 ]), array([484.78183296, 565.08839103, 946.22603488])]","[array([-0.1393253 ,  0.60254659, -0.98153057,  0.67723747, -1.78541961,
        5.56049347]), array([-0.14656321,  0.60030045, -0.97281341,  0.67502608, -1.77905378,
        5.5696326 ])]"
movec_fit,"[array([485.21717952, 555.83146632, 954.04654671]), array([484.60592909, 547.27515976, 961.47416344])]","[array([-0.15213694,  0.59817762, -0.9655383 ,  0.67324221, -1.77323908,
        5.57726688]), array([-0.15692805,  0.59639395, -0.95902641,  0.67160948, -1.76687389,
        5.58400019])]"
movel_fit,"[array([481.51941321, 532.01877263, 975.36009755])]","[array([-0.16494146,  0.59269193, -0.94580807,  0.66964988, -1.75546113,
        5.59691656])]"
movel_fit,"[array([475.65092117, 518.47585928, 988.47646711])]","[array([-0.17128219,  0.5893169 , -0.93275004,  0.66801831, -1.74328632,
        5.60808859])]"
movel_fit,"[array([ 467.2416511 ,  506.03133141, 1001.35215839])]","[array([-0.1766242 ,  0.58552275, -0.91884463,  0.6663618 , -1.73058121,
        5.61824869])]"
movel_fit,"[array([ 456.55319812,  494.37997964, 1014.13670381])]","[array([-0.18145615,  0.5808491 , -0.90365691,  0.66471246, -1.71777906,
        5.62792449])]"
movel_fit,"[array([ 443.81787158,  483.36342691, 1026.7445313 ])]","[array([-0.18603018,  0.57537826, -0.88712378,  0.66291776, -1.70487921,
        5.63717494])]"
movel_fit,"[array([ 429.33122693,  472.84764915, 1039.05289597])]","[array([-0.19057408,  0.56921783, -0.86922096,  0.66078913, -1.69193694,
        5.64605354])]"
movel_fit,"[array([ 413.48710564,  462.77035907, 1050.87311585])]","[array([-0.19531108,  0.56249677, -0.85004516,  0.65817176, -1.67910779,
        5.6545644 ])]"
movel_fit,"[array([ 396.67640348,  452.98128829, 1062.08843073])]","[array([-0.2006348 ,  0.55535032, -0.82951031,  0.65485169, -1.66648351,
        5.66272796])]"
movel_fit,"[array([ 379.05236634,  443.1665448 , 1072.78737975])]","[array([-0.20716824,  0.54761103, -0.80739207,  0.6503566 , -1.65392375,
        5.67060963])]"
movel_fit,"[array([ 360.69972729,  433.10284595, 1083.01714176])]","[array([-0.21560596,  0.53905348, -0.7834192 ,  0.64413634, -1.6413133 ,
        5.67820451])]"
movel_fit,"[array([ 341.91558168,  422.99048656, 1092.49545133])]","[array([-0.22648268,  0.5297317 , -0.75761226,  0.63590081, -1.6287858 ,
        5.6851744 ])]"
movel_fit,"[array([ 323.14096691,  413.34222028, 1100.79105621])]","[array([-0.24023488,  0.51974617, -0.73014216,  0.62555078, -1.61668163,
        5.69096362])]"
movel_fit,"[array([ 304.6502934 ,  404.6030165 , 1107.59796651])]","[array([-0.25757204,  0.50897141, -0.70095351,  0.61283696, -1.60513261,
        5.69499726])]"
movel_fit,"[array([ 286.73376462,  397.20133535, 1112.6599779 ])]","[array([-0.27939149,  0.49712697, -0.66992141,  0.59736202, -1.59417373,
        5.69670082])]"
movel_fit,"[array([ 270.24542292,  391.81078102, 1115.5247066 ])]","[array([-0.30616181,  0.48442244, -0.6373369 ,  0.57896177, -1.58396854,
        5.69527266])]"
movel_fit,"[array([ 256.65227621,  388.89847266, 1115.907411  ])]","[array([-0.338002  ,  0.47130974, -0.60390053,  0.5577333 , -1.57488763,
        5.69014214])]"
movel_fit,"[array([ 247.9733045 ,  388.01949203, 1114.17293289])]","[array([-0.37519539,  0.45835224, -0.56988511,  0.53336739, -1.56762191,
        5.68151608])]"
movel_fit,"[array([ 246.52717215,  387.652014  , 1111.18191012])]","[array([-0.41864701,  0.44655514, -0.5356373 ,  0.505374  , -1.56259164,
        5.66998509])]"
movel_fit,"[array([ 254.6032032 ,  385.81790623, 1107.89824545])]","[array([-0.46891377,  0.4373007 , -0.50239858,  0.47246872, -1.55952454,
        5.65533927])]"
movel_fit,"[array([ 273.90587006,  380.34522898, 1105.37218669])]","[array([-0.52547642,  0.43175948, -0.47127581,  0.43398703, -1.55882875,
        5.63731556])]"
movel_fit,"[array([ 303.55445704,  369.31236517, 1104.20070886])]","[array([-0.58617456,  0.43076434, -0.44288187,  0.39271331, -1.56116489,
        5.61683824])]"
movel_fit,"[array([ 341.27892156,  351.33960189, 1104.30110842])]","[array([-0.64898998,  0.43441775, -0.41820757,  0.3504096 , -1.565748  ,
        5.59412383])]"
movel_fit,"[array([ 384.39899486,  325.51564708, 1105.33541452])]","[array([-0.71231553,  0.44240937, -0.39763612,  0.30824182, -1.57182628,
        5.56958805])]"
movel_fit,"[array([ 428.8400198 ,  292.6126203 , 1106.34178399])]","[array([-0.77441011,  0.453757  , -0.38192572,  0.26905829, -1.57800996,
        5.54450397])]"
