primitives,points,q_bp
movej_fit,"[array([ 435.17459533, -437.06930388, -269.27724891])]","[array([-1.49893333,  1.5619279 , -0.0808238 , -0.75863457, -1.27199864,
        0.04718578])]"
movel_fit,"[array([ 426.62271943, -451.93584105, -228.88270185])]","[array([-1.51601635,  1.54572874, -0.077738  , -0.74810079, -1.33220567,
        0.05388433])]"
movec_fit,"[array([ 415.38457045, -471.58052108, -175.51501239]), array([ 403.51782882, -492.10127989, -119.74740481])]","[[-1.53499801, 1.5274529, -0.07011331, -0.73793484, -1.41470499, 0.07001685], [-1.55313134, 1.50477514, -0.06821396, -0.73118317, -1.49577318, 0.07250836]]"
movec_fit,"[array([ 398.50944612, -501.93094525,  -96.42555653]), array([ 393.62672061, -512.65720241,  -73.45240248])]","[[-1.56373952, 1.49978008, -0.06715632, -0.73461501, -1.5324113, 0.0784821], [-1.57307607, 1.49582737, -0.06361545, -0.73837548, -1.57010065, 0.08273901]]"
movec_fit,"[array([ 389.44395163, -522.91755667,  -53.55824821]), array([ 385.4229647 , -533.98224144,  -34.12716208])]","[[-1.58162001, 1.48875795, -0.06355098, -0.74279922, -1.59928142, 0.08331523], [-1.5890477, 1.48315798, -0.06045865, -0.74754405, -1.62972802, 0.08286738]]"
movel_fit,"[array([ 377.86213856, -557.39318659,    3.05519483])]","[array([-1.60527607,  1.47111892, -0.05759232, -0.76315467, -1.68583324,
        0.08498598])]"
movel_fit,"[array([ 371.12853482, -583.37929644,   38.35557914])]","[array([-1.61942275,  1.45785764, -0.0516394 , -0.78215638, -1.73856203,
        0.08377805])]"
movel_fit,"[array([ 364.88763618, -610.4559343 ,   72.55010691])]","[array([-1.63205928,  1.4443249 , -0.04461237, -0.80502953, -1.78886052,
        0.08319772])]"
movel_fit,"[array([ 359.28159633, -638.76355282,  105.37697114])]","[array([-1.64294605,  1.43074669, -0.03515775, -0.83141953, -1.83644733,
        0.08144874])]"
movel_fit,"[array([ 354.25327337, -667.91106531,  137.00764826])]","[array([-1.65243573,  1.41736345, -0.02390942, -0.86163683, -1.88119812,
        0.07938862])]"
movel_fit,"[array([ 349.84278082, -697.87290194,  167.38636256])]","[array([-1.66057621,  1.40440566, -0.01030005, -0.89561451, -1.92285936,
        0.07658661])]"
movel_fit,"[array([ 346.03581145, -728.50793969,  196.590269  ])]","[array([-1.66760687,  1.39180937,  0.00554529, -0.93337103, -1.96096153,
        0.07325927])]"
movel_fit,"[array([ 342.80651255, -759.71069724,  224.70522699])]","[array([-1.67369465,  1.3794902 ,  0.02383351, -0.97464431, -1.99504235,
        0.06940873])]"
movel_fit,"[array([ 340.06701495, -791.24418749,  251.93436703])]","[array([-1.67887268,  1.36768352,  0.04489033, -1.01899124, -2.02518208,
        0.0654872 ])]"
movel_fit,"[array([ 337.66589087, -822.8930539 ,  278.47876942])]","[array([-1.68319153,  1.35671556,  0.06930461, -1.06581016, -2.05159702,
        0.06198707])]"
movel_fit,"[array([ 335.37058888, -854.52277081,  304.5311417 ])]","[array([-1.68704644,  1.34632624,  0.09746258, -1.11429255, -2.07381994,
        0.05936752])]"
movel_fit,"[array([ 332.85994883, -886.01143822,  330.31423826])]","[array([-1.69110472,  1.33581591,  0.12963073, -1.16323929, -2.09088943,
        0.058139  ])]"
movel_fit,"[array([ 329.72039728, -917.11581291,  356.09526888])]","[array([-1.6959156 ,  1.32493714,  0.16638923, -1.21118402, -2.10249181,
        0.05915185])]"
movel_fit,"[array([ 325.45009673, -947.49455243,  382.11875052])]","[array([-1.70189173,  1.3139692 ,  0.20865943, -1.25660763, -2.10904858,
        0.06340512])]"
movel_fit,"[array([ 319.49672343, -976.77176279,  408.59935374])]","[array([-1.70962372,  1.30277641,  0.25680988, -1.29790063, -2.11071964,
        0.07165764])]"
movel_fit,"[array([  311.33895053, -1004.45730214,   435.76928591])]","[array([-1.71967094,  1.2908465 ,  0.31013049, -1.33362741, -2.10778614,
        0.08427602])]"
movel_fit,"[array([  300.52916124, -1029.83091717,   463.9117946 ])]","[array([-1.73205033,  1.27837704,  0.3674567 , -1.36334093, -2.10214558,
        0.10104272])]"
movel_fit,"[array([  286.68675729, -1051.93264286,   493.39441566])]","[array([-1.74642987,  1.26593746,  0.42708063, -1.38776134, -2.09691735,
        0.12095743])]"
movel_fit,"[array([  269.47627346, -1069.51959315,   524.65781291])]","[array([-1.76240845,  1.25394468,  0.48693469, -1.40827027, -2.09569204,
        0.14257923])]"
movel_fit,"[array([  248.88250185, -1081.2272554 ,   558.17084191])]","[array([-1.77933843,  1.24300596,  0.54638775, -1.42648888, -2.10208898,
        0.16373341])]"
movel_fit,"[array([  225.9300062 , -1086.34516259,   594.25682736])]","[array([-1.7966906 ,  1.23111457,  0.60248242, -1.44348808, -2.1160143 ,
        0.18258329])]"
movel_fit,"[array([  201.93755718, -1084.44112004,   632.96060136])]","[array([-1.81390987,  1.21549102,  0.65116816, -1.45976004, -2.13630805,
        0.19942229])]"
movel_fit,"[array([  178.34936879, -1075.36720422,   674.10558909])]","[array([-1.82909415,  1.19905116,  0.6976054 , -1.47768233, -2.1650443 ,
        0.21117367])]"
