breakpoints,primitives,points,q_bp
6500,movel_fit,"[array([ 942.72612918, -491.80146989,  810.68948455])]","[array([-0.64725702,  0.08543318, -0.0857792 , -0.35895485, -1.78368386,
        2.20346647])]"
7000,movel_fit,"[array([ 943.53934876, -491.38812277,  817.40590383])]","[array([-0.64902523,  0.08049687, -0.08389323, -0.36296233, -1.78385904,
        2.20587656])]"
7500,movel_fit,"[array([ 944.3099892 , -491.00391157,  824.57914165])]","[array([-0.65100786,  0.07526303, -0.0818744 , -0.36724168, -1.78408633,
        2.20844423])]"
8000,movel_fit,"[array([ 945.03553579, -490.62761685,  832.18671456])]","[array([-0.65318495,  0.06975418, -0.07972934, -0.37178624, -1.78437121,
        2.21115878])]"
8500,movel_fit,"[array([ 945.71371504, -490.23727813,  840.20260205])]","[array([-0.65553459,  0.06399479, -0.07746587, -0.37658703, -1.78471878,
        2.21400834])]"
9000,movel_fit,"[array([ 946.34217794, -489.8108921 ,  848.59276131])]","[array([-0.6580318 ,  0.05801428, -0.07509427, -0.38163001, -1.78513337,
        2.21697847])]"
9500,movel_fit,"[array([ 946.91897964, -489.32674314,  857.31994837])]","[array([-0.66065031,  0.05184327, -0.07262597, -0.38689877, -1.78561861,
        2.22005385])]"
10000,movel_fit,"[array([ 947.44238546, -488.76414652,  866.34110235])]","[array([-0.66336217,  0.04551527, -0.07007431, -0.39237283, -1.7861772 ,
        2.22321751])]"
10500,movel_fit,"[array([ 947.91081174, -488.10429225,  875.60499264])]","[array([-0.66613745,  0.03906814, -0.06745522, -0.3980261 , -1.78681053,
        2.22645006])]"
11000,movel_fit,"[array([ 948.32320841, -487.33050978,  885.05860083])]","[array([-0.66894659,  0.03253944, -0.0647854 , -0.40383058, -1.78751904,
        2.22973198])]"
11500,movel_fit,"[array([ 948.67877629, -486.42930272,  894.64150691])]","[array([-0.67175907,  0.02597023, -0.06208394, -0.40975289, -1.78830165,
        2.23304171])]"
12000,movel_fit,"[array([ 948.97712797, -485.39090672,  904.28769413])]","[array([-0.67454441,  0.01940377, -0.05937177, -0.41575524, -1.78915583,
        2.23635634])]"
12500,movel_fit,"[array([ 949.21844675, -484.20933195,  913.93006818])]","[array([-0.67727377,  0.01288239, -0.05667035, -0.42179818, -1.79007786,
        2.23965312])]"
13000,movel_fit,"[array([ 949.40337081, -482.88320231,  923.49616313])]","[array([-0.67991892,  0.00645052, -0.05400286, -0.4278379 , -1.79106249,
        2.242908  ])]"
13500,movel_fit,"[array([ 949.53314327, -481.41550142,  932.91251301])]","[array([-6.82453629e-01,  1.51809911e-04, -5.13929430e-02, -4.33828955e-01,
       -1.79210324e+00,  2.24609707e+00])]"
14000,movel_fit,"[array([ 949.60960372, -479.81399033,  942.10241286])]","[array([-0.68485311, -0.00596921, -0.04886528, -0.43972286, -1.79319221,
        2.24919577])]"
14500,movel_fit,"[array([ 949.63527684, -478.09075776,  950.98870188])]","[array([-0.68709465, -0.0118688 , -0.04644474, -0.44546986, -1.79432041,
        2.25217973])]"
15000,movel_fit,"[array([ 949.61339227, -476.26163887,  959.49527631])]","[array([-0.68915786, -0.01750479, -0.04415599, -0.45102002, -1.79547795,
        2.2550252 ])]"
15500,movel_fit,"[array([ 949.54788634, -474.34595316,  967.54608708])]","[array([-0.69102402, -0.02283572, -0.04202369, -0.45632258, -1.79665403,
        2.25770864])]"
16000,movel_fit,"[array([ 949.44346889, -472.36675899,  975.06235027])]","[array([-0.69267518, -0.02781872, -0.04007319, -0.4613242 , -1.79783654,
        2.26020569])]"
16500,movel_fit,"[array([ 949.30552618, -470.34832557,  981.97015242])]","[array([-0.69409539, -0.03241439, -0.03832853, -0.46597403, -1.79901328,
        2.26249359])]"
17000,movel_fit,"[array([ 949.14015096, -468.31712755,  988.19335939])]","[array([-0.69526863, -0.03658188, -0.03681431, -0.47021908, -1.800171  ,
        2.26454872])]"
17500,movel_fit,"[array([ 948.95404169, -466.30039728,  993.65620237])]","[array([-0.6961788 , -0.04028045, -0.03555494, -0.47400596, -1.80129586,
        2.26634741])]"
18000,movel_fit,"[array([ 948.75435667, -464.32510018,  998.2831975 ])]","[array([-0.69680908, -0.0434693 , -0.03457479, -0.47728091, -1.80237362,
        2.26786575])]"
18500,movel_fit,"[array([ 948.54861321, -462.41778439, 1001.99681639])]","[array([-0.69714088, -0.04610583, -0.03389871, -0.47998818, -1.80338933,
        2.26907878])]"
19000,movel_fit,"[array([ 948.3443931 , -460.60281873, 1004.71880423])]","[array([-0.69715326, -0.04814653, -0.03355182, -0.48207102, -1.80432787,
        2.26996075])]"
19500,movel_fit,"[array([ 948.14924307, -458.90278512, 1006.36756967])]","[array([-0.6968221 , -0.04954484, -0.03355993, -0.48346974, -1.80517329,
        2.2704842 ])]"
20000,movel_fit,"[array([ 947.97014686, -457.33528875, 1006.8609916 ])]","[array([-0.69611924, -0.05025314, -0.03394918, -0.48412382, -1.80591008,
        2.27062073])]"
20500,movel_fit,"[array([ 947.81324675, -455.91195621, 1006.11362736])]","[array([-0.69501076, -0.05022074, -0.03474691, -0.48397017, -1.80652306,
        2.27033984])]"
21000,movel_fit,"[array([ 947.68361908, -454.63743116, 1004.03521081])]","[array([-0.69345562, -0.04939254, -0.03598193, -0.48294203, -1.80699732,
        2.26960832])]"
21500,movel_fit,"[array([ 947.58505744, -453.50806657, 1000.53403608])]","[array([-0.69140601, -0.04771023, -0.03768297, -0.48097112, -1.80731844,
        2.26839108])]"
22000,movel_fit,"[array([ 947.51966826, -452.50788845,  995.51784856])]","[array([-0.68880504, -0.04511264, -0.03987896, -0.47798885, -1.80747371,
        2.26665119])]"
22500,movel_fit,"[array([ 947.48777059, -451.60580476,  988.89423907])]","[array([-0.68558496, -0.04153513, -0.04259881, -0.47392698, -1.80745279,
        2.26434959])]"
23000,movel_fit,"[array([ 947.48793999, -450.75256976,  980.57423651])]","[array([-0.68166621, -0.03691051, -0.0458701 , -0.46872059, -1.80724855,
        2.26144591])]"
23500,movel_fit,"[array([ 947.51715899, -449.8769726 ,  970.47399684])]","[array([-0.67695539, -0.03116883, -0.04971854, -0.46231017, -1.80685826,
        2.2578985 ])]"
24000,movel_fit,"[array([ 947.57111701, -448.88265994,  958.5236911 ])]","[array([-0.67134633, -0.02424091, -0.05416479, -0.45464855, -1.80628524,
        2.25366697])]"
24500,movel_fit,"[array([ 947.64459875, -447.64473709,  944.6692857 ])]","[array([-0.66471829, -0.01605779, -0.05922393, -0.44570375, -1.80554043,
        2.2487121 ])]"
25000,movel_fit,"[array([ 947.73183437, -446.00884875,  928.8882613 ])]","[array([-0.6569416 , -0.00655827, -0.06489985, -0.43547095, -1.80464482,
        2.24300087])]"
25500,movel_fit,"[array([ 947.82674045, -443.79246975,  911.19977659])]","[array([-0.64788289,  0.0043063 , -0.07118158, -0.42398129, -1.80363166,
        2.2365097 ])]"
26000,movel_fit,"[array([ 947.9229402 , -440.78968895,  891.67207547])]","[array([-0.6374118 ,  0.01656811, -0.0780406 , -0.41130863, -1.80254796,
        2.22922706])]"
26500,movel_fit,"[array([ 948.01333156, -436.7841313 ,  870.4473642 ])]","[array([-0.6254214 ,  0.0302265 , -0.08542169, -0.3975873 , -1.80145615,
        2.22116343])]"
27000,movel_fit,"[array([ 948.08943898, -431.56570973,  847.74250479])]","[array([-0.61184163,  0.04524404, -0.09324224, -0.38301315, -1.80043273,
        2.21235335])]"
27500,movel_fit,"[array([ 948.14052299, -424.95872163,  823.86871386])]","[array([-0.59666978,  0.06152673, -0.101385  , -0.36785485, -1.79956551,
        2.20286641])]"
28000,movel_fit,"[array([ 948.15307458, -416.84685183,  799.21009356])]","[array([-0.57998157,  0.07892731, -0.1097052 , -0.3524363 , -1.79894615,
        2.19280401])]"
28500,movel_fit,"[array([ 948.11100342, -407.20439609,  774.22114363])]","[array([-0.56195517,  0.09723263, -0.11803196, -0.33712793, -1.79866119,
        2.1823048 ])]"
29000,movel_fit,"[array([ 947.99705961, -396.11208454,  749.3870356 ])]","[array([-0.54286734,  0.11617499, -0.12618352, -0.32231148, -1.79878043,
        2.17153572])]"
29500,movel_fit,"[array([ 947.79552749, -383.77011984,  725.20459125])]","[array([-0.52309529,  0.1354295 , -0.13397691, -0.30835529, -1.79934602,
        2.16069079])]"
30000,movel_fit,"[array([ 947.49528401, -370.47232482,  702.11566735])]","[array([-0.50306691,  0.15465335, -0.1412544 , -0.29556153, -1.80036515,
        2.14996648])]"
30500,movel_fit,"[array([ 947.09284046, -356.59311544,  680.50605398])]","[array([-0.48324718,  0.1734821 , -0.14788863, -0.28415505, -1.8018067 ,
        2.13956216])]"
31000,movel_fit,"[array([ 946.59439431, -342.56295597,  660.69775796])]","[array([-0.46411184,  0.19153645, -0.15378997, -0.27427137, -1.80360161,
        2.12967542])]"
31500,movel_fit,"[array([ 946.01535398, -328.8208154 ,  642.92327618])]","[array([-0.4460961 ,  0.20845395, -0.15891708, -0.26594286, -1.80565022,
        2.12048504])]"
32000,movel_fit,"[array([ 945.37879931, -315.79795844,  627.35137729])]","[array([-0.42959075,  0.22388143, -0.16326919, -0.25911908, -1.80782965,
        2.11215685])]"
32500,movel_fit,"[array([ 944.71212233, -303.89394148,  614.09522276])]","[array([-0.41492719,  0.23748566, -0.16688108, -0.25368355, -1.81000433,
        2.10484044])]"
33000,movel_fit,"[array([ 944.0439228 , -293.47664489,  603.24150591])]","[array([-0.40239232,  0.24894398, -0.16980968, -0.24948355, -1.81203389,
        2.09867708])]"
33500,movel_fit,"[array([ 943.40090481, -284.88202947,  594.86874429])]","[array([-0.39224102,  0.25794402, -0.17212194, -0.24635645, -1.8137815 ,
        2.09380286])]"
34000,movel_fit,"[array([ 942.80507517, -278.412878  ,  589.05893614])]","[array([-0.38470706,  0.26419012, -0.17388268, -0.24415484, -1.81512297,
        2.09034835])]"
34500,movel_fit,"[array([ 942.27202619, -274.34184811,  585.91007727])]","[array([-0.3800192 ,  0.267409  , -0.17514046, -0.2427731 , -1.81595536,
        2.08843875])]"
35000,movel_fit,"[array([ 941.80926053, -272.89929895,  585.5326149 ])]","[array([-0.37839991,  0.26737405, -0.17591595, -0.2421696 , -1.81620877,
        2.08818468])]"
35500,movel_fit,"[array([ 941.41294416, -274.25341781,  588.04494261])]","[array([-0.38005517,  0.26392813, -0.17619422, -0.24238525, -1.81585848,
        2.0896725 ])]"
36000,movel_fit,"[array([ 941.06805667, -278.49925113,  593.57231473])]","[array([-0.38517219,  0.25700162, -0.17591486, -0.24356162, -1.81493304,
        2.09295864])]"
36500,movel_fit,"[array([ 940.74591472, -285.62676186,  602.23217485])]","[array([-0.39388846,  0.24663614, -0.17497481, -0.24594277, -1.81352203,
        2.09805849])]"
37000,movel_fit,"[array([ 940.40357382, -295.50480463,  614.13263843])]","[array([-0.40627265,  0.23298259, -0.17323579, -0.2498685 , -1.81177551,
        2.10494732])]"
37500,movel_fit,"[array([ 939.98544512, -307.86404518,  629.36370622])]","[array([-0.42229625,  0.21629594, -0.17054025, -0.25575119, -1.80989846,
        2.11356097])]"
38000,movel_fit,"[array([ 939.42791151, -322.2769298 ,  647.97195888])]","[array([-0.44179097,  0.19693472, -0.16673724, -0.26403056, -1.80814081,
        2.12379122])]"
38500,movel_fit,"[array([ 938.6671916 , -338.15605095,  669.93305285])]","[array([-0.46441661,  0.17534799, -0.1617129 , -0.27511201, -1.80677945,
        2.13548424])]"
39000,movel_fit,"[array([ 937.65053288, -354.76138394,  695.09638842])]","[array([-0.48962397,  0.15207702, -0.15542661, -0.28928112, -1.80609378,
        2.14842816])]"
39500,movel_fit,"[array([ 936.34791187, -371.24223591,  723.12269208])]","[array([-0.51664493,  0.1277506 , -0.14794417, -0.30660887, -1.8063314 ,
        2.16234136])]"
40000,movel_fit,"[array([ 934.75972879, -386.7253221 ,  753.43886656])]","[array([-0.54453382,  0.10306184, -0.13945598, -0.32687479, -1.8076676 ,
        2.1768715 ])]"
40500,movel_fit,"[array([ 932.91636882, -400.43670938,  785.23455602])]","[array([-0.57226354,  0.07872369, -0.13026998, -0.34953944, -1.81016925,
        2.19161085])]"
41000,movel_fit,"[array([ 930.86979749, -411.8187149 ,  817.50075798])]","[array([-0.59884302,  0.05542002, -0.12078091, -0.37377401, -1.81377457,
        2.20612154])]"
41500,movel_fit,"[array([ 928.67769622, -420.62097633,  849.16203442])]","[array([-0.62346446,  0.03372446, -0.11140775, -0.39858398, -1.81830328,
        2.21998935])]"
42000,movel_fit,"[array([ 926.39287248, -426.89858394,  879.17458946])]","[array([-0.64555767,  0.01407722, -0.10254497, -0.4229238 , -1.82348625,
        2.23284965])]"
42500,movel_fit,"[array([ 924.05653161, -430.95768295,  906.65143504])]","[array([-0.6648184 , -0.00324305, -0.09451502, -0.44583514, -1.82901307,
        2.24442037])]"
43000,movel_fit,"[array([ 921.70086241, -433.25179276,  930.90590717])]","[array([-0.68115435, -0.01809522, -0.08755482, -0.46651569, -1.83457251,
        2.25450166])]"
43500,movel_fit,"[array([ 919.35690893, -434.27961347,  951.42839763])]","[array([-0.69459534, -0.03042613, -0.08182794, -0.48432129, -1.83987441,
        2.26295425])]"
44000,movel_fit,"[array([ 917.06158812, -434.51088887,  967.83757755])]","[array([-0.70521049, -0.04022337, -0.07744637, -0.49873487, -1.84465668,
        2.26967402])]"
44500,movel_fit,"[array([ 914.86325935, -434.3425983 ,  979.80804077])]","[array([-0.71303381, -0.0474671 , -0.07449813, -0.50930615, -1.84867769,
        2.27456154])]"
45000,movel_fit,"[array([ 912.82084847, -434.07725108,  987.03494936])]","[array([-0.71802854, -0.05210908, -0.07306196, -0.51561962, -1.85171314,
        2.27750862])]"
45500,movel_fit,"[array([ 910.99484875, -433.90733639,  989.25331846])]","[array([-0.72009168, -0.05408164, -0.07320492, -0.51731285, -1.85356891,
        2.27840757])]"
46000,movel_fit,"[array([ 909.42937231, -433.89806627,  986.29588271])]","[array([-0.71908596, -0.0533269 , -0.07497028, -0.51413414, -1.85411238,
        2.27717607])]"
46500,movel_fit,"[array([ 908.14264158, -433.97259523,  978.1307997 ])]","[array([-0.71485995, -0.04981138, -0.07836956, -0.50598682, -1.85329717,
        2.27377344])]"
47000,movel_fit,"[array([ 907.12506769, -433.9040072 ,  964.86207684])]","[array([-0.70724784, -0.04352213, -0.08338636, -0.4929397 , -1.85117574,
        2.26820105])]"
47500,movel_fit,"[array([ 906.35140084, -433.31503095,  946.68492252])]","[array([-0.69603968, -0.03443733, -0.08999023, -0.47519455, -1.84789035,
        2.26048268])]"
48000,movel_fit,"[array([ 905.79621658, -431.68384619,  923.87371162])]","[array([-0.68097232, -0.02251214, -0.09813598, -0.4530836 , -1.84366543,
        2.25065698])]"
48500,movel_fit,"[array([ 905.44145616, -428.36946811,  896.84194414])]","[array([-0.66178257, -0.00770677, -0.10773628, -0.42713374, -1.8388137 ,
        2.23880095])]"
49000,movel_fit,"[array([ 905.2714775 , -422.68043619,  866.22928387])]","[array([-0.63831685,  0.0099556 , -0.1186213 , -0.39814957, -1.83373995,
        2.22506999])]"
49500,movel_fit,"[array([ 905.25847766, -414.01556814,  833.01383808])]","[array([-0.61071838,  0.0302862 , -0.13048401, -0.36730556, -1.82892781,
        2.20976034])]"
50000,movel_fit,"[array([ 905.3418254 , -402.02375991,  798.4128687 ])]","[array([-0.57950367,  0.05291641, -0.14290048, -0.33601949, -1.82486751,
        2.19329185])]"
