primitives,points,q_bp
movej_fit,"[array([2590.60098957,  348.28026202,  739.84195847])]","[array([-0.06017787,  0.84070598, -0.13611206, -0.00720641,  0.98129746,
       -0.00899377])]"
movel_fit,"[array([2590.16774478,  356.12073858,  740.10330034])]","[array([-0.05719167,  0.84085702, -0.13527871, -0.00691369,  0.98082564,
       -0.00850992])]"
movel_fit,"[array([2589.69630036,  363.95636217,  740.35818103])]","[array([-0.05420881,  0.84100431, -0.13446041, -0.00661492,  0.98036472,
       -0.00803031])]"
movel_fit,"[array([2589.18508913,  371.8031953 ,  740.60707741])]","[array([-0.05122315,  0.84114792, -0.13365605, -0.00630918,  0.97991423,
       -0.00755414])]"
movel_fit,"[array([2588.63394269,  379.66116583,  740.84998037])]","[array([-0.04823464,  0.84128783, -0.13286567, -0.00599643,  0.9794742 ,
       -0.00708142])]"
movel_fit,"[array([2588.04269059,  387.53020046,  741.08688007])]","[array([-0.04524323,  0.84142399, -0.13208935, -0.00567662,  0.97904467,
       -0.00661216])]"
movel_fit,"[array([2587.41116033,  395.41022466,  741.31776599])]","[array([-0.04224889,  0.84155637, -0.13132714, -0.00534971,  0.9786257 ,
       -0.00614638])]"
movel_fit,"[array([2586.7391773 ,  403.30116265,  741.54262687])]","[array([-0.03925156,  0.84168494, -0.13057909, -0.00501564,  0.97821732,
       -0.00568409])]"
movel_fit,"[array([2586.02656484,  411.20293731,  741.76145074])]","[array([-0.03625121,  0.84180967, -0.12984527, -0.00467438,  0.97781958,
       -0.00522531])]"
movel_fit,"[array([2585.27314417,  419.11547009,  741.9742249 ])]","[array([-0.03324777,  0.84193052, -0.12912573, -0.00432586,  0.97743252,
       -0.00477005])]"
movel_fit,"[array([2584.47873443,  427.03868113,  742.18093587])]","[array([-0.03024122,  0.84204745, -0.12842055, -0.00397004,  0.97705618,
       -0.00431833])]"
movel_fit,"[array([2583.64315266,  434.972489  ,  742.38156946])]","[array([-0.02723149,  0.84216044, -0.12772978, -0.00360687,  0.97669062,
       -0.00387016])]"
movel_fit,"[array([2582.76621376,  442.91681076,  742.57611072])]","[array([-0.02421856,  0.84226944, -0.12705348, -0.00323631,  0.97633588,
       -0.00342557])]"
movel_fit,"[array([2581.84773055,  450.87156193,  742.76454393])]","[array([-0.02120236,  0.84237443, -0.12639171, -0.00285829,  0.975992  ,
       -0.00298455])]"
movel_fit,"[array([2580.88751369,  458.83665633,  742.94685258])]","[array([-0.01818286,  0.84247538, -0.12574455, -0.00247277,  0.97565904,
       -0.00254714])]"
movel_fit,"[array([2579.88537175,  466.81200613,  743.12301941])]","[array([-0.01516001,  0.84257224, -0.12511206, -0.00207969,  0.97533704,
       -0.00211334])]"
movel_fit,"[array([2578.84111115,  474.79752169,  743.29302635])]","[array([-0.01213377,  0.84266499, -0.1244943 , -0.001679  ,  0.97502605,
       -0.00168318])]"
movel_fit,"[array([2577.75453618,  482.79311158,  743.45685453])]","[array([-0.00910408,  0.84275359, -0.12389134, -0.00127066,  0.97472612,
       -0.00125666])]"
movel_fit,"[array([2576.62544899,  490.79868247,  743.61448429])]","[array([-6.07090583e-03,  8.42838009e-01, -1.23303245e-01, -8.54598734e-04,
        9.74437295e-01, -8.33799908e-04])]"
movel_fit,"[array([2575.4536496 ,  498.81413914,  743.76589513])]","[array([-3.03420082e-03,  8.42918216e-01, -1.22730089e-01, -4.30770922e-04,
        9.74159630e-01, -4.14620497e-04])]"
movel_fit,"[array([2574.24140291,  506.82332718,  743.91080438])]","[array([-1.53946245e-16,  8.42994029e-01, -1.22173048e-01, -5.41184726e-17,
        9.73893723e-01,  8.97582637e-17])]"
movel_fit,"[array([2572.95378283,  515.04607503,  744.05288347])]","[array([ 3.11505787e-03,  8.43067359e-01, -1.21617407e-01,  4.49857922e-04,
        9.73632676e-01,  4.21390004e-04])]"
movel_fit,"[array([2571.55388903,  523.4611007 ,  744.69022023])]","[array([ 6.29294338e-03,  8.43004245e-01, -1.21110814e-01,  9.77015826e-04,
        9.73770285e-01,  7.05604455e-04])]"
movel_fit,"[array([2570.04469553,  532.03470355,  745.8260554 ])]","[array([ 9.52113712e-03,  8.42803497e-01, -1.20655680e-01,  1.57953170e-03,
        9.74309647e-01,  8.49023345e-04])]"
movel_fit,"[array([2568.4244317 ,  540.76435311,  747.46376184])]","[array([ 1.27990766e-02,  8.42464656e-01, -1.20251700e-01,  2.25630188e-03,
        9.75251916e-01,  8.49553256e-04])]"
movel_fit,"[array([2566.69172036,  549.64523965,  749.60699649])]","[array([ 1.61254728e-02,  8.41987494e-01, -1.19898200e-01,  3.00530931e-03,
        9.76597967e-01,  7.04683124e-04])]"
