breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 703.91121372, -506.72253554,  591.54660022])]","[array([-0.75327455,  0.47361302,  0.40219315, -0.29974359, -1.95105139,
        2.24578222])]"
1666,movel_fit,"[array([ 703.29961818, -472.49109595,  591.49711809])]","[array([-0.72935686,  0.42586659,  0.33516332, -0.30550252, -1.9286423 ,
        2.24856437])]"
3332,movel_fit,"[array([ 702.0306557 , -438.27056269,  591.52793047])]","[array([-0.70928683,  0.37033455,  0.26143641, -0.31670992, -1.89921247,
        2.25930775])]"
4998,movel_fit,"[array([ 700.10398514, -404.08061822,  591.60020916])]","[array([-0.69306557,  0.30701079,  0.18169541, -0.33304151, -1.8633417 ,
        2.27811603])]"
6664,movel_fit,"[array([ 697.5269966 , -369.93351074,  591.64993339])]","[array([-0.68072585,  0.23598358,  0.09645805, -0.35433988, -1.82176922,
        2.30483815])]"
8330,movel_fit,"[array([ 694.3269559, -335.8388189,  591.5919569])]","[array([-0.67221328,  0.15770884,  0.00642102, -0.38052978, -1.77562063,
        2.33869496])]"
9996,movel_fit,"[array([ 690.56785123, -301.80232366,  591.33096347])]","[array([-0.66720604,  0.07328189, -0.08720217, -0.41146995, -1.72657554,
        2.37778846])]"
11662,movel_fit,"[array([ 686.37074715, -267.82094593,  590.7829394 ])]","[array([-0.66491693, -0.01542092, -0.1824693 , -0.44677577, -1.67682351,
        2.41856171])]"
13328,movel_fit,"[array([ 681.93579551, -233.87531092,  589.9084993 ])]","[array([-0.66395209, -0.10584004, -0.27673846, -0.48568673, -1.62870424,
        2.45538213])]"
14994,movel_fit,"[array([ 677.56414319, -199.9297105 ,  588.75456661])]","[array([-0.66226947, -0.19502208, -0.36690634, -0.52702152, -1.58410745,
        2.4804623 ])]"
16660,movel_fit,"[array([ 673.67323845, -165.92971836,  587.49211606])]","[array([-0.65713763, -0.27990405, -0.4496586 , -0.56911554, -1.54385076,
        2.48425149])]"
18326,movel_fit,"[array([ 670.7987545 , -131.82502455,  586.42704614])]","[array([-0.6448254 , -0.35714497, -0.52125771, -0.60932239, -1.50732374,
        2.45625087])]"
19992,movel_fit,"[array([669.56123222, -97.62160219, 585.9470416 ])]","[array([-0.6198785 , -0.42202577, -0.57651961, -0.64265578, -1.4726842 ,
        2.38644439])]"
21658,movel_fit,"[array([670.56330705, -63.4103696 , 586.36490305])]","[array([-0.57479319, -0.4661241 , -0.60727593, -0.6601628 , -1.43843779,
        2.26788858])]"
23324,movel_fit,"[array([674.21025822, -29.39585155, 587.67490391])]","[array([-0.50286674, -0.47478433, -0.60192933, -0.65016912, -1.40810023,
        2.10090505])]"
24990,movel_fit,"[array([680.52065571,   4.21268757, 589.36223234])]","[array([-0.4060165 , -0.42928156, -0.54889397, -0.60713982, -1.3965338 ,
        1.89739088])]"
26656,movel_fit,"[array([689.05725929,  37.35095085, 590.46731505])]","[array([-0.30026898, -0.31783706, -0.44390705, -0.54395934, -1.42703512,
        1.68222784])]"
28322,movel_fit,"[array([698.97693753,  70.11800132, 589.95031163])]","[array([-0.20701233, -0.15032226, -0.29857415, -0.48882229, -1.51003906,
        1.48706308])]"
29988,movel_fit,"[array([709.11435029, 102.70187165, 587.246968  ])]","[array([-0.13731132,  0.03886476, -0.14253322, -0.46292368, -1.62613064,
        1.33948575])]"
31654,movel_fit,"[array([718.10539391, 135.44131295, 582.80769141])]","[array([-0.0890202 ,  0.21187651, -0.00721951, -0.46920648, -1.74386938,
        1.26324222])]"
33320,movel_fit,"[array([724.43189154, 168.78200538, 578.35195014])]","[array([-0.05435081,  0.34924503,  0.0929165 , -0.50026357, -1.84726967,
        1.28268888])]"
34986,movel_fit,"[array([726.43692015, 202.85700144, 576.48500707])]","[array([-0.02296364,  0.44157527,  0.15677643, -0.5394164 , -1.93092166,
        1.40503298])]"
36652,movel_fit,"[array([722.88884688, 236.76678686, 578.87836858])]","[array([ 0.0137114 ,  0.46235869,  0.17492104, -0.55907776, -1.96751022,
        1.58126011])]"
38318,movel_fit,"[array([714.01255468, 269.39986535, 584.05101133])]","[array([ 0.05462382,  0.37609608,  0.11948824, -0.54736716, -1.91226149,
        1.73962245])]"
39984,movel_fit,"[array([701.24631971, 300.8417105 , 588.52931122])]","[array([ 0.10095064,  0.17837826, -0.02776291, -0.51861095, -1.75146845,
        1.85474424])]"
41650,movel_fit,"[array([686.75622967, 331.82825428, 589.64839809])]","[array([ 0.16156912, -0.08077466, -0.23722993, -0.49203229, -1.52271608,
        1.90856914])]"
43316,movel_fit,"[array([673.57602122, 363.33176182, 587.36847098])]","[array([ 0.23838137, -0.32571538, -0.44699699, -0.4763585 , -1.28195541,
        1.84872754])]"
44982,movel_fit,"[array([665.87920678, 396.50487145, 584.72711453])]","[array([ 0.33144896, -0.51914353, -0.62111178, -0.45681057, -1.04152174,
        1.59227881])]"
46648,movel_fit,"[array([668.10168441, 430.48985078, 585.59185387])]","[array([ 0.44625178, -0.58524936, -0.68536528, -0.35416812, -0.86260938,
        1.1276887 ])]"
48314,movel_fit,"[array([679.56506223, 462.54653971, 588.61383948])]","[array([ 0.47651514, -0.43938094, -0.55656884, -0.30670293, -0.91238685,
        0.81233756])]"
49980,movel_fit,"[array([695.42262741, 492.86153603, 588.77145569])]","[array([ 0.4164306 , -0.1485822 , -0.29002386, -0.39157413, -1.15117088,
        0.72667508])]"
