breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 123.72282221, -460.1515915 , 1277.64093826])]","[array([-0.51756283, -0.86105805,  0.73782449,  2.50924263, -1.98286617,
       -2.81141962])]"
146,movel_fit,"[array([ 158.22897438, -542.0652152 , 1222.56416181])]","[array([-0.58790318, -0.79706575,  0.77179876,  2.50187248, -1.86616286,
       -2.79562407])]"
4748,movec_fit,"[array([ 174.31148788, -578.64822722, 1197.24680353]), array([ 190.6223618 , -614.79260189, 1171.50014325])]","[array([-0.60499764, -0.76467469,  0.7889231 ,  2.49041139, -1.81699954,
       -2.79368864]), array([-0.61718467, -0.72992913,  0.80596676,  2.47542141, -1.76960174,
       -2.78783913])]"
5539,movel_fit,"[array([ 197.14891918, -626.46442173, 1162.18857036])]","[array([-0.60576113, -0.71878761,  0.81918038,  2.45774262, -1.75677445,
       -2.80109357])]"
8845,movec_fit,"[array([ 209.44808364, -651.62116429, 1142.91651526]), array([ 221.90240869, -676.37152058, 1123.29750535])]","[array([-0.59917303, -0.69270006,  0.83856043,  2.43310385, -1.72664266,
       -2.81065855]), array([-0.59179704, -0.66558593,  0.85829903,  2.40656046, -1.6968946 ,
       -2.81840264])]"
11345,movec_fit,"[array([ 231.72533731, -694.5808776 , 1108.02267969]), array([ 241.42133828, -712.64320531, 1092.56320948])]","[array([-0.57742779, -0.64377745,  0.87893755,  2.37719927, -1.6773078 ,
       -2.83389666]), array([-0.56484704, -0.62163792,  0.89924854,  2.34811039, -1.65720581,
       -2.84884396])]"
12299,movel_fit,"[array([ 248.40232919, -726.63706259, 1080.71550176])]","[array([-0.5591531 , -0.60282338,  0.9125344 ,  2.3285437 , -1.64161644,
       -2.85699947])]"
13737,movel_fit,"[array([ 259.45712057, -747.15416734, 1062.53209146])]","[array([-0.54821104, -0.5740877 ,  0.9344152 ,  2.29593073, -1.61868837,
       -2.87235683])]"
14986,movel_fit,"[array([ 268.55263084, -765.23267356, 1046.73293119])]","[array([-0.54327182, -0.54700678,  0.95032137,  2.27072958, -1.59836329,
       -2.88310528])]"
16003,movel_fit,"[array([ 275.9540958 , -780.01451732, 1033.93589091])]","[array([-0.54126015, -0.52435107,  0.96148847,  2.25172492, -1.58141064,
       -2.89098031])]"
16837,movel_fit,"[array([ 281.87709444, -792.35081231, 1023.57143402])]","[array([-0.54194441, -0.50508845,  0.96840509,  2.23828078, -1.56713471,
       -2.89586834])]"
17562,movel_fit,"[array([ 286.93244852, -803.19717824, 1014.70190182])]","[array([-0.54395972, -0.4882145 ,  0.9729163 ,  2.22799377, -1.55441807,
       -2.89919994])]"
18215,movel_fit,"[array([ 291.45913818, -813.1141854 , 1006.87900965])]","[array([-0.54717892, -0.4728405 ,  0.97534561,  2.22029198, -1.54268379,
       -2.90112183])]"
18817,movel_fit,"[array([ 295.59685446, -822.41090971,  999.81019591])]","[array([-0.5513049 , -0.45870994,  0.97622695,  2.21452443, -1.53157732,
       -2.90202448])]"
19380,movel_fit,"[array([ 299.53053371, -831.26353564,  993.46354245])]","[array([-0.55624817, -0.44556226,  0.97563153,  2.21050507, -1.52093646,
       -2.90201276])]"
19912,movel_fit,"[array([ 303.13615283, -839.77043883,  987.61240732])]","[array([-0.56193208, -0.4333242 ,  0.97384677,  2.20800296, -1.5106423 ,
       -2.90118448])]"
20426,movel_fit,"[array([ 306.57782513, -848.11421004,  982.1276948 ])]","[array([-0.56838218, -0.42171591,  0.9709069 ,  2.20691748, -1.50044485,
       -2.89954531])]"
20926,movel_fit,"[array([ 309.90057873, -856.33946759,  976.96477037])]","[array([-0.57561073, -0.41070231,  0.9668657 ,  2.20725097, -1.49023233,
       -2.89708673])]"
21415,movel_fit,"[array([ 313.09647377, -864.59416287,  972.11474093])]","[array([-0.58370375, -0.40021489,  0.96167307,  2.20898925, -1.47995195,
       -2.89386183])]"
21897,movel_fit,"[array([ 316.3129117 , -872.75794227,  967.53741519])]","[array([-0.59251766, -0.39017058,  0.95530957,  2.21226949, -1.46962215,
       -2.88971672])]"
22378,movel_fit,"[array([ 319.36415102, -881.11784046,  963.17302759])]","[array([-0.60248513, -0.38058496,  0.9477647 ,  2.21713057, -1.45895751,
       -2.8847278 ])]"
