average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
395.86112431644415,413.31631129758415,371.1767992656438,8.063503225027954,0.07341386520212896,0.3866880225512003,0.002808488804792943,0.06515648927578604,0.003059450129284949,0.00836237353173358,3.451848764219541e-05,0.0021133559910302977
