breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
500,movel_fit,"[array([ 859.11715841, -825.11744344,  741.2241132 ])]","[array([-0.94873757, -0.08571271, -0.30758213, -0.37060888, -1.37065081,
        2.93193921])]"
1000,movel_fit,"[array([ 856.92014334, -808.8996207 ,  735.02320325])]","[array([-0.9424617 , -0.08862898, -0.31547193, -0.37022881, -1.38118993,
        2.92989073])]"
1500,movel_fit,"[array([ 855.03568109, -792.49012428,  729.25023733])]","[array([-0.9340553 , -0.09015724, -0.32113831, -0.36709727, -1.39317831,
        2.92332935])]"
2000,movel_fit,"[array([ 853.46660583, -775.90425022,  723.91426096])]","[array([-0.92493536, -0.09082075, -0.32566967, -0.36370338, -1.40607297,
        2.91567366])]"
2500,movel_fit,"[array([ 852.21421089, -759.15869108,  719.02251757])]","[array([-0.91573694, -0.09096893, -0.32965317, -0.36112334, -1.41947443,
        2.90843225])]"
3000,movel_fit,"[array([ 851.27806764, -742.27118674,  714.58010079])]","[array([-0.90664428, -0.09079104, -0.33333491, -0.35964089, -1.43314096,
        2.90203744])]"
3500,movel_fit,"[array([ 850.65595297, -725.26012331,  710.58973517])]","[array([-0.89762772, -0.09036095, -0.33676726, -0.35917709, -1.44695393,
        2.89642463])]"
4000,movel_fit,"[array([ 850.34386253, -708.14412592,  707.05167224])]","[array([-0.88859274, -0.0896948 , -0.33992517, -0.35954957, -1.46086006,
        2.89138445])]"
4500,movel_fit,"[array([ 850.33608966, -690.94167573,  703.96368645])]","[array([-0.87945641, -0.08879961, -0.34278044, -0.36059881, -1.47482024,
        2.88673715])]"
5000,movel_fit,"[array([ 850.625353  , -673.67076945,  701.32115475])]","[array([-0.87017392, -0.08770273, -0.34533722, -0.36222794, -1.48877838,
        2.88239044])]"
5500,movel_fit,"[array([ 851.20295807, -656.34863094,  699.11720307])]","[array([-0.8607364 , -0.08646166, -0.34763814, -0.36439574, -1.5026513 ,
        2.87833281])]"
6000,movel_fit,"[array([ 852.05898033, -638.99147807,  697.34290332])]","[array([-0.85115588, -0.08515854, -0.34975251, -0.36709086, -1.51633494,
        2.87459931])]"
6500,movel_fit,"[array([ 853.18245922, -621.61434363,  695.98750535])]","[array([-0.84144816, -0.08388552, -0.35175651, -0.37030481, -1.52971967,
        2.87123339])]"
7000,movel_fit,"[array([ 854.56159451, -604.23094666,  695.03869003])]","[array([-0.83161959, -0.08272753, -0.35371374, -0.37401284, -1.54270776,
        2.86825758])]"
7500,movel_fit,"[array([ 856.1839379 , -586.85360899,  694.48283059])]","[array([-0.82166033, -0.08174769, -0.35566127, -0.37816551, -1.55522741,
        2.86565793])]"
8000,movel_fit,"[array([ 858.03657426, -569.49321118,  694.30525181])]","[array([-0.81154377, -0.0809786 , -0.35760349, -0.3826898 , -1.5672404 ,
        2.86338167])]"
8500,movel_fit,"[array([ 860.10628824, -552.15918215,  694.49047842])]","[array([-0.80123046, -0.08042044, -0.35951356, -0.38749642, -1.57874266,
        2.86134455])]"
9000,movel_fit,"[array([ 862.37971339, -534.85951711,  695.02246573])]","[array([-0.79067443, -0.080045  , -0.36134028, -0.39248988, -1.58975901,
        2.85944349])]"
9500,movel_fit,"[array([ 864.84346177, -517.60081887,  695.88480799])]","[array([-0.77982976, -0.07980356, -0.36301803, -0.39757825, -1.60033439,
        2.85757041])]"
10000,movel_fit,"[array([ 867.48423321, -500.38835821,  697.06092118])]","[array([-0.76865621, -0.07963648, -0.36447704, -0.40268077, -1.61052393,
        2.85562437])]"
10500,movel_fit,"[array([ 870.28890416, -483.22614947,  698.53419894])]","[array([-0.75712287, -0.07948226, -0.36565218, -0.40773248, -1.62038382,
        2.8535202 ])]"
11000,movel_fit,"[array([ 873.24459681, -466.11703783,  700.28814142])]","[array([-0.74520985, -0.07928483, -0.36648904, -0.41268566, -1.62996448,
        2.85119304])]"
11500,movel_fit,"[array([ 876.33872977, -449.06279514,  702.30645812])]","[array([-0.73290804, -0.07899795, -0.366947  , -0.41750875, -1.63930642,
        2.84859905])]"
12000,movel_fit,"[array([ 879.55905192, -432.06422118,  704.57314657])]","[array([-0.72021753, -0.07858695, -0.36699931, -0.42218346, -1.64843903,
        2.84571302])]"
12500,movel_fit,"[array([ 882.89366163, -415.12124751,  707.07254925])]","[array([-0.70714524, -0.07802794, -0.36663119, -0.42670107, -1.65738161,
        2.84252422])]"
13000,movel_fit,"[array([ 886.33101335, -398.23304096,  709.78939151])]","[array([-0.6937024 , -0.07730539, -0.36583661, -0.43105871, -1.66614585,
        2.83903145])]"
13500,movel_fit,"[array([ 889.85991391, -381.39810416,  712.7088035 ])]","[array([-0.67990232, -0.07640912, -0.36461485, -0.43525618, -1.67473887,
        2.83523856])]"
14000,movel_fit,"[array([ 893.46951069, -364.61437042,  715.81632878])]","[array([-0.66575875, -0.07533138, -0.36296761, -0.43929384, -1.68316605,
        2.83115089])]"
14500,movel_fit,"[array([ 897.14927353, -347.87929089,  719.09792231])]","[array([-0.65128487, -0.07406485, -0.360897  , -0.44317128, -1.69143288,
        2.82677317])]"
15000,movel_fit,"[array([ 900.8889723 , -331.18991208,  722.53994012])]","[array([-0.636493  , -0.07260173, -0.35840476, -0.44688703, -1.69954589,
        2.82210867])]"
15500,movel_fit,"[array([ 904.67865128, -314.54294256,  726.12912241])]","[array([-0.62139459, -0.07093401, -0.3554924 , -0.4504386 , -1.70751233,
        2.81715949])]"
16000,movel_fit,"[array([ 908.50860168, -297.93480814,  729.85257168])]","[array([-0.60600052, -0.06905444, -0.35216204, -0.45382287, -1.71533923,
        2.81192739])]"
16500,movel_fit,"[array([ 912.36933277, -281.3616958 ,  733.69772688])]","[array([-0.59032134, -0.06695797, -0.34841738, -0.45703637, -1.72303208,
        2.80641471])]"
17000,movel_fit,"[array([ 916.25154223, -264.81958709,  737.65233428])]","[array([-0.57436735, -0.06464287, -0.34426445, -0.46007529, -1.73059369,
        2.80062505])]"
17500,movel_fit,"[array([ 920.14608568, -248.30428262,  741.70441546])]","[array([-0.55814842, -0.06211118, -0.33971182, -0.46293521, -1.73802377,
        2.79456333])]"
18000,movel_fit,"[array([ 924.04394533, -231.81141982,  745.84223264])]","[array([-0.54167359, -0.05936823, -0.33477004, -0.46561061, -1.74531927,
        2.7882351 ])]"
18500,movel_fit,"[array([ 927.93619764, -215.33648631,  750.05425143])]","[array([-0.52495049, -0.05642113, -0.32945033, -0.46809418, -1.75247576,
        2.78164533])]"
19000,movel_fit,"[array([ 931.81397946, -198.8748319 ,  754.32910105])]","[array([-0.5079848 , -0.05327654, -0.32376293, -0.47037628, -1.75948955,
        2.77479676])]"
19500,movel_fit,"[array([ 935.66845262, -182.42168155,  758.65553206])]","[array([-0.49077975, -0.04993795, -0.3177151 , -0.47244455, -1.76636016,
        2.76768822])]"
20000,movel_fit,"[array([ 939.49076675, -165.97215177,  763.02237186])]","[array([-0.47333589, -0.0464033 , -0.31130958, -0.47428388, -1.7730927 ,
        2.76031331])]"
20500,movel_fit,"[array([ 943.27202023, -149.52127215,  767.41847819])]","[array([-0.45565109, -0.04266316, -0.30454351, -0.4758767 , -1.77969966,
        2.75265963])]"
21000,movel_fit,"[array([ 947.00321962, -133.06401311,  771.83269099])]","[array([-0.43772091, -0.03870019, -0.29740831, -0.47720363, -1.78620161,
        2.74470887])]"
21500,movel_fit,"[array([ 950.67523785, -116.59531978,  776.25378321])]","[array([-0.41953912, -0.03448981, -0.28989049, -0.47824418, -1.79262663,
        2.73643777])]"
22000,movel_fit,"[array([ 954.2787717 , -100.11015171,  780.67041107])]","[array([-0.40109834, -0.03000246, -0.28197339, -0.47897759, -1.79900837,
        2.72781985])]"
22500,movel_fit,"[array([957.80429932, -83.60352669, 785.07106422])]","[array([-0.38239077, -0.02520675, -0.27363968, -0.47938333, -1.80538306,
        2.71882767])]"
23000,movel_fit,"[array([961.24203847, -67.07056708, 789.44401639])]","[array([-0.36340863, -0.02007343, -0.26487409, -0.47944142, -1.81178567,
        2.70943531])]"
23500,movel_fit,"[array([964.58190627, -50.50654654, 793.77727678])]","[array([-0.3441445 , -0.01457918, -0.25566606, -0.47913222, -1.81824615,
        2.69962061])]"
24000,movel_fit,"[array([967.81348096, -33.90693563, 798.05854252])]","[array([-0.32459129, -0.00870971, -0.24601179, -0.47843593, -1.8247862 ,
        2.68936686])]"
24500,movel_fit,"[array([970.92596649, -17.26744501, 802.27515215])]","[array([-3.04741950e-01, -2.46141536e-03, -2.35915287e-01, -4.77331718e-01,
       -1.83141738e+00,  2.67866351e+00])]"
25000,movel_fit,"[array([ 9.73908160e+02, -5.84066554e-01,  8.06414040e+02])]","[array([-0.28458897,  0.00415888, -0.22538808, -0.47579684, -1.83814101,
        2.66750572])]"
25500,movel_fit,"[array([976.74842332,  16.14688646, 810.46169384])]","[array([-0.26412379,  0.01113608, -0.21444776, -0.47380584, -1.84495013,
        2.6558929 ])]"
26000,movel_fit,"[array([979.43465712,  32.92873721, 814.40410881])]","[array([-0.24333626,  0.01845076, -0.20311542, -0.47133013, -1.85183318,
        2.64382637])]"
26500,movel_fit,"[array([981.95428086,  49.76439722, 818.22675046])]","[array([-0.22221426,  0.026084  , -0.19141265, -0.46833812, -1.85877882,
        2.63130659])]"
27000,movel_fit,"[array([984.2942167 ,  66.6563072 , 821.91451569])]","[array([-0.20074373,  0.03402235, -0.17935848, -0.46479586, -1.86578108,
        2.61833064])]"
27500,movel_fit,"[array([986.44088039,  83.60636169, 825.45170108])]","[array([-0.17890899,  0.04226188, -0.16696725, -0.46066823, -1.87284365,
        2.6048904 ])]"
28000,movel_fit,"[array([988.38018039, 100.61581245, 828.82197861])]","[array([-0.15669341,  0.05081043, -0.15424757, -0.45592038, -1.8799826 ,
        2.59097193])]"
28500,movel_fit,"[array([990.09752837, 117.68514754, 832.00838294])]","[array([-0.13408037,  0.05968768, -0.14120288, -0.45051927, -1.88722668,
        2.5765563 ])]"
29000,movel_fit,"[array([991.57786467, 134.81394485, 834.99331482])]","[array([-0.11105446,  0.06892277, -0.12783363, -0.44443498, -1.89461533,
        2.56162191])]"
29500,movel_fit,"[array([992.80570333, 152.00070269, 837.75856592])]","[array([-0.08760258,  0.07855013, -0.11414063, -0.43764168, -1.90219437,
        2.54614793])]"
30000,movel_fit,"[array([993.76520171, 169.2426532 , 840.28537084])]","[array([-0.06371505,  0.08860407, -0.10012919, -0.43011821, -1.91001047,
        2.53011843])]"
30500,movel_fit,"[array([994.44026008, 186.53556885, 842.554492  ])]","[array([-0.03938663,  0.09911354, -0.08581305, -0.42184833, -1.9181054 ,
        2.51352642])]"
31000,movel_fit,"[array([994.81465588, 203.87357516, 844.54634267])]","[array([-0.01461729,  0.11009812, -0.07121754, -0.41282096, -1.92651157,
        2.49637704])]"
31500,movel_fit,"[array([994.87221628, 221.24898563, 846.24115191])]","[array([ 0.010587  ,  0.12156643, -0.0563809 , -0.40303084, -1.93524986,
        2.47868928])]"
32000,movel_fit,"[array([994.59703076, 238.65217538, 847.6191735 ])]","[array([ 0.03621342,  0.13351738, -0.04135369, -0.39247981, -1.94433059,
        2.46049582])]"
32500,movel_fit,"[array([993.97370245, 256.07150918, 848.66093822])]","[array([ 0.06224133,  0.14594396, -0.02619616, -0.38117907, -1.9537573 ,
        2.44184116])]"
33000,movel_fit,"[array([992.98763381, 273.49333615, 849.34754577])]","[array([ 0.0886411 ,  0.15883868, -0.01097438, -0.36915217, -1.96353234,
        2.42277861])]"
33500,movel_fit,"[array([991.62533811, 290.9020584 , 849.66098942])]","[array([ 0.11537281,  0.17219892,  0.00424402, -0.35643847, -1.97366264,
        2.40336696])]"
34000,movel_fit,"[array([989.87476494, 308.28027493, 849.58450296])]","[array([ 0.14238499,  0.18603086,  0.01939346, -0.34309633, -1.98416394,
        2.38366774])]"
34500,movel_fit,"[array([987.72562416, 325.60899485, 849.10291667])]","[array([ 0.16961384,  0.20035086,  0.03441281, -0.3292054 , -1.99506239,
        2.36374363])]"
35000,movel_fit,"[array([985.16969097, 342.86790893, 848.20300675])]","[array([ 0.19698294,  0.21518429,  0.04924637, -0.31486743, -2.00639319,
        2.343658  ])]"
35500,movel_fit,"[array([982.20107387, 360.03570405, 846.87382128])]","[array([ 0.22440393,  0.23056248,  0.06384378, -0.30020551, -2.01819721,
        2.32347501])]"
36000,movel_fit,"[array([978.81642831, 377.09040474, 845.10696567])]","[array([ 0.251778  ,  0.24651919,  0.07815993, -0.28536175, -2.03051705,
        2.30325968])]"
36500,movel_fit,"[array([975.01510175, 394.00972815, 842.89683166])]","[array([ 0.2789982 ,  0.2630883 ,  0.09215537, -0.27049421, -2.0433945 ,
        2.28307676])]"
37000,movel_fit,"[array([970.79920012, 410.77144392, 840.24075596])]","[array([ 0.30595202,  0.28030376,  0.10579803, -0.25577359, -2.05687062,
        2.26298822])]"
37500,movel_fit,"[array([966.17357101, 427.35373718, 837.13909802])]","[array([ 0.33252412,  0.29820158,  0.11906576, -0.24138039, -2.0709883 ,
        2.24304967])]"
38000,movel_fit,"[array([961.14570448, 443.73557845, 833.59522965])]","[array([ 0.35859871,  0.31682232,  0.13194827, -0.22750253, -2.08579556,
        2.22330721])]"
38500,movel_fit,"[array([955.72555697, 459.89710627, 829.61543355])]","[array([ 0.38406195,  0.33621127,  0.14444681, -0.21433272, -2.1013464 ,
        2.20379644])]"
39000,movel_fit,"[array([949.92530702, 475.82002463, 825.20871155])]","[array([ 0.4088045 ,  0.35641369,  0.1565696 , -0.2020648 , -2.11769597,
        2.18454539])]"
39500,movel_fit,"[array([943.75905337, 491.4880064 , 820.38650774])]","[array([ 0.43272483,  0.37746382,  0.16832282, -0.19088777, -2.13488857,
        2.1655818 ])]"
40000,movel_fit,"[array([937.24246593, 506.88707707, 815.16235625])]","[array([ 0.45573367,  0.39936912,  0.17969873, -0.18097712, -2.15293967,
        2.14694298])]"
40500,movel_fit,"[array([930.39240049, 522.0059348 , 809.55146863])]","[array([ 0.47775926,  0.42209394,  0.19066437, -0.17248424, -2.17181683,
        2.12868519])]"
41000,movel_fit,"[array([923.22648953, 536.83614951, 803.57028265])]","[array([ 0.49490956,  0.43752084,  0.19592138, -0.17405522, -2.17817091,
        2.07480563])]"
41500,movel_fit,"[array([915.76272593, 551.3721842 , 797.23600117])]","[array([ 0.50982144,  0.44943206,  0.19832578, -0.17971325, -2.17817091,
        2.00439589])]"
42000,movel_fit,"[array([908.01906419, 565.61120393, 790.56615694])]","[array([ 0.52447551,  0.46164928,  0.2004614 , -0.18502125, -2.17817091,
        1.93528423])]"
42500,movel_fit,"[array([900.01307307, 579.55268193, 783.57824294])]","[array([ 0.53884415,  0.4741325 ,  0.20232098, -0.19003659, -2.17817091,
        1.86756522])]"
43000,movel_fit,"[array([891.76167954, 593.19787362, 776.28944479])]","[array([ 0.5528905 ,  0.48685711,  0.20390615, -0.1948504 , -2.17817091,
        1.80117558])]"
