breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
1000,movel_fit,"[array([ 870.20070072, -822.98234781,  749.37686418])]","[array([-0.9419618 , -0.08491736, -0.30024144, -0.37501596, -1.3692506 ,
        2.92792311])]"
2000,movel_fit,"[array([ 877.55570685, -808.89301213,  751.1055061 ])]","[array([-0.93502386, -0.08814788, -0.30336014, -0.38498732, -1.37397272,
        2.92435727])]"
3000,movel_fit,"[array([ 885.24516083, -791.21622839,  753.23566225])]","[array([-0.92663303, -0.09245826, -0.3073121 , -0.39702071, -1.38070535,
        2.91220057])]"
4000,movel_fit,"[array([ 889.62435358, -768.38117096,  748.55969715])]","[array([-0.91507458, -0.09426393, -0.31392042, -0.40435779, -1.39248942,
        2.89139228])]"
5000,movel_fit,"[array([ 888.5862715 , -736.26401146,  732.30799637])]","[array([-0.8973638 , -0.09145556, -0.3251426 , -0.40310019, -1.41292449,
        2.8619332 ])]"
6000,movel_fit,"[array([ 886.27631607, -696.05589243,  711.88463391])]","[array([-0.87586561, -0.085986  , -0.33907336, -0.40318645, -1.43923417,
        2.82877459])]"
7000,movel_fit,"[array([ 888.04551087, -663.13584288,  702.52469749])]","[array([-0.85961836, -0.08456664, -0.34897983, -0.4119231 , -1.45851906,
        2.8037539 ])]"
8000,movel_fit,"[array([ 892.70966109, -636.87488684,  700.40505494])]","[array([-0.84730846, -0.0855636 , -0.35533097, -0.42467913, -1.47234955,
        2.78738124])]"
9000,movel_fit,"[array([ 897.08574235, -609.29486636,  695.58630327])]","[array([-0.83240017, -0.08446809, -0.36216484, -0.43380257, -1.48640005,
        2.77964631])]"
10000,movel_fit,"[array([ 901.71404043, -581.30131488,  689.85584107])]","[array([-0.81535717, -0.08306523, -0.36939273, -0.44028935, -1.49889237,
        2.77890094])]"
11000,movel_fit,"[array([ 906.6446964 , -553.2874306 ,  684.84726268])]","[array([-0.796986  , -0.08192532, -0.37609299, -0.44585378, -1.51031044,
        2.77857003])]"
12000,movel_fit,"[array([ 911.78168312, -525.27718303,  680.48143295])]","[array([-0.77737139, -0.08097464, -0.38221466, -0.45059785, -1.52074534,
        2.77782616])]"
13000,movel_fit,"[array([ 917.07874769, -497.23226485,  676.5482744 ])]","[array([-0.75646748, -0.08008291, -0.38777313, -0.45445331, -1.5302092 ,
        2.77662229])]"
14000,movel_fit,"[array([ 922.50880486, -469.13889381,  672.93573336])]","[array([-0.73428741, -0.07915049, -0.39274666, -0.45743394, -1.53873691,
        2.77495641])]"
15000,movel_fit,"[array([ 928.03735236, -440.98864247,  669.57064943])]","[array([-0.71086778, -0.07811308, -0.39711988, -0.45956891, -1.54636637,
        2.77283553])]"
16000,movel_fit,"[array([ 933.65207101, -412.78971609,  666.35580852])]","[array([-0.68624908, -0.07684381, -0.40085552, -0.46088852, -1.55313378,
        2.77026603])]"
