,x,y,z
184,592.6522781181181,221.14936030235506,-593.5806606566899
185,594.2427796296297,221.78336481817993,-593.875861113161
186,595.8332811411412,222.41736933400492,-594.171061569632
187,597.4237826526527,223.05137384982973,-594.4662620261032
188,599.0142841641642,223.68537836565469,-594.7614624825743
189,600.6047856756757,224.31938288147958,-595.0566629390452
190,602.1952871871872,224.9533873973045,-595.3518633955164
191,603.7857886986988,225.5873919131295,-595.6470638519875
192,605.3762902102103,226.2213964289544,-595.9422643084583
193,606.9667917217218,226.85540094477932,-596.2374647649294
194,608.5572932332333,227.48940546060416,-596.5326652214007
195,610.1477947447447,228.1234099764291,-596.8278656778716
196,611.7382962562563,228.75741449225401,-597.1230661343427
197,613.3287977677678,229.39141900807897,-597.4182665908137
198,614.9192992792794,230.02542352390384,-597.7134670472848
199,616.5098007907909,230.6594280397288,-598.0086675037559
200,618.1003023023023,231.29343255555364,-598.303867960227
201,619.6908038138139,231.9274370713786,-598.5990684166981
202,621.2813053253253,232.56144158720355,-598.894268873169
203,622.8718068368369,233.19544610302842,-599.1894693296401
204,624.4623083483484,233.82945061885337,-599.4846697861112
205,626.05280985986,234.4634551346783,-599.7798702425822
206,627.6433113713714,235.09745965050317,-600.0750706990533
207,629.233812882883,235.7314641663281,-600.3702711555245
208,630.8243143943944,236.36546868215302,-600.6654716119954
209,632.4148159059059,236.9994731979779,-600.9606720684666
210,634.0053174174175,237.63347771380288,-601.2558725249377
211,635.595818928929,238.06433658676508,-601.3950794128766
212,637.1863204404406,238.43445801127515,-601.4876466033354
213,638.776821951952,238.80457943578526,-601.5802137937941
214,640.3673234634634,239.17470086029533,-601.6727809842528
215,641.957824974975,239.5448222848055,-601.7653481747116
216,643.5483264864865,239.91494370931557,-601.8579153651702
217,645.1388279979981,240.28506513382567,-601.950482555629
218,646.7293295095096,240.65518655833583,-602.0430497460877
219,648.3198310210211,241.02530798284593,-602.1356169365464
220,649.9103325325326,241.39542940735606,-602.2281841270051
221,651.500834044044,241.7655508318661,-602.3207513174639
222,653.0913355555556,242.1356722563762,-602.4133185079226
223,654.6818370670671,242.50579368088628,-602.5058856983813
224,656.2723385785787,242.87591510539647,-602.5984528888399
225,657.8628400900901,243.24603652990655,-602.6910200792987
226,659.4533416016017,243.61615795441668,-602.7835872697574
227,661.0438431131131,243.98627937892672,-602.8761544602161
228,662.6343446246246,244.35640080343686,-602.9687216506749
229,664.2248461361362,244.72652222794696,-603.0612888411337
230,665.8153476476477,245.0966436524571,-603.1538560315922
231,667.4058491591593,245.46676507696722,-603.2464232220509
232,668.9963506706707,245.8368865014773,-603.3389904125098
233,670.5868521821822,246.20700792598737,-603.4315576029684
234,672.1773536936937,246.57712935049747,-603.5241247934272
235,673.7678552052053,246.94725077500757,-603.6166919838857
236,675.3583567167168,247.31737219951773,-603.7092591743445
237,676.9488582282283,247.68749362402784,-603.8018263648032
238,678.5393597397398,248.05761504853797,-603.8943935552619
239,680.1298612512513,248.42773647304807,-603.9869607457207
240,681.7203627627628,248.79785789755815,-604.0795279361794
241,683.3108642742743,249.16797932206825,-604.1720951266382
242,684.9013657857859,249.53810074657835,-604.2646623170968
243,686.4918672972974,249.90822217108848,-604.3572295075555
244,688.082368808809,250.27834359559853,-604.4497966980142
245,689.6728703203204,250.64846502010872,-604.542363888473
246,691.2633718318318,251.01858644461873,-604.6349310789317
247,692.8538733433434,251.3887078691289,-604.7274982693904
248,694.4443748548549,251.75882929363894,-604.8200654598492
249,696.0348763663665,252.12895071814913,-604.9126326503078
250,697.625377877878,252.4990721426593,-605.0051998407665
251,699.2158793893894,252.86919356716936,-605.0977670312253
252,700.806380900901,253.23931499167946,-605.190334221684
253,702.3968824124124,253.60943641618948,-605.2829014121427
254,703.987383923924,253.97955784069958,-605.3754686026015
255,705.5778854354355,254.34967926520972,-605.4680357930602
256,707.1683869469471,254.71980068971988,-605.560602983519
257,708.7588884584585,255.08992211422995,-605.6531701739775
258,710.34938996997,255.4600435387401,-605.7457373644363
259,711.9398914814815,255.83016496325013,-605.8383045548951
260,713.530392992993,256.2002863877603,-605.9308717453537
261,715.1208945045046,256.5704078122704,-606.0234389358126
262,716.7113960160161,256.94052923678043,-606.1160061262711
263,718.3018975275277,257.3106506612906,-606.2085733167298
264,719.8923990390391,257.65772949235225,-606.2836782794908
265,721.4829005505505,257.85722172706335,-606.2469385943658
266,723.0734020620621,258.05671396177456,-606.2101989092406
267,724.6639035735736,258.25620619648566,-606.1734592241156
268,726.2544050850852,258.4556984311969,-606.1367195389903
269,727.8449065965967,258.655190665908,-606.0999798538653
270,729.4354081081082,258.854682900619,-606.0632401687403
271,731.0259096196197,259.0541751353301,-606.0265004836151
272,732.6164111311311,259.2536673700413,-605.9897607984902
273,734.2069126426427,259.45315960475233,-605.953021113365
274,735.7974141541542,259.65265183946354,-605.91628142824
275,737.3879156656658,259.85214407417465,-605.8795417431149
276,738.9784171771772,260.05163630888586,-605.8428020579897
277,740.5689186886888,260.251128543597,-605.8060623728647
278,742.1594202002002,260.4506207783082,-605.7693226877396
279,743.7499217117117,260.6501130130194,-605.7325830026145
280,745.3404232232233,260.84960524773044,-605.6958433174896
281,746.9309247347348,261.0490974824416,-605.6591036323643
282,748.5214262462464,261.24858971715264,-605.6223639472394
283,750.1119277577578,261.4480819518639,-605.5856242621144
284,751.7024292692693,261.64757418657484,-605.5488845769892
285,753.2929307807808,261.84706642128606,-605.5121448918641
286,754.8834322922924,262.04655865599716,-605.4754052067392
287,756.4739338038039,262.2460508907083,-605.4386655216141
288,758.0644353153154,262.44554312541953,-605.401925836489
289,759.6549368268269,262.64503536013063,-605.365186151364
290,761.2454383383384,262.84452759484174,-605.3284464662388
291,762.8359398498499,263.0440198295529,-605.2917067811137
292,764.4264413613614,263.243512064264,-605.2549670959885
293,766.016942872873,263.44300429897515,-605.2182274108637
294,767.6074443843845,263.6424965336863,-605.1814877257385
295,769.1979458958959,263.84198876839747,-605.1447480406133
296,770.7884474074075,264.0414810031087,-605.1080083554884
297,772.3789489189189,264.2409732378197,-605.0712686703632
298,773.9694504304305,264.44046547253083,-605.0345289852381
299,775.559951941942,264.6399577072419,-604.9977893001131
300,777.1504534534536,264.8394499419531,-604.9610496149882
301,778.7409549649651,265.0389421766642,-604.9243099298629
302,780.3314564764765,265.23843441137535,-604.8875702447381
303,781.921957987988,265.4379266460865,-604.850830559613
304,783.5124594994995,265.63741888079767,-604.8140908744878
305,785.1029610110111,265.83691111550877,-604.7773511893629
306,786.6934625225226,266.03640335022,-604.7406115042377
307,788.2839640340342,266.2358955849311,-604.7038718191126
308,789.8744655455456,266.4353878196423,-604.6671321339874
309,791.4649670570572,266.63488005435335,-604.6303924488624
310,793.0554685685686,266.8343722890644,-604.5936527637373
311,794.6459700800801,267.0338645237755,-604.5569130786121
312,796.2364715915917,267.23335675848665,-604.5201733934871
313,797.8269731031032,267.4328489931979,-604.4834337083622
314,799.4174746146148,267.63234122790897,-604.446694023237
315,801.0079761261262,267.8318334626202,-604.409954338112
316,802.5984776376376,268.0313256973313,-604.3732146529869
317,804.1889791491492,268.2308179320425,-604.3364749678617
318,805.7794806606607,268.4303101667535,-604.2997352827368
319,807.3699821721723,268.6298024014647,-604.2629955976116
320,808.9604836836838,268.82929463617586,-604.2262559124866
321,810.5509851951953,269.028786870887,-604.1895162273615
322,812.1414867067068,268.9570082736798,-603.9222810145467
323,813.7319882182182,268.8328894093244,-603.6105729131044
324,815.3224897297298,268.70877054496907,-603.2988648116624
325,816.9129912412413,268.58465168061383,-602.9871567102203
326,818.5034927527528,268.46053281625854,-602.6754486087783
327,820.0939942642643,268.3364139519032,-602.3637405073363
328,821.6844957757759,268.2122950875479,-602.0520324058941
329,823.2749972872874,268.08817622319253,-601.7403243044522
330,824.8654987987989,267.9640573588373,-601.4286162030098
331,826.4560003103104,267.839938494482,-601.1169081015679
332,828.046501821822,267.7158196301267,-600.8052000001258
333,829.6370033333334,267.5917007657714,-600.4934918986837
334,831.2275048448449,267.4675819014161,-600.1817837972416
335,832.8180063563565,267.34346303706076,-599.8700756957995
336,834.4085078678679,267.2193441727055,-599.5583675943573
337,835.9990093793795,267.0952253083501,-599.2466594929153
338,837.589510890891,266.9711064439949,-598.9349513914731
339,839.1800124024024,266.8469875796395,-598.623243290031
340,840.770513913914,266.7228687152842,-598.3115351885891
341,842.3610154254255,266.5987498509288,-597.9998270871469
342,843.951516936937,266.47463098657363,-597.6881189857048
343,845.5420184484485,266.3505121222183,-597.3764108842628
344,847.1325199599601,266.226393257863,-597.0647027828206
345,848.7230214714716,266.10227439350774,-596.7529946813785
346,850.313522982983,265.97815552915245,-596.4412865799364
347,851.9040244944946,265.85403666479715,-596.1295784784943
348,853.4945260060061,265.72991780044174,-595.8178703770523
349,855.0850275175176,265.60579893608644,-595.50616227561
350,856.6755290290291,265.48168007173115,-595.194454174168
351,858.2660305405407,265.3575612073759,-594.882746072726
352,859.8565320520521,265.23344234302044,-594.5710379712838
353,861.4470335635637,265.1093234786652,-594.2593298698418
354,863.0375350750752,264.98520461430985,-593.9476217683997
355,864.6280365865866,264.86108574995467,-593.6359136669575
356,866.2185380980982,264.73696688559926,-593.3242055655154
357,867.8090396096097,264.61284802124396,-593.0124974640734
358,869.3995411211212,264.4887291568887,-592.7007893626313
359,870.9900426326327,264.36461029253337,-592.3890812611893
360,872.5805441441443,264.2404914281781,-592.077373159747
361,874.1710456556557,264.1163725638228,-591.7656650583049
362,875.7615471671672,263.9922536994675,-591.453956956863
363,877.3520486786788,263.86813483511224,-591.1422488554208
364,878.9425501901903,263.7440159707569,-590.8305407539788
365,880.5330517017018,263.6198971064015,-590.5188326525366
366,882.1235532132133,263.49577824204613,-590.2071245510947
367,883.7140547247249,263.37165937769083,-589.8954164496525
368,885.3045562362363,263.2475405133356,-589.5837083482103
369,886.8950577477478,263.12342164898024,-589.2720002467682
370,888.4855592592594,262.99930278462494,-588.9602921453263
371,890.0760607707708,262.87518392026976,-588.648584043884
372,891.6665622822824,262.75106505591447,-588.336875942442
373,893.2570637937939,262.62694619155906,-588.025167841
374,894.8475653053054,262.50282732720376,-587.7134597395577
375,896.4380668168169,262.37870846284846,-587.4017516381157
376,898.0285683283284,262.25458959849317,-587.0900435366735
377,899.6190698398399,262.13047073413776,-586.7783354352315
378,901.2095713513514,262.00635186978246,-586.4666273337893
379,902.800072862863,261.88223300542717,-586.1549192323473
380,904.3905743743745,261.7581141410719,-585.8432111309052
381,905.981075885886,261.6339952767166,-585.5315030294632
382,907.5715773973975,261.5098764123613,-585.219794928021
383,909.162078908909,261.3857575480059,-584.9080868265789
384,910.7525804204205,261.26163868365074,-584.5963787251368
385,912.343081931932,261.13751981929533,-584.2846706236949
386,913.9335834434436,261.01340095494,-583.9729625222528
387,915.524084954955,260.8892820905848,-583.6612544208103
388,917.1145864664666,260.76516322622945,-583.3495463193683
389,918.7050879779781,260.6410443618742,-583.0378382179264
390,920.2955894894895,260.51692549751886,-582.7261301164841
391,921.8860910010011,260.39280663316356,-582.414422015042
392,923.4765925125126,260.2686877688083,-582.1027139136002
393,925.0670940240241,260.1445689044529,-581.7910058121579
394,926.6575955355356,260.02045004009756,-581.4792977107159
395,928.2480970470472,259.89633117574226,-581.1675896092737
396,929.8385985585586,259.77221231138697,-580.8558815078317
397,931.4291000700701,259.64809344703167,-580.5441734063896
398,933.0196015815817,259.5239745826764,-580.2324653049475
399,934.6101030930932,259.399855718321,-579.9207572035056
400,936.2006046046047,259.27573685396584,-579.6090491020634
401,937.7911061161162,259.15161798961043,-579.2973410006213
402,939.3816076276278,259.02749912525513,-578.9856328991791
403,940.9721091391392,258.9033802608999,-578.6739247977371
404,942.5626106506508,258.77926139654454,-578.3622166962948
405,944.1531121621623,258.65514253218925,-578.0505085948529
406,945.7436136736737,258.53102366783384,-577.7388004934107
407,947.3341151851853,258.40690480347854,-577.4270923919687
408,948.9246166966968,258.28278593912324,-577.1153842905268
409,950.5151182082083,258.158667074768,-576.8036761890844
410,952.1056197197198,258.0345482104127,-576.4919680876424
411,953.6961212312314,257.9104293460574,-576.1802599862004
412,955.2866227427428,257.7863104817021,-575.8685518847583
413,956.8771242542543,257.66219161734676,-575.5568437833161
414,958.4676257657659,257.53807275299147,-575.245135681874
415,960.0581272772774,257.4139538886362,-574.9334275804318
416,961.6486287887889,257.2898350242809,-574.6217194789898
417,963.2391303003004,257.1657161599255,-574.3100113775475
418,964.829631811812,257.0415972955702,-573.9983032761055
419,966.4201333233234,256.9174784312148,-573.6865951746637
420,968.010634834835,256.7933595668595,-573.3748870732213
421,969.6011363463465,256.6692407025042,-573.0631789717794
422,971.1916378578579,256.54512183814893,-572.7514708703372
423,972.7821393693695,256.42100297379363,-572.4397627688951
424,974.372640880881,256.29688410943834,-572.1280546674531
425,975.9631423923925,256.1727652450831,-571.8163465660109
426,977.553643903904,256.0486463807278,-571.5046384645689
427,979.1441454154156,255.9245275163725,-571.1929303631268
428,980.734646926927,255.80040865201718,-570.8812222616846
429,982.3251484384385,255.6762897876619,-570.5695141602424
430,983.9156499499501,255.55217092330653,-570.2578060588006
431,985.5061514614615,255.4280520589512,-569.9460979573583
432,987.0966529729731,255.30393319459574,-569.6343898559163
433,988.6871544844846,255.17981433024045,-569.3226817544742
434,990.2776559959962,255.0556954658852,-569.0109736530322
435,991.8681575075076,254.93157660152994,-568.69926555159
436,993.4586590190191,254.8074577371746,-568.3875574501478
437,995.0491605305307,254.68333887281932,-568.0758493487058
438,996.6396620420421,254.55922000846402,-567.7641412472639
439,998.2301635535537,254.4351011441088,-567.4524331458216
440,999.8206650650652,254.3109822797534,-567.1407250443796
441,1001.4111665765766,254.18686341539814,-566.8290169429375
442,1003.0016680880882,254.0627445510429,-566.5173088414953
443,1004.5921695995997,253.93862568668766,-566.2056007400533
444,1006.1826711111112,253.81450682233222,-565.893892638611
445,1007.7731726226227,253.69038795797698,-565.582184537169
446,1009.3636741341343,253.56626909362151,-565.2704764357271
447,1010.9541756456457,253.4421502292663,-564.9587683342849
448,1012.5446771571573,253.3180313649109,-564.6470602328427
449,1014.1351786686688,253.19391250055565,-564.3353521314008
450,1015.7256801801802,253.06979363620033,-564.0236440299586
451,1017.3161816916918,252.94567477184498,-563.7119359285164
452,1018.9066832032033,252.82155590748968,-563.4002278270746
453,1020.4971847147149,252.6974370431344,-563.0885197256323
454,1022.0876862262263,252.57331817877912,-562.7768116241903
455,1023.6781877377379,252.4491993144239,-562.4651035227479
456,1025.2686892492493,252.32508045006853,-562.1533954213061
457,1026.8591907607608,252.20096158571323,-561.8416873198638
458,1028.4496922722724,252.076842721358,-561.5299792184218
459,1030.040193783784,251.95272385700258,-561.2182711169797
460,1031.6306952952955,251.7379641219723,-560.8166813817783
461,1033.2211968068068,251.40305242580732,-560.2959461166876
462,1034.8116983183186,251.06814072964238,-559.7752108515969
463,1036.40219982983,250.73322903347741,-559.2544755865059
464,1037.9927013413414,250.3983173373124,-558.7337403214152
465,1039.583202852853,250.06340564114737,-558.2130050563245
466,1041.1737043643643,249.72849394498255,-557.6922697912337
467,1042.764205875876,249.3935822488175,-557.1715345261429
468,1044.3547073873874,249.0586705526526,-556.6507992610522
469,1045.9452088988992,248.72375885648762,-556.1300639959616
470,1047.5357104104105,248.3888471603226,-555.6093287308704
471,1049.126211921922,248.05393546415775,-555.0885934657799
472,1050.7167134334336,247.71902376799278,-554.5678582006891
473,1052.307214944945,247.38411207182764,-554.0471229355983
474,1053.8977164564567,247.04920037566274,-553.5263876705077
475,1055.488217967968,246.71428867949783,-553.005652405417
476,1057.0787194794796,246.37937698333286,-552.4849171403262
477,1058.669220990991,246.04446528716795,-551.9641818752355
478,1060.2597225025027,245.7095535910028,-551.4434466101447
479,1061.8502240140142,245.37464189483788,-550.9227113450539
480,1063.4407255255255,245.03973019867306,-550.4019760799632
481,1065.0312270370373,244.70481850250795,-549.8812408148723
482,1066.6217285485486,244.36990680634304,-549.3605055497817
483,1068.2122300600602,244.03499511017807,-548.839770284691
484,1069.8027315715717,243.7000834140131,-548.3190350196002
485,1071.393233083083,243.3651717178481,-547.7982997545095
486,1072.9837345945948,243.03026002168323,-547.2775644894184
487,1074.5742361061061,242.6953483255182,-546.756829224328
488,1076.164737617618,242.3604366293532,-546.2360939592372
489,1077.7552391291292,242.02552493318825,-545.7153586941463
490,1079.3457406406408,241.69061323702337,-545.1946234290558
491,1080.9362421521523,241.35570154085835,-544.673888163965
492,1082.5267436636636,241.0207898446934,-544.1531528988744
493,1084.1172451751754,240.6858781485283,-543.6324176337833
494,1085.7077466866867,240.3509664523635,-543.1116823686928
495,1087.2982481981983,240.01605475619854,-542.5909471036017
496,1088.8887497097098,239.68114306003352,-542.0702118385111
497,1090.4792512212214,239.34623136386853,-541.5494765734203
498,1092.069752732733,239.01131966770362,-541.0287413083296
499,1093.6602542442442,238.67640797153868,-540.508006043239
500,1095.250755755756,238.34149627537371,-539.9872707781483
501,1096.8412572672673,238.00658457920866,-539.4665355130574
502,1098.4317587787789,237.67167288304373,-538.9458002479668
503,1100.0222602902904,237.33676118687876,-538.4250649828758
504,1101.612761801802,237.0018494907138,-537.9043297177851
505,1103.2032633133135,236.66693779454874,-537.3835944526942
506,1104.7937648248248,236.33202609838392,-536.8628591876037
507,1106.3842663363366,235.9971144022188,-536.342123922513
508,1107.974767847848,235.66220270605393,-535.821388657422
509,1109.5652693593595,235.3272910098891,-535.3006533923315
510,1111.155770870871,234.99237931372397,-534.7799181272406
511,1112.7462723823824,234.65746761755898,-534.2591828621499
512,1114.3367738938941,234.3225559213941,-533.7384475970591
513,1115.9272754054055,233.98764422522913,-533.2177123319685
514,1117.517776916917,233.6527325290641,-532.6969770668776
515,1119.1082784284285,233.31782083289914,-532.176241801787
516,1120.69877993994,232.9829091367341,-531.6555065366962
517,1122.2892814514516,232.6479974405692,-531.1347712716055
518,1123.879782962963,232.31308574440425,-530.6140360065148
