breakpoints,primitives,points,q_bp
0,movej_fit,"[array([   -6.17857914, -2260.15752728,   415.75816834])]","[array([-1.6784934 ,  0.69323566,  0.00277417, -2.626942  , -0.52056016,
       -2.42373632])]"
500,movel_fit,"[array([   46.08922905, -2162.940877  ,   455.92084464])]","[array([-1.6858781 ,  0.64601745,  0.0437937 , -2.56708054, -0.65101927,
       -2.42359893])]"
1000,movel_fit,"[array([   53.37363908, -2146.72608973,   458.6224597 ])]","[array([-1.68570727,  0.63932028,  0.05176123, -2.56448558, -0.6662095 ,
       -2.43075821])]"
1500,movel_fit,"[array([   62.84318199, -2133.711673  ,   465.49650038])]","[array([-1.68363163,  0.63327921,  0.05398526, -2.56819182, -0.6845143 ,
       -2.435082  ])]"
2000,movel_fit,"[array([   71.67272389, -2119.33850564,   471.88819262])]","[array([-1.68186127,  0.62679306,  0.05742872, -2.57142273, -0.70264275,
       -2.44193328])]"
2500,movel_fit,"[array([   79.75354352, -2106.5944332 ,   479.87433529])]","[array([-1.68050133,  0.6213535 ,  0.05787955, -2.5749872 , -0.72309868,
       -2.44806312])]"
3000,movel_fit,"[array([   87.79133947, -2093.55417659,   489.29538024])]","[array([-1.679354  ,  0.61537088,  0.05817169, -2.5778292 , -0.74469272,
       -2.4539754 ])]"
3500,movel_fit,"[array([   95.85313234, -2080.80743632,   498.54469821])]","[array([-1.67832542,  0.60998987,  0.05804179, -2.57953362, -0.76651061,
       -2.46023124])]"
4000,movel_fit,"[array([  103.95609728, -2068.19438621,   507.69123755])]","[array([-1.67736723,  0.60499105,  0.05774802, -2.58030268, -0.78837265,
       -2.46685575])]"
4500,movel_fit,"[array([  112.01297491, -2055.75927337,   517.12420222])]","[array([-1.67647808,  0.60019959,  0.05716002, -2.58048382, -0.81043266,
       -2.47366229])]"
5000,movel_fit,"[array([  119.90932529, -2043.3078375 ,   526.59453838])]","[array([-1.67569777,  0.59552817,  0.05663976, -2.5800526 , -0.83238604,
       -2.48088236])]"
