breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 930.7339826 , -506.72249936,  177.4940817 ])]","[array([-0.57901761, -0.02659453, -0.21449435, -0.22986493, -1.73021327,
        2.1288993 ])]"
7770,movec_fit,"[array([ 928.2821633 , -426.91412558,  177.54288586]), array([ 922.27894093, -347.29419217,  177.67649065])]","[array([-0.53743334, -0.12291425, -0.30128103, -0.2666974 , -1.68691409,
        2.15064428]), array([-0.4933769 , -0.22056449, -0.38487973, -0.30277924, -1.64620655,
        2.16986199])]"
10027,movec_fit,"[array([ 919.87816702, -324.21191178,  177.56580248]), array([ 917.27512345, -301.17286888,  177.36413414])]","[array([-0.4895265 , -0.27722216, -0.4310954 , -0.32756587, -1.61002399,
        2.19312556]), array([-0.48577545, -0.33455926, -0.47753204, -0.35305321, -1.57473963,
        2.2169146 ])]"
12471,movec_fit,"[array([ 914.18838953, -276.2277276 ,  176.9595458 ]), array([ 910.97609455, -251.34259457,  176.41381985])]","[array([-0.47633572, -0.384542  , -0.51747512, -0.37324487, -1.54756507,
        2.22865507]), array([-0.46639834, -0.43500222, -0.55726421, -0.39340428, -1.52081325,
        2.24004821])]"
15628,movel_fit,"[array([ 902.74054877, -187.00738974,  174.2817115 ])]","[array([-0.44431787, -0.58983035, -0.67672603, -0.45874054, -1.43492739,
        2.25543914])]"
19275,movec_fit,"[array([ 898.95519646, -149.7327297 ,  172.95316324]), array([ 896.57347844, -112.35058953,  172.02756455])]","[array([-0.42086645, -0.65978152, -0.72825146, -0.48642111, -1.39633704,
        2.20774698]), array([-0.39184284, -0.7297137 , -0.77777032, -0.50945874, -1.35464196,
        2.15452983])]"
22656,movec_fit,"[array([896.65325419, -77.60725521, 172.09018917]), array([899.16072405, -42.98875507, 173.06742828])]","[array([-0.3483873 , -0.75313934, -0.79098366, -0.50803636, -1.3310587 ,
        2.02703308]), array([-0.30206916, -0.77061957, -0.79997278, -0.50318546, -1.3039786 ,
        1.8973171 ])]"
24887,movec_fit,"[array([902.47733316, -20.31777128, 174.15657387]), array([906.86206539,   2.14689838, 175.30984504])]","[array([-0.25624699, -0.73081353, -0.76748634, -0.4713247 , -1.31287479,
        1.77998712]), array([-0.21513512, -0.68680152, -0.73350537, -0.44583858, -1.32480449,
        1.66900227])]"
26424,movec_fit,"[array([910.56730235,  17.49922444, 175.96193648]), array([914.61753523,  32.74966391, 176.42914586])]","[array([-0.18308523, -0.63157474, -0.69214229, -0.41995637, -1.35114718,
        1.59296567]), array([-0.15476485, -0.5754988 , -0.6509828 , -0.3997809 , -1.37992688,
        1.52191292])]"
28033,movec_fit,"[array([919.2625809 ,  48.63189145, 176.50317459]), array([924.10209756,  64.43164251, 176.19630449])]","[array([-0.12546833, -0.49730161, -0.5945195 , -0.37825029, -1.42747179,
        1.45086091]), array([-0.10046773, -0.41977375, -0.53953795, -0.36389888, -1.4772925 ,
        1.38548026])]"
29636,movec_fit,"[array([929.03884416,  80.13063099, 175.29032431]), array([933.93412175,  95.78966883, 173.9470727 ])]","[array([-0.07737718, -0.33335402, -0.47927057, -0.35308071, -1.5381133 ,
        1.33208981]), array([-0.05734067, -0.24886086, -0.42158128, -0.34799867, -1.59991793,
        1.28247074])]"
31215,movec_fit,"[array([938.51914689, 111.25511248, 172.08469819]), array([942.81828178, 126.74640435, 169.95371515])]","[array([-0.04097531, -0.17289683, -0.37135566, -0.34981676, -1.65816855,
        1.2545495 ]), array([-0.02570525, -0.09905252, -0.32365261, -0.35444989, -1.71631757,
        1.22776274])]"
