timestamp,J1,J2,J3,J4,J5,J6
 0, -40.1272,  11.6941,    .0061, -17.2612, -104.3620, 127.6905
 8, -40.1272,  11.6941,    .0061, -17.2612, -104.3620, 127.6905
 16, -40.1272,  11.6944,    .0064, -17.2612, -104.3624, 127.6902
 24, -40.1271,  11.6943,    .0063, -17.2612, -104.3623, 127.6902
 32, -40.1269,  11.6941,    .0060, -17.2613, -104.3622, 127.6900
 40, -40.1266,  11.6935,    .0053, -17.2614, -104.3621, 127.6897
 48, -40.1260,  11.6927,    .0044, -17.2617, -104.3617, 127.6892
 56, -40.1251,  11.6914,    .0029, -17.2621, -104.3613, 127.6884
 64, -40.1239,  11.6896,    .0008, -17.2626, -104.3606, 127.6873
 72, -40.1223,  11.6873,   -.0019, -17.2633, -104.3598, 127.6859
 80, -40.1202,  11.6842,   -.0054, -17.2641, -104.3587, 127.6841
 96, -40.1107,  11.6703,   -.0218, -17.2682, -104.3537, 127.6756
 104, -40.1107,  11.6703,   -.0218, -17.2682, -104.3537, 127.6756
 112, -40.1062,  11.6637,   -.0294, -17.2701, -104.3513, 127.6716
 120, -40.1009,  11.6561,   -.0384, -17.2723, -104.3485, 127.6669
 128, -40.0949,  11.6472,   -.0487, -17.2748, -104.3454, 127.6615
 136, -40.0880,  11.6372,   -.0605, -17.2778, -104.3417, 127.6554
 144, -40.0802,  11.6257,   -.0738, -17.2811, -104.3376, 127.6485
 152, -40.0714,  11.6129,   -.0888, -17.2848, -104.3330, 127.6406
 160, -40.0616,  11.5986,   -.1056, -17.2890, -104.3278, 127.6319
 168, -40.0506,  11.5826,   -.1242, -17.2936, -104.3221, 127.6222
 176, -40.0386,  11.5650,   -.1448, -17.2987, -104.3157, 127.6114
 184, -40.0253,  11.5457,   -.1674, -17.3043, -104.3087, 127.5996
 192, -40.0107,  11.5245,   -.1921, -17.3105, -104.3011, 127.5866
 200, -39.9948,  11.5014,   -.2191, -17.3172, -104.2928, 127.5725
 208, -39.9775,  11.4763,   -.2484, -17.3245, -104.2837, 127.5571
 224, -39.9168,  11.3883,   -.3510, -17.3502, -104.2521, 127.5030
 232, -39.9168,  11.3883,   -.3510, -17.3502, -104.2521, 127.5030
 240, -39.8936,  11.3547,   -.3901, -17.3600, -104.2400, 127.4823
 248, -39.8689,  11.3192,   -.4314, -17.3704, -104.2272, 127.4604
 256, -39.8430,  11.2818,   -.4750, -17.3814, -104.2138, 127.4373
 264, -39.8157,  11.2426,   -.5207, -17.3929, -104.1997, 127.4130
 272, -39.7872,  11.2016,   -.5683, -17.4049, -104.1850, 127.3876
 280, -39.7575,  11.1590,   -.6178, -17.4175, -104.1697, 127.3611
 288, -39.7267,  11.1149,   -.6691, -17.4305, -104.1538, 127.3336
 296, -39.6948,  11.0693,   -.7220, -17.4439, -104.1374, 127.3052
 304, -39.6619,  11.0223,   -.7766, -17.4578, -104.1206, 127.2758
 312, -39.6280,  10.9740,   -.8325, -17.4721, -104.1033, 127.2456
 320, -39.5932,  10.9246,   -.8899, -17.4868, -104.0855, 127.2145
 328, -39.5576,  10.8740,   -.9485, -17.5019, -104.0674, 127.1827
 336, -39.5211,  10.8223,  -1.0083, -17.5172, -104.0489, 127.1501
