breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1448.72987408,  244.61438488,  913.83872362])]","[array([ 0.40818834,  1.26642069,  2.02725991,  0.5885261 , -1.34156413,
        0.34147879])]"
2000,movel_fit,"[array([1421.48524692,  277.93084988,  880.3669951 ])]","[array([ 0.43592091,  1.26703369,  2.02150286,  0.58120192, -1.40214283,
        0.33538588])]"
4000,movel_fit,"[array([1389.52979306,  309.99620232,  850.02536752])]","[array([ 0.46363703,  1.26309905,  2.01168342,  0.57295978, -1.46523526,
        0.32668917])]"
6000,movel_fit,"[array([1356.12365224,  344.32614553,  823.01855033])]","[array([ 0.49092299,  1.25763469,  2.00122932,  0.55882739, -1.52387149,
        0.31463227])]"
8000,movel_fit,"[array([1323.0227762 ,  381.11058356,  797.772372  ])]","[array([ 0.51834919,  1.25345841,  1.9910404 ,  0.54097625, -1.57590766,
        0.30161905])]"
10000,movel_fit,"[array([1291.16561862,  420.07599064,  773.05594504])]","[array([ 0.54638246,  1.25240715,  1.98170058,  0.52146349, -1.62055494,
        0.2895227 ])]"
12000,movel_fit,"[array([1260.13166648,  459.96287953,  748.77284668])]","[array([ 0.57510077,  1.25391802,  1.97243257,  0.50205628, -1.65911518,
        0.27886825])]"
14000,movel_fit,"[array([1229.48392063,  499.99344259,  725.20478534])]","[array([ 0.60444636,  1.25709645,  1.96268572,  0.48340414, -1.69259045,
        0.26951935])]"
16000,movel_fit,"[array([1199.06653506,  539.93242313,  702.42827382])]","[array([ 0.63445186,  1.26157868,  1.95242136,  0.46574985, -1.7214054 ,
        0.2614468 ])]"
18000,movel_fit,"[array([1168.72270874,  579.6532797 ,  680.44876137])]","[array([ 0.66523159,  1.26712719,  1.94166937,  0.44939664, -1.74596149,
        0.25474873])]"
20000,movel_fit,"[array([1138.2890061 ,  619.09010828,  659.18679637])]","[array([ 0.69699833,  1.27366267,  1.93053024,  0.4347969 , -1.7666602 ,
        0.24971351])]"
22000,movel_fit,"[array([1107.47406985,  658.11166104,  638.66320297])]","[array([ 0.73006451,  1.28097687,  1.91896504,  0.42260874, -1.78408422,
        0.24671782])]"
24000,movel_fit,"[array([1075.749536  ,  696.41834215,  619.23853921])]","[array([ 0.76487058,  1.28840044,  1.90655031,  0.41374628, -1.79915668,
        0.24610541])]"
26000,movel_fit,"[array([1042.59903423,  733.75113398,  601.25977636])]","[array([ 0.80205816,  1.29544045,  1.89292877,  0.40941444, -1.81278237,
        0.24850779])]"
28000,movel_fit,"[array([1007.67230643,  769.98980968,  584.82172107])]","[array([ 0.84244304,  1.30217937,  1.8781006 ,  0.41108233, -1.82562382,
        0.25500164])]"
30000,movel_fit,"[array([970.51086026, 804.86808282, 570.27031654])]","[array([ 0.88697131,  1.30847671,  1.86176282,  0.42053706, -1.83853205,
        0.2667163 ])]"
32000,movel_fit,"[array([930.56956538, 837.88211376, 558.20468601])]","[array([ 0.93660254,  1.31393061,  1.84312525,  0.43976281, -1.85262396,
        0.2846164 ])]"
34000,movel_fit,"[array([887.7591519 , 868.52920957, 548.70914467])]","[array([ 0.99172409,  1.31886596,  1.82158324,  0.47000661, -1.86863167,
        0.30925426])]"
36000,movel_fit,"[array([842.42010347, 896.14671378, 541.27021358])]","[array([ 1.05158198,  1.32404254,  1.79644414,  0.51083709, -1.88714117,
        0.33985386])]"
38000,movel_fit,"[array([794.85012412, 919.64075069, 534.91151283])]","[array([ 1.11433744,  1.33015415,  1.76655324,  0.55996549, -1.90944248,
        0.37377888])]"
40000,movel_fit,"[array([744.98360067, 937.50770341, 528.24990752])]","[array([ 1.17766678,  1.33800315,  1.73064235,  0.61383983, -1.93791555,
        0.40708748])]"
42000,movel_fit,"[array([692.83657801, 948.3829315 , 519.37011588])]","[array([ 1.23881037,  1.34909943,  1.68858807,  0.66734189, -1.97494755,
        0.43538418])]"
44000,movel_fit,"[array([639.77284867, 952.38910551, 505.8319681 ])]","[array([ 1.29411078,  1.36569427,  1.64341703,  0.71263108, -2.01981141,
        0.45490562])]"
46000,movel_fit,"[array([586.14367469, 949.29070878, 486.91545511])]","[array([ 1.34135051,  1.3884426 ,  1.5981016 ,  0.74356881, -2.07264656,
        0.46262561])]"
48000,movel_fit,"[array([533.09512184, 940.02776291, 462.76461929])]","[array([ 1.37887329,  1.41730376,  1.55699597,  0.75480011, -2.13092267,
        0.45722871])]"
50000,movel_fit,"[array([483.41662794, 928.18076052, 433.6233902 ])]","[array([ 1.40624097,  1.45142624,  1.52547273,  0.74350425, -2.18659909,
        0.44050266])]"
