,breakpoints,primitives,J1,J2,J3,J4,J5,J6
0,0,movej_fit,-0.0739650486912673,-1.0038219226160046,-0.6932422372350597,-0.07265977387146608,-1.3611265480296104,0.05792522905291358
1,5464,movel_fit,0.19832058914109796,-0.8515358540239876,-0.6600302521105155,0.23448901737032804,-1.2725637767068376,-0.1620972058225952
2,9886,movel_fit,0.612437385885896,-0.6197715443649985,-0.6913015954243464,0.8247998867517634,-1.4194046697593938,-0.4837606020261309
3,14001,movel_fit,0.5708163757429583,-0.4998841523060166,-0.6484219603664676,0.8600193737528106,-1.3581684907735092,-0.40675191147061135
4,17716,movel_fit,0.534295000483711,-0.39331674151604984,-0.605777374470764,0.8738439012315651,-1.3037463155697875,-0.2806877682630183
5,21833,movel_fit,0.5370368799437943,-0.251385007611924,-0.5795648350467042,0.9837409862355432,-1.2961150987716488,-0.32770350785876295
6,23849,movel_fit,0.5687744156244117,-0.1499960458430438,-0.588056904820919,1.1589948842792632,-1.3662382104245026,-0.7018859410830689
7,25560,movel_fit,0.5641983934056172,-0.07590920782881896,-0.5523585563591868,1.230070856194701,-1.4258128207184186,-1.0192957521797485
8,28170,movel_fit,0.5221648126878158,-0.022049406163482693,-0.4465493166955241,1.1972383665340047,-1.4432250430910385,-1.211032084231413
9,29639,movel_fit,0.4769859719026406,-0.05603929200504827,-0.40076004630502093,1.1102690967572608,-1.3448090114395257,-1.0148174899725233
10,30577,movel_fit,0.4034063049104559,-0.10678603599965211,-0.35882925118450015,0.945436434800416,-1.214117362596429,-0.7872653203147065
11,30969,movel_fit,0.13827869059113373,-0.19032576999431308,-0.2850095888372086,0.34012250886684703,-1.0110237725943423,-0.39155665721102223
12,31236,movel_fit,-0.2103671798367106,-0.17532806758651567,-0.29599435150726383,-0.4531344508533316,-1.0230875365543517,0.03486501927137503
13,31861,movel_fit,-0.3422557149614214,-0.0994923133028421,-0.30324051363326743,-0.7411017225701746,-1.12923161108189,0.03384424169800743
14,33284,movel_fit,-0.3095616271566932,-0.03606020629138108,-0.22702579388823074,-0.6219764514139499,-1.1562666869779177,-0.29829136908222886
15,35328,movel_fit,-0.36951568559261894,0.03377320085277197,-0.24670803377922312,-0.8036482511060864,-1.179407557042515,-0.1537887718096546
16,36422,movel_fit,-0.44235630066889264,0.08138958075223725,-0.32598481206637975,-1.1205359332770464,-1.230847103392044,0.4797768223406748
17,37329,movel_fit,-0.48012086932055453,0.19921651162871692,-0.31051207859462426,-1.3229697540737453,-1.4262725758228978,1.1658695162791608
18,39116,movel_fit,-0.45624323875389283,0.26746286783655426,-0.18046294730621804,-1.2693604796183764,-1.51418667493733,1.4449714122608415
19,40332,movel_fit,-0.42511986948043834,0.20964263484462356,-0.15934419347771067,-1.1844506082110078,-1.395589784634016,1.2170676348248701
20,41041,movel_fit,-0.3666701155520844,0.1333019946804577,-0.14485441491700657,-1.0198882378788752,-1.2327193149238762,0.933628640672241
21,41301,movel_fit,-0.16004293348826426,0.044188177074181614,-0.07650840321904973,-0.4551661687678257,-1.028550718921683,0.5374022989670876
22,41489,movel_fit,0.15078966325834253,0.03964673112271161,-0.08014718476387417,0.35194706650203056,-0.998867973430678,0.1558437849283909
23,41889,movel_fit,0.2669041305961568,0.10909143839877335,-0.06638262386643357,0.6295587668168622,-1.107078526008958,0.2118724614483458
24,43062,movel_fit,0.24360027773484472,0.19379849858194337,0.04500079195410889,0.5052696802340635,-1.2048801395291286,0.6051653205251087
25,44716,movel_fit,0.30581002287592085,0.23119119172659688,0.0002248816596595038,0.7045179952427002,-1.1954961796972696,0.4047313239443052
26,45557,movel_fit,0.38588218329406887,0.2400932972219568,-0.13102622148596144,1.0894887761449732,-1.1876835047182812,-0.35165213598354617
27,46238,movel_fit,0.4373186568323453,0.40039917803810304,-0.09306060426165197,1.3719076834251163,-1.4831061176704121,-1.313965008097764
28,48801,movel_fit,0.3968268989761201,0.43662786106439117,0.08981550603563115,1.227252394772582,-1.5155593757759862,-1.4630334435090107
29,49399,movel_fit,0.3415167072769507,0.3011477522286845,0.03973779303184766,1.0430396333861651,-1.2533549686251924,-0.9390785102021832
30,49615,movel_fit,0.18829137645630345,0.21631010243580626,0.09280740588321779,0.5814706682606829,-1.0756119124440464,-0.7012131377112031
31,49779,movel_fit,-0.12411036531145214,0.2097305644455292,0.11725205981531306,-0.2943961953028553,-1.0341043585414835,-0.2703109921333434
32,49999,movel_fit,-0.20675478184449503,0.2522430691166212,0.12816586108177197,-0.5031438146238351,-1.1032375860908332,-0.3582032947089849
