timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6476,   8.3135, -35.3840, -34.7533,  32.8065,  25.2570
 8,  18.6476,   8.3135, -35.3840, -34.7533,  32.8065,  25.2570
 16,  18.6476,   8.3135, -35.3840, -34.7532,  32.8065,  25.2569
 24,  18.6476,   8.3135, -35.3841, -34.7530,  32.8066,  25.2568
 32,  18.6474,   8.3135, -35.3843, -34.7525,  32.8069,  25.2563
 40,  18.6471,   8.3134, -35.3846, -34.7515,  32.8074,  25.2554
 48,  18.6467,   8.3133, -35.3852, -34.7497,  32.8082,  25.2539
 56,  18.6459,   8.3132, -35.3860, -34.7472,  32.8094,  25.2518
 64,  18.6449,   8.3130, -35.3872, -34.7436,  32.8110,  25.2487
 72,  18.6436,   8.3127, -35.3888, -34.7388,  32.8132,  25.2446
 88,  18.6372,   8.3114, -35.3965, -34.7157,  32.8240,  25.2249
 96,  18.6372,   8.3114, -35.3965, -34.7157,  32.8240,  25.2249
 104,  18.6340,   8.3108, -35.4003, -34.7045,  32.8292,  25.2153
 112,  18.6303,   8.3100, -35.4047, -34.6913,  32.8353,  25.2041
 120,  18.6260,   8.3091, -35.4098, -34.6759,  32.8425,  25.1909
 128,  18.6211,   8.3081, -35.4157, -34.6581,  32.8508,  25.1757
 136,  18.6154,   8.3070, -35.4225, -34.6378,  32.8602,  25.1584
 144,  18.6090,   8.3057, -35.4302, -34.6148,  32.8710,  25.1388
 152,  18.6017,   8.3042, -35.4388, -34.5889,  32.8830,  25.1167
 160,  18.5936,   8.3026, -35.4484, -34.5600,  32.8965,  25.0921
 168,  18.5847,   8.3008, -35.4592, -34.5280,  32.9115,  25.0647
 176,  18.5747,   8.2988, -35.4710, -34.4926,  32.9281,  25.0345
 184,  18.5638,   8.2967, -35.4840, -34.4537,  32.9464,  25.0013
 192,  18.5518,   8.2943, -35.4982, -34.4111,  32.9664,  24.9650
 200,  18.5387,   8.2917, -35.5137, -34.3647,  32.9882,  24.9255
 216,  18.4925,   8.2827, -35.5685, -34.2010,  33.0656,  24.7860
 224,  18.4925,   8.2827, -35.5685, -34.2010,  33.0656,  24.7860
 232,  18.4746,   8.2793, -35.5896, -34.1377,  33.0957,  24.7322
 240,  18.4553,   8.2756, -35.6123, -34.0699,  33.1280,  24.6744
 248,  18.4347,   8.2717, -35.6366, -33.9974,  33.1626,  24.6127
 256,  18.4126,   8.2676, -35.6626, -33.9200,  33.1997,  24.5468
 264,  18.3890,   8.2632, -35.6902, -33.8375,  33.2393,  24.4767
 272,  18.3639,   8.2586, -35.7197, -33.7499,  33.2815,  24.4022
 280,  18.3372,   8.2537, -35.7508, -33.6571,  33.3265,  24.3233
 288,  18.3089,   8.2487, -35.7839, -33.5588,  33.3742,  24.2398
 296,  18.2789,   8.2433, -35.8188, -33.4549,  33.4249,  24.1517
 304,  18.2471,   8.2378, -35.8556, -33.3454,  33.4785,  24.0587
 312,  18.2136,   8.2320, -35.8944, -33.2302,  33.5352,  23.9610
 320,  18.1783,   8.2260, -35.9352, -33.1094,  33.5949,  23.8586
 328,  18.1414,   8.2198, -35.9777, -32.9832,  33.6576,  23.7517
 344,  18.0206,   8.2004, -36.1159, -32.5745,  33.8628,  23.4058
 352,  18.0206,   8.2004, -36.1159, -32.5745,  33.8628,  23.4058
 360,  17.9773,   8.1936, -36.1652, -32.4289,  33.9367,  23.2828
 368,  17.9324,   8.1868, -36.2160, -32.2790,  34.0133,  23.1562
 376,  17.8861,   8.1800, -36.2682, -32.1250,  34.0925,  23.0262
 384,  17.8385,   8.1730, -36.3218, -31.9671,  34.1741,  22.8931
 392,  17.7894,   8.1661, -36.3768, -31.8054,  34.2582,  22.7569
 400,  17.7390,   8.1592, -36.4330, -31.6403,  34.3447,  22.6179
 408,  17.6874,   8.1523, -36.4904, -31.4719,  34.4336,  22.4762
 416,  17.6346,   8.1454, -36.5489, -31.3004,  34.5246,  22.3321
 424,  17.5805,   8.1386, -36.6084, -31.1259,  34.6179,  22.1856
 432,  17.5253,   8.1319, -36.6690, -30.9488,  34.7133,  22.0370
 440,  17.4691,   8.1253, -36.7304, -30.7692,  34.8107,  21.8865
 448,  17.4118,   8.1187, -36.7928, -30.5872,  34.9101,  21.7341
 456,  17.3534,   8.1123, -36.8559, -30.4031,  35.0114,  21.5801
 472,  17.1729,   8.0941, -37.0495, -29.8400,  35.3260,  21.1100
 480,  17.1729,   8.0941, -37.0495, -29.8400,  35.3260,  21.1100
 488,  17.1111,   8.0885, -37.1152, -29.6492,  35.4342,  20.9510
 496,  17.0484,   8.0830, -37.1814, -29.4572,  35.5440,  20.7913
 504,  16.9850,   8.0777, -37.2480, -29.2642,  35.6552,  20.6308
 512,  16.9210,   8.0727, -37.3151, -29.0703,  35.7677,  20.4698
 520,  16.8563,   8.0679, -37.3824, -28.8757,  35.8816,  20.3084
 528,  16.7910,   8.0633, -37.4500, -28.6805,  35.9967,  20.1467
 536,  16.7252,   8.0591, -37.5177, -28.4850,  36.1129,  19.9849
 544,  16.6589,   8.0551, -37.5857, -28.2893,  36.2302,  19.8231
 552,  16.5921,   8.0514, -37.6537, -28.0935,  36.3484,  19.6615
 560,  16.5250,   8.0480, -37.7217, -27.8977,  36.4675,  19.5001
 568,  16.4575,   8.0449, -37.7898, -27.7023,  36.5875,  19.3391
 576,  16.3897,   8.0421, -37.8577, -27.5072,  36.7081,  19.1786
 584,  16.3216,   8.0396, -37.9256, -27.3126,  36.8293,  19.0188
 600,  16.1165,   8.0340, -38.1278, -26.7334,  37.1960,  18.5441
 608,  16.1165,   8.0340, -38.1278, -26.7334,  37.1960,  18.5441
 616,  16.0479,   8.0328, -38.1947, -26.5422,  37.3190,  18.3878
 624,  15.9792,   8.0319, -38.2613, -26.3519,  37.4423,  18.2325
 632,  15.9103,   8.0313, -38.3276, -26.1626,  37.5659,  18.0781
 640,  15.8414,   8.0311, -38.3936, -25.9741,  37.6899,  17.9247
 648,  15.7724,   8.0312, -38.4594, -25.7866,  37.8143,  17.7722
 656,  15.7033,   8.0316, -38.5248, -25.6000,  37.9389,  17.6206
 664,  15.6341,   8.0323, -38.5900, -25.4143,  38.0640,  17.4700
 672,  15.5648,   8.0333, -38.6550, -25.2295,  38.1893,  17.3203
 680,  15.4954,   8.0347, -38.7196, -25.0456,  38.3150,  17.1715
 688,  15.4260,   8.0364, -38.7839, -24.8626,  38.4410,  17.0237
 696,  15.3564,   8.0384, -38.8480, -24.6805,  38.5674,  16.8768
 704,  15.2867,   8.0407, -38.9118, -24.4992,  38.6940,  16.7307
 712,  15.2169,   8.0434, -38.9753, -24.3188,  38.8210,  16.5856
 728,  15.0070,   8.0533, -39.1641, -23.7829,  39.2039,  16.1556
 736,  15.0070,   8.0533, -39.1641, -23.7829,  39.2039,  16.1556
 744,  14.9368,   8.0573, -39.2265, -23.6059,  39.3322,  16.0140
 752,  14.8665,   8.0616, -39.2885, -23.4298,  39.4608,  15.8733
 760,  14.7962,   8.0662, -39.3503, -23.2545,  39.5897,  15.7334
 768,  14.7257,   8.0712, -39.4118, -23.0801,  39.7189,  15.5944
 776,  14.6552,   8.0764, -39.4730, -22.9064,  39.8484,  15.4563
 784,  14.5846,   8.0820, -39.5340, -22.7336,  39.9782,  15.3190
 792,  14.5138,   8.0880, -39.5946, -22.5616,  40.1084,  15.1826
 800,  14.4430,   8.0943, -39.6549, -22.3905,  40.2388,  15.0470
 808,  14.3721,   8.1008, -39.7150, -22.2201,  40.3695,  14.9122
 816,  14.3011,   8.1078, -39.7748, -22.0505,  40.5005,  14.7783
 824,  14.2300,   8.1150, -39.8343, -21.8818,  40.6318,  14.6452
 832,  14.1588,   8.1226, -39.8935, -21.7138,  40.7634,  14.5129
 840,  14.0875,   8.1305, -39.9524, -21.5465,  40.8953,  14.3814
 856,  13.8731,   8.1563, -40.1273, -21.0496,  41.2928,  13.9919
 864,  13.8731,   8.1563, -40.1273, -21.0496,  41.2928,  13.9919
 872,  13.8014,   8.1655, -40.1850, -20.8854,  41.4258,  13.8636
 880,  13.7297,   8.1751, -40.2425, -20.7220,  41.5591,  13.7361
 888,  13.6579,   8.1850, -40.2996, -20.5594,  41.6927,  13.6094
 896,  13.5859,   8.1953, -40.3564, -20.3975,  41.8266,  13.4835
 904,  13.5139,   8.2058, -40.4130, -20.2364,  41.9608,  13.3584
 912,  13.4418,   8.2167, -40.4693, -20.0760,  42.0952,  13.2340
 920,  13.3696,   8.2280, -40.5252, -19.9163,  42.2299,  13.1104
 928,  13.2974,   8.2396, -40.5809, -19.7574,  42.3649,  12.9875
 936,  13.2250,   8.2515, -40.6363, -19.5992,  42.5001,  12.8654
 944,  13.1526,   8.2637, -40.6913, -19.4417,  42.6356,  12.7441
 952,  13.0800,   8.2763, -40.7461, -19.2849,  42.7714,  12.6235
 960,  13.0074,   8.2892, -40.8006, -19.1288,  42.9074,  12.5036
 968,  12.9347,   8.3025, -40.8548, -18.9734,  43.0437,  12.3845
 984,  12.7161,   8.3442, -41.0156, -18.5114,  43.4541,  12.0315
 992,  12.7161,   8.3442, -41.0156, -18.5114,  43.4541,  12.0315
 1000,  12.6430,   8.3588, -41.0685, -18.3588,  43.5914,  11.9152
 1008,  12.5699,   8.3737, -41.1212, -18.2068,  43.7290,  11.7997
 1016,  12.4967,   8.3890, -41.1736, -18.0555,  43.8668,  11.6849
 1024,  12.4234,   8.4046, -41.2257, -17.9049,  44.0049,  11.5708
 1032,  12.3500,   8.4205, -41.2775, -17.7550,  44.1432,  11.4574
 1040,  12.2765,   8.4368, -41.3289, -17.6057,  44.2818,  11.3447
 1048,  12.2030,   8.4534, -41.3801, -17.4571,  44.4206,  11.2326
 1056,  12.1293,   8.4703, -41.4310, -17.3091,  44.5596,  11.1213
 1064,  12.0556,   8.4876, -41.4816, -17.1618,  44.6989,  11.0106
 1072,  11.9818,   8.5052, -41.5318, -17.0151,  44.8384,  10.9006
 1080,  11.9079,   8.5232, -41.5818, -16.8690,  44.9781,  10.7913
 1088,  11.8340,   8.5415, -41.6314, -16.7236,  45.1181,  10.6827
 1096,  11.7600,   8.5601, -41.6808, -16.5788,  45.2583,  10.5747
 1112,  11.5374,   8.6180, -41.8270, -16.1482,  45.6803,  10.2547
 1120,  11.5374,   8.6180, -41.8270, -16.1482,  45.6803,  10.2547
 1128,  11.4630,   8.6380, -41.8751, -16.0059,  45.8214,  10.1494
 1136,  11.3886,   8.6583, -41.9230, -15.8642,  45.9628,  10.0446
 1144,  11.3141,   8.6790, -41.9705, -15.7231,  46.1043,   9.9406
 1152,  11.2395,   8.7000, -42.0177, -15.5825,  46.2461,   9.8371
 1160,  11.1648,   8.7213, -42.0646, -15.4426,  46.3881,   9.7343
 1168,  11.0901,   8.7430, -42.1111, -15.3033,  46.5303,   9.6321
 1176,  11.0153,   8.7650, -42.1574, -15.1646,  46.6727,   9.5306
 1184,  10.9404,   8.7873, -42.2034, -15.0264,  46.8154,   9.4296
 1192,  10.8654,   8.8100, -42.2490, -14.8888,  46.9582,   9.3293
 1200,  10.7904,   8.8330, -42.2944, -14.7518,  47.1013,   9.2296
 1208,  10.7153,   8.8564, -42.3394, -14.6154,  47.2445,   9.1305
 1216,  10.6401,   8.8801, -42.3841, -14.4796,  47.3880,   9.0320
 1224,  10.5649,   8.9041, -42.4285, -14.3443,  47.5317,   8.9341
 1240,  10.3387,   8.9783, -42.5599, -13.9417,  47.9639,   8.6440
 1248,  10.3387,   8.9783, -42.5599, -13.9417,  47.9639,   8.6440
 1256,  10.2631,   9.0036, -42.6030, -13.8086,  48.1084,   8.5484
 1264,  10.1875,   9.0294, -42.6458, -13.6761,  48.2530,   8.4535
 1272,  10.1118,   9.0554, -42.6884, -13.5441,  48.3979,   8.3591
 1280,  10.0360,   9.0818, -42.7306, -13.4126,  48.5429,   8.2653
 1288,   9.9602,   9.1086, -42.7725, -13.2817,  48.6882,   8.1721
 1296,   9.8843,   9.1356, -42.8140, -13.1513,  48.8336,   8.0794
 1304,   9.8084,   9.1630, -42.8553, -13.0214,  48.9792,   7.9873
 1312,   9.7323,   9.1908, -42.8962, -12.8920,  49.1250,   7.8958
 1320,   9.6562,   9.2189, -42.9369, -12.7632,  49.2710,   7.8048
 1328,   9.5801,   9.2473, -42.9772, -12.6349,  49.4171,   7.7144
 1336,   9.5038,   9.2760, -43.0172, -12.5071,  49.5635,   7.6246
 1344,   9.4275,   9.3051, -43.0568, -12.3798,  49.7100,   7.5352
 1352,   9.3512,   9.3346, -43.0962, -12.2530,  49.8567,   7.4465
 1368,   9.1217,   9.4249, -43.2123, -11.8755,  50.2978,   7.1834
 1376,   9.1217,   9.4249, -43.2123, -11.8755,  50.2978,   7.1834
 1384,   9.0451,   9.4556, -43.2504, -11.7507,  50.4452,   7.0967
 1392,   8.9684,   9.4867, -43.2881, -11.6264,  50.5927,   7.0106
 1400,   8.8916,   9.5182, -43.3256, -11.5026,  50.7404,   6.9251
 1408,   8.8148,   9.5500, -43.3627, -11.3792,  50.8883,   6.8400
 1416,   8.7380,   9.5821, -43.3995, -11.2563,  51.0364,   6.7555
 1424,   8.6610,   9.6145, -43.4359, -11.1339,  51.1846,   6.6714
 1432,   8.5840,   9.6473, -43.4721, -11.0120,  51.3329,   6.5879
 1440,   8.5070,   9.6804, -43.5079, -10.8905,  51.4814,   6.5049
 1448,   8.4299,   9.7139, -43.5434, -10.7695,  51.6301,   6.4224
 1456,   8.3527,   9.7476, -43.5785, -10.6489,  51.7789,   6.3404
 1464,   8.2755,   9.7817, -43.6134, -10.5288,  51.9279,   6.2589
 1472,   8.1982,   9.8162, -43.6479, -10.4092,  52.0770,   6.1779
 1480,   8.1208,   9.8510, -43.6821, -10.2900,  52.2263,   6.0974
 1496,   7.8885,   9.9573, -43.7827,  -9.9351,  52.6750,   5.8589
 1504,   7.8885,   9.9573, -43.7827,  -9.9351,  52.6750,   5.8589
 1512,   7.8109,   9.9934, -43.8156,  -9.8177,  52.8248,   5.7803
 1520,   7.7333,  10.0298, -43.8482,  -9.7008,  52.9748,   5.7022
 1528,   7.6556,  10.0666, -43.8804,  -9.5842,  53.1249,   5.6246
 1536,   7.5779,  10.1037, -43.9123,  -9.4681,  53.2752,   5.5475
 1544,   7.5001,  10.1411, -43.9439,  -9.3524,  53.4256,   5.4708
 1552,   7.4222,  10.1789, -43.9752,  -9.2372,  53.5761,   5.3947
 1560,   7.3443,  10.2169, -44.0061,  -9.1224,  53.7268,   5.3189
 1568,   7.2664,  10.2553, -44.0367,  -9.0080,  53.8776,   5.2437
 1576,   7.1884,  10.2941, -44.0669,  -8.8940,  54.0285,   5.1689
 1584,   7.1104,  10.3331, -44.0969,  -8.7804,  54.1795,   5.0945
 1592,   7.0323,  10.3725, -44.1265,  -8.6672,  54.3307,   5.0206
 1600,   6.9541,  10.4123, -44.1558,  -8.5544,  54.4820,   4.9472
 1608,   6.8759,  10.4523, -44.1847,  -8.4421,  54.6334,   4.8742
 1624,   6.6411,  10.5744, -44.2696,  -8.1074,  55.0883,   4.6579
 1632,   6.6411,  10.5744, -44.2696,  -8.1074,  55.0883,   4.6579
 1640,   6.5627,  10.6157, -44.2972,  -7.9967,  55.2402,   4.5866
 1648,   6.4843,  10.6574, -44.3245,  -7.8863,  55.3922,   4.5159
 1656,   6.4058,  10.6994, -44.3514,  -7.7763,  55.5443,   4.4455
 1664,   6.3273,  10.7417, -44.3780,  -7.6667,  55.6965,   4.3756
 1672,   6.2487,  10.7843, -44.4043,  -7.5575,  55.8488,   4.3061
 1680,   6.1701,  10.8273, -44.4303,  -7.4487,  56.0013,   4.2370
 1688,   6.0915,  10.8706, -44.4559,  -7.3402,  56.1538,   4.1684
 1696,   6.0128,  10.9142, -44.4812,  -7.2321,  56.3064,   4.1001
 1704,   5.9340,  10.9581, -44.5061,  -7.1244,  56.4591,   4.0323
 1712,   5.8553,  11.0023, -44.5307,  -7.0171,  56.6119,   3.9649
 1720,   5.7764,  11.0469, -44.5550,  -6.9101,  56.7649,   3.8979
 1728,   5.6976,  11.0917, -44.5790,  -6.8036,  56.9179,   3.8314
 1736,   5.6187,  11.1369, -44.6026,  -6.6973,  57.0710,   3.7652
 1752,   5.3818,  11.2744, -44.6714,  -6.3808,  57.5308,   3.5691
 1760,   5.3818,  11.2744, -44.6714,  -6.3808,  57.5308,   3.5691
 1768,   5.3027,  11.3208, -44.6937,  -6.2760,  57.6843,   3.5046
 1776,   5.2236,  11.3676, -44.7156,  -6.1715,  57.8378,   3.4404
 1784,   5.1445,  11.4147, -44.7372,  -6.0674,  57.9914,   3.3766
 1792,   5.0654,  11.4621, -44.7584,  -5.9637,  58.1451,   3.3133
 1800,   4.9862,  11.5098, -44.7794,  -5.8603,  58.2989,   3.2503
 1808,   4.9069,  11.5578, -44.7999,  -5.7572,  58.4528,   3.1877
 1816,   4.8277,  11.6061, -44.8202,  -5.6545,  58.6067,   3.1255
 1824,   4.7484,  11.6547, -44.8401,  -5.5521,  58.7607,   3.0636
 1832,   4.6691,  11.7037, -44.8597,  -5.4500,  58.9148,   3.0022
