primitives,points,q_bp
movej_fit,"[array([  936.23545577, -1176.37134017,   468.5605921 ])]","[array([-1.05924603,  1.43805334,  1.84312635, -0.53504152, -1.57906496,
        1.84716055])]"
movel_fit,"[array([ 1055.40685229, -1141.89951718,   493.26407141])]","[array([-0.96680718,  1.41628487,  1.80980529, -0.50284005, -1.47364356,
        1.83058286])]"
movec_fit,"[array([ 1129.10250319, -1121.81252767,   496.37500918]), array([ 1194.72697506, -1106.86653199,   524.28411306])]","[array([-0.90633079,  1.49700097,  1.93874608, -0.46641839, -1.41133723,
        1.81576427]), array([-0.86418473,  1.43530096,  1.83150152, -0.46224758, -1.3275464 ,
        1.84757412])]"
movec_fit,"[array([ 1220.65329684, -1102.74026021,   540.49695413]), array([ 1245.78096808, -1098.10444171,   557.44513705])]","[array([-0.84000628,  1.47258275,  1.90450904, -0.43506267, -1.29639108,
        1.84631332]), array([-0.81645988,  1.50367419,  1.96369868, -0.40859917, -1.26107382,
        1.84928985])]"
movec_fit,"[array([ 1277.34295638, -1090.71108816,   576.6463992 ]), array([ 1308.87091011, -1080.14842999,   590.20950501])]","[array([-0.79544648,  1.48402715,  1.93152653, -0.40223976, -1.21596968,
        1.86468912]), array([-0.77002348,  1.50209334,  1.95749104, -0.38481706, -1.17310864,
        1.87425623])]"
movec_fit,"[array([ 1341.48568957, -1063.05524881,   594.65874366]), array([ 1374.65556211, -1040.26019687,   583.6732347 ])]","[array([-0.75163976,  1.47675506,  1.9023316 , -0.39838459, -1.13802784,
        1.88015045]), array([-0.72078253,  1.55227758,  2.00030646, -0.37886002, -1.10394599,
        1.87083438])]"
movec_fit,"[array([ 1394.58093945, -1023.04484349,   566.65679471]), array([ 1414.26294058, -1003.30977093,   538.72962998])]","[array([-0.71720807,  1.5097558 ,  1.90608133, -0.4198132 , -1.09723873,
        1.86488606]), array([-0.70825967,  1.52527846,  1.89574114, -0.44643919, -1.08987677,
        1.85881523])]"
movec_fit,"[array([1431.23602431, -986.54456214,  505.06522501]), array([1446.60175095, -971.55527073,  465.75217844])]","[array([-0.70268576,  1.52629649,  1.85506754, -0.47789772, -1.07996644,
        1.83625107]), array([-0.69961049,  1.55166806,  1.84604833, -0.51378526, -1.07033184,
        1.82878378])]"
movec_fit,"[array([1459.12819738, -960.99952483,  429.11611161]), array([1470.03241881, -952.70734262,  397.57077051])]","[array([-0.6962301 ,  1.56545033,  1.82136894, -0.54019687, -1.05480009,
        1.80158227]), array([-0.69985197,  1.5460238 ,  1.74179119, -0.58873486, -1.03697896,
        1.79662611])]"
movec_fit,"[array([1479.8979757 , -944.98490799,  374.90421986]), array([1490.44550502, -936.74218689,  362.17825963])]","[array([-0.69333547,  1.58376816,  1.77455619, -0.59534335, -1.02432221,
        1.77699397]), array([-0.69005692,  1.56325294,  1.71792453, -0.61888612, -1.00639086,
        1.76608572])]"
movec_fit,"[array([1508.1390782 , -917.57368204,  363.54779996]), array([1528.55268636, -892.6872638 ,  392.93741002])]","[array([-0.67216093,  1.61293563,  1.79781207, -0.61035958, -0.99903931,
        1.77207828]), array([-0.65683554,  1.49247541,  1.62091077, -0.63351189, -0.97502435,
        1.7798256 ])]"
movec_fit,"[array([1539.56257229, -877.55636533,  425.45556939]), array([1549.93293546, -866.05219292,  468.84696728])]","[array([-0.63456335,  1.56704617,  1.7873798 , -0.58135772, -0.98798896,
        1.78463229]), array([-0.62038758,  1.5692069 ,  1.83379485, -0.56217201, -0.98404757,
        1.82118648])]"
movec_fit,"[array([1557.73664645, -861.07212169,  507.33640234]), array([1564.45021441, -858.9667751 ,  546.39109275])]","[array([-0.60591742,  1.5551631 ,  1.84890927, -0.53009826, -0.96961833,
        1.82364948]), array([-0.59576073,  1.53296752,  1.84732174, -0.50884508, -0.95325264,
        1.83994937])]"
movec_fit,"[array([1570.48722951, -858.61638936,  583.61362937]), array([1575.52010661, -857.71996534,  614.45194916])]","[array([-0.58567711,  1.52209002,  1.85983557, -0.48481663, -0.93285148,
        1.85521755]), array([-0.57512788,  1.53890685,  1.90854031, -0.45836758, -0.91156003,
        1.87641223])]"
movec_fit,"[array([1580.33691584, -854.66964582,  637.93696506]), array([1585.83972464, -848.90397843,  653.66961997])]","[array([-0.56913572,  1.51563013,  1.88900537, -0.45058308, -0.89880433,
        1.88261771]), array([-0.55786711,  1.53178904,  1.92413564, -0.42827951, -0.88254816,
        1.88494212])]"
movec_fit,"[array([1597.19338739, -831.97960338,  662.21430915]), array([1610.00611713, -806.12236615,  645.27946565])]","[array([-0.55262293,  1.48790765,  1.85934355, -0.45414235, -0.88129006,
        1.89284215]), array([-0.52779876,  1.58078853,  1.98653284, -0.42295612, -0.86686294,
        1.87963014])]"
movec_fit,"[array([1616.93563594, -788.4255774 ,  623.39687973]), array([1623.55592191, -769.07371572,  591.05406225])]","[array([-0.53162559,  1.53006078,  1.89404908, -0.47173788, -0.89406649,
        1.86640887]), array([-0.53277836,  1.51596947,  1.84418322, -0.51453364, -0.91370781,
        1.86149087])]"
movec_fit,"[array([1628.07630508, -757.29410657,  566.39573972]), array([1631.23809517, -746.1444764 ,  540.51146897])]","[array([-0.52836075,  1.52949959,  1.84432246, -0.52225557, -0.919797  ,
        1.84489563]), array([-0.52531778,  1.54964985,  1.85372297, -0.53210372, -0.92748574,
        1.83220284])]"
movel_fit,"[array([1667.34396106, -662.30969259,  389.29785458])]","[array([-0.49599053,  1.59140087,  1.75983652, -0.62167426, -0.92531108,
        1.77452344])]"
