primitives,points,q_bp
movej_fit,"[array([  962.23981593, -1167.79030042,   473.32293513])]","[array([-1.03790815,  1.41495969,  1.80259286, -0.52676883, -1.55405999,
        1.83901601])]"
movel_fit,"[array([ 1055.4645372 , -1142.05391319,   493.24340692])]","[array([-0.96683915,  1.4159311 ,  1.80900371, -0.5028759 , -1.47326544,
        1.83082569])]"
movec_fit,"[array([ 1129.05541951, -1121.67979411,   496.33998373]), array([ 1194.78522222, -1106.99221955,   524.27551356])]","[array([-0.90629472,  1.49732767,  1.93939828, -0.46637476, -1.41161332,
        1.81558651]), array([-0.86421438,  1.43499939,  1.83083396, -0.46230563, -1.32723104,
        1.84776753])]"
movec_fit,"[array([ 1220.60928815, -1102.65329258,   540.50816389]), array([ 1245.76994516, -1098.07102694,   557.41056124])]","[array([-0.83998597,  1.47275739,  1.90491587, -0.43502193, -1.29659388,
        1.84619428]), array([-0.81644784,  1.50379622,  1.96390012, -0.40858056, -1.26114242,
        1.84924632])]"
movec_fit,"[array([ 1277.36775361, -1090.75753988,   576.68146518]), array([ 1308.81247432, -1080.02822611,   590.2178703 ])]","[array([-0.79545844,  1.48386238,  1.93123246, -0.40226736, -1.21585495,
        1.86475368]), array([-0.76998656,  1.50231707,  1.95800712, -0.38474182, -1.17336718,
        1.87410387])]"
movec_fit,"[array([ 1341.52653438, -1063.15823802,   594.68467807]), array([ 1374.62834452, -1040.23738611,   583.72066426])]","[array([-0.75167771,  1.4764962 ,  1.90181557, -0.39846107, -1.13780424,
        1.88029544]), array([-0.7207832 ,  1.55226158,  2.00036765, -0.3788462 , -1.10401795,
        1.87080303])]"
movec_fit,"[array([ 1394.6037835 , -1023.06116481,   566.62746453]), array([ 1414.33324454, -1003.45413225,   538.69718853])]","[array([-0.71720592,  1.50974874,  1.9060089 , -0.41982509, -1.09717825,
        1.86491396]), array([-0.70830985,  1.52500891,  1.89510155, -0.44656277, -1.08956322,
        1.85904306])]"
movec_fit,"[array([1431.26503594, -986.56288941,  505.02292829]), array([1446.66785572, -971.54509704,  465.62295453])]","[array([-0.70268207,  1.52628908,  1.85497378, -0.47791609, -1.07988817,
        1.83629257]), array([-0.69957189,  1.55177862,  1.84604547, -0.51378695, -1.07021492,
        1.82881064])]"
movec_fit,"[array([1459.13590602, -960.8868286 ,  429.01164008]), array([1469.99476463, -952.51904025,  397.46350282])]","[array([-0.69616077,  1.56580418,  1.8219125 , -0.54009135, -1.05492831,
        1.80140397]), array([-0.69976248,  1.54669178,  1.74295748, -0.58851083, -1.03734469,
        1.79621995])]"
movec_fit,"[array([1479.86062718, -944.97439775,  374.99836433]), array([1490.2733538 , -936.53832698,  362.30712934])]","[array([-0.69334725,  1.58372208,  1.77462275, -0.59531298, -1.02442197,
        1.77693123]), array([-0.69002167,  1.56393573,  1.71950277, -0.61853418, -1.00710013,
        1.7654376 ])]"
movec_fit,"[array([1508.03437709, -917.43253528,  363.50260349]), array([1528.19612835, -892.39698678,  393.11283585])]","[array([-0.6721272 ,  1.61349955,  1.79887047, -0.61015363, -0.99942555,
        1.77170904]), array([-0.65682657,  1.49412505,  1.62446937, -0.63274143, -0.97655806,
        1.77845309])]"
movec_fit,"[array([1539.58735643, -877.56822055,  425.76090076]), array([1550.39361362, -866.37486361,  469.0279533 ])]","[array([-0.63455948,  1.56645512,  1.78670388, -0.58138551, -0.98791599,
        1.78468431]), array([-0.62038357,  1.56742514,  1.83044328, -0.56272615, -0.98271753,
        1.82218823])]"
movec_fit,"[array([1558.09124321, -861.33149189,  507.38756077]), array([1564.59251413, -859.08984506,  546.33011609])]","[array([-0.60592604,  1.55397001,  1.84651851, -0.53052157, -0.96858935,
        1.82439294]), array([-0.59577772,  1.53261076,  1.84646239, -0.50903434, -0.95282162,
        1.84026708])]"
movec_fit,"[array([1570.43266254, -858.57657493,  583.51123662]), array([1575.37687509, -857.57749415,  614.39899029])]","[array([-0.58567477,  1.52243428,  1.86037317, -0.48474761, -0.93302153,
        1.85510295]), array([-0.57509519,  1.53942961,  1.90955991, -0.45816435, -0.91199214,
        1.87609963])]"
movec_fit,"[array([1580.31874827, -854.64599172,  637.90582422]), array([1585.90384271, -848.96319615,  653.62720957])]","[array([-0.56912775,  1.51574856,  1.88919996, -0.45054848, -0.89886967,
        1.8825668 ]), array([-0.55788   ,  1.53168331,  1.92382447, -0.42836353, -0.88236624,
        1.88506662])]"
movec_fit,"[array([1597.28410435, -832.14132445,  662.26549263]), array([1610.03879215, -806.40674028,  645.48084122])]","[array([-0.55269372,  1.48743321,  1.8584253 , -0.45437753, -0.88092023,
        1.89317142]), array([-0.52798079,  1.58012677,  1.98548682, -0.42329145, -0.86658127,
        1.88003722])]"
movec_fit,"[array([1617.22765608, -788.43898892,  623.06534333]), array([1624.12964533, -769.0222146 ,  590.38574456])]","[array([-0.53151869,  1.53006587,  1.89343087, -0.47185601, -0.8934659 ,
        1.86665812]), array([-0.53251826,  1.51601818,  1.84305186, -0.51473299, -0.91255939,
        1.86195392])]"
movec_fit,"[array([1628.22284198, -757.37034772,  566.26849977]), array([1631.19365139, -746.22702003,  540.59891586])]","[array([-0.52835456,  1.52931339,  1.84369936, -0.52241587, -0.91941543,
        1.84516326]), array([-0.52538982,  1.54949215,  1.8535523 , -0.53217462, -0.92750945,
        1.83228508])]"
movel_fit,"[array([1657.77022439, -666.1841177 ,  381.67228822])]","[array([-0.50193038,  1.62287701,  1.81023089, -0.61812295, -0.94410578,
        1.76677624])]"
