breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 124.29984937, -461.52671795, 1276.96241858])]","[array([-0.52000178, -0.86030701,  0.73728934,  2.51018361, -1.98141741,
       -2.80907796])]"
500,movel_fit,"[array([ 160.64221376, -547.781323  , 1218.72630831])]","[array([-0.59148202, -0.79215726,  0.77419284,  2.50055946, -1.85839201,
       -2.7940751 ])]"
1000,movel_fit,"[array([ 164.04951998, -555.79345899, 1213.26632012])]","[array([-0.59662906, -0.78513503,  0.7774338 ,  2.49901786, -1.84738998,
       -2.7923795 ])]"
1500,movel_fit,"[array([ 167.51800671, -563.76808553, 1207.77853369])]","[array([-0.60092877, -0.77803374,  0.78089626,  2.49694521, -1.83659596,
       -2.79115463])]"
2000,movel_fit,"[array([ 171.02134909, -571.68732191, 1202.26506883])]","[array([-0.6044062 , -0.7708888 ,  0.78459391,  2.49432669, -1.82602185,
       -2.79040702])]"
2500,movel_fit,"[array([ 174.55452704, -579.56730268, 1196.71800353])]","[array([-0.6071101 , -0.76369513,  0.78853628,  2.49115044, -1.8156388 ,
       -2.79013961])]"
3000,movel_fit,"[array([ 178.1109986 , -587.38647809, 1191.16045224])]","[array([-0.60904811, -0.75646674,  0.79271311,  2.48740965, -1.80547617,
       -2.79034525])]"
3500,movel_fit,"[array([ 181.71711299, -595.22538096, 1185.5343341 ])]","[array([-0.61031825, -0.74913251,  0.79715429,  2.48309801, -1.79541127,
       -2.79101034])]"
4000,movel_fit,"[array([ 185.35532583, -602.99946784, 1179.88550059])]","[array([-0.61086865, -0.74175129,  0.80184613,  2.47821924, -1.78555259,
       -2.79210749])]"
4500,movel_fit,"[array([ 189.02516799, -610.73630021, 1174.20938019])]","[array([-0.61076222, -0.7343006 ,  0.80678934,  2.47276894, -1.77586476,
       -2.7936399 ])]"
5000,movel_fit,"[array([ 192.71394046, -618.43586632, 1168.49616741])]","[array([-0.61004184, -0.7267865 ,  0.81199929,  2.46674802, -1.76633726,
       -2.79560084])]"
5500,movel_fit,"[array([ 196.45814794, -626.14049161, 1162.71798869])]","[array([-0.60876112, -0.71914031,  0.81747735,  2.4601659 , -1.75690703,
       -2.79794913])]"
6000,movel_fit,"[array([ 200.20637315, -633.76225632, 1156.92952189])]","[array([-0.60690331, -0.71145419,  0.82321388,  2.45303344, -1.74769015,
       -2.80069304])]"
6500,movel_fit,"[array([ 203.97005018, -641.33096474, 1151.11867329])]","[array([-0.60453337, -0.70368914,  0.82920558,  2.4453634 , -1.73864508,
       -2.80381395])]"
7000,movel_fit,"[array([ 207.75852161, -648.84969171, 1145.27023574])]","[array([-0.60169256, -0.69582385,  0.83545595,  2.43717845, -1.72975426,
       -2.80727497])]"
7500,movel_fit,"[array([ 211.57788868, -656.36483685, 1139.36111323])]","[array([-0.59847306, -0.68780921,  0.84196074,  2.42849574, -1.72095238,
       -2.81105727])]"
8000,movel_fit,"[array([ 215.39102721, -663.80892477, 1133.43716782])]","[array([-0.59488259, -0.67971172,  0.84870014,  2.41934821, -1.71232706,
       -2.81515608])]"
8500,movel_fit,"[array([ 219.24484978, -671.29239075, 1127.41945035])]","[array([-0.59105519, -0.67139764,  0.85567625,  2.40976072, -1.70371517,
       -2.81950918])]"
9000,movel_fit,"[array([ 223.07221828, -678.62901543, 1121.43857665])]","[array([-0.58690539, -0.66304447,  0.86283512,  2.39979639, -1.69536958,
       -2.82412395])]"
