average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
479.59567360866623,518.877256371098,384.83593730693843,38.15400516207542,0.014811826985367812,0.15482022167726828,0.000426188510010443,0.019739570518815443,0.0033936822983847777,0.009249336923865802,0.0002909500267621838,0.0023733359583931165
