breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1886.57459974,  245.69534128, -324.21211765])]","[array([-2.54186751,  0.12828461, -2.87833201, -1.79138859, -1.17377376,
        1.90654572])]"
6884,movec_fit,"[array([1776.02870747,  198.33107667, -333.75571416]), array([1660.20193862,  173.00928867, -356.06747721])]","[array([-2.52746978,  0.09009478, -2.89584527, -1.75319488, -1.17387863,
        1.90052818]), array([-2.5075532 ,  0.04064748, -2.90502898, -1.72875352, -1.17638496,
        1.91014278])]"
10741,movec_fit,"[array([1594.82716604,  167.42699161, -372.84214713]), array([1529.92460716,  167.59983956, -392.05906246])]","[array([-2.53168954,  0.10488162, -2.88320688, -1.76544167, -1.18105619,
        1.89788465]), array([-2.49571682, -0.00781147, -2.91896916, -1.70918309, -1.14125186,
        1.90216215])]"
14414,movec_fit,"[array([1468.60931349,  171.39903988, -411.72851955]), array([1407.9972751 ,  178.68483394, -432.45186585])]","[array([-2.53181483,  0.10559422, -2.8822607 , -1.76629764, -1.18175295,
        1.89779726]), array([-2.48517016, -0.0653896 , -2.91694955, -1.70992867, -1.11722839,
        1.9057818 ])]"
17436,movec_fit,"[array([1358.38774044,  186.1433936 , -449.85823061]), array([1309.14400854,  195.0637448 , -467.40091102])]","[array([-2.53220705,  0.10803286, -2.8789125 , -1.76950219, -1.18425441,
        1.89763404]), array([-2.4765305 , -0.10936988, -2.91081064, -1.70633469, -1.09321353,
        1.90286061])]"
19828,movel_f cit,"[array([1231.17812754,  210.24164213, -494.74450516])]","[array([-2.46948309, -0.14394259, -2.90421876, -1.70681369, -1.07598756,
        1.90388033])]"
24653,movec_fit,"[array([1152.49729028,  226.51138827, -521.63292379]), array([1073.10650343,  242.05731115, -546.68975674])]","[array([-2.53080926,  0.10082026, -2.88793175, -1.76121421, -1.17779856,
        1.89853187]), array([-2.4546883 , -0.2033827 , -2.89331566, -1.70150505, -1.03659398,
        1.89991934])]"
29303,movec_fit,"[array([ 995.3430805 ,  254.67911933, -568.1447715 ]), array([ 916.28549249,  263.68711839, -586.14686356])]","[array([-2.5309992 ,  0.10159472, -2.88712374, -1.76194517, -1.17832118,
        1.89839728]), array([-2.43514733, -0.25658514, -2.88014389, -1.68935773, -1.0204784 ,
        1.9059875 ])]"
33203,movec_fit,"[array([ 848.78930326,  266.61015855, -597.2609377 ]), array([ 780.78484061,  264.63962626, -604.31169808])]","[array([-2.53165798,  0.10470892, -2.88343173, -1.76523986, -1.18089213,
        1.89790764]), array([-2.41733219, -0.29413776, -2.87380388, -1.67622209, -1.02478894,
        1.92197973])]"
39391,movec_fit,"[array([ 673.66787255,  247.7433455 , -604.34755024]), array([ 571.86889702,  213.3968368 , -590.14610606])]","[array([-2.52880791,  0.09402355, -2.89350509, -1.75579527, -1.17476949,
        1.89977713]), array([-2.3893974 , -0.33394608, -2.88228226, -1.64041153, -1.06665015,
        1.96339265])]"
44571,movec_fit,"[array([ 494.02973066,  172.06319557, -567.97012217]), array([ 424.09790497,  122.14354367, -538.57579083])]","[array([-2.53037383,  0.09917001, -2.88951808, -1.75975054, -1.17682623,
        1.89882624]), array([-2.36012957, -0.37113943, -2.90341126, -1.59672   , -1.15759997,
        2.04736819])]"
48990,movec_fit,"[array([ 370.00076602,   74.81290662, -509.47785488]), array([ 321.14430776,   23.95198891, -477.31955831])]","[array([-2.53122967,  0.10259546, -2.88601527, -1.76293768, -1.17906439,
        1.89822869]), array([-2.34381491, -0.39948806, -2.9278061 , -1.50083389, -1.21909819,
        2.07363005])]"
49999,movec_fit,"[array([ 310.32112836,   12.09978917, -469.77499115]), array([ 3.00120101e+02, -6.33582178e-02, -4.61946264e+02])]","[array([-2.53535791,  0.11778692, -2.8728335 , -1.78228612, -1.18597244,
        1.90046577]), array([-2.34329559, -0.40625567, -2.93570051, -1.48083673, -1.22285534,
        2.07717388])]"
