breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([-495.99995489,  -62.36502719,  139.51850512])]","[array([-1.73756844,  0.03567298, -0.6389711 , -2.30252358,  1.03925899,
        1.1773031 ])]"
1912,movel_fit,"[array([-497.08823369,  -30.90025699,  144.06828693])]","[array([-1.73401519,  0.05006915, -0.62489051, -2.30479941,  1.02804701,
        1.16306419])]"
4255,movel_fit,"[array([-503.36423916,   12.051022  ,  155.88603978])]","[array([-1.72144844,  0.06926188, -0.59985138, -2.30849065,  1.00513086,
        1.14617217])]"
6702,movel_fit,"[array([-516.38012543,   54.40625966,  176.82831588])]","[array([-1.71019483,  0.08773825, -0.58101159, -2.32359302,  0.98472964,
        1.12694784])]"
8984,movel_fit,"[array([-529.82432573,   85.3340358 ,  198.84355068])]","[array([-1.69267397,  0.10593286, -0.56454443, -2.34147221,  0.97019853,
        1.11100638])]"
11591,movel_fit,"[array([-545.17745093,  108.11969674,  223.54091784])]","[array([-1.66704397,  0.12736306, -0.54971167, -2.36437231,  0.96034869,
        1.09619045])]"
14560,movel_fit,"[array([-562.88350847,  119.74278255,  250.33879247])]","[array([-1.62644737,  0.15394837, -0.53249098, -2.38636671,  0.95040823,
        1.08373555])]"
17878,movel_fit,"[array([-582.59872756,  116.07777945,  276.85884176])]","[array([-1.57133218,  0.18470665, -0.51426523, -2.40388226,  0.93903014,
        1.07558166])]"
21313,movel_fit,"[array([-601.57600108,   93.45337732,  297.25607448])]","[array([-1.50484592,  0.21546167, -0.49701167, -2.41195118,  0.92537941,
        1.07497819])]"
24750,movel_fit,"[array([-617.30263089,   51.250561  ,  307.04227279])]","[array([-1.43023189,  0.2417721 , -0.48210684, -2.40817113,  0.90702579,
        1.08484856])]"
28059,movel_fit,"[array([-626.4541634 ,   -9.8218028 ,  303.08227479])]","[array([-1.34983475,  0.25857304, -0.46986143, -2.39016662,  0.8794716 ,
        1.10751209])]"
30611,movel_fit,"[array([-621.85750748,  -75.1746701 ,  283.85062701])]","[array([-1.28094384,  0.26102342, -0.46585666, -2.3647381 ,  0.85312905,
        1.13747231])]"
32729,movel_fit,"[array([-606.2587345 , -139.57030974,  257.94037825])]","[array([-1.22010936,  0.25343725, -0.4661536 , -2.33546255,  0.82604788,
        1.17021299])]"
34469,movel_fit,"[array([-580.95060445, -199.23753974,  229.35084215])]","[array([-1.16789902,  0.23928476, -0.47051403, -2.30599646,  0.80179876,
        1.20277497])]"
36038,movel_fit,"[array([-547.69966282, -255.06623835,  200.9434899 ])]","[array([-1.12058214,  0.22074274, -0.47728161, -2.2762972 ,  0.77855   ,
        1.23477805])]"
38757,movec_fit,"[array([-509.96448569, -303.04758953,  176.26970985]), array([-467.61383014, -347.92136419,  153.43668519])]","[array([-1.73496102,  0.04633439, -0.62993572, -2.30396382,  1.03095375,
        1.16669653]), array([-1.03819237,  0.17902714, -0.49261569, -2.2191161 ,  0.73601083,
        1.29066273])]"
40429,movec_fit,"[array([-439.31577465, -372.97130008,  140.88424172]), array([-409.46273667, -396.39708698,  129.1239565 ])]","[array([-1.73591606,  0.04248429, -0.63398462, -2.3033081 ,  1.03395326,
        1.17049413]), array([-0.99007055,  0.14757486, -0.49909132, -2.1793941 ,  0.70376309,
        1.32376894])]"
42012,movec_fit,"[array([-381.24845217, -415.5786434 ,  119.28459298]), array([-351.81847293, -433.01529885,  109.93314462])]","[array([-1.73600103,  0.04213837, -0.6342998 , -2.30325769,  1.0342228 ,
        1.17083744]), array([-0.94414884,  0.1201686 , -0.50158884, -2.14145857,  0.67218136,
        1.35235664])]"
43489,movec_fit,"[array([-325.30068649, -446.43338852,  102.16904146]), array([-298.00643733, -458.20100101,   94.58513393])]","[array([-1.73610167,  0.04172795, -0.63466423, -2.30319954,  1.03454259,
        1.17124517]), array([-0.90298279,  0.09597914, -0.50060544, -2.10488618,  0.64088091,
        1.37648595])]"
44943,movec_fit,"[array([-272.53962179, -467.09352588,   87.71429119]), array([-246.6304237 , -474.15846897,   80.68618552])]","[array([-1.73612264,  0.04164236, -0.63473895, -2.30318763,  1.03460928,
        1.17133025]), array([-0.86283128,  0.0754582 , -0.49558985, -2.06916305,  0.61025752,
        1.39803203])]"
46425,movec_fit,"[array([-222.02008357, -478.73272266,   73.7775885 ]), array([-197.30926486, -481.38678773,   66.49582008])]","[array([-1.73609596,  0.04175127, -0.6346438 , -2.30320279,  1.03452442,
        1.17122199]), array([-0.82290943,  0.05942487, -0.48661216, -2.0320132 ,  0.57819582,
        1.41795889])]"
47934,movec_fit,"[array([-173.96826157, -481.83580993,   59.11395796]), array([-150.86574547, -480.35298338,   51.24091925])]","[array([-1.73607123,  0.0418522 , -0.63455499, -2.30321695,  1.03444579,
        1.1711217 ]), array([-0.78320882,  0.04911947, -0.47438101, -1.99550297,  0.54732777,
        1.43701849])]"
49549,movec_fit,"[array([-127.82668068, -477.37293595,   43.13116422]), array([-105.37020541, -472.4394785 ,   34.45256206])]","[array([-1.73597076,  0.04226163, -0.63418834, -2.30327551,  1.03412676,
        1.17071507]), array([-0.74307732,  0.04472115, -0.46120121, -1.95956819,  0.51793871,
        1.45666911])]"
49999,movel_fit,"[array([ -94.20487448, -469.06907442,   29.37502828])]","[array([-0.73360132,  0.04739461, -0.45890242, -1.94975308,  0.50986035,
        1.46183578])]"
